0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,idm135_N,differenceends,class
0.0,3.9543471,0.0,0.0,0.0,0.0,7.1459985,0.0,1.863057,0.0,0.0,14.367746,0.0,0.0,0.0,0.07267775,0.003993252498337411,0.2369668246445498,0
0.0,5.9107475,0.0,0.0,0.0,0.0,1.8902068,0.0,0.55761415,0.0,0.0,8.203012,0.0,0.0,0.0,0.0,0.006990457072483795,0.2511848341232228,0
0.0,8.360721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3482156,0.0,0.0,0.0,0.0,0.005808248783367974,0.35545023696682465,0
0.0,1.9871798,0.0,0.0,0.0,0.0,10.498012,0.0,1.6592833,0.0,0.0,15.364943,0.0,0.0,0.0,2.3266013,0.002587359632266336,0.2132701421800948,0
0.0,10.796247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.370431,0.0,0.0,0.0,0.0,0.011413627551752209,0.2322274881516588,0
0.0,1.5469738,0.0,0.0,0.0,0.0,15.558315,0.0,2.8812323,0.0,0.0,24.22616,0.0,0.0,0.0,3.7038386,0.0015110554630321266,0.8815165876777252,0
0.0,21.427984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01901820828568398,0.5450236966824644,0
0.0,2.509967,0.0,0.0,0.0,0.0,4.7433486,0.0,0.0,0.0,0.0,12.739249,0.0,0.0,0.0,1.2098771,0.0030606602254489427,0.990521327014218,0
0.0,12.962014,0.0,0.0,0.0,0.0,1.8982421,0.0,0.0,0.0,0.0,20.974752,0.0,0.0,0.0,0.8551184,0.002288357022640363,0.7725118483412322,0
0.0,3.2957306,0.0,0.0,0.0,0.0,7.112125,0.0,0.67043847,0.0,0.0,15.418735,0.0,0.0,0.0,2.847576,0.0032256362377945475,0.17061611374407584,0
0.0,3.1008172,0.0,0.0,0.0,0.0,13.387535,0.0,0.9416432,0.0,0.0,22.100561,0.0,0.0,0.0,4.0652595,0.0018252747357245735,0.6966824644549763,0
0.0,3.7327588,0.0,0.0,0.0,0.0,7.8507156,0.0,2.8675542,0.0,0.0,11.72366,0.0,0.0,0.0,0.8422085,0.00424764023405261,0.48815165876777256,0
0.0,13.722634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.711103,0.0,0.0,0.0,0.0,0.0059128243502848815,0.48815165876777256,0
0.0,3.8632708,0.0,0.0,0.0,0.0,7.57538,0.0,0.0,0.0,0.0,16.067945,0.0,0.0,0.0,2.1636379,0.0017900052303776927,0.2369668246445498,0
0.0,7.6990814,0.0,0.0,0.0,0.0,4.604663,0.0,0.0,0.0,0.0,16.780546,0.0,0.0,0.0,0.30254427,0.006895666328204789,0.49763033175355453,0
0.0,4.92595,0.0,0.0,0.0,0.0,6.4700236,0.0,0.0,0.0,0.0,19.210634,0.0,0.0,0.0,3.3990872,0.002067959672965098,0.3222748815165877,0
0.0,11.948158,0.0,0.0,0.0,0.0,1.2921525,0.0,0.0,0.0,0.0,15.8730955,0.0,0.0,0.0,1.771978,0.003608178646087549,0.8341232227488152,0
0.0,5.9910965,0.0,0.0,0.0,0.0,8.807766,0.0,0.0,0.0,0.0,17.973278,0.0,0.0,0.0,2.146146,0.002847860937521436,0.2132701421800948,0
0.0,12.845849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.176256,0.0,0.0,0.0,0.0,0.0,0.3212321363789598,0.8767772511848341,0
0.0,17.330975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015623579906975677,0.48815165876777256,0
0.0,9.446906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4125695,0.0,0.0,0.0,0.0,0.02181815091079407,0.41706161137440756,0
0.0,0.9807004,0.0,0.0,0.0,0.0,6.9524875,0.0,0.06030193,0.0,0.0,13.677235,0.0,0.0,0.0,2.8455846,0.002199020854020295,0.14218009478672985,0
0.0,2.8396301,0.0,0.0,0.0,0.0,8.090546,0.0,2.1086426,0.0,0.0,13.821891,0.0,0.0,0.0,0.9152752,0.00540693567365154,0.24170616113744078,0
0.0,0.0,0.0,0.0,0.0,0.0,16.500881,0.0,4.649055,0.0,0.0,24.207026,0.0,0.0,0.0,4.6632414,0.0038955320636027144,0.4454976303317536,0
0.0,14.858508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.852961,0.0,0.0,0.0,0.0,0.0037173627066303134,0.5876777251184834,0
0.0,2.4907293,0.0,0.0,0.0,0.0,10.323042,0.0,0.0,0.0,0.0,21.670725,0.0,0.0,0.0,4.3933825,0.002052721328109193,0.40284360189573465,0
0.0,8.844144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.471328,0.0,0.0,0.0,0.0,0.010762722912107772,0.2748815165876778,0
0.0,0.7678484,0.0,0.0,0.0,0.0,6.314156,0.0,0.490572,0.0,0.0,12.853108,0.0,0.0,0.0,3.272526,0.0011383087337148662,0.15639810426540288,0
0.0,8.951975,0.0,0.0,0.0,0.0,0.47066748,0.0,0.0,0.0,0.0,13.411285,0.0,0.0,0.0,0.0,0.002783856315989355,0.3459715639810427,0
0.0,0.021184446,0.0,0.0,0.0,0.0,15.65453,0.0,2.4526184,0.0,0.0,20.60876,0.0,0.0,0.0,4.2222943,0.0011141200133259496,0.6445497630331753,0
0.0,8.316337,0.0,0.0,0.0,0.0,3.1872241,0.0,0.0,0.0,0.0,17.539497,0.0,0.0,0.0,4.449656,0.00272279910408004,0.20379146919431282,0
0.0,14.849051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.285903,0.0,0.0,0.0,3.0132616,0.0012207050053997367,0.5924170616113744,0
0.0,16.164124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.57019,0.0,0.0,0.0,0.0,0.0,0.009394790484509733,0.16587677725118485,0
0.0,15.921449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13996265364666866,0.8151658767772513,0
0.0,12.040421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.075028,0.0,0.0,0.0,0.0,0.0,0.024979782073024225,0.28436018957345977,1
0.0,18.301104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009880845059396402,0.24644549763033177,1
0.0,18.107685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.534069,0.0,0.0,0.0,0.0,0.0,0.13787494488148688,0.22274881516587677,1
0.0,11.868615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5424666,0.0,0.0,0.0,0.0,0.007117287663382576,0.3033175355450237,1
