0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,energy0_N,energy45_N,energy90_N,energy135_N,entropy0_N,entropy45_N,entropy90_N,entropy135_N,inertia0_N,inertia45_N,inertia90_N,inertia135_N,homogeneity0_N,homogeneity45_N,homogeneity90_N,homogeneity135_N,correlation0_N,correlation45_N,correlation90_N,correlation135_N,shade0_N,shade45_N,shade90_N,shade135_N,promenance0_N,promenance45_N,promenance90_N,promenance135_N,variance0_N,variance45_N,variance90_N,variance135_N,idm0_N,idm45_N,idm90_N,idm135_N,class
0.57410854,0.0,0.0,0.0,2.5836618,0.0,9.575826,0.0,8.895509,5.106424,0.0,11.111889,0.0,2.3390212,0.0,0.0,0.0,0.0,0.0,0.0,6.8840213,0.0,0.0,0.03187501,9.402073,0.0,1.971904,0.0,0.0,0.0,0.0,0.0,0.0,2.8597002,0.0,0.0,15.424354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.970788,0.0,0.0,0.0,0.0,5.686726,3.3873475,8.831585,0.0,0.0,0.0,5.6065865,0.0,4.181968,0.0,0.0,0.0,0.0,6.0326605,0.0,0.32680256122450113,0.3160120584718484,0.29406100026341925,0.3021403116463375,0.8971462258615784,0.8963663752399931,0.8956528721082258,0.8966738113661513,0.020052080531135334,0.01980873366092682,0.020662911817820897,0.01835206658604254,0.11908422984377465,0.11910301745398946,0.11910407636999883,0.11909980196665579,0.3333333334641041,0.3333332448132627,0.04840272893612367,0.33333323751516464,0.9999995619815598,0.9999995571480009,0.9999995222340415,0.9999995609068537,3.4938449029677014e-09,3.5131112237597536e-09,3.815473542850705e-09,3.4967122678367085e-09,5.49137583506536e-05,5.6130991766698354e-05,6.015973935770719e-05,5.531712654751492e-05,0.010810338996540797,0.010279383696377573,0.010255496470117849,0.010832134226854055,0
2.985616,0.0,0.0,0.0,3.2476776,0.0,7.698979,0.0,8.529248,2.2493095,0.0,12.082217,0.0,4.4436502,0.0,0.0,0.0,0.0,0.0,0.0,8.661437,0.0,0.0,0.0,5.379127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2385511,0.0,0.0,11.478635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5940058,0.0,0.0,0.0,0.0,4.8473496,7.33524,7.429318,0.20568115,0.0,0.0,3.5441525,0.0,6.469613,0.0,0.0,0.0,0.0,1.7609847,0.0,0.41153591070359474,0.4025867283951546,0.30301903953018355,0.5469732273918848,0.9406467048666685,0.9400671644246132,0.9394447873349303,0.9402961607976079,0.0053048970763883655,0.006365104333421496,0.006883029417651918,0.005555950771857438,0.07145638849261333,0.07146527583404556,0.07146554722447211,0.07146373183579087,0.500000000274069,0.4999998893413792,0.07889376860976408,0.4999998802134202,0.999999851248656,0.9999998485681199,0.9999998186671913,0.9999998506535281,8.573947014324284e-10,8.651079936929056e-10,1.0670986815698408e-09,8.585424744676852e-10,2.580720701772347e-05,2.6744185712534384e-05,3.109660558115975e-05,2.611629051097359e-05,0.011043632939472879,0.010773840491615465,0.010984838239765714,0.010900842385815644,0
3.969722,7.753894,0.0,0.0,0.0,0.0,8.69728,0.0,13.944413,9.920314,0.0,15.37174,0.0,14.414498,0.0,0.0,0.0,0.0,0.0,0.0,16.944527,0.0,0.0,2.3500462,5.4351287,0.0,5.7680874,0.0,0.0,0.0,0.0,0.0,0.0,9.955342,0.0,0.0,14.116269,0.0,0.0,0.0,0.0,0.0,0.0,3.394466,0.0,0.0,0.0,0.0,0.0,11.221898,14.470842,9.52901,0.0,0.0,0.0,2.5749002,0.0,4.0721865,0.0,2.6707742,0.0,0.0,0.0,0.0,0.34788530493288866,0.5078187670759184,0.39507520565748877,0.668280360364057,0.9191084496138442,0.9184200551949001,0.9177443002656235,0.91869266137245,0.0341966793281181,0.03996025724904993,0.04143198861380609,0.039083730525716724,0.09524633602924909,0.09525662124911795,0.09525752666851403,0.09525354110010002,0.40000000019708143,0.39999990041932076,0.06012152499636769,0.399999892207376,0.9999984665169329,0.9999984453142307,0.9999983004190207,0.9999984618054284,1.8827616007338715e-08,1.8957650574470782e-08,2.08485276901058e-08,1.884696747945495e-08,0.00012490005782309394,0.00012837316359893777,0.00013952180195621938,0.00012604887761840834,0.0057949103651520045,0.006386079947682996,0.006906308962503631,0.006216731451200393,0
6.7944922,0.0,0.0,0.0,1.4134877,0.0,8.930181,0.0,10.866096,5.9501514,6.064606,18.986528,0.0,12.522756,0.0,0.0,0.0,0.0,0.0,0.0,18.477716,0.0,0.0,3.6893606,9.808146,0.0,3.0442822,0.0,0.68000966,0.0,0.0,0.0,3.0062938,3.8549588,1.4121177,0.0,11.825501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6693444,0.0,0.0,0.0,0.0,9.1871,10.484526,11.046649,0.0,0.0,0.0,8.481755,0.0,4.8763514,0.0,0.0,0.0,0.0,7.309149,0.0,0.3773416297230736,0.2998947617950341,0.4042568122684373,0.18971376024001807,0.9190893484494718,0.9184012288640561,0.917725343030783,0.9186736711533741,0.02036413330033465,0.022394448543229813,0.02248762238001975,0.022428327523653695,0.09526765453912148,0.09527876725685197,0.09528023091103206,0.09527508170681481,0.3999999999966041,0.3999999004054076,0.06018958686666581,0.39999989216356646,0.99999963701014,0.9999996319912626,0.9999995945666116,0.9999996358948839,2.7568682467007815e-09,2.775908775203775e-09,3.0848479375107005e-09,2.759701801744071e-09,4.779395583304289e-05,4.91229660627091e-05,5.365765027146036e-05,4.8233560385960844e-05,0.008425060335158965,0.0077479218821162234,0.008034551007985573,0.007910430373636064,0
0.0,0.0,0.0,0.0,12.088828,0.0,7.2739196,0.0,13.9431715,2.5469828,0.0,17.487133,0.0,8.548752,0.0,0.0,0.0,0.0,0.0,0.0,8.52054,0.0,0.0,1.676529,11.8397,0.0,1.1435072,0.0,0.0,0.0,0.0,0.0,0.0,10.002361,0.0,0.0,14.519702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6876345,0.0,0.0,0.0,0.0,10.275438,13.544504,11.8914175,0.0,0.0,0.0,6.3314595,0.0,0.11657305,0.0,0.0,0.0,0.0,5.5325933,0.0,0.8337226410066294,0.5363208205040311,0.3899457866964211,0.4141135224944583,0.8297158266654647,0.8287464756536523,0.8279715826153089,0.8291293485757039,0.037408670762807614,0.04588860893411473,0.04972999813105403,0.041934623319342675,0.19050709782817105,0.19052602274161068,0.19052518127942403,0.1905226743852483,0.22222222251670884,0.22222215768696202,0.02923759610982404,0.22222215238366158,0.9999671747645384,0.9999669649964995,0.9999655789180562,0.9999671280782384,1.080391899853921e-06,1.0838442772305659e-06,1.1328175984651872e-06,1.0809057866937491e-06,0.000997319661702283,0.001010095960751798,0.001049331545376788,0.0010015664415874792,0.0427501429469818,0.03741865741907837,0.03718958863777045,0.039754661950674945,0
3.5818386,0.0,0.0,0.0,1.7707884,0.0,3.0696092,0.0,8.332721,1.5605295,4.215275,11.850863,0.0,5.4424205,0.0,0.0,0.0,0.0,0.0,0.0,9.740144,0.0,0.0,0.0,3.412081,0.0,3.412071,0.0,3.1188364,0.0,0.0,0.0,0.0,2.7845573,0.0,0.0,7.4862456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.503069,0.0,0.0,0.0,0.0,1.572827,5.7776556,6.3565764,1.8016253,0.0,0.0,9.591161,0.0,4.02863,0.0,0.0,0.0,0.0,5.8050914,0.0,0.46460311421867295,0.32735717405063236,0.38093348484224787,0.4218426023194906,0.9819042992105123,0.9816308760005801,0.981207623777944,0.9817395036402519,0.002507182593911743,0.002942425212634158,0.0028929956549770914,0.003240378459130682,0.023816475320526047,0.02381894263120101,0.023819248922789506,0.023817441006798588,0.9999999886407006,0.999999998854717,0.18581194959074468,0.9999999962277435,0.9999999971413207,0.9999999970295189,0.9999999950810943,0.9999999971166031,5.0522400818411766e-12,5.150606371266922e-12,9.365344729403217e-12,5.066880241761218e-12,1.6175097678241863e-06,1.7461043280236497e-06,2.629568200231757e-06,1.6593591680590298e-06,0.004468802164002849,0.004053065361072789,0.004409442044040265,0.004023961778316034,0
0.0,4.872745,0.0,0.0,5.265228,0.0,9.802078,0.0,14.968571,3.9272015,12.308387,18.512865,0.0,13.424191,0.0,0.0,0.0,0.0,0.0,0.0,11.286545,0.0,0.0,0.0,1.2708267,0.0,5.3205895,0.0,1.705925,0.0,0.0,0.0,0.58917433,10.050768,0.0,0.0,12.112638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29780188,0.0,0.0,0.0,0.0,5.633062,15.537357,9.253118,2.661112,0.0,0.0,10.586995,0.0,6.70163,0.0,0.0,0.0,0.0,5.7370105,0.0,0.44457370719821915,0.31048254368718925,0.18534777595538687,0.25515220973638864,0.9616773870437337,0.9612309774500956,0.9606826254522796,0.9614077173628399,0.027654331615249696,0.027435374528446344,0.02674693918626756,0.02805008180977449,0.04762079605745492,0.04762812917906823,0.04763068614837088,0.04762585604384818,0.6666666565935783,0.6666665555878981,0.10991840585908513,0.6666665453827192,0.99999996646589,0.9999999656266142,0.9999999590106605,0.9999999662798235,1.2234873827037544e-10,1.238759501869474e-10,1.4963499386220573e-10,1.2257597715736881e-10,9.191239617499485e-06,9.656096764551982e-06,1.1364359305302394e-05,9.343888736469255e-06,0.002077937508719265,0.0021016620549596564,0.002223674084369098,0.0021406435989548664,0
0.0,0.0,0.0,0.0,0.0,0.0,14.014774,0.0,34.663525,28.814041,0.0,31.886372,0.0,19.952711,0.0,0.0,0.0,0.0,0.0,0.0,16.244505,0.0,0.0,0.0,27.2357,0.0,16.208395,0.0,0.0,0.0,0.0,0.0,0.0,5.6220455,0.0,0.0,51.568607,0.0,0.0,0.0,0.0,0.0,0.0,32.201458,0.0,0.0,0.0,0.0,0.0,25.34665,40.94854,56.731483,0.0,0.0,0.0,0.0,0.0,1.9950393,0.0,0.0,0.0,0.0,0.0,0.0,0.1710464384169963,0.5717544983724966,0.5877671552630432,0.389918217478859,0.9408013743911262,0.9402142911854707,0.9395905255639805,0.940446614109663,0.09866785748872843,0.09776125116583376,0.09597369320311903,0.09936864195774348,0.07128602679359577,0.07129584927754301,0.0713083865709594,0.07129204489328385,0.5000000005008626,0.49999988939808787,0.07847458264797164,0.49999988035163345,0.9999622012543581,0.9999615201108522,0.9999556613298909,0.9999620500275928,1.3799693546709235e-06,1.3923838859333004e-06,1.6303732890318682e-06,1.3818167344707083e-06,0.0010353455820461038,0.0010729357380317274,0.0012168550211039614,0.0010477455443012916,0.02989445746299457,0.028727921340117958,0.030038349936093594,0.029239950790300864,0
0.0,8.323425,0.0,0.0,0.08393378,0.0,12.565704,0.0,13.608439,8.117319,0.34977674,17.330244,0.0,13.718433,0.0,0.0,0.0,0.0,0.0,0.0,15.651128,0.0,0.0,5.9474697,5.2004304,0.0,3.8791227,0.0,0.0,0.0,0.0,0.0,1.1053516,10.574556,0.0,0.0,9.99046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.850553,16.166677,7.056302,0.0,0.0,0.0,2.6084182,0.0,4.157693,0.0,2.1031623,0.0,0.0,0.0,0.0,0.3685955499800446,0.24779159105031523,0.31193504485723067,0.16332510526087057,0.9190961659461053,0.9184079450314575,0.9177324081540735,0.9186802799574237,0.02786954042159405,0.031101660704093988,0.03209610584648323,0.030105997012164758,0.09525482254765157,0.09526628171927101,0.09526763641508176,0.09526304914408341,0.40000000000726843,0.39999990040764455,0.06014538703404611,0.39999989217346904,0.9999994018702735,0.9999993936002348,0.9999993352847993,0.9999994000325689,5.365586523437635e-09,5.4026443867434096e-09,5.963295648864906e-09,5.371101376965637e-09,6.667661964606639e-05,6.853070160448394e-05,7.46127263090971e-05,6.728990529110469e-05,0.0070445503947634,0.005585984220532613,0.0060331883398335616,0.0059128243502848815,0
5.948122,2.4458203,0.0,0.0,0.9871208,0.0,5.3784504,0.0,12.572327,5.033213,1.2322947,14.841228,0.0,6.0933166,0.0,0.0,0.0,0.0,0.0,0.0,13.527958,0.0,0.0,0.6239889,10.163592,0.0,7.2491508,0.0,1.7774974,0.0,0.0,0.0,0.0,7.54254,0.0,0.0,8.588499,0.0,0.0,0.0,0.0,0.0,0.0,0.87742615,3.2029524,0.0,0.0,0.0,0.0,3.108399,12.584414,11.633485,1.1503593,0.0,0.0,6.8497562,0.0,0.73194855,0.0,0.0,0.0,0.0,7.5425572,0.0,0.13205137003549916,0.30857697232566833,0.31519472541081783,0.5189091053278773,0.8523944262956664,0.8514779085154238,0.8507159125203336,0.851842070191549,0.04509162514930111,0.05052932332920361,0.050882330498212336,0.05325994166607384,0.16671167053704114,0.16673004791535417,0.16673345888685503,0.16672056643086478,0.25000000024920194,0.24999992887629302,0.03401313988755544,0.2499999230216728,0.9999962483761622,0.999996220048807,0.999995999911821,0.9999962420731376,6.02388090427124e-08,6.046621253962557e-08,6.43958936387343e-08,6.027265671596866e-08,0.00023364806953579982,0.0002371864805605067,0.00024943774649197455,0.0002348233210226767,0.01895765519152475,0.017245529346222678,0.01775111655621306,0.017033428831938435,0
