0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,energy_N,entropy_N,kurtosis_N,maximum_N,mean_N,meanAbsoluteDeviation_N,median_N,minimum_N,range_N,rootMeanSquare_N,skewness_N,standardDeviation_N,uniformity_N,variance_N,class
0.0,0.0,0.0,4.605577,0.0,0.84745914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.449692,1.7483112,4.8092175,0.0,0.0,0.0,0.0,0.0,1.4869099,0.0,0.0,0.0,6.860068,0.0,0.0,0.0,0.0,0.680286,1.3981404,0.0,1.3953886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.682658,2.1529706,0.0,0.0,0.0,0.00036706331356374934,0.49756693117036865,0.024143543377386306,0.2777777777777778,0.18885403961201153,0.2824542181706114,0.13492063492063489,0.23448275862068962,0.3288888888888889,0.20624120364045484,0.7992215546027988,0.2990840259604649,0.12141586244505001,0.11036649758204503,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8007028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009373797462952138,0.6239990208315934,0.009978691106473696,0.28395061728395055,0.32884648893535473,0.2237187568266179,0.3452380952380951,0.4413793103448276,0.2,0.3291255210421763,0.7527261392684885,0.21657332446693336,0.08590317292393912,0.06383205970320402,0
0.0,0.0,0.0,1.1828266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5332453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9313257,0.0,0.0,0.0,0.0030613956013454497,0.5322820400058849,0.0285449607798854,0.2530864197530863,0.31401609912130046,0.1302405903709905,0.2936507936507936,0.5103448275862069,0.13333333333333336,0.30503707646479095,0.7660754151254977,0.13077029687798586,0.11620287307783017,0.028441767569944043,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3809247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004561333532082849,0.6447893204735525,0.029716891605713072,0.26543209876543206,0.23447279042730362,0.18747446029741688,0.2142857142857142,0.35172413793103446,0.24444444444444446,0.23393816813351587,0.8204521201197579,0.1950188450976131,0.07882758199957812,0.05369502840662137,0
0.0,0.0,0.0,6.094571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4849124,0.0,3.5888104,0.0,0.0,0.0,0.0,0.0,2.0951674,0.0,0.0,0.0,5.6253433,0.0,0.0,0.0,0.0,2.3333175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5223322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5270016,5.3171535,0.0,0.0,0.0,0.002777689971623867,0.606860206240203,0.0359097191932883,0.33333333333333326,0.27425136285564955,0.33225700241303163,0.2857142857142856,0.13793103448275862,0.43111111111111117,0.3005878200027069,0.6964671028963539,0.3628889818028639,0.08874011661146528,0.15475549391199564,0
0.0,0.0,0.0,3.6746497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5350776,0.0,12.349709,0.0,0.0,0.0,0.0,0.0,3.387338,0.0,0.0,0.0,10.352726,0.0,0.0,0.0,0.0,6.30788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85482,0.0,0.0,0.0,0.006626496545111872,0.6672270119431866,0.029507333861997907,0.7160493827160493,0.6482183307196379,0.3408571053350411,0.6507936507936507,0.503448275862069,0.4711111111111111,0.6615058049874586,0.7897310040305716,0.36719054272019225,0.06731326193756251,0.15801181735447356,0
0.0,0.0,0.0,4.262857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0137587,3.4871356,7.0773897,0.0,0.0,0.0,0.0,0.0,2.5611758,0.0,0.0,0.30827355,6.8296194,0.0,0.0,0.0,0.0,2.8920689,0.60611236,0.0,0.21425949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4505868,1.5914754,0.0,0.0,0.0,0.0008505897047562693,0.37844256956832034,0.03058806213486379,0.2901234567901234,0.35378405064761587,0.13137772552263238,0.33333333333333326,0.5586206896551724,0.1288888888888889,0.34511995740932067,0.7758939229542647,0.14043709777049543,0.1995188646814225,0.03176637048016586,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48257038,3.6254485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.402547,0.0,0.0,0.0,0.0,0.0,2.620783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020622947724337464,0.6418934105080828,0.026879145848514613,0.2962962962962963,0.17954571249986018,0.27191727121858006,0.19841269841269837,0.24137931034482757,0.3377777777777778,0.1958472271939824,0.7580721007813681,0.2888671641608124,0.07691799003212096,0.10393946157481358,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007579976562810853,0.45052590245615354,0.18261318353980244,0.3271604938271605,0.45539587892534317,0.15127258699787288,0.5,0.32413793103448274,0.30666666666666664,0.45045682968485823,0.43740251756777937,0.190380992764712,0.1971349393761614,0.051623211521118935,0
0.0,0.0,0.0,4.1011157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3667839,0.0,1.4023353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.707782,0.0,0.0,0.0,0.0,0.0,0.39994648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.984219,0.4278278,0.0,0.0,0.0031049136318102334,0.6188829078666277,0.01800425185560823,0.26543209876543206,0.22244216557506458,0.2330787343585028,0.1865079365079364,0.35172413793103446,0.24444444444444446,0.22805695335406706,0.8158094159798863,0.23587141567427275,0.0837114016444134,0.07361763548542632,0
0.0,0.0,0.0,1.6334916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.975812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0327032,0.0,0.0,0.0,0.0,0.11667724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2695093,0.0,0.0,0.0,0.003664408189797277,0.6763583838036281,0.013878833822885975,0.2716049382716049,0.19681670254410533,0.28882746317620184,0.17460317460317454,0.28965517241379307,0.2888888888888889,0.21318710543989194,0.7992278096193107,0.2927616567466652,0.06756317801080222,0.10636717171195835,0
0.0,0.0,0.0,1.4803997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7022593,1.9923705,2.8229291,0.0,0.0,0.0,0.0,0.0,1.2322912,0.0,0.0,0.120653346,2.220787,0.0,0.0,0.0,0.0,1.4324042,0.30101153,0.0,0.10369979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6400161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6072938,0.099131055,0.0,0.0,0.0,0.0002879320403183607,0.3281997495183929,0.04663686333863325,0.05555555555555547,0.09833845735836566,0.06101248143727617,0.0793650793650793,0.4275862068965517,0.04444444444444445,0.08537487692161716,0.8454926650797217,0.05816723039632779,0.2488801415903626,0.008849254192491992,0
0.0,0.0,0.0,6.5445814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.801856,6.26471,8.633057,0.0,0.0,0.0,0.0,0.0,7.477516,0.0,0.0,2.3102145,7.4209547,0.0,0.0,0.0,0.0,3.9994798,1.1108526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5913343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.562219,0.1788198,0.0,0.0,0.0,0.0014636545382850001,0.4243842610539156,0.04753773972095215,0.5740740740740741,0.5455378050905448,0.2330139059275086,0.5317460317460316,0.5172413793103448,0.36,0.5465852890222836,0.7571459390460304,0.26017609929453356,0.16322025046538066,0.08689594743353779,0
0.0,0.0,0.0,5.4480257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.013724,6.1126227,6.890243,0.0,0.0,0.0,0.0,0.0,3.4714792,0.0,0.0,0.38552365,6.0502725,0.0,0.0,0.0,0.0,2.5818472,0.28211066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2436124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8946996,0.0,0.0,0.0,0.0,0.00035709148644746036,0.32126219826668934,0.019691140231254088,0.30246913580246904,0.40107011313998,0.16673151257406704,0.40476190476190466,0.5724137931034483,0.1288888888888889,0.39417093315569873,0.7398136726973075,0.1668232254954876,0.22970135662770197,0.04169746408542862,0
0.0,0.0,0.0,6.1595864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.329657,3.102646,6.9524636,0.0,0.0,0.0,0.0,0.0,5.9954844,0.0,0.0,2.9305768,6.402293,0.0,0.0,0.0,0.0,5.655596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9423866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6390853,0.5628416,0.0,0.0,0.0,0.000914593466077037,0.3754477657650478,0.05080344963986411,0.38888888888888884,0.39520946904637466,0.2114800111589673,0.38888888888888884,0.3793103448275862,0.31555555555555553,0.3948303392974326,0.7328343531589424,0.2247708360309225,0.20948098231361295,0.0679068929906325,0
0.0,0.0,0.0,3.730864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.929838,0.0,4.989923,0.0,0.0,0.0,0.0,0.0,2.8060977,0.0,0.0,0.041757926,4.1646266,0.0,0.0,0.0,0.0,2.7100234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26919645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5669928,0.0,0.0,0.0,0.002570792429618789,0.5114958615732045,0.025228439551667384,0.2716049382716049,0.31677633410756223,0.148169124880545,0.32539682539682535,0.5241379310344827,0.13777777777777778,0.30984261243883127,0.7506926081432702,0.1527284435532422,0.1368472027742471,0.03623657348444659,0
0.0,0.0,0.0,6.516046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3382916,0.0,4.246574,0.0,0.0,0.0,0.0,0.0,1.8835547,0.0,0.0,0.0,6.3113685,0.0,0.0,0.0,0.0,2.1882155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2901196,4.390299,0.0,0.0,0.0,0.0032854102551896297,0.6000928182057582,0.04161635955570574,0.47530864197530864,0.3526952299230359,0.21618541592574936,0.33333333333333326,0.4482758620689655,0.3333333333333333,0.3549193250136634,0.8747118624860682,0.2361592226608847,0.09620755543096957,0.07376864971036869,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.815493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.462765,0.0,0.0,15.358435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6289990865204717,0.41552953344245747,0.16435222341101202,0.5246913580246914,0.512176713212031,0.07834094671711825,0.5238095238095237,0.503448275862069,0.3333333333333333,0.49881842669258136,0.47626391495067866,0.09178587075471784,0.2567379728817161,0.016741667590211066,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3047874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009335581061001989,0.5811863659672697,0.04878203965302538,0.2962962962962963,0.3874322128224007,0.177826428461618,0.4206349206349206,0.42068965517241375,0.2222222222222222,0.3828046431398633,0.6512072851235469,0.18386317811198655,0.11540606250203861,0.04877703586897471,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6355295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7821912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06566525297749509,0.6302613900438451,0.07835595648886332,0.3641975308641975,0.41661579073351385,0.23031080647995306,0.49206349206349187,0.31034482758620685,0.3422222222222222,0.4205626425277321,0.5637856244052433,0.2584525165047299,0.15545046251533273,0.08591926984297218,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.736753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.206847,0.0,0.0,0.0189802113230913,0.5678832693174954,0.07972540308887657,0.3086419753086419,0.42890348783843946,0.18040728333458045,0.45238095238095233,0.3448275862068965,0.28,0.4249060851668468,0.5973751363948692,0.1952882944603018,0.15831897785274052,0.05381658690933935,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.584504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3048575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044542579110565625,0.4725409823091088,0.12994705286760644,0.3271604938271605,0.47092668195018983,0.12149758030073986,0.5079365079365079,0.42068965517241375,0.24444444444444446,0.46098893653307227,0.5109063148156239,0.13699537283043284,0.22330652506632026,0.03056340618841319,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009088963003338956,0.7875670941436158,0.05695565788609849,0.5308641975308642,0.34702679506177125,0.35345363510692324,0.38888888888888884,0.027586206896551724,0.6444444444444444,0.37702340147035107,0.6767553295817591,0.3979514440473585,0.04029117662632176,0.1822690635570148,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9170061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008566570909625393,0.6791026572748456,0.043951718942541504,0.2592592592592592,0.23836905384213292,0.17906429600112694,0.23809523809523803,0.30344827586206896,0.27111111111111114,0.23736281309009666,0.7401345709447349,0.1917951606292114,0.06655780135045475,0.05225084322230732,1
