0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,energy0_N,entropy0_N,inertia0_N,homogeneity0_N,correlation0_N,shade0_N,promenance0_N,variance0_N,idm0_N,energy135_N,entropy135_N,inertia135_N,homogeneity135_N,correlation135_N,shade135_N,promenance135_N,variance135_N,idm135_N,energy45_N,entropy45_N,inertia45_N,homogeneity45_N,correlation45_N,shade45_N,promenance45_N,variance45_N,idm45_N,energy90_N,entropy90_N,inertia90_N,homogeneity90_N,correlation90_N,shade90_N,promenance90_N,variance90_N,idm90_N,class
0.0,0.0,0.0,0.0,0.0,0.1835648,0.38624296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4840558,0.0,2.2972004,0.8789896,2.1241164,0.0,0.8477513,0.6518068,1.222472,0.0,0.41567730801555036,0.9406477715690821,0.012977091022564642,0.0714447360856233,0.4999999999713273,0.999999746819187,1.742371071209378e-09,3.6789249877189574e-05,0.006086879718189164,0.5578031003641591,0.9402976638107465,0.014430532830618197,0.07145077071412202,0.49999988014154306,0.9999997458062564,1.7447035268907306e-09,3.72298612304895e-05,0.0057127083728805315,0.4281660337940904,0.940068070007486,0.014557261578295308,0.07145387499407167,0.49999988932257194,0.9999997422568071,1.7580457713470658e-09,3.8124952018878034e-05,0.0054114219097616215,0.36184356389000577,0.9394448849351446,0.014798955602027309,0.07145521750406218,0.07847076088476145,0.9999997031175533,2.0575669509919205e-09,4.322586416686037e-05,0.00562213009316205,0
0.0,0.0,0.0,0.0,0.0,1.5623766,0.010018002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3077629,0.0,0.9439656,0.0,2.660732,0.51515037,0.86672103,1.5265738,0.0,0.0,0.43846545843662216,0.9406279165521784,0.00789816319283785,0.07145702215825028,0.4999999979071662,0.9999999840551155,4.3657759194007904e-11,5.823463034185135e-06,0.002265125385589906,0.6286431356976668,0.9402778485562984,0.008323255317635342,0.07146458085562521,0.4999998797674023,0.9999999839913232,4.371620100290763e-11,5.893208472875503e-06,0.0021792833465395707,0.5593233943570313,0.9400487309499668,0.008479265559530604,0.07146772361141492,0.4999998892031616,0.9999999837677851,4.405051110083731e-11,6.034894642923839e-06,0.0022243515571963865,0.5817219886010864,0.9394255694637955,0.008462233467845835,0.07146932005421539,0.07837151125309025,0.9999999814708892,5.0930908294670084e-11,6.799547539688581e-06,0.0023983348216381514,0
0.0,0.90441835,0.0,0.0,0.7585808,0.076840475,0.0,0.0,0.31494564,0.0,0.0,0.0,1.4371188,0.0,1.3767412,0.5114492,0.30857414,0.0,0.0,1.4963577,0.0,0.0,0.0,0.9647968,0.4068584511409234,0.9617154643778255,0.03779604661422745,0.04758654992653488,0.6666666652004634,0.9999994725608319,4.821478945588953e-09,5.769849498373727e-05,0.006671462094903445,0.7104656027069153,0.9614449791960705,0.03860887813900548,0.04759020167658853,0.666666546745327,0.9999994696342809,4.830434189548201e-09,5.8656758844342285e-05,0.006739681621064618,0.47683319685785536,0.9612674939064217,0.03764077007670142,0.047592131753847425,0.6666665559889168,0.9999994593603185,4.881663130511763e-09,6.061666145830031e-05,0.0068035895156577444,0.3721569621019266,0.9607194846311966,0.03675575309122558,0.04759691470791112,0.11040018145996436,0.9999993341243139,6.161385079654202e-09,7.286161931089448e-05,0.007125228619101764,0
0.016525304,0.07429584,0.0,0.0,0.0,0.6115896,0.0,0.0,0.0,0.0,0.0,0.26308814,0.0,0.0,0.4341773,0.16960736,0.0,0.0,0.6425275,0.03350196,0.0,0.5752727,0.0,0.0,0.46379799545369005,0.9819047188806096,0.003572466185316303,0.023818943038434504,0.9999999940753375,0.999999988815061,3.1148817051336024e-11,4.0162959936948696e-06,0.0035583122042374586,0.4201074584615763,0.9817392611379036,0.003923312228782813,0.023820601629900823,0.9999999978910997,0.9999999887183498,3.123908113464186e-11,4.120208613412148e-06,0.003963262998630205,0.32244648167524154,0.9816310075028302,0.004531091220401743,0.023820780416088316,0.9999999991705514,0.9999999883776217,3.175528205653997e-11,4.335597887999395e-06,0.004001404084459081,0.3695456243537194,0.9812078914254403,0.005204295700428973,0.02382055531954483,0.18581194961151953,0.9999999807530345,5.774084364228665e-11,6.534240054486973e-06,0.004141138121561317,0
0.0,0.13757333,0.0,0.0,0.0,0.5204849,0.0,0.024095021,0.0,0.012018055,0.0,0.32865798,0.0,0.0,0.31839937,0.19927563,0.0,0.0,0.5148348,0.0,0.0,0.4638773,0.0,0.024324976,0.4624173018188361,0.9819087499410387,0.0023565364294706936,0.023811847483784256,0.9999999941241556,0.9999999939472503,1.3736213027654644e-11,2.6670947551550002e-06,0.005632466390249746,0.41621920869710965,0.9817430085822239,0.0023404709397453227,0.02381436427912727,0.999999998159634,0.9999999938949148,1.3776018594244192e-11,2.736099839312269e-06,0.0056415915492235525,0.3155405117480366,0.9816346155320438,0.0025717944791681167,0.02381500153613766,0.9999999992806583,0.9999999937105292,1.4003656350153653e-11,2.8791330252088656e-06,0.005510996270137771,0.356863724598759,0.9812117301317038,0.0026541244541074234,0.023815157148893106,0.18581194961982272,0.9999999895846485,2.54629177760666e-11,4.338051022987706e-06,0.005891465569555487,0
0.0,0.07970824,0.0,0.0,0.0,0.038519684,0.0,0.031434238,0.083191484,0.0027465147,0.0,0.028032448,0.0,0.0,0.18202409,0.021226546,0.05602642,0.02899687,0.27360678,0.08117758,0.08188541,0.13651843,0.0,0.022031434,0.4018719119470093,0.9406533160226924,0.025701311697674666,0.0714420076980909,0.4999999996807804,0.9999995742074622,3.4846860542489785e-09,5.202743771711161e-05,0.008670951037382083,0.5157327007662834,0.9403028867031799,0.026863840079675606,0.07144826130292335,0.4999998801533235,0.9999995725039402,3.489350940972057e-09,5.265055136988229e-05,0.00850955810451898,0.35003198036077865,0.9400731399965382,0.026504447568801593,0.07145114866148657,0.4999998893323869,0.9999995665345737,3.5160350055137984e-09,5.391639073714457e-05,0.008372064300186522,0.22885762356700612,0.9394500528489215,0.027761588847369043,0.07145146729590764,0.07854340405341727,0.9999994973961174,4.152073970929762e-09,6.13950542505061e-05,0.008577539559532176,0
0.0,0.0,0.0,0.0,0.0,1.2755469,0.91373277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9564934,0.0,1.9162254,0.25230563,5.8928056,1.506618,2.286702,2.7566833,0.0,0.0,0.43881066128023577,0.9406284566608409,0.02056320144620318,0.07145903877268561,0.4999999980537929,0.9999999273659039,3.2967573633792206e-10,1.6002730623237634e-05,0.004088304554691024,0.6288514564849363,0.9402785797450012,0.022803585402290674,0.07146625711668589,0.4999998797608282,0.9999999270753093,3.3011705156336405e-10,1.6194389342739074e-05,0.003719320807290892,0.56113078990992,0.940049321433914,0.02279640018374932,0.07146938153666631,0.4999998892066852,0.9999999260570213,3.3264154962621753e-10,1.658373939082817e-05,0.003486436091277361,0.5848081544993957,0.9394260631504686,0.02363608414901582,0.07147015800792528,0.07848519198553927,0.9999999147168877,3.900063707043464e-10,1.881670818369465e-05,0.0033474154366205868,0
0.0,0.0,0.0,0.0,0.0,2.5663457,0.38689515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9537342,0.0,1.9560868,0.0,2.9936483,1.3592019,1.305969,2.4987836,0.0,0.0,0.4634493909021397,0.9616576494039736,0.0028730375646971473,0.047647859687013634,0.666666662534643,0.9999999964008774,6.240403442342766e-12,2.0757766929456363e-06,0.0019983306527875215,0.31154923181350236,0.9613889064833476,0.004243437433307249,0.04765236194754995,0.6666665447317761,0.999999996380908,6.251992162518215e-12,2.110251338736985e-06,0.0015241674150652008,0.41489354766564057,0.9612127382007392,0.004974804070325876,0.04765408054003502,0.6666665552159944,0.9999999963108008,6.3182971851865425e-12,2.1807613097206083e-06,0.0014569516359307258,0.34967417662825606,0.9606652419506599,0.005761661835791532,0.04765427654135175,0.11087241799709119,0.9999999953080199,8.330812532785834e-12,2.673054151007535e-06,0.0013398063491147669,0
0.0,0.0,0.0,0.0,0.0,5.50596,1.2753717,0.0,0.0,0.0,0.0,0.0,0.0,0.13106297,9.688574,0.0,4.684762,0.0,6.607498,0.0,0.5465612,4.7932687,0.0,0.0,0.46874647224643917,0.9818952189140328,0.001554883625837969,0.023822448831082862,0.9999999838978114,0.9999999991311419,1.0324332496160827e-12,7.311993925378523e-07,0.002216417694720827,0.4348991894643473,0.981730276423318,0.002644589884043537,0.023824647887882217,0.9999999906859812,0.9999999991236296,1.0354243937177345e-12,7.501174469967404e-07,0.0020463089249788662,0.3505383016336696,0.9816221208918376,0.0032103929729804972,0.023825363228482818,0.9999999965251924,0.9999999990971614,1.0525338948184471e-12,7.893308039192985e-07,0.001847262251240103,0.42655163536847884,0.9811983639590779,0.0038512451714287927,0.023825522712240133,0.1858119494276921,0.9999999985052341,1.9137860952969045e-12,1.186858817076104e-06,0.0017255458544672246,0
0.0,0.0,0.0,0.0,0.11512473,0.0,0.05187876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36376065,0.182817,0.43790877,0.35762882,0.4029697,0.0,0.0,0.0,0.37674582,0.0330959,0.46230236380572426,0.9819084547223509,0.006504686171758148,0.023810211379885635,0.9999999838449892,0.9999999925992172,1.7959748989231555e-11,3.0496856205037416e-06,0.004573314577526954,0.41559488625940744,0.9817429080165868,0.0068986981575016,0.023812300653800675,0.999999996720791,0.9999999925352259,1.801179395372378e-11,3.128589375761613e-06,0.004312994004776332,0.31498493628599367,0.9816342867544385,0.006805337082561911,0.023813250066849263,0.9999999989634177,0.999999992309775,1.8309424561861093e-11,3.2921404628748027e-06,0.004308330400017285,0.35849105550288074,0.981210942418424,0.006722123122621656,0.02381401043394133,0.1858119496069184,0.9999999872649158,3.329213126631358e-11,4.9608208730904e-06,0.004561345042084289,0
0.0,0.0,0.0,0.0,0.0,2.6353748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9021895,0.0,1.6972698,0.11877453,2.923475,0.044168394,0.044584036,1.1410663,0.0,0.1330234,0.4537795715038839,0.9616689788056798,0.001560263845996578,0.04764447709401189,0.6666666670243507,0.9999999620385931,1.443466983332235e-10,9.983383543023854e-06,0.005982886299644532,0.28070671222557747,0.9614008074935423,0.003492921676033293,0.0476462107382336,0.6666665464194751,0.9999999618279625,1.4461478644701116e-10,1.0149188656034485e-05,0.0050604845730609456,0.355075746189002,0.9612249061315343,0.004605913387251695,0.0476466242008957,0.6666665558208518,0.9999999610885143,1.4614849018961283e-10,1.0488304226222842e-05,0.004552080095962765,0.2405685569585259,0.9606780962313827,0.005655496857627235,0.04764561766062472,0.11108728047852247,0.9999999497695642,1.9661554856885736e-10,1.2992448004583166e-05,0.004247790464460772,0
0.0,0.0,0.0,0.0,0.0,2.5252311,0.9421875,0.0,0.0,0.0,0.0,0.0,0.0,0.25587663,4.761363,0.0,2.4550602,0.0,2.7173793,0.48882008,0.19457746,1.9636892,0.0,0.0,0.46667452019090777,0.981899583812612,0.004078206880225538,0.023818365063812113,0.9999999547191791,0.9999999991529839,9.97973525355932e-13,7.188932638161761e-07,0.0023840242245643877,0.42920311612971174,0.9817341064210985,0.003912641388631999,0.023820954645692186,0.9999999918666799,0.9999999991456602,1.0008652559634928e-12,7.374929682586439e-07,0.002167430966290502,0.3397808801202682,0.9816258127610051,0.0041117390759636396,0.023821659042377367,0.9999999971884695,0.9999999991198575,1.0174037327915664e-12,7.760463693314183e-07,0.0021311183661228013,0.40630033226363627,0.9812021143955298,0.004184669555976038,0.023822028890420215,0.18581194949955393,0.9999999985428201,1.8499086523921718e-12,1.1668273509425045e-06,0.002175987506868367,0
0.0,0.0,0.0,0.0,0.0,1.5985684,0.74191844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1406102,0.035217047,2.2496867,0.0,2.1427176,0.0,0.30658996,1.6091065,0.272771,0.14835846,0.46794067867538747,0.9818965242825854,0.002996782628345152,0.023819849676609002,0.9999999231157255,0.9999999997543416,1.9158970639958128e-13,3.1498578644660067e-07,0.001830484741607111,0.4328845825179356,0.9817312358510198,0.0031212207441132533,0.023822430376917107,0.9999999854212406,0.9999999997522176,1.9214480922155426e-13,3.2313529909352833e-07,0.0016652729382803041,0.34738488061975487,0.9816228097110817,0.0030624886896724528,0.0238235501058211,0.9999999954889991,0.9999999997447341,1.9531984032249053e-13,3.4002761365330564e-07,0.0016806598289022387,0.42254795061541084,0.9811987547196344,0.0029001839087069658,0.02382446347383108,0.18581194940311435,0.9999999995776532,3.551068081799092e-13,5.093589608257351e-07,0.001598302347831045,0
0.0,0.0,0.0,0.0,0.0,0.93019587,0.0,0.0,0.0,0.0,0.0,0.3025838,0.0,0.0,1.2854277,0.46567205,0.31537423,0.0,1.8247504,0.0,0.0,1.1636294,0.0,0.11948456,0.4406616806865894,0.9616824272942164,0.03608513660378983,0.047614940914770615,0.6666666579676643,0.9999999389421572,2.720230591094816e-10,1.3704942008729906e-05,0.0009772634184369473,0.2452916906136025,0.9614122356059751,0.034493490787508005,0.047620788316072145,0.6666665456972282,0.999999938603373,2.7252829164905974e-10,1.3932555229120193e-05,0.0012207050053997367,0.2905519939332254,0.9612355485842611,0.03446169801077439,0.047622745436489075,0.6666665556573694,0.9999999374140304,2.75418576149204e-10,1.4398084705540001e-05,0.0012830741192531754,0.42851486816161316,0.9606873944908181,0.03367918049483939,0.04762530043875014,0.11025901862088029,0.9999999236471037,3.4315243056741655e-10,1.719801792279218e-05,0.0017883458919205892,0
0.0,0.013416895,0.0,0.00052034436,0.008438485,0.0,0.0,0.0013905051,0.0,0.0,0.0,0.013684898,0.01292419,0.0,0.0,0.01500034,0.0,0.0,0.0,0.009688393,0.0,0.0,0.0,0.00601539,0.442042209573868,0.961680470709327,0.016549557207880945,0.04762297098437951,0.6666666620717088,0.9999999563636743,1.7381263573684943e-10,1.0955066367663157e-05,0.00489300163954757,0.2489019995654639,0.9614103557149618,0.016141424201465464,0.047629488047890196,0.6666665461648985,0.9999999561215548,1.741354600373729e-10,1.1137009368336322e-05,0.00470979962628785,0.29602126270200463,0.9612338436661652,0.01655483942814984,0.04763092565156614,0.6666665557831759,0.999999955271565,1.7598224450024492e-10,1.1509131071297939e-05,0.004478449259483132,0.42458645303374476,0.9606864448938867,0.016660160375470138,0.047632095140421965,0.11122363653691102,0.9999999417118807,2.3981031323794144e-10,1.4344650338890196e-05,0.004745277818769366,0
0.0,0.41281345,0.0,0.0,0.0,5.0429454,0.27598068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.096962,0.0,2.6143715,0.0,5.170309,1.5946732,0.79590183,4.1178336,0.0,0.0,0.4556211814073849,0.961666889400516,0.01303627344430934,0.0476385143638908,0.666666660486558,0.9999999791043275,6.51166821182837e-11,6.705334679081668e-06,0.0026902122801058083,0.28737425328348054,0.9613979558590195,0.014492779398164615,0.04764256212221865,0.6666665454752398,0.9999999789883871,6.52376187218465e-11,6.816697548011644e-06,0.002264238526732399,0.3712093829449742,0.9612213840028931,0.014197071147180421,0.047644762528258354,0.6666665555789846,0.9999999785813615,6.592949238251448e-11,7.0444643471779155e-06,0.0021914896332688306,0.27618370613066934,0.960673796183586,0.014666802321916543,0.04764535247880386,0.11072488836620988,0.9999999730315448,8.574488880190219e-11,8.58599428551984e-06,0.002203078752752805,0
0.0,0.9630392,0.0,0.0,0.80782557,0.08254236,0.0,0.0,0.33668935,0.0,0.0,0.0,1.5306523,0.0,1.4681506,0.54414016,0.3294032,0.0,0.0,1.5941088,0.0,0.0,0.0,1.0278485,0.4229520794426445,0.9616961698572211,0.03489072772857865,0.04760467129212304,0.6666666639979496,0.9999997458692121,1.8212105202139166e-09,3.5461281083894236e-05,0.006702501279769932,0.19046926685393017,0.9614258380371076,0.034717578430675106,0.04760984818530753,0.6666665465445969,0.999999744459143,1.824593145673032e-09,3.605022638523662e-05,0.00672532828307702,0.19002713183906633,0.9612486787161735,0.033882261230285225,0.04761225654176518,0.6666665559250918,0.9999997395089417,1.8439437792335634e-09,3.725477524829733e-05,0.006725281725398901,0.25551046748691075,0.960700564901114,0.03333746197137306,0.04761594296439424,0.11046757552414121,0.9999996777012332,2.3417947130979685e-09,4.491119409563006e-05,0.006618208040132972,0
0.0,0.087007284,0.0,1.5233736,2.8583372,1.7415999,0.0,1.5492101,0.0,2.0325341,0.0,0.2987172,0.0,0.0,0.0,0.0,1.6387717,0.0,1.4852512,2.725813,0.0,0.0,2.271092,0.3141017,0.05080660362389672,0.9408651978391441,0.1091808076786502,0.07122297316723644,0.5000000005315014,0.9999432255320436,2.373761172468031e-06,0.0013579041790615484,0.04194860717114358,0.028369906213442597,0.94050882116097,0.10911467596215409,0.07122851471702694,0.4999998803624445,0.9999429983863702,2.3769389573341573e-06,0.0013741673103458496,0.04277761143642528,0.2758086942213154,0.9402752088444865,0.10721320489441374,0.07123100091267671,0.4999998894019725,0.9999422024408763,2.3951160962011425e-06,0.0014072054282501245,0.04251336965046839,0.36888464341382,0.9396482014565285,0.10439722068934247,0.07124689806953949,0.07834171344765738,0.9999342002669867,2.7591328358308883e-06,0.001583508628312424,0.04473703273312741,1
12.608397,2.4842663,0.0,19.770418,0.0,0.0,0.0,1.5789891,0.0,6.817991,9.662826,0.4304488,0.0,0.0,0.0,15.662445,0.0,4.7708006,0.0,0.0,1.2697487,7.111523,16.365269,9.814023,0.8786672460468394,0.9196030730699911,0.36097511110154623,0.09476412754954962,0.40000000052534057,0.9980275056441203,0.00026337691599911023,0.014772494281063123,0.1194275934055224,0.563238276109704,0.9191737292583486,0.3637885039482109,0.09476957739723306,0.39999989230752037,0.9980214452920179,0.00026364762653137923,0.014908370446257799,0.1182466278640267,0.48148673820416843,0.9188911639541643,0.35495113938499656,0.09477468712316647,0.3999999004537348,0.9980002329301185,0.00026519595757503714,0.01518327425990176,0.11813594087057401,0.3192471749297322,0.9182071774429942,0.34577988682370975,0.09481397312005,0.06026180047867394,0.997778625162518,0.00029800762395654624,0.01667547493020235,0.11477707629380955,1
