0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,energy_N,entropy_N,kurtosis_N,mean_N,minimum_N,rootMeanSquare_N,skewness_N,sphericalDisproportion,sphericity,surfaceVolumeRatio,entropy0_N,homogeneity0_N,correlation0_N,shade0_N,promenance0_N,variance0_N,idm0_N,entropy135_N,correlation135_N,promenance135_N,variance135_N,entropy45_N,homogeneity45_N,correlation45_N,shade45_N,variance45_N,entropy90_N,inertia90_N,correlation90_N,shade90_N,variance90_N,idm90_N,sumvalues,sumsquares,amean,pvariance,skewness,scm,class
0.0,0.0,0.0,0.0,0.0,0.0,4.5761986,5.599985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21405008,0.0,4.372568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0529252,0.0,4.651785,0.0,0.0,2.0371606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6331673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73835975,0.011225316760613361,0.43020362607465523,0.05087254488040826,0.49911773982588614,0.7172413793103448,0.48503024552421736,0.6658233761547477,0.26933354923141317,0.3169895940940815,0.23951977083860113,0.8296079991663723,0.1905897179009517,0.2222222224757751,0.9999986879727311,1.4764814748425572e-08,0.00011658903870379324,0.009472972521721305,0.8290243658818202,0.22222215236667428,1.4771837516534274e-08,0.00011708549723213102,0.8286426064351599,0.1906078108439756,0.22222215768089407,0.9999986795882905,0.00011808261827945629,0.8278688435937536,0.02853736730760086,0.029271113813420093,0.9999986145504327,0.00012323184593569813,0.011224247302340618,0.09691396665340479,0.10861477094436671,0.5169303433417677,0.05395430393062966,0.331848655077733,0.0323069969282267,0
5.826148,0.0,0.0,0.0,0.0,0.0,10.657368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8470995,0.0,8.093614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8712242,0.0,5.853619,0.0,0.0,0.0,0.0,0.0,7.416686,0.0,0.0,0.0,2.3726766,0.0,0.0,5.510985,0.0,0.0,0.0,0.0,1.8929586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.464807,0.0,7.837636,1.749433,0.003034550894714891,0.5686860223706468,0.04390900874831627,0.41279171073479315,0.3793103448275862,0.425804800747429,0.8528577082498847,0.34203453456936517,0.2089268235055861,0.25451370219694563,0.9819037212157542,0.023815030383970075,0.9999999842030294,0.9999999957206827,8.651592790509947e-12,2.11666900067662e-06,0.0025810959069821134,0.981738324012492,0.999999995707104,8.676662551790055e-12,2.171432992059382e-06,0.9816299264167003,0.023817783539458105,0.9999999984998376,0.9999999955533203,2.2849474748039503e-06,0.9812066138987976,0.005192130963347647,0.1858119495715356,0.999999992636421,3.4420844764921554e-06,0.00283946688215538,0.014030880701530458,0.014648217939490006,0.3236784194616745,0.1384570547508224,0.7171588733838643,0.01793539010145197,0
0.0,0.0,0.0,0.0,0.0,0.0,2.231871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9789352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004098197561570769,0.5495480895851309,0.032606527676962475,0.2768644928864479,0.4896551724137931,0.268447034968435,0.8178654419810231,0.7130186822881065,0.19718326731408126,0.632535884034334,0.9616785386899038,0.04763454346177878,0.6666666658885189,0.9999999474577814,2.2265288233118727e-10,1.2399052534956343e-05,0.008172134596715053,0.9614095476189998,0.6666665465879565,2.2306641854926762e-10,1.2604977459108426e-05,0.9612330433343912,0.04763885136094792,0.6666665559134037,0.9999999461427795,1.3026148490461049e-05,0.9606860979274944,0.007663784361235186,0.11106783296972107,0.9999999305695715,1.612302345758974e-05,0.008203878934502471,0.02656402972651121,0.022470435466522172,0.2634517472861897,0.03530059384510389,0.6183884964211417,0.009044711149825085,0
0.0,0.0,0.0,0.0,0.0,0.0,7.078316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58800185,0.0,4.302729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7616298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2636516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6562008,0.0,0.0,0.0,2.6404865,0.0,0.0,0.0,0.004596961667078382,0.6174345121174071,0.013324509473495671,0.27300787047825403,0.3448275862068965,0.27710092855598567,0.8003888863011184,0.23434627991175205,0.19718326731408126,0.15766431300581063,0.9406485274388446,0.07144332909398134,0.4999999994756883,0.9999998462703031,8.958664887412592e-10,2.6379845883588542e-05,0.00274900926879313,0.9402982059568573,0.499999880102956,8.970657627129961e-10,2.6695787643482206e-05,0.940068733167254,0.0714518942173463,0.4999998893141739,0.999999843500056,2.7337615275947886e-05,0.9394453900684913,0.01665739566249711,0.07828328366132968,0.9999998227707267,3.0653967690197944e-05,0.0038808169556827335,0.030361994821080134,0.02564323963396388,0.22875285553571312,0.06314126900597411,0.75091120266771,0.01729549257043028,0
0.0,0.0,0.0,0.0,0.0,0.0,9.379808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.171598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.897994,0.0,4.8102527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7171283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.885954,0.0,0.0,0.0,2.5668077,0.0,0.0,0.0,0.0056757983931615815,0.6225297612146526,0.06853697593270407,0.4614566997734797,0.3655172413793103,0.4586466965969628,0.6744491007716611,0.33712009773941454,0.17560644007155635,0.22820662643521403,0.9616814350928662,0.04762649192613805,0.6666666640068557,0.9999999162255063,4.147307094322989e-10,1.6922223914102996e-05,0.00473974095885522,0.96141183417993,0.6666665463768656,4.1550099467594284e-10,1.7203270181324363e-05,0.9612351270873233,0.047632388221436485,0.6666665558562219,0.9999999141288378,1.7778084300643636e-05,0.9606874938153858,0.017348573905754252,0.11063079757615886,0.9999998925693869,2.1583930593137427e-05,0.0047305975595435664,0.025594509856106413,0.02785083684461661,0.3481709732346331,0.16815755553598274,0.3955745684955043,0.03250390889989487,0
3.301606,0.0,0.0,0.0,0.0,0.0,7.639942,0.91143763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7234228,0.0,3.8949172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8508536,0.0,4.7230344,0.0,0.0,0.0,0.0,0.0,4.6792235,0.0,0.0,0.0,1.8379718,0.0,0.0,0.7037821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1237745,0.0,5.6317115,2.2479281,0.002373679072821898,0.4466425627571232,0.08150765916123448,0.3704090917891234,0.4068965517241379,0.3652170354038541,0.6087122664314071,0.6010267531812058,0.25680093763493933,0.5760998668576921,0.9819026276127033,0.023817302317664216,0.9999999762532974,0.999999996907843,5.609775170295851e-12,1.704424020203894e-06,0.0026884109306918452,0.9817373499018144,0.9999999944980962,5.6260307049516385e-12,1.7485221087446093e-06,0.9816287624591598,0.023820307897222035,0.9999999983274814,0.99999999678691,1.8399283749317544e-06,0.9812052079219533,0.0057329088208720345,0.1858119495601291,0.9999999946793194,2.7710445560917994e-06,0.002774501220837627,0.011376242961136377,0.011653185124829152,0.3932171398119252,0.04913264571214548,0.5267846159673588,0.0051995048232270765,0
0.0,0.0,0.0,0.0,0.0,0.0,10.317624,2.3967361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4747176,0.0,8.880632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.760389,0.0,9.144847,0.0,0.0,0.0,0.0,0.0,2.5034351,0.0,0.0,0.0,0.0,0.0,0.0,4.4242887,0.0,0.0,0.0,0.0,5.6189466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.40271,0.0,1.6194752,5.8808675,0.009321406650832807,0.6646282286733024,0.0481558310433498,0.6407910785851196,0.5517241379310345,0.6400439065131293,0.7531414491020596,0.14630125378384662,0.46392975794969143,0.1555460305986911,0.8748539997061259,0.14294260243528897,0.2857142860051488,0.999999531653959,3.784351048791535e-09,5.796185720739737e-05,0.010981503519751381,0.8743404762324762,0.2857142001534013,3.786897083809478e-09,5.831092357968975e-05,0.8740042926104912,0.14295556734030307,0.2857142066747215,0.999999527418558,5.9013848632538007e-05,0.8732642702606362,0.021729538082815317,0.04017148917722447,0.9999994934674639,6.275075432049098e-05,0.008342443182275075,0.07096233673298961,0.0965588202290354,0.6714180567493527,0.17682810870129365,0.41060642505601597,0.06083592365159006,0
0.0,0.0,0.0,0.0,0.0,0.0,9.503298,0.13065779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7695544,0.0,9.76978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2892046,0.0,7.12877,0.0,0.0,1.7227092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1827035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3821247,0.0,0.0,0.0,2.9562674,0.0,1.3369942,0.0,0.004774399429511414,0.5190290944158565,0.12116334309283074,0.4639913144879171,0.4068965517241379,0.4561762386691909,0.5769413240600844,0.5505747882034465,0.21101456682852035,0.4657137735891829,0.9406373338346392,0.07145167004976499,0.4999999980530343,0.9999999155265878,4.032053772534654e-10,1.769757512082916e-05,0.0034573919532171413,0.9402869515208364,0.49999987988212885,4.0374513296617134e-10,1.790953244072785e-05,0.940057426410449,0.07146181882442787,0.4999998892497459,0.9999999140043567,1.8340118448723388e-05,0.9394338116135744,0.02311078868414039,0.07851064153609202,0.9999999005856128,2.0841314187291997e-05,0.003538907462167056,0.03451707997995783,0.04176910296484403,0.5793964081533246,0.050826188275366675,0.10752976869649711,0.011044990502337194,0
0.45281407,0.0,0.0,0.0,0.0,0.0,10.405177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4015226,0.0,7.770624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8095765,0.0,0.0,0.0,0.0,0.0,2.425261,0.0,0.0,0.0,2.035479,0.0,0.0,3.7414849,0.0,0.0,0.0,0.0,3.876323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1736364,0.0,5.800465,4.137119,0.0026136849870565656,0.5426040909545501,0.0329058783104305,0.34429457978856837,0.3448275862068965,0.3441877795439603,0.7074732594710346,0.4220919806441713,0.31244409660107336,0.40615198535628455,0.9616679093036954,0.047642077474960604,0.6666666640792728,0.9999999853006437,4.07394231797899e-11,5.303734406277612e-06,0.004453930987013167,0.9613992391797906,0.6666665459868927,4.08150865745676e-11,5.391819391378398e-06,0.961222716196908,0.04764742340114879,0.6666665557338786,0.9999999849327558,5.571976639290727e-06,0.9606753421298236,0.00689187649916561,0.1109263660606104,0.9999999807648424,6.851437538463033e-06,0.00412189144295824,0.01729656037705361,0.01763968723968653,0.3921543778252631,0.05408368609412457,0.48592321181599823,0.00784794510058212,0
0.0,0.0,0.0,0.0,0.0,0.0,2.858044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6439674,0.0,6.1763115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49889535,0.0,4.166899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0423672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021583090518995568,0.6128461283634349,0.053293396434177145,0.4065507610486758,0.4551724137931034,0.3989302857468662,0.6690717137991671,0.5229960129201001,0.1082677704355445,0.3119345492826656,0.8296957610553084,0.19051921798197236,0.22222222249286958,0.9999881625621152,2.773199651114031e-07,0.0005052825380114744,0.025428907030271192,0.8291084902034174,0.2222221523805123,2.7745187192620607e-07,0.0005074341286898122,0.8287245916715433,0.19054181420693758,0.22222215768611908,0.9999880869155561,0.0005117555285914429,0.8279484471552617,0.053031065420850135,0.02921927220154918,0.9999876342332408,0.0005303003349170372,0.024942070225733543,0.10909406922697765,0.10986783910504734,0.3674100390756202,0.08407496243371135,0.39827674227655246,0.06036407259088285,0
1.6719476,0.0,0.0,0.0,0.0,0.0,12.4787245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0403695,0.0,9.390217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.819812,0.0,6.9736805,0.0,0.0,0.0,0.0,0.0,1.466998,0.0,0.0,0.0,3.3295343,0.0,0.0,4.1358333,0.0,0.0,0.0,0.0,6.816526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7514305,0.0,4.923622,4.5760627,0.003994011625929257,0.5673733976949303,0.057472679816676586,0.6115142010803276,0.4068965517241379,0.6207079110383765,0.7022494947760054,0.3639925691341429,0.39737312870727803,0.38407930214953606,0.9616642118739784,0.04764174233204878,0.6666666650021495,0.9999999802282139,6.048926840786626e-11,6.46269244947058e-06,0.0037060048537036873,0.9613958948597942,0.6666665458352958,6.06016096895597e-11,6.5700254913411375e-06,0.9612196842505085,0.04764701237472802,0.6666665556581822,0.9999999797333762,6.789550219491869e-06,0.9606725387256495,0.009094799796074771,0.11088090743515898,0.9999999742078128,8.332496852166639e-06,0.0028798605970426997,0.0262286355976737,0.03558269021585293,0.5303426427141548,0.2543009161384581,0.4875189525992017,0.041585536402869806,0
