0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,class
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.505736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025979856,0.0,0.0,0.0,0.0,0.0,0.0,6.054665,0.0,0.0,0.0,0.0,0.2508576,0.0,0.0,0.0,0
6.395433,0.0,0.0,0.0,4.1268225,0.0,0.0,2.0314822,0.0,2.8114262,0.0,0.0,0.0,3.2183242,0.0,3.891167,0.0,6.9099426,2.3744369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6852437,0.0,0.045791797,0.0,0.0,0.8826865,0.0,0.0,0.0,0.0,0.44055766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.055464,0.0,0.0,0.0,0.0,0.0,0.46178353,0.0,0.0,3.6475718,0.0,0.0,0.0,0.0,0.0,0.0,1.6898805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8455865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.861011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.2796376,0.0,0.0,0.0,0.0,0.0,0.0,4.013937,0.0,2.4408693,0.0,0.0,0.0,1.6298767,0.0,0.0,0.536429,2.3762007,1.325595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.412781,0.0,0.0,0.0,5.7987127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2342378,0.0,0.49679464,0.0,2.0726714,1.0064048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.005168398,0.0,0.0,0.0,0.16335917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32634,0.0,0.50618404,0.0,0.0,5.749469,0.0,0.0,0.0,0.0,1.8287263,0.0,0.0,0.0,0.0,3.013616,0.0,0.0,0.52672243,0
3.1395576,0.0,0.0,0.0,0.0,0.0,0.0,0.71273786,0.0,3.587743,0.0,0.0,0.0,0.7581192,0.0,1.1624479,0.0704071,2.656878,0.9080952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.8140316,0.0,0.0,0.0,5.529143,0.0,0.0,0.0,0.0,1.081009,0.0,0.0,0.0,10.37384,0.0,0.055659465,0.0,0.0,5.69643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6001897,0.0,0.0,0.44901752,0
5.1249785,0.0,0.0,0.2793978,2.966423,0.0,0.0,1.6879557,0.0,1.5368384,0.0,0.69198275,0.0,0.7031518,0.0,3.1317492,0.0,5.278987,1.2804804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07986083,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.510443,0.0,0.0,0.0,0.0,0.0,0.0,10.657097,0.0,6.6843305,0.0,0.0,0.0,0.0,0.0,0.0,7.353812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2161813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.398761,0.0,0.0,0.0,0.0,0.0,0.0,7.921572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.455499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9395213,0.0,0.0,0.0,0.0,0.0,0.0,3.354154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8483931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.188678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3778443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.614778,0.0,0.0,0.0,0.0,0.0,0.0,0.5985886,0.0,8.0297,0.0,0.0,0.0,0.0,0.0,0.0,12.9244585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.259475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2175546,0.0,0.0,0.0,0.0,0.0,0.0,12.207547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,3.6262448,0.0,0.0,0.0,0.0,27.412943,0.0,0.0,7.079596,0.0,0.0,0.0,0.0,0.0,29.417307,0.0,0.0,0.0,0.0,0.0,0.0,32.70783,0.0,0.0,1.4237517,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.538596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10675,0.0,0.0,0.0,0.0,0.0,0.0,11.441688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.61596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.30848,0.0,0.0,0.0,0.0,0.0,0.0,12.36889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3944345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.065572,0.0,0.0,0.0,0.0,0.0,0.0,5.4125013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.515157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.014443,0.0,0.0,0.0,0.0,0.0,0.0,4.58997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8497417,0.0,1.8620414,0.0,0.0,0.0,0.01068245,0.0,0.0,1.7224116,0.47669777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4515634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6590247,0.0,0.0,0.0,0.0,0.0,0.0,8.299074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.575328,0.0,0.0,0.0,0.0,0.0,0.0,3.8879766,0.0,5.368224,0.0,0.0,0.0,0.0,0.0,0.0,18.437593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25996,0.0,0.0,0.0,0.0,0.0,0.0,2.0197566,0.0,17.997248,0.0,0.0,0.0,0.0,0.0,0.0,13.448591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.141508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18770428,0.0,0.0,0.0,0.0,0.0,0.0,7.511884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2993383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44555867,0.0,0.0,0.0,0.0,0.0,0.0,7.933731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1572716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.096334,0.0,0.0,0.0,0.0,0.0,0.0,3.7254353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.112292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.446219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01351,0.0,0.0,0.0,0.0,0.0,0.0,11.576244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.219467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8420887,0.0,0.0,0.0,0.0,0.0,0.0,14.181476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.716078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.863602,0.0,0.0,0.0,0.0,0.0,0.0,11.948084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.465021,0.0,0.0,0.0,0.0,0.0,1.2487949,0.0,0.0,1.1454241,0.0,0.2281028,0.0,0.0,0.0,0.0,2.4157467,0.0,0.0,0.0,0.0,0.7707106,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6690784,0.0,0.0,0.0,0.0,0.0,0.0,2.8868556,0.0,4.404899,0.0,0.0,0.0,0.0,0.0,0.0,8.521161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.67471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.982453,0.0,0.0,0.0,0.0,0.0,0.0,22.307268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.65712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1440616,0.0,0.0,0.0,0.0,0.0,0.0,14.9896555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5389166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5073564,0.0,0.0,0.0,0.0,0.0,0.0,1.154586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11.878575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0737807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.472758,0.0,0.0,10.869906,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.084256485,0.0,0.0,0.0,0.0,1.6585109,2.0004187,0.0,3.5501971,0.0,0.0,0.0,7.688885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9610324,0.0,4.1672015,3.8030934,0.0,1.4255313,0.0,0.0,7.428819,3.5765972,0
0.0,0.0,2.1638565,0.0,0.0,0.0,0.0,5.7554917,6.862704,0.0,3.7940104,0.0,0.0,0.0,2.3014915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21446,0.0,3.9688914,0.103841685,0.0,5.446346,2.3108468,0.0,7.2998896,5.420375,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2599444,10.112697,0.0,0.0,0.0,0.0,0.0,3.8123076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9779487,5.2829847,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047442913,0.0,1.4408065,0.0,0.0,0.0,6.4722743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4494965,0.0,4.728547,4.5351553,0.0,0.4248394,0.0,0.0,8.032296,5.230626,0
0.7648699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7611904,0.0,0.0,0.39941514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9658758,0
0.40806255,0.0,0.0,0.0,0.0,0.0,0.0,5.070822,1.7731109,0.0,0.0,0.0,0.0,0.0,7.3630743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.172455,0.0,0.0,0.0,0.0,0.0,0.0,5.9356217,0.9425576,0
3.0875618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.080899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9828619,0.0,0.0,0.34147814,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4509845,5.5132127,0.0,0.0,0.0,0.0,0.0,2.601505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7396677,3.2296717,0
2.8169196,0.0,0.0,0.0,0.0,0.0,0.0,2.9041967,0.3115816,0.0,0.0,0.0,0.0,0.0,0.1171882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.538245,0.0,0.0,1.1692904,0.0,0.0,0.0,0.0,2.9800591,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1969213,4.195099,0.0,1.6276292,0.0,0.0,0.0,7.9512086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7462366,0.0,4.545639,4.2352247,0.0,3.4117851,0.0,0.0,10.9373255,7.7490826,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2010746,4.5238023,0.0,0.0,0.0,7.25943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.535853,0.0,11.469002,10.519883,0.0,1.3865184,0.0,0.0,9.202588,7.2122664,0
3.72102,0.0,0.0,0.0,0.0,0.0,0.0,2.227198,0.2940488,0.0,0.0,0.0,0.0,0.0,5.1255918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.656465,0.0,0.0,0.0,0.0,0.0,0.0,2.448908,0.0,0
3.2489645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27432868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49589413,3.5856097,0.0,0.0,4.3051906,0.0,0.0,0.0,0.0,0.0,0
0.45429417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2961446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60607445,0.0,0.0,0.0,0.0,1.8216374,1.8581129,0
0.0,0.0,1.173392,0.0,0.0,0.0,0.0,3.8967557,5.2016478,0.0,0.0,0.0,0.0,0.0,4.126823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4761558,0.0,1.1926411,0.0,0.0,1.4318274,1.2113817,0.0,6.57788,3.8858142,0
1.663007,0.0,0.0,0.0,0.0,0.0,0.0,2.0186117,1.305994,0.0,0.0,0.0,0.0,0.0,2.226258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0787516,0.0,0.0,1.981937,0.0,0.0,0.0,4.0733466,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2961981,5.187528,0.0,0.0,0.0,0.0,0.0,4.172591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2818248,0.0,0.0,0.0,0.0,1.6011978,0.23464182,0.0,4.49755,2.6820018,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.824451,8.3925085,0.0,0.0,0.0,0.0,0.0,5.1556106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4867213,0.0,0.0,0.0,0.0,4.3226867,0.8496552,0.0,5.9823217,5.1835527,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3441234,8.238138,0.0,0.0,0.0,0.0,0.0,5.7177935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72863543,0.0,0.0,1.301418,2.9953022,0.0,0.0,11.664064,5.005333,0
4.8015194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7320014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7222276,0.0,0.0,2.8520508,0.0,0.0,0.0,0.0,0.0,0
1.0977653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2381444,0.0,0.0,0.0,0.0,0.0,8.440655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.503236,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008786693,1.1488552,0.8804459,0.54728353,0.0,0.0,0.0,9.098335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.805496,0.0,8.057426,6.333514,0.0,6.741968,0.0,0.0,15.21002,6.8989563,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9967447,2.0750914,0.0,0.0,0.0,9.416078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.406893,0.0,8.094407,8.081802,0.0,0.0,0.0,0.0,9.119151,3.634436,0
3.4694679,0.0,0.0,0.0,0.0,0.0,0.0,1.486775,0.83837724,0.0,0.0,0.0,0.0,0.0,2.7835984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3917939,4.380159,0.0,0.0,1.8201265,0.0,0.0,0.0,1.4248753,0.0,0
0.13819262,0.0,0.0,0.0,0.0,0.0,0.0,1.0982542,2.892021,0.0,0.0,0.0,0.0,0.0,3.1048186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88038266,0.0,0.0,0.0,0.0,0.0,0.0,3.2163703,0.45907626,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6849481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.559289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.758064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.919265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.937084,0.0,0.0,11.137647,0.0,0.0,0.0,0.0,0.0,1
2.1656098,0.0,0.0,0.0,0.0,0.0,0.0,0.18021764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3860896,0.0,0.0,0.45527008,0.0,0.0,0.0,0.0,0.0,1
3.716575,0.0,0.0,0.0,0.0,0.0,0.0,1.8860734,0.0,0.0,0.0,0.0,2.792637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6621113,0.0,0.0,5.573534,0.0,0.0,0.0,0.0,2.8671567,1
20.984371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9663725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.771078,0.0,0.0,14.642685,0.0,0.0,0.0,0.0,0.0,1
17.742115,0.0,0.0,0.0,0.0,0.0,1.3924845,0.0,0.0,0.0,0.0,0.0,8.760478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07867,0.0,0.0,15.742863,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7567794,5.623844,0.0,0.0,0.0,0.0,0.6074846,6.182403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.280594,0.0,5.1279387,0.40577188,0.0,8.109663,0.0,0.0,13.052155,4.5518117,1
6.792281,0.0,0.0,0.0,0.0,0.0,0.0,0.44797888,0.0,0.0,0.0,0.0,0.8387868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.34314,0.0,0.0,3.795373,0.0,0.0,0.0,0.0,0.0,1
0.8024173,0.0,0.0,0.0,0.0,0.0,0.0,3.110148,3.4092588,0.0,0.0,0.0,0.0,0.0,1.7187636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.903541,0.0,0.0,0.97387004,0.0,0.0,0.0,2.8487983,0.8546517,1
4.0335026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8712914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7999735,0.0,0.0,4.605397,0.0,0.0,0.0,0.0,0.0,1
1.277386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.78472,0.0,0.0,2.1083682,0.0,0.0,0.0,0.0,0.0,1
166.3154,29.13222,0.0,28.163467,0.0,0.0,22.944304,0.0,0.0,0.0,0.0,0.0,89.221016,0.0,0.0,9.865413,0.0,119.27655,0.0,0.0,0.0,0.0,8.212392,58.633984,0.0,0.0,188.9795,0.0,0.0,0.0,21.53589,5.8225403,1
0.89125985,0.0,0.0,0.0,0.0,0.0,0.0,3.6903281,1.2268574,0.0,0.0,0.0,0.0,0.0,0.15008079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47169465,0.0,0.0,0.0,0.0,0.0,0.07678607,0.0,5.0561447,3.2708058,1
17.421957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9360695,0.0,0.0,4.9771366,8.1992855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9860687,0.0,0.0,21.62959,0.0,0.0,4.3071656,0.0,0.0,0.0,0.0,0.0,1
2.197405,0.0,0.0,0.0,0.0,0.0,0.0,2.5834906,0.5734701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9242024,0.0,0.0,2.61971,0.0,0.0,0.0,0.52430844,0.0,1
7.498835,0.0,0.0,0.0,0.0,0.0,0.0,1.3435886,0.0,0.0,0.0,0.0,0.7647702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.74238,0.0,0.0,4.2309995,0.0,0.0,0.0,0.0,0.0,1
12.167978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.244963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.167641,0.0,0.0,6.113076,0.0,0.0,0.0,0.0,0.0,1
10.692827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.284748,0.0,0.0,1.9112607,0.0,0.0,0.0,0.0,0.0,1
3.0759413,0.0,0.0,0.0,0.0,0.0,0.0,1.4935489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5655346,0.0,0.0,0.9888341,0.0,0.0,0.0,0.4119036,0.0,1
