0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,energy0_N,entropy0_N,inertia0_N,homogeneity0_N,correlation0_N,shade0_N,promenance0_N,variance0_N,idm0_N,energy135_N,entropy135_N,inertia135_N,homogeneity135_N,correlation135_N,shade135_N,promenance135_N,variance135_N,idm135_N,energy45_N,entropy45_N,inertia45_N,homogeneity45_N,correlation45_N,shade45_N,promenance45_N,variance45_N,idm45_N,energy90_N,entropy90_N,inertia90_N,homogeneity90_N,correlation90_N,shade90_N,promenance90_N,variance90_N,idm90_N,class
0.0,0.0,6.119454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.874023,0.0,0.0,0.0,0.0,0.0,8.623102,0.0,0.0,0.0,0.0,0.42939061326473504,0.9616910056237413,0.028967105333950263,0.04760918428418199,0.6666666628691467,0.999999872330855,7.273303464942984e-10,2.2409914465673265e-05,0.006654772394660636,0.2090637696923211,0.9614209479228397,0.029405278508927938,0.0476141079734038,0.6666665463525326,0.9999998716224708,7.286812476797349e-10,2.278210102422257e-05,0.006574711939743205,0.2241153897893637,0.961243951164739,0.028902237008783773,0.047616523163748085,0.6666665558684018,0.9999998691356099,7.364092405698761e-10,2.354332103446901e-05,0.006168008994144888,0.3140021877242741,0.960695758945467,0.02864463817095437,0.04761916805951631,0.11024151634272879,0.9999998405370258,9.1604860203637e-10,2.8102465488804874e-05,0.006282077920759038,0
0.0,1.1092246,10.853623,0.0,10.832467,0.0,3.7711334,0.0,0.0,0.0,0.0,0.0,0.0,1.7152845,0.089010015,3.1548557,0.0,0.0,2.7069955,5.710574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.213444,0.0,0.0,0.0,2.6136947,0.4453722224410534,0.9406237201281671,0.006859780702226335,0.07146617454234631,0.49999999855983424,0.9999999807506559,5.612041288544525e-11,6.602539792151592e-06,0.0021364282073607186,0.6473993223979592,0.9402743167940156,0.008726968770007825,0.07147233673471358,0.49999987971029064,0.9999999806736433,5.619553634084383e-11,6.681615920355001e-06,0.0022179312135318053,0.5927109051285994,0.9400454820232906,0.009377131561730027,0.07147466082295637,0.4999998891770113,0.9999999804037786,5.6625279324556363e-11,6.842257200958237e-06,0.002287739689900586,0.6299697456486721,0.9394226891504404,0.010172484912961306,0.0714747677585728,0.07865751810596854,0.9999999770401344,6.781939657204451e-11,7.841444750459414e-06,0.0024146370648889487,0
0.0,0.0,4.235184,3.4681537,4.9335403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24461159,1.7788705,2.0954921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.231134,0.0,0.0,0.0,6.0576015,0.42603573361818325,0.9406350865546789,0.014908590059505233,0.0714577034353763,0.4999999991535914,0.9999998995025936,5.082835695344566e-10,1.9870264203558565e-05,0.0049453258566457305,0.5898899999059152,0.9402849205821261,0.015709255175357473,0.0714645644810865,0.4999998800159615,0.999999899100522,5.089639888431267e-10,2.0108243033665483e-05,0.004571158812966386,0.4854709540864308,0.9400557480672433,0.016372134137004606,0.07146693498757199,0.4999998892812107,0.9999998976916062,5.128561809914292e-10,2.059169106081854e-05,0.0044346907384605425,0.461539835279782,0.939432310604124,0.016900690404123623,0.07146808606390109,0.07838001321495,0.9999998831226953,5.935795869925394e-10,2.322050731964206e-05,0.004402149821050527,0
0.0,0.0,2.818962,0.0,0.0,0.0,0.0,0.0,0.27502513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.212295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38703194943095753,0.9406654254190535,0.022118085072041146,0.07142585495609063,0.4999999997870716,0.9999995987957206,3.2189952631118354e-09,5.000469454909212e-05,0.008724616256374525,0.4734549410638833,0.9403143308528745,0.022517251191577152,0.07143344914910381,0.49999988018420455,0.9999995971905712,3.2233044876379123e-09,5.060358258336815e-05,0.008895804416477391,0.2696774358546429,0.9400844354436748,0.022467530659687904,0.07143616916346282,0.4999998893414728,0.9999995915659178,3.2479540200355177e-09,5.182020815540609e-05,0.008949344464314281,0.3836332717452508,0.9394609333808572,0.022579410850724298,0.07143791168485945,0.07854176987773898,0.9999995264906248,3.83472448422546e-09,5.9002263360171814e-05,0.009474521906353419,0
0.41510615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3210554,0.0,6.4912066,0.0,0.0,0.0,2.1812463,4.194004,0.0,0.0,0.0,0.0,0.12795635,0.0,0.0,0.0,0.0,0.47327644538635033,0.7837099347341925,0.03484768596730978,0.238118062349214,0.18181818205830716,0.9999803663660964,5.404039211786003e-07,0.0007133175119018113,0.053172896298418516,0.29876482138478044,0.783076033741426,0.03885430746247421,0.23813750421749602,0.18181812304203707,0.9999803458040891,5.405931820531924e-07,0.0007155541645767347,0.04888059190364622,0.39813337696354173,0.7826599924277633,0.03857169703634617,0.23814862469707487,0.18181812750706233,0.999980274011303,5.416753341038148e-07,0.0007200389200596836,0.04802960525230946,0.3036717997039299,0.7818700598920256,0.039049358973650077,0.2381557998023407,0.022423587648326335,0.999979602116692,5.620501209913093e-07,0.000742072217161084,0.048323361840981446,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.001326,0.0,0.0,0.0,0.0,0.0,7.54819,0.0,0.0,0.0,0.0,0.34598247702700613,0.9406945007180914,0.0386730225000807,0.07139245102388334,0.500000000168729,0.9999979027923002,2.9202599897756352e-08,0.00015061262257065437,0.014549679580758203,0.3504305672391602,0.9403423446668442,0.03870669417372128,0.07139978083388802,0.4999998802708285,0.9999978944017194,2.9241693356920506e-08,0.00015241645550116164,0.013709664222272289,0.4167166110635244,0.9401122606500476,0.03894928797137965,0.07140259000988072,0.4999998893698704,0.9999978650000715,2.9465312991435878e-08,0.0001560808948504434,0.01333887930104725,0.27676139077649176,0.9394886234675777,0.03884200550067293,0.07140746513801918,0.07839430582095099,0.9999975578029854,3.4162967455932404e-08,0.0001761772175275897,0.014225521132151779,0
0.0,0.0,4.327903,3.3937795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.212563,0.0,0.0,0.0,0.0,0.46230236380572426,0.9819084547223509,0.006504686171758148,0.023810211379885635,0.9999999838449892,0.9999999925992172,1.7959748989231555e-11,3.0496856205037416e-06,0.004573314577526954,0.41559488625940744,0.9817429080165868,0.0068986981575016,0.023812300653800675,0.999999996720791,0.9999999925352259,1.801179395372378e-11,3.128589375761613e-06,0.004312994004776332,0.31498493628599367,0.9816342867544385,0.006805337082561911,0.023813250066849263,0.9999999989634177,0.999999992309775,1.8309424561861093e-11,3.2921404628748027e-06,0.004308330400017285,0.35849105550288074,0.981210942418424,0.006722123122621656,0.02381401043394133,0.1858119496069184,0.9999999872649158,3.329213126631358e-11,4.9608208730904e-06,0.004561345042084289,0
0.0,0.0,3.2734458,0.0,1.6268793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0322428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.170557,0.0,0.0,0.0,0.0,0.27905484077003395,0.8971624566242954,0.03892051262737671,0.11906394042410492,0.33333333343725446,0.9999989453095801,1.1275793066061181e-08,9.865132136948952e-05,0.008619505059474104,0.14557860807445505,0.8966908905032588,0.03932915984918546,0.1190755224748382,0.33333323751784544,0.999998942721827,1.1285047065694247e-08,9.937596327828307e-05,0.00920633965660553,0.4151201462728185,0.8963824847744758,0.0391824547238888,0.11907949139290853,0.33333324481763377,0.9999989336710067,1.1337971927414908e-08,0.00010083805369594676,0.009182295539103429,0.42044584453221606,0.8956680090773131,0.03928878311711435,0.11908303392427338,0.04835446849741486,0.9999988571979008,1.2204405349073762e-08,0.00010761017211559362,0.009729200960993807,0
0.0,0.0,4.2892723,9.737977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0680537,1.7949157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.71937,0.0,0.0,0.0,2.7013588,0.4652934570821581,0.9819034237345593,0.008091851118547771,0.023812497898697105,0.9999999846565313,0.9999999889756073,3.055411094095188e-11,3.97777069335759e-06,0.001441128672170932,0.4251749306294455,0.9817377495509874,0.007821725830547058,0.023815227869674188,0.9999999962625697,0.9999999888802847,3.064264848308564e-11,4.080686470633937e-06,0.001451926705069545,0.33194604239096853,0.9816295836637675,0.008722872614390913,0.02381599886360544,0.999999998570546,0.9999999885444475,3.114899349818874e-11,4.294009663215514e-06,0.0014548661727674433,0.3893768627836879,0.9812064847193952,0.009446471286244004,0.023816169720388133,0.18581194957697733,0.9999999810293081,5.663842407423567e-11,6.4715295755672e-06,0.0019004050437191329,0
2.4844568,0.0,6.3854403,0.0,4.8039775,0.0,0.0,1.7364569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44546768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.497031,0.0,0.0,0.0,0.0,0.8944602609853856,0.8296983528962198,0.041325471038274886,0.19051323999882105,0.22222222250829124,0.9999802939807009,5.471453649394866e-07,0.0007097331383909681,0.026640083509686434,0.5851593867082819,0.829112977080662,0.04905918759336985,0.1905241408696747,0.22222215238139167,0.999980265953455,5.474056135243138e-07,0.0007127553191949674,0.0256262006570155,0.5098026551363626,0.8287286533114743,0.049645377730139065,0.1905305520257158,0.22222215768634349,0.9999801680503682,5.488937600460404e-07,0.0007188252711164843,0.02605697422284309,0.4362261198778583,0.8279528212156053,0.051333531655410596,0.19053268519205974,0.02922869944618049,0.9999793741192537,5.722728866897753e-07,0.0007458366559933925,0.028032029959259595,0
0.0,0.0,4.358649,2.7584422,0.0,0.0,0.0,1.7027739,0.0,0.0,0.0,0.0,1.2625037,0.0,1.4220474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.556854,0.0,0.0,0.0,2.5493197,0.4517080144032066,0.9616702867896904,0.005369459718291672,0.04763718027261221,0.6666666648418706,0.9999999770902158,7.361705675221694e-11,7.1295736278886075e-06,0.0037665229196578117,0.27473431143056415,0.9614014225621362,0.006569680586184819,0.04764105165083695,0.6666665462458776,0.9999999769630995,7.37537838197987e-11,7.247982374367897e-06,0.0034638585266353094,0.3474721435315278,0.9612247750364712,0.006479947659284213,0.047643250227488824,0.6666665558093015,0.999999976516841,7.453597546925942e-11,7.490159732400383e-06,0.0035151580482291837,0.23073164938206844,0.9606775323973347,0.006666275920566478,0.047644308050246845,0.11091886090968725,0.9999999700361694,9.870472846981913e-11,9.208169840570587e-06,0.0036301451382414075,0
0.0,0.0,3.81221,0.0,8.408787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4663491,3.0285718,0.4235498,0.0,0.65312725,0.0,0.0,2.957636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.445561,0.0,0.0,0.0,3.2063916,0.41785442877263634,0.9190672272493784,0.010582893051983686,0.09528591239097843,0.3999999993801511,0.9999999552829817,1.689871989606214e-10,1.1832918473540846e-05,0.005012255939736459,0.3136162535892437,0.9186520148726548,0.01159031087714306,0.09529398153656679,0.3999998920164145,0.9999999551455929,1.6916088266843449e-10,1.194175654816306e-05,0.00424764023405261,0.5294801981227822,0.9183801457637158,0.012082909921071314,0.09529711580372387,0.39999990035402994,0.9999999546647027,1.7015431785062886e-10,1.2161957290012113e-05,0.004035313118086638,0.49411642211141316,0.9177047238742183,0.012472726106521073,0.09529771249593014,0.06017653035371866,0.9999999501289024,1.887120962795725e-10,1.3269231658191256e-05,0.0039442420630062735,0
0.0,0.0,3.0724437,0.0,0.5986788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.075636,0.0,0.0,0.0,0.0,0.3984204309121503,0.9406562642204127,0.01594697255011675,0.07143908171632077,0.5000000000258852,0.9999996122011708,3.076391391773282e-09,4.8884525375247885e-05,0.009797973322963425,0.5069842547658819,0.9403055846971635,0.017066230347869388,0.0714469213490235,0.49999988019783476,0.9999996106496549,3.080509702098723e-09,4.9469997528637244e-05,0.009649410313455896,0.33251339081938397,0.940075875322961,0.017158636914125034,0.07144976762942917,0.4999998893438503,0.9999996052129384,3.1040672407815175e-09,5.065936912742133e-05,0.009407571505888786,0.1992889011960555,0.9394528385907108,0.017448656515377886,0.07145135885981338,0.07861629935647997,0.9999995391844758,3.698764092119631e-09,5.793640515144014e-05,0.009745465045919032,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8126591,0.0,10.762622,0.0,0.0,0.0,0.0,4.8022766,0.0,0.0,0.0,0.0,5.559393,0.0,0.0,0.0,0.0,0.42506745324780015,0.7606635592135378,0.17642279922094412,0.26189775678445965,0.16666666689531157,0.9988085033924718,0.00012852075804002888,0.011046185749570473,0.18338878515781845,0.5285050758422956,0.7600071475268663,0.18690865760830902,0.2619144005660107,0.16666661224608062,0.9988074230970783,0.00012855972463490532,0.011076171516446092,0.19556111549296104,0.36831771873968966,0.7595768568894229,0.18580432089313306,0.2619235439390318,0.16666661637918817,0.9988036518747003,0.00012878252013448594,0.0111362588998004,0.1988633273687319,0.4530228731785824,0.7587817707820237,0.18957139207721732,0.2619329485597674,0.019855017019151575,0.9987761621887583,0.00013185326389495323,0.011383230914040776,0.1957908227228201,0
0.0,0.0,3.2176428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.728079,0.0,0.0,0.0,0.0,0.0,2.6435666,0.0,0.0,0.0,0.0,0.0,4.695016,0.0,0.0,0.0,0.0,0.4195005276761598,0.9617051197990031,0.021273390507139552,0.04760117256905943,0.6666666652893771,0.999999764278735,1.6474621919235012e-09,3.3727338728390644e-05,0.0097905756350347,0.17811302194422934,0.9614354175312364,0.021708045813473714,0.04760536994160013,0.6666665467148132,0.9999997629708124,1.6505221120917802e-09,3.428748655297723e-05,0.009021585190095787,0.16287601526088896,0.9612586343445916,0.022018597658588192,0.04760633775439762,0.6666665559689998,0.9999997583792093,1.6680266444178283e-09,3.543313686612722e-05,0.008831783839099449,0.19232937290847044,0.9607117677120414,0.0220955860804443,0.04760774639906312,0.11061541314600247,0.9999996980319605,2.1474700523057017e-09,4.299274803705636e-05,0.009222516231021183,0
0.0,0.0,1.127941,1.7824394,2.271866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.660009,1.1045074,2.889945,0.0,0.24861047,0.0,0.0,2.163869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.987539,0.0,0.0,0.0,3.684353,0.4674802065662037,0.9818979172184995,0.0010975649123562135,0.023820406298199915,0.9999999828869927,0.9999999995263498,4.597697721027308e-13,4.879497351400501e-07,0.002588656210016923,0.43121748463137355,0.9817327707877815,0.0013480828057195703,0.023822474299209292,0.9999999937523826,0.9999999995222545,4.611019473873093e-13,5.00574305102522e-07,0.002406930514553587,0.34390721020668474,0.9816244559542769,0.0014807828834723052,0.023823461404615196,0.9999999977291344,0.9999999995078256,4.687212745053047e-13,5.267424754666826e-07,0.0023326024201221498,0.41321996895206997,0.9812008658450674,0.00148852146467858,0.02382377328394865,0.18581194951426044,0.9999999991853186,8.522348641081514e-13,7.909044634999124e-07,0.0023695255004355736,0
0.0,0.6738662,3.2875276,0.0,7.4933414,0.0,0.0,1.1496928,0.0,0.0,0.0,0.0,2.16781,1.8632617,4.78609,0.0,0.0,0.0,1.3051908,1.2687804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.381621,0.0,0.0,0.0,3.9892497,0.4270640089049483,0.9190609850184219,0.0054394025803535875,0.09529091852264279,0.39999999977840184,0.9999999693902166,1.0194604122189755e-10,9.19073301459894e-06,0.005005417194874447,0.3386260471032675,0.9186462537076031,0.007080102440065448,0.09529908562477739,0.3999998920311983,0.9999999692961712,1.0205081987345125e-10,9.275268509060816e-06,0.00422118277753139,0.19810589532148692,0.9183743349086534,0.007560518952628868,0.09530254797545644,0.3999999003573779,0.9999999689669912,1.026501361251111e-10,9.446300382868822e-06,0.004193903951788878,0.29192149936014244,0.9176991040307002,0.008046973579296944,0.09530311357383206,0.0602715467311391,0.9999999654899393,1.155243011926038e-10,1.0378871194242253e-05,0.004184451609517438,0
