0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,differenceends,sumvalues,sumsquares,sumlogs,amean,gmean,pvariance,svariance,sd,kurtosis,skewness,scm,class
0.0,0.0,6.119454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.874023,0.0,0.0,0.0,0.0,0.0,8.623102,0.0,0.0,0.0,0.0,0.13744075829383887,0.030989331207812647,0.031189988900031537,0.03671232929310613,0.41860633896009614,0.6738085538545707,0.01913405103578681,0.018857943637371852,0.06851089511501657,0.18320740928864243,0.5109418185521641,0.005410021786675995,0
0.0,1.1092246,10.853623,0.0,10.832467,0.0,3.7711334,0.0,0.0,0.0,0.0,0.0,0.0,1.7152845,0.089010015,3.1548557,0.0,0.0,2.7069955,5.710574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.213444,0.0,0.0,0.0,2.6136947,0.3981042654028436,0.030431246240394758,0.03406133490768223,0.03517558608838364,0.4507191170896764,0.674621794040656,0.09914257791387604,0.0979595829837092,0.23979159899355854,0.18839989855809597,0.721368798034376,0.020447621552512844,0
0.0,0.0,4.235184,3.4681537,4.9335403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24461159,1.7788705,2.0954921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.231134,0.0,0.0,0.0,6.0576015,0.3270142180094787,0.03630403817246862,0.0395897232286553,0.0403592147760706,0.4516765759581104,0.6769282185306484,0.07288214622771844,0.07195678077240487,0.1932658178534972,0.20149748482439256,0.33921006345863747,0.017927609429575414,0
0.0,0.0,2.818962,0.0,0.0,0.0,0.0,0.0,0.27502513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.212295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49763033175355453,0.03631897475310511,0.03386862712193386,0.0,0.191561703287628,0.0,0.16462733769907179,0.16247803249923012,0.33608613075054106,0.2626658573416593,0.3315828550791824,0.05024202316096731,0
0.41510615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3210554,0.0,6.4912066,0.0,0.0,0.0,2.1812463,4.194004,0.0,0.0,0.0,0.0,0.12795635,0.0,0.0,0.0,0.0,0.3838862559241706,0.11648360302913856,0.09760795932437787,0.13823988652784458,0.16988266038386546,0.48674965447728524,0.08614784088548522,0.08482792179192063,0.21704863325136145,0.1312494805843395,0.6001878041696663,0.08158036508439345,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.001326,0.0,0.0,0.0,0.0,0.0,7.54819,0.0,0.0,0.0,0.0,0.34123222748815163,0.052491217969521234,0.05260841676843322,0.05830105989263194,0.3617145699287355,0.6189662313431105,0.08104333060497912,0.07992146946738621,0.2081728909331054,0.10798177640491591,0.5934822375394071,0.029876614187808695,0
0.0,0.0,4.327903,3.3937795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.212563,0.0,0.0,0.0,0.0,0.2511848341232228,0.014355411862632343,0.011514966255287142,0.025110637141703716,0.21511443918490214,0.5241235554771166,0.0675987851434397,0.06687608616383738,0.18340068285900799,0.07502790823059691,0.4991042653780547,0.010441977052732719,0
0.0,0.0,3.2734458,0.0,1.6268793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0322428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.170557,0.0,0.0,0.0,0.0,0.2369668246445498,0.0575696553859273,0.0537383288583005,0.06492585595958728,0.3295147711711891,0.6101777148058994,0.04146064264434429,0.04083639007921603,0.12723727790179276,0.18292770562864039,0.6328178084425966,0.019219447897639994,0
0.0,0.0,4.2892723,9.737977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0680537,1.7949157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.71937,0.0,0.0,0.0,2.7013588,0.6777251184834123,0.020649143794461786,0.030059836715218072,0.0240301659221361,0.5846794894877901,0.7190122515453641,0.26825759036841823,0.2656559930245587,0.45885113894760665,0.11930727309017036,0.6570527004510589,0.034971574040860647,0
2.4844568,0.0,6.3854403,0.0,4.8039775,0.0,0.0,1.7364569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44546768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.497031,0.0,0.0,0.0,0.0,0.5971563981042655,0.12347663850894906,0.14736197573373017,0.11285289234048179,0.5005390608467016,0.6885524079634047,0.1743594450942672,0.17184019501675357,0.34849313585968067,0.19482321928254032,0.7284388812323923,0.11549454635634354,0
0.0,0.0,4.358649,2.7584422,0.0,0.0,0.0,1.7027739,0.0,0.0,0.0,0.0,1.2625037,0.0,1.4220474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.556854,0.0,0.0,0.0,2.5493197,0.20379146919431282,0.017042638506233308,0.014893468608723077,0.026371236326343413,0.29217484916918623,0.5862964388503473,0.04102861123784998,0.040570253967425265,0.1266027897311441,0.14214394341783404,0.6582007719268176,0.006809830182306261,0
0.0,0.0,3.81221,0.0,8.408787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4663491,3.0285718,0.4235498,0.0,0.65312725,0.0,0.0,2.957636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.445561,0.0,0.0,0.0,3.2063916,0.48815165876777256,0.03064850559510732,0.029172799618274306,0.0,0.22214848376269636,0.0,0.1584631617950864,0.15646978191493005,0.32795153199787364,0.08902459761377512,0.5483694052068266,0.04069998866074184,0
0.0,0.0,3.0724437,0.0,0.5986788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.075636,0.0,0.0,0.0,0.0,0.4928909952606635,0.0401006453960706,0.040137948446813156,0.0,0.31043630992810833,0.0,0.12825165560806523,0.12657959253435935,0.28519048254420853,0.14938025241088881,0.4609549792934549,0.03775662767022347,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8126591,0.0,10.762622,0.0,0.0,0.0,0.0,4.8022766,0.0,0.0,0.0,0.0,5.559393,0.0,0.0,0.0,0.0,0.30805687203791465,0.13940718069324742,0.16401842362251212,0.12195976389688677,0.5640888009635835,0.7477249872043341,0.07752355413282955,0.07634581899063243,0.20156041239464026,0.29727922477881596,0.18453786938936173,0.05947861895355249,0
0.0,0.0,3.2176428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.728079,0.0,0.0,0.0,0.0,0.0,2.6435666,0.0,0.0,0.0,0.0,0.0,4.695016,0.0,0.0,0.0,0.0,0.2559241706161137,0.029008197467027496,0.022587930351236157,0.04265765984098658,0.16169896125702954,0.4927283119642718,0.068378506085922,0.06747464303867745,0.1845783511196221,0.17839783553789038,0.7651472662578985,0.019442249706250806,0
0.0,0.0,1.127941,1.7824394,2.271866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.660009,1.1045074,2.889945,0.0,0.24861047,0.0,0.0,2.163869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.987539,0.0,0.0,0.0,3.684353,0.19905213270142183,0.006619620963898284,0.0032334218230636712,0.01861298406203939,0.11163933786942759,0.46371352435127466,0.050169561690299076,0.04972671106839392,0.14763655902944764,0.1280228592626071,0.6335581495127347,0.005635441021886363,0
0.0,0.6738662,3.2875276,0.0,7.4933414,0.0,0.0,1.1496928,0.0,0.0,0.0,0.0,2.16781,1.8632617,4.78609,0.0,0.0,0.0,1.3051908,1.2687804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.381621,0.0,0.0,0.0,3.9892497,0.22274881516587677,0.0330668737872515,0.029950947338838158,0.042062475455903234,0.3011520368747408,0.5908819313799556,0.04727691522846438,0.04664170107275456,0.14072428487312313,0.1865437855056153,0.7360025560046319,0.013324057416837383,0
0.0,0.0,5.1242776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3905656,0.0,0.0,0.0,2.7203434,2.5244448,0.0,0.0,0.0,0.0,1.7611952,0.0,0.0,0.0,0.0,0.3744075829383886,0.11630300619053376,0.11131691319784227,0.12181070196549815,0.32540996751035955,0.5967603951704354,0.06981767964894886,0.06874344688399595,0.18706082939211885,0.1334948038521355,0.507389521268859,0.05717266406498749,1
0.0,0.0,0.0,1.8932139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8315473,0.0,0.0,0.0,0.0,0.0,9.891627,0.0,0.0,0.0,0.0,0.42654028436018954,0.015565274894187905,0.011488239896804664,0.0,0.1124342040208356,0.0,0.10410394149575736,0.10291504780387396,0.24803011681626955,0.1812612911529096,0.5430521705962879,0.019020894077034615,1
1.4139208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.06135,0.0,0.0,0.0,0.0,0.21613622,0.0,0.0,0.0,0.0,20.833765,0.0,0.0,0.0,0.0,0.2085308056872038,0.20482261452623202,0.21436260604614676,0.1925442597480037,0.4289750687255175,0.666944167302127,0.06851807693851764,0.06743178209694434,0.18449416259713006,0.032160315459091926,0.5577093382997965,0.08776926989645051,1
0.0,0.0,5.2650204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5796247,0.0,0.0,0.0,3.4399943,0.0,0.0,0.0,0.0,0.0,2.8382816,0.0,0.0,0.0,0.0,0.29383886255924174,0.06639989028402588,0.06820873753528131,0.07049876571451764,0.37584218984639606,0.621283208149364,0.09549302929008538,0.09414322836659265,0.2333238297699324,0.0867222912588479,0.46721822117118605,0.04213496989093,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.977212,0.0,30.594652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.449314,0.0,0.0,0.0,0.0,0.22274881516587677,0.17257589480302044,0.17323712181255005,0.1706329033710485,0.3685790948497666,0.6237732703027165,0.08036288767821681,0.0791132508045355,0.2066891948469408,0.03210869877359407,0.570123963484536,0.09001514398912096,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.602516,0.0,0.0,0.0,0.0,0.050882928,0.0,0.0,0.0,0.0,0.0,0.47393364928909953,0.07117688034576827,0.07025101042062612,0.08229129808463881,0.23481941862365896,0.4926016730357201,0.18099124491291652,0.17844090438955615,0.35705545546758743,0.04772200596811105,0.5953841197006167,0.09352656952995236,1
2.8619366,0.0,0.25049385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.150239,0.0,7.9034266,0.0,0.0,0.0,0.0,2.9239094,0.0,0.0,0.0,0.0,3.3529925,0.0,0.0,0.0,0.0,0.6066350710900474,0.13893599946771457,0.1264129713948354,0.0,0.18799970258754783,0.0,0.14028693252167626,0.13818067781820295,0.3022753315858231,0.10983706417121292,0.6173534404514738,0.14525214710554718,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.654432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.647205,0.0,0.0,0.0,0.0,0.3364928909952607,0.12441356947614697,0.13493900830172506,0.11637300700637594,0.4773421875570204,0.7001163473616085,0.05811734543755271,0.05721363866822034,0.16376400950882122,0.12321873991562327,0.4458494327450284,0.045224405623999986,1
4.215194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.123113,0.0,0.0,0.0,0.0,8.97539,0.0,36.356457,0.0,0.0,0.0,3.0628657,19.432358,0.0,0.0,0.0,0.0,0.34647363,0.0,0.0,0.0,0.0,0.33175355450236965,0.09661659291164199,0.10201937540942506,0.09525513646777647,0.4278970922793476,0.6631642677275482,0.0764210510038413,0.07528327784672265,0.1995708212832701,0.10383468063313425,0.5268047945993165,0.0467359516807285,1
2.1033747,0.0,4.98135,0.0,0.0,0.0,0.0,4.849806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1120293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.929325,0.0,0.0,0.0,0.0,0.22748815165876782,0.09192922233371852,0.0879485479057655,0.09792623276246315,0.3300445876598307,0.6023267156595302,0.06485099674710013,0.06386680761480644,0.17741423570259693,0.08246360786972878,0.5312316829427168,0.04279506149189442,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4507667,0.0,22.981483,0.0,0.0,0.0,2.2749972,8.895068,0.0,0.0,0.0,0.0,3.192505,0.0,0.0,0.0,0.0,0.30805687203791465,0.1430666429491871,0.1425798530517837,0.1452154341857912,0.34580757473263135,0.6051781227939554,0.09466540006005728,0.09322457252915423,0.23175025208921393,0.039888169406362584,0.6215639053865549,0.08852034601351899,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9782243,0.0,7.616463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3042374,0.0,0.0,0.0,0.0,0.37914691943127965,0.18465144131213787,0.18528573067715873,0.1867095033233331,0.3242033978284963,0.5744792876375576,0.12414706896975236,0.12225997112492903,0.2786520167142502,0.08588617714655827,0.4589342724894201,0.14692697903054935,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1438417,0.0,0.0,0.0,0.0,0.0,6.515419,0.0,0.0,0.0,0.0,0.3459715639810427,0.043394840361899764,0.036839246071541216,0.05602815609303098,0.212529707017459,0.5229570563605496,0.07378247436752924,0.07275470338741537,0.19478893182116644,0.15006042709524064,0.6754098434731863,0.02745597121369927,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.074116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005787,0.0,0.0,12.898743,0.0,0.5876777251184834,0.2689806598438177,0.2906998717134793,0.0,0.40361594922904465,0.0,0.14058382892997048,0.1384347023992807,0.30264209799465613,0.17383292769764205,0.3994384038095714,0.21882704212615045,1
0.0,0.0,0.0,0.006364948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.985615,0.0,0.0,0.0,0.0,0.5118483412322276,0.031187580368987857,0.028629666940290656,0.0,0.2014369130714404,0.0,0.14627874817985478,0.14441655426704714,0.31119316582348766,0.2601988968066874,0.4304580113401488,0.039235797559418105,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.464103,0.0,5.3292003,0.0,0.0,0.0,3.9606166,0.0,0.0,0.0,0.0,0.0,18.65878,0.0,0.0,0.0,0.0,0.2890995260663507,0.1424189384979503,0.1424567601638509,0.1426759354458111,0.3646738535079662,0.619496959421392,0.07971481497913557,0.0784881060784002,0.20553724213978822,0.09433592096385146,0.4872883835217713,0.07457947858699376,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2803528,0.0,0.0,0.0,0.0,10.816367,0.0,18.886766,0.0,0.0,0.0,0.0,8.387622,0.0,0.0,0.0,0.0,2.0860863,0.0,0.0,0.0,0.0,0.27014218009478674,0.5306423951757561,0.5155605913715435,0.5246425185043821,0.32066261020701614,0.5899098218689006,0.0911159428698059,0.08965904382294158,0.22557911480035756,0.026437107843246932,0.6367767766014193,0.31577534116382044,1
0.0,0.0,0.50006133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.028599,0.67947227,0.0,0.0,0.0,9.91591,0.0,11.816207,0.0,0.0,0.0,2.3324318,10.643201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6919431279620853,0.12108271199421004,0.11537191465357584,0.0,0.2426876499044176,0.0,0.1406698783891245,0.1385826059225676,0.30285550534346517,0.22469639673320838,0.7377166079340467,0.1200220132421331,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.293288,0.0,0.0,0.0,8.914556,0.0,0.0,0.0,0.0,0.0,4.282954,0.0,0.0,0.0,0.0,0.3222748815165877,0.059911982803922084,0.059803038742731435,0.06501695516239499,0.3683385654193002,0.6250968665322154,0.07044232810114734,0.06943827888987765,0.18841241438890985,0.12322337537528766,0.5007199292650276,0.029612771080937662,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8387989,0.0,0.0,0.0,0.17955169,0.0,0.0,0.0,0.0,0.0,10.090438,0.0,0.0,0.0,0.0,0.2511848341232228,0.05759817067623332,0.059542902186835306,0.061808363736333596,0.3893232049771519,0.6350785570124085,0.08731074451232174,0.08609653627165491,0.2193081365282499,0.03325917253896382,0.5509326210086294,0.03373726946996831,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4726882,0.0,0.9205276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.817834,0.0,0.0,0.0,0.0,0.18009478672985782,0.1432540291426267,0.15805644910189326,0.13062757676827558,0.5014595444549231,0.7158344705800631,0.055313529863357434,0.054440660004521815,0.15789171799444005,0.14324463875558535,0.3356500259011849,0.04874446588489287,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7032237,0.0,0.0,0.0,0.0,0.0,7.294527,0.0,0.0,0.0,0.0,0.3507109004739336,0.03706308804299563,0.029781907860152522,0.0495874957347529,0.21198655931955568,0.5350810304843272,0.03815707602764374,0.03760467590371264,0.11942872080810898,0.22760235672647372,0.6993869919463835,0.013810607500146744,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6979156,0.0,0.0,0.0,0.0,0.0,3.768653,0.0,0.0,0.0,0.0,0.4218009478672986,0.06346281538250546,0.06881535637166494,0.06589437031147669,0.41082600710931116,0.6358075208684669,0.12319140625159689,0.12149269806765292,0.2774799782999643,0.052477489171699476,0.4808081298765766,0.049169402032050266,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4563211,0.0,0.0,0.0,0.0,5.6657934,0.0,18.81649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.554182,0.0,0.0,0.0,0.0,0.3222748815165877,0.1361523639854599,0.13450844224377068,0.1391381387317896,0.3409337845317003,0.6019726821383842,0.08941139873196283,0.08804899147001002,0.22275831564588564,0.060892678752241525,0.554036366973104,0.08073676104682283,1
12.573016,0.0,2.0481029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20561014,0.0,0.0,0.0,0.0,2.8730807,0.0,17.43267,0.0,0.0,0.0,5.6476293,9.78491,0.0,0.0,0.0,0.0,6.4100676,0.0,0.0,0.0,0.0,0.5118483412322276,0.11622289180348348,0.1383309938818753,0.0,0.5636830544309693,0.0,0.09351782245039492,0.09213802155185931,0.2298805042803371,0.7025478325679253,0.06795776775095486,0.058781366721570194,1
0.0,0.0,3.4923916,1.2760645,2.0457613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.526215,0.0,0.0,0.0,0.0,0.5213270142180095,0.03361816939983461,0.03237348007262492,0.0,0.2560653353381801,0.0,0.14045127839726865,0.13866185086146313,0.30296980439866295,0.4382999487882242,0.2316604850543837,0.03765786663820471,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.250916,0.0,0.0,0.0,0.0,0.0,7.293215,0.0,0.0,0.0,0.0,0.21800947867298578,0.042141525459401696,0.044136274858672525,0.046159746148533555,0.436019486067175,0.6767833429052852,0.04661345750691228,0.04597479723213425,0.1392077358467679,0.14471373739869042,0.472981063682705,0.014140949289100256,1
0.0,0.0,0.0,0.0,0.0,2.5184178,3.3129487,0.0,0.0,0.0,0.0,0.0,0.44105956,0.0,0.0,0.0,0.0,0.0,0.016965559,0.0,0.0,1.7578017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6929939,1.9308994,0.48815165876777256,0.01755591373174173,0.0173204494173022,0.0,0.2837705061396253,0.0,0.13468588225545972,0.13324139368368385,0.295082804039855,0.10777792975938727,0.5272896331154713,0.021293650397394857,0
0.0,0.0,0.0,0.0,0.0,9.228449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.286872,0.0,0.0,0.7144884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.771006,0.0,0.5355450236966824,0.09197538994659493,0.0921109855316258,0.0,0.2807929245039986,0.0,0.1591353797208082,0.15684064183483132,0.32845770853547673,0.09570634681400458,0.6044012174536397,0.09968700957333641,0
