0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,energy_N,entropy_N,kurtosis_N,maximum_N,mean_N,meanAbsoluteDeviation_N,median_N,minimum_N,range_N,rootMeanSquare_N,skewness_N,standardDeviation_N,uniformity_N,variance_N,class
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.001326,0.0,0.0,0.0,0.0,0.0,7.54819,0.0,0.0,0.0,0.0,0.014606552461983504,0.7286791072625546,0.04340250751004798,0.4691358024691358,0.4175754169574972,0.21078371449712263,0.41269841269841256,0.3586206896551724,0.38666666666666666,0.4173213228248849,0.7598562116899866,0.22631399746777478,0.05177827027306787,0.06868750209022943,0
0.0,0.0,4.327903,3.3937795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.212563,0.0,0.0,0.0,0.0,0.003072931111029257,0.5196433236443349,0.05682312670591977,0.22839506172839508,0.2854983446593484,0.12036863708246255,0.2857142857142856,0.41379310344827586,0.17777777777777776,0.276454625117843,0.6874131741646142,0.12650404401980045,0.1330092768395114,0.0270280306800423,0
0.0,0.0,3.2734458,0.0,1.6268793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0322428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.170557,0.0,0.0,0.0,0.0,0.009094812665362969,0.633517622453334,0.02308581492220136,0.3086419753086419,0.33581096029336077,0.1770923446920949,0.2936507936507936,0.4413793103448276,0.2177777777777778,0.3316458657333903,0.8213575959253836,0.18074416778905633,0.07645067926762025,0.0474420962668386,0
0.0,0.0,4.2892723,9.737977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0680537,1.7949157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.71937,0.0,0.0,0.0,2.7013588,0.005913668763775467,0.5969868733220153,0.020520814406027515,0.7345679012345679,0.7177644188883083,0.33786027688214976,0.6587301587301586,0.6551724137931034,0.38666666666666666,0.7281525698995764,0.8182412381946104,0.35931597954407424,0.08819888958018743,0.15207602515419108,0
2.4844568,0.0,6.3854403,0.0,4.8039775,0.0,0.0,1.7364569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44546768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.497031,0.0,0.0,0.0,0.0,0.03144165936230827,0.8462675539150945,0.030836805683965733,0.685185185185185,0.5809887141957188,0.3242331322628181,0.5317460317460316,0.43448275862068964,0.49333333333333335,0.5942815889707088,0.8355521044128896,0.35327934338238376,0.02314985096362241,0.14760124825143833,0
0.0,0.0,4.358649,2.7584422,0.0,0.0,0.0,1.7027739,0.0,0.0,0.0,0.0,1.2625037,0.0,1.4220474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.556854,0.0,0.0,0.0,2.5493197,0.0029167534746285043,0.4699716924942873,0.008158090732362476,0.2530864197530863,0.30256925494484055,0.2027246093179882,0.26984126984126977,0.46206896551724136,0.16444444444444445,0.3005509905955409,0.7978162762816471,0.19480882411962255,0.17121055280696906,0.05360037088269836,0
0.0,0.0,3.81221,0.0,8.408787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4663491,3.0285718,0.4235498,0.0,0.65312725,0.0,0.0,2.957636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.445561,0.0,0.0,0.0,3.2063916,0.002777689971623867,0.606860206240203,0.0359097191932883,0.33333333333333326,0.27425136285564955,0.33225700241303163,0.2857142857142856,0.13793103448275862,0.43111111111111117,0.3005878200027069,0.6964671028963539,0.3628889818028639,0.08874011661146528,0.15475549391199564,0
0.0,0.0,3.0724437,0.0,0.5986788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.075636,0.0,0.0,0.0,0.0,0.00824340984567159,0.6340970559438307,0.11447734499816148,0.3395061728395061,0.3763430178054574,0.2116502589557952,0.40476190476190466,0.06206896551724138,0.4844444444444444,0.3780480561441081,0.5920450301878271,0.23546587596365556,0.09482596470675936,0.07340509924943517,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8126591,0.0,10.762622,0.0,0.0,0.0,0.0,4.8022766,0.0,0.0,0.0,0.0,5.559393,0.0,0.0,0.0,0.0,0.11769146495561154,0.0707275304739049,0.48661460212736146,0.33333333333333326,0.5679555819041828,0.0,0.5555555555555556,0.696551724137931,0.07111111111111112,0.550751651327784,0.2809382445801737,0.0,0.6993227873742305,0.0,0
0.0,0.0,3.2176428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.728079,0.0,0.0,0.0,0.0,0.0,2.6435666,0.0,0.0,0.0,0.0,0.0,4.695016,0.0,0.0,0.0,0.0,0.006563201653221712,0.7038343874010927,0.029554902542308102,0.2716049382716049,0.2263990242202476,0.23441271505685363,0.20634920634920628,0.2551724137931034,0.3111111111111111,0.23444235457788531,0.7671464173776097,0.25143979463303645,0.06426008540847225,0.08200062552292203,0
0.0,0.0,1.127941,1.7824394,2.271866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.660009,1.1045074,2.889945,0.0,0.24861047,0.0,0.0,2.163869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.987539,0.0,0.0,0.0,3.684353,0.0005047031208211979,0.4576238835670846,0.03504215421324293,0.16666666666666663,0.1540848760146848,0.14596392829208726,0.13492063492063489,0.3793103448275862,0.15555555555555556,0.15012385358660374,0.820880657324813,0.15655269487855525,0.15917880333014495,0.037682885284884934,0
0.0,0.6738662,3.2875276,0.0,7.4933414,0.0,0.0,1.1496928,0.0,0.0,0.0,0.0,2.16781,1.8632617,4.78609,0.0,0.0,0.0,1.3051908,1.2687804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.381621,0.0,0.0,0.0,3.9892497,0.00231376769216355,0.5607912089310562,0.03929877859257492,0.3580246913580246,0.2819197595399897,0.187193826256637,0.25396825396825395,0.41379310344827586,0.27111111111111114,0.28070087880682126,0.8426805502817432,0.19813930550853634,0.10989872051370958,0.05511079155209183,0
0.0,0.0,5.1242776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3905656,0.0,0.0,0.0,2.7203434,2.5244448,0.0,0.0,0.0,0.0,1.7611952,0.0,0.0,0.0,0.0,0.029533079053926062,0.6942989993243108,0.0360610429250364,0.3086419753086419,0.34089914610581074,0.18822121482564902,0.3571428571428571,0.3448275862068965,0.28,0.33841036265799573,0.7037725036784919,0.19576640185543712,0.05884447818687682,0.054032600466281805,1
0.0,0.0,0.0,1.8932139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8315473,0.0,0.0,0.0,0.0,0.0,9.891627,0.0,0.0,0.0,0.0,0.004583957785002601,0.6838556944665669,0.062129060899726814,0.2777777777777778,0.1985044148344126,0.23115666166354465,0.21825396825396814,0.10344827586206896,0.4133333333333334,0.20828866228827458,0.6820067768341314,0.25632046932909747,0.06797825023188805,0.08471853390992186,1
1.4139208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.06135,0.0,0.0,0.0,0.0,0.21613622,0.0,0.0,0.0,0.0,20.833765,0.0,0.0,0.0,0.0,0.10562595027781918,0.4672098446921954,0.08364249329246451,0.3395061728395061,0.4636887389831892,0.15750461080503791,0.5238095238095237,0.4413793103448276,0.24,0.45650211814292907,0.5627659739218652,0.16788090307573195,0.3055556472732281,0.04212167875610711,1
0.0,0.0,5.2650204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5796247,0.0,0.0,0.0,3.4399943,0.0,0.0,0.0,0.0,0.0,2.8382816,0.0,0.0,0.0,0.0,0.0189802113230913,0.5678832693174954,0.07972540308887657,0.3086419753086419,0.42890348783843946,0.18040728333458045,0.45238095238095233,0.3448275862068965,0.28,0.4249060851668468,0.5973751363948692,0.1952882944603018,0.15831897785274052,0.05381658690933935,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.977212,0.0,30.594652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.449314,0.0,0.0,0.0,0.0,0.13732412804227512,0.3867247326522286,0.09296592965235273,0.2901234567901234,0.44488984886558525,0.16655641760042766,0.5158730158730158,0.3655172413793103,0.25333333333333335,0.4393233213504192,0.5372083003480591,0.18216752807058664,0.47629910830583994,0.04804912319846665,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.602516,0.0,0.0,0.0,0.0,0.050882928,0.0,0.0,0.0,0.0,0.0,0.01970631402481519,0.7361053162257881,0.03951543550319156,0.33333333333333326,0.33137947497532083,0.34425623678146783,0.40476190476190466,0.09655172413793103,0.4577777777777778,0.3555958157472099,0.6567796244679576,0.36460683143591066,0.07390878740426238,0.15605192718672384,1
2.8619366,0.0,0.25049385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.150239,0.0,7.9034266,0.0,0.0,0.0,0.0,2.9239094,0.0,0.0,0.0,0.0,3.3529925,0.0,0.0,0.0,0.0,0.041657635407024926,0.8008231024274545,0.0311021202072692,0.33333333333333326,0.2955216484673562,0.2962582324122535,0.3095238095238094,0.17931034482758618,0.40444444444444444,0.31145802519108223,0.7207424323150831,0.31172329530466114,0.035712003823241974,0.1185774398032545,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.654432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.647205,0.0,0.0,0.0,0.0,0.08300613225967295,0.4064358286365738,0.14404729410728756,0.382716049382716,0.5074555576961828,0.10452877493577052,0.5396825396825395,0.48275862068965514,0.24444444444444446,0.4959083464090245,0.484033487687482,0.11939518317019668,0.30974958366871935,0.024745115889543527,1
4.215194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.123113,0.0,0.0,0.0,0.0,8.97539,0.0,36.356457,0.0,0.0,0.0,3.0628657,19.432358,0.0,0.0,0.0,0.0,0.34647363,0.0,0.0,0.0,0.0,0.059887308882137245,0.5885123981827177,0.06547643207981747,0.3950617283950617,0.4889410270529875,0.15917587131199862,0.5317460317460316,0.46206896551724136,0.26666666666666666,0.4813201027550321,0.611596992530229,0.1662879356955253,0.13329040258010075,0.041483536995502515,1
2.1033747,0.0,4.98135,0.0,0.0,0.0,0.0,4.849806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1120293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.929325,0.0,0.0,0.0,0.0,0.016050233561606068,0.6413007643058098,0.04073688752160902,0.28395061728395055,0.34244508190563394,0.2053666753455013,0.38095238095238093,0.3448275862068965,0.26222222222222225,0.3419761369613864,0.6688931663620306,0.2127023536363569,0.0869778346575534,0.061949926572219954,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4507667,0.0,22.981483,0.0,0.0,0.0,2.2749972,8.895068,0.0,0.0,0.0,0.0,3.192505,0.0,0.0,0.0,0.0,0.07616869642542433,0.623328457706574,0.048645925886947605,0.3271604938271605,0.42029154648401645,0.21883342032764042,0.47619047619047605,0.35172413793103446,0.2888888888888889,0.4203080038714344,0.6309163649112952,0.22862062693103222,0.13027781505131916,0.06986230600143535,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9782243,0.0,7.616463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3042374,0.0,0.0,0.0,0.0,0.05829578680803104,0.5380963433367606,0.06221196832620822,0.2901234567901234,0.4186552844810074,0.15972773198489837,0.4444444444444444,0.42068965517241375,0.2177777777777778,0.4117539777408318,0.6264601722526179,0.16526398400372502,0.17510196859949856,0.04107575482533295,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1438417,0.0,0.0,0.0,0.0,0.0,6.515419,0.0,0.0,0.0,0.0,0.008991418995555665,0.7107785597017172,0.04096263761782793,0.31481481481481477,0.24863216588255788,0.224418441832206,0.23809523809523803,0.22758620689655173,0.36,0.25541695732090264,0.7573571779358189,0.24782711661063803,0.0593850766552776,0.08001645068465178,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.074116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.005787,0.0,0.0,12.898743,0.0,0.2687139764953134,0.42276621155777183,0.3568968393906899,0.45679012345679004,0.5157598009462161,0.1069558228763303,0.5396825396825395,0.027586206896551724,0.5911111111111111,0.507155135034354,0.29332052477839,0.15817133938807232,0.3067113048059799,0.03830297927254291,1
0.0,0.0,0.0,0.006364948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.985615,0.0,0.0,0.0,0.0,0.004781782989673087,0.7197600910347203,0.040447625579954974,0.3641975308641975,0.26544232339709073,0.33817429926937626,0.3373015873015872,0.07586206896551724,0.49333333333333335,0.29134813155498895,0.6759112467792612,0.3578270964760577,0.054932226505237165,0.1509662653804674,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.464103,0.0,5.3292003,0.0,0.0,0.0,3.9606166,0.0,0.0,0.0,0.0,0.0,18.65878,0.0,0.0,0.0,0.0,0.06245268352396496,0.5138944074526194,0.0727496129239806,0.28395061728395055,0.411865767932334,0.17899381600951297,0.46031746031746024,0.38620689655172413,0.23555555555555557,0.4079567442999116,0.5805510413685022,0.19351779401384173,0.25334636760353024,0.05302024159781029,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2803528,0.0,0.0,0.0,0.0,10.816367,0.0,18.886766,0.0,0.0,0.0,0.0,8.387622,0.0,0.0,0.0,0.0,2.0860863,0.0,0.0,0.0,0.0,0.2921451164258918,0.5615774189758246,0.05328918472603603,0.30246913580246904,0.39625294414322865,0.2213129332567199,0.47619047619047605,0.30344827586206896,0.3022222222222222,0.39707317085564964,0.6081097169276812,0.23120236265804192,0.20271813700017322,0.07118858732049592,1
0.0,0.0,0.50006133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.028599,0.67947227,0.0,0.0,0.0,9.91591,0.0,11.816207,0.0,0.0,0.0,2.3324318,10.643201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03930215164240297,0.8914563509520276,0.050802677104417784,0.5987654320987653,0.3561526039056335,0.3319041597629189,0.38095238095238093,0.034482758620689655,0.6888888888888889,0.3796455135022465,0.7190718984788652,0.3664906816657565,0.017193096215476357,0.1574797465327737,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.293288,0.0,0.0,0.0,8.914556,0.0,0.0,0.0,0.0,0.0,4.282954,0.0,0.0,0.0,0.0,0.02474782915661756,0.5810427980613456,0.12022497070647115,0.3086419753086419,0.41871960997601065,0.13072581890256468,0.4285714285714285,0.32413793103448274,0.29333333333333333,0.4100905048198231,0.580547428784614,0.14663195370938042,0.10617805951303896,0.03398536037624387,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8387989,0.0,0.0,0.0,0.17955169,0.0,0.0,0.0,0.0,0.0,10.090438,0.0,0.0,0.0,0.0,0.031377024171074526,0.5375019535197608,0.08418921681671081,0.32098765432098764,0.45863005631208864,0.1508458739879659,0.5,0.4551724137931034,0.2177777777777778,0.4510779020923007,0.5731161826751298,0.16341474039322879,0.16233824678089623,0.040344088592572706,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4726882,0.0,0.9205276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.817834,0.0,0.0,0.0,0.0,0.02805712056766693,0.17982843035445006,0.1789608060179318,0.28395061728395055,0.5064205125332937,0.048483861416924165,0.5238095238095237,0.6413793103448275,0.07111111111111112,0.4911669678098426,0.4367768745966905,0.05474290159554436,0.6385229268570921,0.008159540076781064,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7032237,0.0,0.0,0.0,0.0,0.0,7.294527,0.0,0.0,0.0,0.0,0.006359231920671626,0.6492127939518509,0.03131746777650136,0.24691358024691357,0.1860004667538525,0.16348855080793578,0.1587301587301586,0.35172413793103446,0.2311111111111111,0.18340318542817102,0.8291231235266152,0.1709971818353108,0.07525784214750186,0.04338326927985359,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6979156,0.0,0.0,0.0,0.0,0.0,3.768653,0.0,0.0,0.0,0.0,0.021814667439580566,0.4742585294257736,0.0964436128106183,0.3395061728395061,0.4998635730013148,0.13248381087456562,0.5317460317460316,0.4758620689655172,0.2177777777777778,0.49019626515807924,0.5569650221137108,0.14371580735056372,0.20828830688758543,0.03293219301351554,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4563211,0.0,0.0,0.0,0.0,5.6657934,0.0,18.81649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.554182,0.0,0.0,0.0,0.0,0.061963837633599896,0.6388368586000696,0.07145090267360325,0.32098765432098764,0.4077919154039864,0.19182156332792027,0.4365079365079364,0.27586206896551724,0.3333333333333333,0.4055179302861308,0.6156023779088585,0.20750885089886786,0.10658089470382923,0.05946713501691913,1
12.573016,0.0,2.0481029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20561014,0.0,0.0,0.0,0.0,2.8730807,0.0,17.43267,0.0,0.0,0.0,5.6476293,9.78491,0.0,0.0,0.0,0.0,6.4100676,0.0,0.0,0.0,0.0,0.0482758131608776,0.2553748786329343,0.30102139626708047,0.4506172839506172,0.574335535625522,0.02920381778615845,0.5714285714285714,0.593103448275862,0.2222222222222222,0.5582045053114507,0.4415016965187108,0.0383476695437827,0.41271356941487625,0.005149806509059545,1
