0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,compactness1,compactness2,sphericalDisproportion,sphericity,area,surfaceArea,surfaceVolumeRatio,volume,class
0.0,0.0,2.129213,0.0,0.0,0.0,0.0,0.0,4.4075155,4.2595587,0.0,0.0,0.0,0.0,0.0,0.0,5.654608,2.8969758,1.2871801,2.4684823,0.0,3.5739675,8.261206,0.12356054,0.0,0.97960687,2.9512105,0.0,0.5350245,0.0,6.0191345,0.0,0.0014306587117983685,0.006008659860310827,0.5091472387531465,0.37064136778204637,0.01699463327370304,0.00811061050665333,0.5605375845280343,0.0014306587117983683,0
0.0,0.0,1.9264064,0.0,0.0,0.0,0.0,0.0,4.721716,9.289052,0.0,0.0,0.0,0.0,0.0,0.0,4.5040674,2.203991,0.0,4.527849,0.0,4.6147594,4.047545,3.9668503,0.0,0.0,0.0,1.7970991,0.7221359,0.0,1.1106573,0.0,0.009984171435529042,0.01576191369227575,0.3536741598812863,0.17560644007155635,0.04561717352415027,0.039694583349117615,0.24207424252897278,0.00998417143552904,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.988416,0.0,0.0,8.581696,4.6835866,0.0,0.0,8.039658,0.0,0.0,0.0,0.0,10.324766,2.9798465,0.0,0.0,0.0,5.628235,0.0,0.0,0.0,11.549092,0.0,0.0072533092136160444,0.08595108121300504,0.15387747098054627,0.37699016100178895,0.0165474060822898,0.031046925047210933,0.1450323435444849,0.0072533092136160444,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9108887,0.0,0.0,1.23275,0.0,0.0,0.0,3.1636283,2.5141745,0.0,0.0,0.0,5.2045226,0.0,1.541762,0.0,0.0,0.7880498,4.239884,0.0,0.0,3.944696,0.0,0.0028743629437651117,0.0006456475016248756,0.8590634548327568,0.1698423264134459,0.047406082289803225,0.014744968593879837,0.7553667202399886,0.0028743629437651113,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.781418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0313458,0.0,0.0,0.0,0.0,0.0,15.435756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4157736,0.03828425318745543,0.007222140234480622,0.4776281256225995,0.05285666368515206,0.15429338103756707,0.106448736621473,0.1950077562652824,0.03828425318745543,0
0.0,0.0,0.0,0.0,0.0,0.0,0.9752976,0.0,5.6073227,7.9028683,0.0,0.0,2.903854,0.9579143,0.0,0.0,3.9534607,1.0873562,0.0,0.46464902,0.0,7.6738644,8.833392,0.70599806,0.39486685,0.0,8.729103,0.0,0.0,0.0,1.1228775,0.0,0.002843923396705572,0.023448313161105332,0.2981566884983525,0.41219710522036107,0.014311270125223615,0.01461464879523377,0.309627621100483,0.002843923396705571,0
44.373203,0.0,0.0,47.35736,0.76282024,0.0,0.0,0.0,0.0,124.73166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.409588,0.0,0.0,0.0,5.063109,3.9600084,0.0,0.0,0.0,0.30893531161399185,0.020319639392173308,0.31754134164112796,0.011450522197362319,0.4677996422182469,0.45212326691611154,0.055273539712396916,0.30893531161399174,0
0.0,0.10402424,4.0462627,0.0,0.0,0.0,0.0,1.31507,5.0608406,3.0559704,0.0,0.0,0.0,0.0,0.0,0.0,9.058163,3.7239,0.0,3.109078,0.0,4.5931244,6.479599,1.0790476,0.0,1.8666503,3.2727695,0.0,0.0,0.0,7.812299,0.0,0.003191803934528883,0.01922160925754153,0.3252535316348248,0.3644973743435859,0.017441860465116282,0.0160844725900552,0.3211482721497697,0.0031918039345288822,0
0.0,0.0,0.0,0.51570547,0.0,0.0,0.0,0.0,4.5265827,15.223364,0.0,0.0,0.0,0.0,0.0,0.0,0.41689616,2.9525938,0.0,0.0,0.0,6.6597204,0.0,20.88778,0.0,0.0,0.0,9.876603,0.0,0.0,3.1305783,0.0,0.04637247569184744,0.027446134514844834,0.27767448194311656,0.07329860619554447,0.11404293381037567,0.12195493680198949,0.11237965916185057,0.04637247569184742,0
0.0,0.93339187,5.425523,0.0,0.0,0.0,0.0,4.4064584,8.931574,1.1820658,0.0,0.0,0.0,1.5182945,0.0,0.0,6.3751016,2.5507288,0.0,1.0768586,0.0,8.239062,4.913217,5.932571,0.0,7.7967505,4.8117776,0.0,0.0,0.0,5.2267475,0.0,0.004757266354733785,0.014780324417754601,0.36317182170319073,0.269672608142768,0.026833631484794278,0.022257169556097647,0.3129334359214789,0.0047572663547337845,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.316858,0.0,0.0,2.5327578,0.0,0.0,0.0,0.0,0.0,0.0,0.17006278,0.0,5.071617,0.0,4.3578615,0.0,0.0,0.0,2.4014997,0.0,0.0,0.0,0.0,0.011584421909516278,0.009371403454751901,0.4342925201239125,0.13494241949910554,0.061270125223613595,0.04442568743120421,0.2736198881148942,0.011584421909516272,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.485446,0.0,0.0,5.644903,0.0,0.0,0.0,5.803967,4.342009,0.0,0.7257804,0.0,5.9557934,0.0,0.0,0.0,0.0,8.418596,0.0,0.0,0.0,2.7500079,0.0,0.010932145901097565,0.024548046329469494,0.2921041813503389,0.19177101967799642,0.04114490161001789,0.042522925265812535,0.20104162185143787,0.010932145901097564,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.466448,20.378223,0.0,0.0,0.0,0.0,0.0,0.0,11.867955,3.2328546,0.0,4.940765,0.0,2.5374098,6.2687087,7.337679,0.0,0.0,0.0,1.6092643,1.552327,0.072257094,0.0,0.0,0.01014071767754953,0.019563542573506062,0.322794015504541,0.18663397107425486,0.042486583184257604,0.040167082206378185,0.22349828620632284,0.010140717677549529,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0840374,16.920832,0.0,0.0,2.4776878,1.4828445,0.0,0.0,1.7964584,2.9779768,0.0,0.45597523,0.0,12.793471,1.9591657,2.7260847,0.0,0.0,1.1844642,0.0,0.0,0.0,0.8203899,0.0,0.005126889426171054,0.013971667274835318,0.3715964995453624,0.2537658562367865,0.029069767441860468,0.02362875347211088,0.3117638433103403,0.005126889426171052,0
0.0,0.0,3.8643622,0.0,0.0,0.0,0.0,2.4247975,7.84651,6.2495813,0.0,0.0,0.0,0.0,0.0,0.0,11.642006,3.0938418,0.0,7.402052,0.0,11.412707,8.425828,2.7838502,0.0,0.0,1.6360123,1.9754634,1.046801,0.0,12.934281,0.0,0.00617487954636378,0.012534690113610063,0.3881414773452284,0.21977895463964997,0.03488372093023256,0.027376259761825915,0.3052394424930704,0.006174879546363778,0
0.0,0.0,0.0,0.0,0.0,0.0,0.32530692,0.0,0.0,11.066667,1.1168964,0.0,0.0,0.31789345,0.0,0.0,3.106462,2.7712872,0.0,0.0,0.0,7.9785833,1.7159666,1.6758796,0.0,0.0,1.1731825,0.0,0.0,0.0,1.7510246,0.0,0.008627437338018126,0.13001597664869713,0.11866242446621635,0.39034451915366103,0.015652951699463326,0.03550065130220736,0.11575763110020736,0.008627437338018124,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3973303,4.098482,0.0,0.0,4.3926373,2.0418787,0.0,0.0,3.6815042,0.0,0.0,0.0,0.0,7.2089763,2.6321704,0.15315305,0.0,0.0,4.967646,0.0,0.0,0.0,4.9391236,0.0,0.0018437668504635513,0.013078811219108252,0.38161793005906286,0.42002087060226595,0.013864042933810375,0.010117355458974317,0.41843567760770617,0.0018437668504635506,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.29908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.411902,0.0,0.0,0.0,0.0,0.0,27.007553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4529908,0.03524029848150145,0.006072600856253207,0.5073164638677317,0.05320170679492067,0.15339892665474059,0.1003427799932392,0.21227388503308942,0.03524029848150145,1
0.0,0.0,0.0,8.367046,0.0,0.0,0.0,0.0,0.0,61.026314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8719592,0.0,0.0,0.0,0.0,0.0,19.410664,0.0,0.0,0.0,0.0,7.4980655,0.0,0.0,1.1690142,0.07611626167574058,0.03179601703615933,0.2593121669184631,0.05302871515405576,0.15384615384615383,0.172680247565873,0.08620065517297672,0.07611626167574055,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.34514,0.0,0.0,0.0,0.0,0.0,0.0,1.4911925,10.317471,0.0,0.0,0.0,0.0,0.0,14.985786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7298707623801987,0.011437620827790427,0.40239816461835265,0.0,1.0,0.8089070292237757,0.046810576047914526,0.7298707623801987,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.267374,0.0,0.0,0.9506754,0.0,0.0,0.0,0.0,0.74703026,0.0,0.0,0.0,3.5975485,0.0,6.845642,0.0,0.0,0.0,0.8083115,0.0,0.0,0.0,1.1830797,0.02806526238889566,0.013951714734620316,0.37181184930398414,0.08340967453401812,0.10062611806797854,0.08522433838213984,0.17523734033178845,0.028065262388895652,1
20.611475,0.0,0.0,4.326536,0.0,0.0,0.0,0.0,0.0,130.60728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.565918,0.0,0.0,0.0,0.0,1.4942721,0.0,0.0,0.0,1.0000000000000002,0.029577938620651327,0.26824436103824173,0.0009175273382176132,0.917262969588551,0.9999999999999999,0.022731621020942148,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.208138,0.0,0.0,6.0984535,0.0,0.0,0.0,3.9472797,1.1334629,0.0,0.0,0.0,1.3925918,0.0,0.0,0.0,0.0,4.5331745,0.0,0.0,0.0,0.0,0.0,0.020477118157624673,0.017829231453421353,0.33586348994440735,0.11331262132226999,0.07379248658318426,0.0677973329675087,0.18038928646913224,0.020477118157624673,1
0.0,0.0,0.0,3.837415,0.0,0.0,3.46097,0.0,0.0,47.011032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1722894,0.0,0.0,0.0,0.0,0.0,20.845247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6919517837574579,0.04589585972411496,0.21671093452074247,0.006205316956798299,0.6198568872987478,0.7803235266206168,0.021818889680134842,0.6919517837574577,1
15.450866,0.0,0.0,29.02234,0.0,0.0,0.0,0.0,0.0,87.25733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.692993,0.0,0.0,0.0,0.0,5.098665,0.0,0.0,0.0,0.26358038649527754,0.03438760883822831,0.24983617251655899,0.01825994558552698,0.3537567084078712,0.4058384969218218,0.04646887816606855,0.26358038649527754,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.88694,0.0,0.0,0.0,0.0,0.0,0.0,6.2168684,7.3411584,0.0,0.0,0.0,0.91590965,0.0,54.02485,0.0,0.0,0.0,0.0,9.750738,0.0,0.0,0.0,0.2849315545041833,0.016743519362959678,0.3448781663755354,0.011309112129333446,0.47093023255813954,0.42793179813276644,0.06269393933258073,0.2849315545041833,1
0.0,0.0,0.0,0.23924269,0.0,0.0,0.8345309,0.0,0.0,39.226234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7657905,0.0,0.0,0.0,6.7235756,0.0,26.771875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03715364143952968,0.016567980318853266,0.3464036496505076,0.0721130057473452,0.11583184257602862,0.1041998666385852,0.1483250264299034,0.03715364143952967,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.712135,0.0,0.0,0.0,0.0,0.2693645,0.0,2.5598397,0.0,0.0,0.0,0.0,0.0,0.0,29.28777,0.0,0.0,0.0,0.0,0.1289905,2.758813,0.0,0.0,0.47080847436990153,0.037607455014126115,0.23926725486990513,0.009693639760227774,0.5098389982110912,0.6016104820995197,0.03201892968740591,0.47080847436990136,1
0.0,0.0,0.0,10.726531,0.0,0.0,2.0469666,0.0,0.0,55.53028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6030927,0.0,0.0,0.0,0.0,0.0,42.419186,0.0,0.0,0.0,0.0,0.0,0.7422791,0.0,0.0,0.07689899288584302,0.04964555633682609,0.20817491826115858,0.06232809704830054,0.13282647584973165,0.17391571962857172,0.07081693585458239,0.07689899288584301,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.918142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2111325,0.0,0.0,0.0,0.0,0.0,16.925467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5475643,0.09840235863004647,0.04279886989600044,0.22447344314522805,0.04854056746903376,0.1663685152057245,0.20640660684462486,0.0676547694989074,0.09840235863004644,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0346384,10.319126,0.0,0.0,0.0,0.0,0.0,0.0,6.3773575,3.663452,0.0,2.0739663,0.0,7.029002,3.6674762,4.822283,0.0,0.0,0.0,2.514502,0.0,0.0,2.2742672,0.0,0.008714407472473954,0.021887087302004733,0.3073935920353142,0.21314245906151094,0.03622540250447227,0.03577514923223674,0.22609840425191677,0.008714407472473953,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.505432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0176139,0.0,0.0,0.0,0.0,0.0,13.3214245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07599450348750242,0.05291703812801495,0.20138471054080115,0.06442947615459393,0.1288014311270125,0.17248768825545158,0.06919503704849009,0.07599450348750239,1
0.0,0.0,0.0,21.551151,0.0,0.0,0.0,0.0,0.0,114.75267,0.0,0.0,0.0,0.0,0.0,0.0,12.307037,5.137736,0.0,0.0,0.0,0.0,0.0,53.778458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256274895200988,0.01196996935967046,0.3952839471531566,0.010628790964964115,0.4865831842576029,0.3981439256145872,0.07581299966160328,0.256274895200988,1
51.24418,0.0,0.0,50.406384,0.0,0.0,0.0,0.0,0.0,213.22688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.97462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43969490876832906,0.01676867708528231,0.3446611596724016,0.005906515492448559,0.631484794275492,0.5744068228040953,0.05071729339244592,0.43969490876832895,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.458578,13.198733,0.0,0.0,7.9879184,0.0,0.0,0.0,6.5521426,4.6187983,0.0,4.9786024,0.0,16.452555,13.130043,0.082475774,0.0,0.0,15.046228,0.0,0.0,0.0,2.3016932,0.0,0.00271346819502183,0.002659804551262096,0.6522355451153357,0.22442673605464306,0.03398926654740608,0.014052214996744196,0.5994058878699273,0.0027134681950218295,1
0.0,0.0,9.780625,0.0,0.0,0.0,0.0,0.0,0.0,31.192774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.060567,0.0,4.565943,0.0,0.0,0.0,19.217222,0.0,0.0,0.0,3.6620407,0.0,7.6567774,0.0,0.0,0.03805813083787028,0.04816694709747437,0.21143768422388276,0.10361859412817005,0.08094812164579607,0.10600070588174622,0.09712045561814957,0.038058130837870276,1
38.20859,0.0,0.0,69.59256,0.0,0.0,0.0,0.0,0.0,117.59962,0.0,0.0,0.0,4.9030237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.562668,0.0,0.0,0.0,12.882947,0.0,0.0,0.0,0.0,0.2850620097058671,0.011181043730693282,0.4059701626156017,0.008807105069358799,0.5339892665474061,0.4280650615737822,0.07430126884928621,0.28506200970586704,1
0.0,0.0,0.0,6.6787367,0.0,0.0,0.0,0.0,0.0,45.78327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.57418,0.0,0.0,0.0,8.002191,0.0,0.0,0.0,0.0,0.04267624497747474,0.0231371601948809,0.2999345551223665,0.07329860619554447,0.11404293381037567,0.11498818046319759,0.12410320094267267,0.042676244977474735,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.53766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.15777,0.0,0.0,0.0,44.69386,39.87827,0.0,0.0,0.0,0.4813970882398985,0.018514987950152283,0.3305137886581861,0.005435414099699588,0.6507155635062613,0.6107308931922587,0.04617191643141612,0.4813970882398984,1
0.0,0.0,0.0,0.0,0.96509266,0.0,0.0,0.0,0.0,12.875011,0.0,0.0,2.2766817,0.0,0.0,0.0,0.0,0.044290096,0.0,0.0,0.0,3.3374968,0.0,4.167201,0.0,0.0,0.0,1.6997461,0.0,0.0,0.0,0.0,0.01275851872466995,0.010540888938874251,0.41532575616106016,0.13140025742833458,0.06305903398926654,0.04777008536129725,0.2549381406932199,0.012758518724669947,1
0.0,0.0,0.0,4.373046,0.0,0.0,0.0,0.0,0.0,55.5585,0.0,0.0,0.0,0.0,0.0,0.0,3.8596237,0.874722,0.0,0.0,0.0,0.0,0.0,36.44915,0.0,0.0,0.0,3.3085294,0.0,0.0,0.0,0.0,0.05528691447356979,0.018184720271033548,0.3330589234761417,0.055168938496812744,0.148479427549195,0.13805333794101407,0.12275229183882598,0.05528691447356978,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.313522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88102674,0.0,0.0,0.0,4.7030888,0.0,7.3384905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06729749004191962,0.07985800378699791,0.160628843355701,0.08228980322003579,0.10196779964221825,0.15845699159573057,0.06058804584750238,0.06729749004191961,1
0.0,0.0,0.0,1.013528,0.0,0.0,0.0,0.0,0.0,22.908583,0.0,0.0,0.0,0.0,0.0,0.0,2.0952208,1.3880954,0.0,0.0,0.0,0.9788312,0.0,10.524291,0.0,0.0,0.0,2.19186,0.0,0.0,0.0,3.7513626,0.029456784540188904,0.02476459516221225,0.29095276798678393,0.09829593900991423,0.08542039355992845,0.08824577898742289,0.13968016907572556,0.0294567845401889,1
0.0,0.0,0.0,2.850672,0.0,0.0,0.8117333,0.0,0.0,42.513275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0164304,0.0,0.0,0.0,0.0,0.0,27.2901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042719730044702656,0.012817939217676658,0.3847037286135919,0.059284382933596155,0.139087656529517,0.11507125782600139,0.15420740633336963,0.042719730044702656,1
0.0,0.0,0.0,0.0,0.0,5.3042417,8.237863,1.5622028,1.0423958,2.9157588,0.0,0.0,3.5084925,2.9339113,4.830197,0.0,0.0,0.0,3.4520345,0.0,0.0,0.0,0.0,1.4655032,0.0,3.1469274,0.13969786,0.0,0.0,0.0,0.0,3.1849217,0.0024308152580403896,0.037269890483671415,0.24031966605323496,0.5178179378760774,0.009391771019677997,0.012810609220093168,0.27456282481303457,0.0024308152580403888,0
0.0,0.0,0.0,0.38013104,0.0,0.0,0.0,0.0,0.0,10.522153,0.80650985,0.0,5.964139,3.8511205,3.3166754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7542443,6.50674,0.0,0.0,10.669022,0.017672331321424223,0.024510570358712735,0.2923047507439873,0.13962721449593168,0.059033989266547404,0.06085187347142222,0.1696734520726529,0.017672331321424223,0
0.0,0.0,0.0,0.0,0.0,0.9300681,3.1862242,2.7282207,4.419721,1.1760286,0.0,0.010653496,0.96680534,1.9522717,0.0,0.0,0.0,0.0,6.3856816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1949707,0.0,0.0,0.0,0.0,1.7232366,0.0019742220521472937,0.006926662027333126,0.48472687071476583,0.3365284489894001,0.019677996422182466,0.010730617294480242,0.5014979650508126,0.001974222052147293,0
0.0,0.0,0.0,0.0,0.0,0.0,3.021087,0.8767059,0.0,10.719117,0.5588442,0.12673056,5.564566,0.0,1.523881,0.0,0.0,0.0,0.3452958,0.0,0.0,0.0,0.0,2.9754994,0.0,0.0,0.0,5.2458186,0.0,0.0,0.0,5.319738,0.03267467951505454,0.031468920117602814,0.2605784356578837,0.09932029905154083,0.08452593917710197,0.09506242253031724,0.1224355013976318,0.03267467951505453,0
0.0,0.0,0.0,0.0,0.0,0.47286803,5.5460615,2.7907002,5.8232026,1.2929688,0.0,0.38321912,1.7134861,5.032312,0.0,0.0,0.0,0.0,5.3241835,0.0,0.0,0.0,0.0,0.49241474,0.0,0.0,4.4957376,0.0,0.0,0.0,0.0,4.9130144,0.010584265363274253,0.017672755504764548,0.33712009773941454,0.17560644007155635,0.04561717352415027,0.04149399971629216,0.22820662643521403,0.010584265363274252,0
0.0,0.0,0.0,0.0,0.0,0.0,9.457688,2.497728,0.0,3.6872647,0.0,0.0,2.9630525,2.120417,0.0,0.0,0.0,0.0,0.9575435,0.0,0.0,0.0,0.0,0.35398006,0.2540874,4.4246926,1.5662634,0.98804706,0.0,0.0,0.0,3.9211297,0.0033440016698265823,0.014681228446697779,0.36417352800380737,0.32647584973166366,0.020572450805008947,0.01671471723753637,0.34690506903118634,0.0033440016698265814,0
0.0,0.0,0.0,0.0,0.0,0.79824066,8.57348,0.0,0.0,5.4254775,0.0,0.0,2.9667761,1.6945245,2.3740735,0.0,0.0,0.0,3.1253128,0.0,0.0,0.0,0.0,1.7138798,0.0,0.0,2.485883,0.61350983,0.0,0.0,0.0,3.107306,0.0037049277278182677,0.0030774072158583484,0.6267872099203367,0.19718326731408126,0.03980322003577818,0.018180801793553844,0.533236014537821,0.003704927727818267,0
0.0,0.0,0.0,0.0,0.0,0.0,7.536117,3.7550194,0.0,2.941669,0.0,0.0,3.7636633,3.195067,1.1732026,0.0,0.0,0.0,2.334909,0.0,0.0,0.0,0.0,1.4592139,0.0,0.30386868,2.5874414,2.2601616,0.9976196,0.0,0.0,3.2832518,0.005670452766519979,0.04158299883739115,0.22772248547248974,0.3417832167832169,0.019230769230769232,0.025596950188712185,0.2066882207022501,0.005670452766519977,0
0.0,0.0,0.0,0.0,0.0,2.467675,8.27377,0.80505466,0.0,5.601232,0.0,0.0,0.0,3.7726583,2.2568436,0.0,0.0,0.0,4.748158,0.0,0.0,0.0,0.0,2.1628056,0.90613174,2.3556752,0.0,0.0,0.0,0.0,0.0,3.1949768,0.0012132333756587994,0.02591871601678062,0.28502434258979326,0.6177295363341877,0.006261180679785332,0.0070094486988733235,0.3642310697073125,0.0012132333756587987,0
