0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,differenceends,sumvalues,sumsquares,sumlogs,amean,gmean,pvariance,svariance,sd,kurtosis,skewness,scm,class
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1141612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12761292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6231911,0.0,0.0,0.0,0.0,0.32298452,0.26066350710900477,0.03861513455822348,0.0327580616300981,0.04923857188819322,0.25962669255358917,0.5666897100984037,0.03249618927603437,0.03201753144002827,0.10534958394779464,0.22956173238254635,0.5448206284229657,0.011922900629077313,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.087765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3270142180094787,0.08450302601544986,0.08142988166099199,0.0893198011591286,0.35384776212496993,0.6241424911377904,0.04801003843645061,0.047266504527378614,0.1421377693631757,0.15694917462274696,0.6293799819721471,0.030192015212911344,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4763684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1352224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.109974,0.0,0.0,0.0,0.0,0.0,0.6255924170616114,0.03692186946243246,0.03619259456202638,0.04806592057323134,0.22025077055346898,0.49286226235199254,0.18412961265202635,0.18174401476034446,0.3612855745836818,0.21389528042117315,0.7726694640369416,0.05471006048661563,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21800947867298578,0.03785880042963037,0.03530095775137688,0.04584966450968593,0.3276381078337838,0.6077003868302993,0.04462694587208542,0.0440098790660747,0.13469127379635695,0.10330067799778381,0.5760783005890712,0.013897865996239515,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26066350710900477,0.0304068045629896,0.024220196887965124,0.0443437112172229,0.15491541964336164,0.4815326048045877,0.08598665593601476,0.08485464163067977,0.21709636972134563,0.0899543908842042,0.7138139574186106,0.024992119603339857,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80746,0.0,0.0,0.92508495,0.0,0.0,0.0,0.0,3.042875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1441464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0850122,0.0,1.5149738,0.0,0.0,5.7814054,0.3270142180094787,0.025757454372140835,0.02543702334834895,0.03363095838554583,0.3376630760668565,0.5972988635023189,0.08685381353332411,0.08581802351716736,0.21881329325892765,0.12544242715198411,0.4291134989351606,0.017728619394949307,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.586376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.936075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.609669,0.0,0.0,0.3838862559241706,0.11648360302913856,0.09760795932437787,0.13823988652784458,0.16988266038386546,0.48674965447728524,0.08614784088548522,0.08482792179192063,0.21704863325136145,0.1312494805843395,0.6001878041696663,0.08158036508439345,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.839759,0.0,0.0,0.0,0.0,0.7889154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0265056,0.0,0.0,0.0,0.0,0.0,0.0,0.5573004,0.0,0.0,0.0,1.3633168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36395723,0.0,0.51660866,0.0,0.0,0.8545262,0.1232227488151659,0.007361018511854892,0.0037161643037954203,0.018869817846815337,0.1533609281666054,0.506186446183225,0.011138451221507101,0.011034553726905764,0.04318027413518688,0.2924588523450784,0.7044569355627113,0.001337365321955539,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9871483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64680254,0.0,0.0,0.0,0.0,0.0,0.3459715639810427,0.013628950895312221,0.009406363981916554,0.026395815991866762,0.11911634566977136,0.45243967269216157,0.0787150776258419,0.07784159077355642,0.20434188711575216,0.13083708177713668,0.5621988584626901,0.013251175421768898,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3459715639810427,0.03626601778539393,0.03786682716803209,0.04194282356475042,0.3963388929746353,0.6421498557850045,0.08489040069190165,0.08380672691420303,0.21521943976872868,0.14285552291070494,0.6841624800307123,0.021710237273428058,0
0.35061184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.137931,0.0,0.0,0.0,0.0,1.1710095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012657564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7144432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08056872037914695,0.012121714121993844,0.01142887326221805,0.020103263132644756,0.38226652592528343,0.6552770549582227,0.0026008969350279285,0.002569760621025506,0.01114286143018453,0.32475295706028684,0.522047291978019,0.00042057328918717056,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7432656,0.0,0.0,0.48537153,0.0,0.0,0.0,0.0,3.0021472,0.0,0.0,0.0,0.0,0.2274691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6510915,0.0,0.0,0.0,0.0,0.0,0.4138892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23077807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4819304,0.0,1.4614172,0.0,0.0,3.9122605,0.31753554502369663,0.012379709605715009,0.010471905353055826,0.022617012256227472,0.23336310514453007,0.5308507863974395,0.08542170228990781,0.08457398466990973,0.21659464391760433,0.15135409336746064,0.6017501105872626,0.01150777547282169,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8506423,0.0,0.0,1.0495523,0.0,0.0,0.0,0.0,4.214559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25699392,0.0,0.0,0.0,0.0,0.0,1.6794157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1952935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7183437,0.0,1.7340593,0.0,0.0,5.3243794,0.4218009478672986,0.02868366630592561,0.03134347275352004,0.03370059853451893,0.45079389487367216,0.6813292123256974,0.06929877327913725,0.06847055215034943,0.18652847755255317,0.2857060176036553,0.669619559807923,0.014003779062280564,0
0.112910785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25364238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5687203791469194,0.029697995918239874,0.03396946699932874,0.033712114322075167,0.48507713755124804,0.6948188410291575,0.08473855239059791,0.08373838741299063,0.21509669418783203,0.35980444009496937,0.48638264355066263,0.016760897632541388,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.564766,0.0,0.0,0.2559241706161137,0.029008197467027496,0.022587930351236157,0.04265765984098658,0.16169896125702954,0.4927283119642718,0.068378506085922,0.06747464303867745,0.1845783511196221,0.17839783553789038,0.7651472662578985,0.019442249706250806,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76041543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4994164,0.0,0.0,0.0,0.0,5.6332355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1392626,2.3240142,0.0,0.0,0.0,0.0,0.0,3.6445155,0.0,0.0,0.0,1.9248949,0.0,0.0,0.0,0.0,0.0,0.0,3.7634118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4808546,0.0,1.6494552,0.0,0.0,5.4220767,0.6161137440758294,0.012882121863487802,0.017411508584784345,0.0,0.5440812383813293,0.0,0.1442843186294059,0.14314571588210584,0.3093900330062155,0.23563796367460682,0.49579843730688866,0.014139697049242375,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9396183,0.0,0.0,0.0,0.0,0.0,0.0,1.9022208,2.3765879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.502188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.656734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6030517,0.0,0.48928577,0.0,0.0,1.5933056,0.3222748815165877,0.039924122170366644,0.0313529249124538,0.05435401355404839,0.1711110423942358,0.49928958382324595,0.056088651030620336,0.05529217339875901,0.1597070887106188,0.1924327361887864,0.5804310251648198,0.021265731726362057,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.481781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.814617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.875304,0.0,0.0,0.22274881516587677,0.17257589480302044,0.17323712181255005,0.1706329033710485,0.3685790948497666,0.6237732703027165,0.08036288767821681,0.0791132508045355,0.2066891948469408,0.03210869877359407,0.570123963484536,0.09001514398912096,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.248899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.377066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1419945,0.0,0.0,0.2369668246445498,0.13762293824267055,0.1331230817677458,0.1415891999470142,0.3348550440632484,0.6056222462582975,0.07182059375564823,0.07070599424740108,0.19086425661687603,0.057114744644176485,0.6800724892968962,0.06810630102532025,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2085308056872038,0.055250411774370733,0.05686062463101198,0.05865351610303252,0.4169393224770733,0.6624156004213095,0.05147482238127867,0.05073568413857964,0.1498618171865275,0.14438658954691957,0.4196514653977891,0.020086689666283505,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26066350710900477,0.11520720432020227,0.10783736878179362,0.12309479357831554,0.30188053795472847,0.5838682425064775,0.0696653365477431,0.06859191223812401,0.18676532805741938,0.08192976904219046,0.6477708403988929,0.057976649476947674,1
2.723743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.861895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8225126,0.0,0.0,2.212054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6063192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74495,0.0,0.0,0.0,3.601369,0.0,0.0,0.5023696682464455,0.26016264578442166,0.24991719251672073,0.0,0.285675624623396,0.0,0.11142368846199158,0.10969386670304057,0.25902638880244233,0.09510862642763235,0.5839517766365178,0.19371067420563517,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8545585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4549763033175356,0.011497093477195238,0.009912635767373773,0.0,0.21088897233953896,0.0,0.11655909150094246,0.11542325615210244,0.26809082528049344,0.3275261555065,0.35861038310363946,0.015256770924642312,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.514928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1848341232227488,0.14216501662713,0.1392868118626111,0.14188989628278786,0.37584827879826566,0.6395443769963639,0.04342862571326837,0.042716944002440506,0.13167883708782588,0.10701369035676639,0.5844513206569342,0.04509326408103451,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2085308056872038,0.07141314989401817,0.07430778099701574,0.0730536768321747,0.4213029586031717,0.6634878858234367,0.06236380507200861,0.061450777582319635,0.17252566947725592,0.05723534361797261,0.5487855823413637,0.02979517786426175,1
1.8905485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34123222748815163,0.012262932702557006,0.009204229310386657,0.02345982728126075,0.18679488844762993,0.505911721460141,0.06703370694363942,0.06634207001926813,0.18234639709775216,0.18948512152800145,0.5887633955932631,0.009656064975991103,1
