0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,differenceends,sumvalues,sumsquares,sumlogs,amean,gmean,pvariance,svariance,sd,kurtosis,skewness,scm,class
0.08114336,0.0,0.051620644,0.057317086,0.028976906,0.0,0.19822973,0.09204934,0.0,0.0,0.0,0.0,0.0,0.08685504,0.0,0.0,0.0,0.0,0.011525197,0.0,0.0,0.17338079,0.09742786,0.013665611,0.26066350710900477,0.03861513455822348,0.0327580616300981,0.04923857188819322,0.25962669255358917,0.5666897100984037,0.03249618927603437,0.03201753144002827,0.10534958394779464,0.22956173238254635,0.5448206284229657,0.011922900629077313,0
0.5792034,0.0,0.0,0.7678661,0.17094196,0.0,0.0,0.63450456,0.3385915,0.18366054,0.0,0.392574,0.0,0.7758802,0.0,0.324946,0.0,0.0,0.0,0.16328946,0.0,0.0,0.057571046,0.007889474,0.3270142180094787,0.08450302601544986,0.08142988166099199,0.0893198011591286,0.35384776212496993,0.6241424911377904,0.04801003843645061,0.047266504527378614,0.1421377693631757,0.15694917462274696,0.6293799819721471,0.030192015212911344,0
0.47915527,0.07051663,0.37512168,0.0,0.0,0.0,0.22817269,0.0,0.0,0.4896131,0.11431424,0.0,0.0,0.20857386,0.0,0.46893784,0.0,0.2406759,0.08732978,0.0,0.0,0.5626422,0.65154374,0.15415168,0.6255924170616114,0.03692186946243246,0.03619259456202638,0.04806592057323134,0.22025077055346898,0.49286226235199254,0.18412961265202635,0.18174401476034446,0.3612855745836818,0.21389528042117315,0.7726694640369416,0.05471006048661563,0
0.0,0.021381004,0.0,0.02406036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015441075,0.02421546,0.0,0.0,0.0,0.022418227,0.0,0.020608624,0.021189027,0.0,0.0,0.0,0.016869811,0.21800947867298578,0.03785880042963037,0.03530095775137688,0.04584966450968593,0.3276381078337838,0.6077003868302993,0.04462694587208542,0.0440098790660747,0.13469127379635695,0.10330067799778381,0.5760783005890712,0.013897865996239515,0
0.0,0.021381004,0.0,0.02406036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015441075,0.02421546,0.0,0.0,0.0,0.022418227,0.0,0.020608624,0.021189027,0.0,0.0,0.0,0.016869811,0.26066350710900477,0.0304068045629896,0.024220196887965124,0.0443437112172229,0.15491541964336164,0.4815326048045877,0.08598665593601476,0.08485464163067977,0.21709636972134563,0.0899543908842042,0.7138139574186106,0.024992119603339857,0
0.2804179,0.0,1.4105502,0.0,0.99761564,0.0,2.4666708,1.1609434,0.0,1.749826,0.0,0.0,0.0,1.471882,0.6955186,0.14455438,0.0,0.0,0.0,0.0,0.0,1.860389,0.574275,0.0,0.3270142180094787,0.025757454372140835,0.02543702334834895,0.03363095838554583,0.3376630760668565,0.5972988635023189,0.08685381353332411,0.08581802351716736,0.21881329325892765,0.12544242715198411,0.4291134989351606,0.017728619394949307,0
0.0,0.31305826,0.0,0.50946975,0.0,0.0,0.0,0.0,0.0,0.21561466,0.0,1.6816047,0.0,0.0,0.0,0.0,0.6993206,0.0,0.0,2.2947679,1.5553768,0.0,0.0,0.8864374,0.3838862559241706,0.11648360302913856,0.09760795932437787,0.13823988652784458,0.16988266038386546,0.48674965447728524,0.08614784088548522,0.08482792179192063,0.21704863325136145,0.1312494805843395,0.6001878041696663,0.08158036508439345,0
0.20005506,0.0,0.7476662,0.0,0.98342943,0.0,0.87334025,0.0,0.0,0.8523339,0.0,0.0,0.0,1.096304,0.5415848,0.3489578,0.09706181,0.14521676,0.0,0.13489673,0.0,0.54802245,0.59771234,0.045851022,0.1232227488151659,0.007361018511854892,0.0037161643037954203,0.018869817846815337,0.1533609281666054,0.506186446183225,0.011138451221507101,0.011034553726905764,0.04318027413518688,0.2924588523450784,0.7044569355627113,0.001337365321955539,0
0.0,0.0,1.003382,0.8402467,0.4368917,0.0,0.5255311,0.0,0.0,1.097488,0.0,0.0,0.0,0.6203723,0.6742298,0.12412349,0.42184353,0.7074924,0.0,0.0,0.0,0.9201032,1.3895248,1.1795887,0.3459715639810427,0.013628950895312221,0.009406363981916554,0.026395815991866762,0.11911634566977136,0.45243967269216157,0.0787150776258419,0.07784159077355642,0.20434188711575216,0.13083708177713668,0.5621988584626901,0.013251175421768898,0
0.0,0.021381004,0.0,0.02406036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015441075,0.02421546,0.0,0.0,0.0,0.022418227,0.0,0.020608624,0.021189027,0.0,0.0,0.0,0.016869811,0.3459715639810427,0.03626601778539393,0.03786682716803209,0.04194282356475042,0.3963388929746353,0.6421498557850045,0.08489040069190165,0.08380672691420303,0.21521943976872868,0.14285552291070494,0.6841624800307123,0.021710237273428058,0
0.0,0.0,1.0039752,0.2764488,0.70190924,0.0,0.52555615,0.0,0.0,1.0225564,0.0,0.0,0.0,0.7115327,0.81032056,0.49468637,0.58748287,0.27816397,0.0,0.0125309015,0.0,0.8203607,0.8877771,0.79852915,0.08056872037914695,0.012121714121993844,0.01142887326221805,0.020103263132644756,0.38226652592528343,0.6552770549582227,0.0026008969350279285,0.002569760621025506,0.01114286143018453,0.32475295706028684,0.522047291978019,0.00042057328918717056,0
0.08351041,0.0,0.90757567,0.3498037,0.6078123,0.0,1.8949733,0.24225675,0.0,1.1960142,0.0,0.26970106,0.0,1.1950742,0.84242773,0.656368,0.0,0.0,0.0,0.0,0.0,1.5962641,0.37424588,0.21377143,0.31753554502369663,0.012379709605715009,0.010471905353055826,0.022617012256227472,0.23336310514453007,0.5308507863974395,0.08542170228990781,0.08457398466990973,0.21659464391760433,0.15135409336746064,0.6017501105872626,0.01150777547282169,0
0.27425897,0.0,1.6156298,0.0,0.9068777,0.0,2.2614567,0.5987535,0.0,2.135119,0.0,0.0,0.0,1.567504,1.0185531,0.6407463,0.0,0.057966553,0.0,0.0,0.0,1.9393636,0.7736967,0.0,0.4218009478672986,0.02868366630592561,0.03134347275352004,0.03370059853451893,0.45079389487367216,0.6813292123256974,0.06929877327913725,0.06847055215034943,0.18652847755255317,0.2857060176036553,0.669619559807923,0.014003779062280564,0
0.0,0.0,0.033452358,0.086983554,0.033961438,0.0,0.034202635,0.0,0.0,0.022218078,0.0,0.0,0.012011123,0.042479996,0.028181193,0.015320905,0.062151514,0.024405833,0.0,0.0,0.0,0.041123606,0.04063706,0.0745992,0.5687203791469194,0.029697995918239874,0.03396946699932874,0.033712114322075167,0.48507713755124804,0.6948188410291575,0.08473855239059791,0.08373838741299063,0.21509669418783203,0.35980444009496937,0.48638264355066263,0.016760897632541388,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023676902,0.0,0.0,0.88692003,0.0,0.0,0.0,0.0,0.15401104,0.0,0.98419625,1.1449649,0.9265096,0.0,0.0,1.1861017,0.2559241706161137,0.029008197467027496,0.022587930351236157,0.04265765984098658,0.16169896125702954,0.4927283119642718,0.068378506085922,0.06747464303867745,0.1845783511196221,0.17839783553789038,0.7651472662578985,0.019442249706250806,0
1.4204636,0.0,2.5520499,0.0,2.1712098,0.0,3.6145241,0.0,0.0,3.468888,0.0,0.0,0.17822611,2.6931036,3.4757283,2.7002687,0.0,0.0,0.0,0.0,0.0,2.9584105,0.5884312,0.0,0.6161137440758294,0.012882121863487802,0.017411508584784345,0.0,0.5440812383813293,0.0,0.1442843186294059,0.14314571588210584,0.3093900330062155,0.23563796367460682,0.49579843730688866,0.014139697049242375,0
1.0085833,0.0,0.766809,0.14536238,0.13399869,0.0,1.8840386,0.78795946,0.0,0.5716116,0.0,0.0,0.0,1.6882839,0.09142924,0.4664082,0.0,0.22577775,0.0,0.0,0.0,0.6869168,1.8035924,0.72082573,0.3222748815165877,0.039924122170366644,0.0313529249124538,0.05435401355404839,0.1711110423942358,0.49928958382324595,0.056088651030620336,0.05529217339875901,0.1597070887106188,0.1924327361887864,0.5804310251648198,0.021265731726362057,0
0.0,7.757583,0.0,5.614681,0.0,0.0,3.0858345,0.0,0.0,0.0,0.0,11.291364,0.0,0.0,0.0,0.0,0.0,0.0,0.36271545,6.1682544,0.0,3.463555,0.0,7.627046,0.22274881516587677,0.17257589480302044,0.17323712181255005,0.1706329033710485,0.3685790948497666,0.6237732703027165,0.08036288767821681,0.0791132508045355,0.2066891948469408,0.03210869877359407,0.570123963484536,0.09001514398912096,1
0.0,4.4695897,0.0,3.206426,0.0,0.0,1.6047385,0.0,0.0,0.0,0.0,6.606289,0.0,0.0,0.0,0.0,0.0,0.0,0.21929099,3.7012312,0.0,1.8902384,0.0,4.3832903,0.2369668246445498,0.13762293824267055,0.1331230817677458,0.1415891999470142,0.3348550440632484,0.6056222462582975,0.07182059375564823,0.07070599424740108,0.19086425661687603,0.057114744644176485,0.6800724892968962,0.06810630102532025,1
0.0,0.021381004,0.0,0.02406036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015441075,0.02421546,0.0,0.0,0.0,0.022418227,0.0,0.020608624,0.021189027,0.0,0.0,0.0,0.016869811,0.2085308056872038,0.055250411774370733,0.05686062463101198,0.05865351610303252,0.4169393224770733,0.6624156004213095,0.05147482238127867,0.05073568413857964,0.1498618171865275,0.14438658954691957,0.4196514653977891,0.020086689666283505,1
0.0,0.021381004,0.0,0.02406036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015441075,0.02421546,0.0,0.0,0.0,0.022418227,0.0,0.020608624,0.021189027,0.0,0.0,0.0,0.016869811,0.26066350710900477,0.11520720432020227,0.10783736878179362,0.12309479357831554,0.30188053795472847,0.5838682425064775,0.0696653365477431,0.06859191223812401,0.18676532805741938,0.08192976904219046,0.6477708403988929,0.057976649476947674,1
0.15984902,2.6433148,0.0,2.0878878,0.0,0.49862656,2.577894,0.0,0.0,0.0,0.0,9.420468,3.1729271,0.0,1.9278157,2.5019531,1.8481238,2.5043209,1.198041,4.5955815,0.0,0.0,0.0,3.2774909,0.5023696682464455,0.26016264578442166,0.24991719251672073,0.0,0.285675624623396,0.0,0.11142368846199158,0.10969386670304057,0.25902638880244233,0.09510862642763235,0.5839517766365178,0.19371067420563517,1
0.0,0.0,0.5785768,0.44243646,0.2477591,0.0,0.20241311,0.0,0.0,0.6921625,0.0,0.0,0.0,0.33962908,0.46974412,0.13027036,0.33470476,0.38783938,0.0,0.0,0.0,0.45495242,0.7161069,0.63635117,0.4549763033175356,0.011497093477195238,0.009912635767373773,0.0,0.21088897233953896,0.0,0.11655909150094246,0.11542325615210244,0.26809082528049344,0.3275261555065,0.35861038310363946,0.015256770924642312,1
0.0,0.0,0.9185154,0.68578714,0.39547786,0.0,0.32444045,0.0,0.0,1.1021868,0.0,0.0,0.0,0.54022855,0.7471078,0.20770365,0.5163479,0.6165826,0.0,0.0,0.0,0.7220943,1.1362296,0.9966759,0.1848341232227488,0.14216501662713,0.1392868118626111,0.14188989628278786,0.37584827879826566,0.6395443769963639,0.04342862571326837,0.042716944002440506,0.13167883708782588,0.10701369035676639,0.5844513206569342,0.04509326408103451,1
0.0,0.021381004,0.0,0.02406036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015441075,0.02421546,0.0,0.0,0.0,0.022418227,0.0,0.020608624,0.021189027,0.0,0.0,0.0,0.016869811,0.2085308056872038,0.07141314989401817,0.07430778099701574,0.0730536768321747,0.4213029586031717,0.6634878858234367,0.06236380507200861,0.061450777582319635,0.17252566947725592,0.05723534361797261,0.5487855823413637,0.02979517786426175,1
0.0,0.0,0.0,0.45518315,0.28847134,0.0,0.37674588,0.0,0.052202027,0.0,0.1648774,0.0,0.24793936,0.28079575,0.0,0.1034225,0.22309199,0.0,0.0,0.0,0.0,0.07337152,0.0,0.06183079,0.34123222748815163,0.012262932702557006,0.009204229310386657,0.02345982728126075,0.18679488844762993,0.505911721460141,0.06703370694363942,0.06634207001926813,0.18234639709775216,0.18948512152800145,0.5887633955932631,0.009656064975991103,1
0.0,0.0,0.38282695,0.5694077,0.33995596,0.0,0.34310305,0.0,0.0,0.36060008,0.0,0.0,0.0,0.41249344,0.33472747,0.15649909,0.37392822,0.28206265,0.0,0.0,0.0,0.41291988,0.46065137,0.552214,0.3886255924170616,0.02184271237441391,0.01887261269804042,0.03311182450999747,0.20590400404759124,0.5048375894632132,0.10573538287749273,0.10447557225106475,0.25058877180837535,0.09249360662393025,0.6037042165938963,0.021797352511437215,1
0.0,10.587919,0.0,7.7449083,0.0,0.0,4.5457883,0.0,0.0,0.0,0.0,16.382439,0.0,0.0,0.0,0.0,0.0,0.0,1.7966475,8.957398,0.0,5.0275,0.0,12.659343,0.1516587677725119,0.2203593741301139,0.24721373605932923,0.1914695195525103,0.5452487720839964,0.7519735830449257,0.03016626012618548,0.02963289325643753,0.09909093327531807,0.11455527052011236,0.42533851179319837,0.04568898455181762,1
0.0,1.4113914,0.0,1.1835333,0.0,0.1786991,1.3647393,0.0,0.0,0.0,0.0,1.3619683,0.0,0.42475948,0.7736181,0.23255247,0.0,0.0,0.0,0.3042237,0.0,1.0935277,0.5824091,1.1403251,0.45023696682464454,0.6103711468713974,0.5133696870779383,0.6953366139176432,0.14475152609900632,0.4668115419509753,0.10117676298274939,0.09956296057827631,0.24247652047021015,0.14794640879287987,0.7020604348344607,0.483869287695061,1
0.0,1.8883308,0.0,0.9408636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0655794,0.0,0.0,0.0,0.0,0.0,0.0,0.009692004,3.3769836,1.3548768,0.0,0.0,1.5249332,0.2085308056872038,0.08018906995343861,0.08199085718444953,0.0816722526639837,0.41074894834155773,0.6592941106466651,0.05383432569588046,0.05302180545550618,0.1548422046767143,0.09756569426627876,0.5871823202842579,0.029731287746227436,1
0.0,3.0512018,0.0,1.2714448,0.0,0.0,0.52410215,0.0,0.0,0.0,0.0,7.2625694,0.0,0.0,0.0,0.0,0.0,0.0,3.0021074,5.851131,0.0,0.0,0.0,5.7218328,0.18009478672985782,0.10234545052121878,0.10820193400270119,0.09893943711907721,0.4523105539015654,0.6864334746170023,0.0506805034310109,0.04989316131626367,0.14800483329367095,0.08507380399410364,0.47950419599105487,0.034347738541968376,1
0.0,0.0,0.70867103,0.25678357,0.47413555,0.0,0.42930073,0.0,0.0,0.9043394,0.0,0.0,0.0,0.4845734,0.8588053,0.0,0.4740362,0.70710886,0.0,0.0,0.0,0.32719025,0.92903024,0.647747,0.11374407582938387,0.03947466688030503,0.046367136005952325,0.04020765348399135,0.5648821124053914,0.7633542056789726,0.034103515001500335,0.03364335035152451,0.10952761696110017,0.11592669083250426,0.3677870363820308,0.00907905056321045,1
0.0,0.012725157,0.0,0.040239595,0.0048550153,0.0,0.0070354836,0.0,0.0,0.0,0.0,0.0019279774,0.0326114,0.0054869647,0.0,0.0011330852,0.02994914,0.0,0.0035051294,0.011320973,0.0,0.0,0.0,0.018557113,0.4218009478672986,0.03818061584879835,0.034436754947472274,0.048242884709362714,0.2653132576935796,0.5536569367315195,0.07646397260297527,0.07543704529439771,0.1998594636242266,0.14728078154886773,0.5386160369229027,0.023814196691406806,1
0.0,0.021381004,0.0,0.02406036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015441075,0.02421546,0.0,0.0,0.0,0.022418227,0.0,0.020608624,0.021189027,0.0,0.0,0.0,0.016869811,0.2559241706161137,0.037818064300621776,0.03412954714554909,0.04739005866211447,0.2824657586791337,0.5740272815785483,0.060914006004269876,0.0600868086237219,0.16973204477667622,0.09446176994671829,0.6697405677904682,0.018992211953327197,1
0.0,5.6138816,0.0,1.9947269,0.0,0.0,0.0,0.0,0.0,0.106296934,0.012335913,11.562448,0.0,0.0,0.0,0.0,1.571933,0.0,2.2950203,10.022531,0.09139543,0.0,0.0,4.8410373,0.44075829383886256,0.14638256385048753,0.16498609471164344,0.13104553874609198,0.5253349453737314,0.7266870607174793,0.05833825941294712,0.05742284973283196,0.16420249298685494,0.5867522725880387,0.15712127289369943,0.050881653632986856,1
0.0,0.6943223,0.0,0.5853923,0.0,0.08148582,0.6568997,0.0,0.0,0.0,0.0,0.667331,0.0,0.2029303,0.3708624,0.1111119,0.0,0.0,0.0,0.15821368,0.0,0.5271744,0.27877116,0.5607646,0.5213270142180095,0.08731246104607664,0.0927878005483263,0.0,0.41650779907974933,0.0,0.09613757674865198,0.09474205441666217,0.23434603051505495,0.26831185432812266,0.37467732377297835,0.05245690486426203,1
0.0,6.1658287,0.0,4.8283124,0.0,0.40719926,5.1788764,0.0,0.0,0.0,0.0,6.617078,0.0,2.194527,3.445579,0.0,0.0,0.0,0.0,1.6966132,0.0,4.6246386,1.6011671,5.011036,0.3744075829383886,0.2757333521624774,0.28131224777394076,0.2605564258579897,0.4058916202215642,0.6521644950697044,0.0616312163326049,0.06063049186086182,0.1708485782595038,0.15666051387934715,0.4704266836340269,0.11006119721774321,1
0.26194966,3.2728193,0.0,2.4519238,0.0,0.024109475,1.7907554,0.0,0.0,0.0,0.0,3.4405477,0.0,0.0,0.2713728,0.0,0.0,0.0,0.0,1.4715385,0.0,1.6671546,0.23388466,1.3632772,0.3127962085308057,0.2452980323091818,0.2504428614465139,0.2393455122361482,0.3611999327883736,0.6096104631740271,0.1094297449841333,0.10773717357873853,0.2558834878992986,0.02324539901717404,0.5598221658776835,0.16661979870272733,1
0.0,0.0,0.2617685,0.44930923,0.12823072,0.0,0.19578803,0.0,0.0,0.40646064,0.0,0.0,0.0,0.15941833,0.27813604,0.05391631,0.12093371,0.0959769,0.0,0.06788333,0.0,0.37889653,0.45975488,0.4657062,0.6066350710900474,0.13893599946771457,0.1264129713948354,0.0,0.18799970258754783,0.0,0.14028693252167626,0.13818067781820295,0.3022753315858231,0.10983706417121292,0.6173534404514738,0.14525214710554718,1
0.0,0.021381004,0.0,0.02406036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015441075,0.02421546,0.0,0.0,0.0,0.022418227,0.0,0.020608624,0.021189027,0.0,0.0,0.0,0.016869811,0.34123222748815163,0.07954272337316874,0.07322157882392902,0.08799023896714916,0.3014237481116412,0.5868405957341981,0.054697127015125614,0.05386247000919407,0.15665277794376145,0.15298368334006232,0.5663785420399602,0.033466976375016964,1
0.0,1.221271,0.0,1.024945,0.0,0.15292442,1.177066,0.0,0.0,0.0,0.0,1.1777954,0.0,0.3659447,0.66683334,0.20035428,0.0,0.0,0.0,0.26551127,0.0,0.9433674,0.50190395,0.98666304,0.2322274881516588,0.12631051521698097,0.13219041399445206,0.12239886538025242,0.42317023078129645,0.661360157578522,0.07231734528517278,0.07120963929206828,0.19183334949022704,0.04446271080781011,0.5082619568738146,0.05782441726121805,1
0.0,0.9489112,0.0,0.0,0.0,0.0,0.0,0.0,1.2613533,0.0,0.0,4.7791715,0.0,0.0,0.0,0.0,1.4803114,0.0,3.6109662,4.8735037,0.0,0.0,0.0,4.324112,0.5402843601895735,0.38027176429532605,0.4176281121359655,0.0,0.38553534953261825,0.0,0.18213710951864465,0.17935391028495298,0.35822826669502794,0.2602442145792546,0.2849466634407624,0.39573373891707875,1
0.0,3.1919153,0.0,2.5241864,0.0,0.0,2.3583555,0.0,0.0,0.0,0.0,3.7484286,0.0,0.4671281,0.90809655,0.005463876,0.0,0.0,0.0,1.4536164,0.0,2.0576692,0.56238276,2.8563907,0.5308056872037915,0.1060850271642087,0.1141515373153038,0.0,0.3389388640373402,0.0,0.1905725737032142,0.18782554201079385,0.36898239578144,0.10521388093133596,0.4674207841705655,0.12663961010043856,1
0.0,0.0,0.8581034,0.6425402,0.3692261,0.0,0.30275443,0.0,0.0,1.0293195,0.0,0.0,0.0,0.5045791,0.69781625,0.19394264,0.4840673,0.5759316,0.0,0.0,0.0,0.6746193,1.0615678,0.932641,0.21800947867298578,0.08073900769505478,0.09055106339315319,0.07581650664463936,0.5298930239704919,0.739574391524353,0.0352235820586746,0.034670569641856545,0.1121320484005737,0.37743579414462103,0.25645406559476464,0.019200811090458667,1
0.0,2.3791556,3.5704253,2.678285,2.0982704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0001488,0.0,0.34810242,0.067407206,3.5913851,0.8709819,0.0,0.0,0.0,1.8268645,0.0,0.0,0.5308056872037915,0.023208730567169124,0.025434104299266472,0.030483827753909357,0.3606494846507323,0.5963699689595744,0.1603476197150002,0.15854709992913532,0.33077983194716687,0.19250913886492987,0.7142943402562397,0.028438030064580757,0
0.0,1.0368928,0.41816294,0.041933995,0.25748345,0.0,0.0,0.0,0.0,0.0,0.0,0.32424074,0.5438552,0.0,0.19779085,0.0,1.0410874,1.3138558,0.0,0.0,0.0,0.037791763,0.014421473,0.0,0.13270142180094788,0.029245824886244363,0.020125150122524242,0.044204200868956246,0.13742117645233298,0.49200372106007867,0.019315249645868733,0.019009032560320847,0.06897024786781392,0.13688744781025375,0.5129358659236105,0.007516980037144507,0
0.0,2.0059683,2.619533,1.6005708,1.1974217,0.0,0.0,0.08831227,0.0,0.0,0.0,0.0,0.64688146,0.0,0.027212426,0.0,2.030627,0.7668733,0.0,0.0,0.0,0.7172284,0.0,0.0,0.15639810426540288,0.012438098057294008,0.009977423493113572,0.02225867848087469,0.2662012398960797,0.5728574202829676,0.026632908823718396,0.026359721375167004,0.09022651205621901,0.12697714295217735,0.4742568359826341,0.0037178810440856884,0
0.0,1.0278894,3.500447,1.5840372,2.0649521,0.0,0.0,0.18321347,0.0,0.0,0.0,0.0,1.1882356,0.0,0.0,0.0,3.542425,0.0,0.0,0.0,1.3401712,1.8450122,0.0,0.0,0.09004739336492892,0.008603470446617339,0.0069107539284587825,0.01801998785569197,0.28890084215198464,0.5893448233602623,0.02190991455044977,0.02173398567440843,0.07709008650157254,0.10980436786606368,0.49466268324646245,0.00218920455442269,0
0.0,0.0,0.09541161,0.0,0.328754,0.35537884,0.0,0.7114258,0.0,0.0,0.0,0.0,0.4439036,0.0014813389,0.0,0.0,0.27510968,0.0,0.39430985,0.0,0.0,0.14222808,0.37594223,0.034374084,0.3364928909952607,0.018359773344178196,0.018445306876723626,0.025900234884308336,0.374922761601702,0.6299837298663441,0.0606516283559037,0.06000348177043807,0.16956056792380744,0.2787743967192226,0.35348108556642077,0.009331238585583292,0
0.0,1.8339248,3.1914651,1.2291646,3.331998,0.0,0.0,1.1512296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2763612,0.0,0.0,0.5850248,0.29817772,0.13196601,0.0,0.0,0.1848341232227488,0.008111921156580177,0.006066529551391437,0.01822660816013856,0.23720363401664324,0.5482042981296156,0.04491559289275737,0.04454238176576539,0.13592249147361066,0.12465447410300909,0.5689563342467319,0.004671965987195007,0
0.0,3.1724637,0.9553877,0.23072246,0.3170111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7380786,3.396632,0.7455696,0.0,0.0,0.0,0.0,0.0,0.2985781990521327,0.11208274322524228,0.11182520683547784,0.11389841064641319,0.36873116069889267,0.6241593422399695,0.07182254158541632,0.07072735105354253,0.19090540766370503,0.12910290217299952,0.4559128258137249,0.0540765565115902,0
