0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,energy_N,entropy_N,kurtosis_N,maximum_N,mean_N,meanAbsoluteDeviation_N,median_N,minimum_N,range_N,rootMeanSquare_N,skewness_N,standardDeviation_N,uniformity_N,variance_N,class
0.039930485,0.06548346,0.2477083,0.0,0.0,0.0,0.0,0.0,0.0,0.102364324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06651481,0.0,0.0,0.0,0.18885289,0.0,0.0,53454067e4b05911cd6db1f0,13,0.018491112265072444,0.8158308965474755,0.05940077638588805,0.7345679012345679,0.38760301874977665,0.3046778795944887,0.3571428571428571,0.3793103448275862,0.5644444444444445,0.4058162713902782,0.8886764937518539,0.3448991856202128,0
0.4052021,0.0,0.34311688,0.0,0.0,0.0,0.0,0.0,0.0,0.54319346,0.36760566,0.0,0.35478908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40745905,0.0,0.11859163,53454afae4b05911cd6db49e,Nodule 003,0.01665170927347725,0.6000622038737741,0.09540188892619739,0.33333333333333326,0.40695701616823043,0.20885281909279613,0.46825396825396814,0.24137931034482757,0.36444444444444446,0.40819292599926804,0.5495366595044979,0.23653048256723505,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0850463,4.8262134,0.0,0.2986109,0.0,1.4719309,0.0,0.0,0.0,0.0,0.0,4.6615915,0.0,1.0529828,1.2770202,7.1359377,0.0,53453efce4b05911cd6db153,IL057_135800,0.0014377808040677957,0.3240896396419958,0.04369707487111447,0.2962962962962963,0.4385474001414471,0.07990604771721038,0.4206349206349206,0.6689655172413793,0.062222222222222234,0.4251188260505292,0.7288242120289172,0.08510133422511468,0
0.0,0.031709228,0.0,0.067557454,0.0,0.0,0.0,0.11795575,0.0,0.08297168,0.08691364,0.0,0.0,0.0,0.016178267,0.007119227,0.0,0.0,0.0,0.0,0.0,0.16528523,0.1636727,0.03803647,53453f1fe4b05911cd6db165,IL057_205802,0.004661328798443411,0.4970273136629092,0.041488781325098915,0.2530864197530863,0.3467876434421131,0.10584555093958024,0.34126984126984117,0.5310344827586206,0.12,0.3357678817908445,0.7205976464591625,0.11006460322241124,0
0.5370621,0.0,2.7881987,0.26027164,0.49969774,0.0,0.9708844,1.3843449,1.4467275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.472503,0.568983,0.0,0.0,2.348437,0.0,0.0,53454bc7e4b05911cd6db4c7,35003,0.059120901889930196,0.3715463411510517,0.07996352024129691,0.32098765432098764,0.5003576948776614,0.05916970274173235,0.5079365079365079,0.7034482758620689,0.05777777777777779,0.4853106478296768,0.5852743790711645,0.058730429303382195,1
0.81613827,1.252066,1.1962509,0.2227818,0.0,0.0,0.0,0.0,0.68695486,0.0,1.3564233,0.0,2.7606301,0.0,0.0,0.0,0.0,0.8952692,0.0,0.0,2.51457,0.0,1.7882359,0.0,534549b9e4b05911cd6db469,Nodule 001,0.02092623065980438,0.6693910222040601,0.03908648532718091,0.2777777777777778,0.31883206616532067,0.16994891388502342,0.31746031746031744,0.37241379310344824,0.24,0.31478677862855087,0.7189621897650863,0.17910462789644602,1
0.0,0.0,0.88901275,0.0,0.0,0.0,0.29420024,0.08105813,0.0,0.403499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2114786,0.0693385,0.0,0.0,0.57098544,0.0,0.0,53454362e4b05911cd6db338,3095,0.02099438041376131,0.626024457323575,0.03704995815215743,0.2901234567901234,0.3684444593646241,0.1822583814908827,0.38888888888888884,0.42068965517241375,0.2177777777777778,0.3647005262581282,0.6819726227250031,0.18897951025319834,1
0.9371065,0.0,6.1981664,1.6980538,0.0,0.0,3.981084,0.0,1.9163598,7.0702605,0.0,0.0,0.0,0.0,0.0,0.0,2.6468875,2.5416174,0.0,5.6504927,0.0,0.0,4.0030622,7.674604,53454075e4b05911cd6db1fa,1602,0.05325717267969679,0.6151352910636106,0.09905747758381296,0.41975308641975306,0.49193252503569074,0.20011413393540012,0.5555555555555556,0.19310344827586207,0.4577777777777778,0.48947239065555614,0.5641509021732465,0.21808487043310879,1
9.627089,1.0924675,12.476856,0.0,9.321543,3.9071312,3.1951907,1.9633577,0.0,0.0,0.0,2.1940966,0.0,0.0,2.2803369,0.0,0.0,10.699756,0.04959072,0.0,2.7120686,12.4997015,0.0,0.0,53453f5fe4b05911cd6db17d,MI014_20096,0.08300613225967295,0.4064358286365738,0.14404729410728756,0.382716049382716,0.5074555576961828,0.10452877493577052,0.5396825396825395,0.48275862068965514,0.24444444444444446,0.4959083464090245,0.484033487687482,0.11939518317019668,1
0.0,0.0,0.5664683,0.24265899,0.0,0.0,0.0,0.0,0.0,0.4802352,0.0,0.578855,0.0,0.0,0.0,0.31603694,0.10468727,0.35097715,0.0,0.0859697,0.0,0.0,0.16133234,0.97075963,53454c33e4b05911cd6db4dc,56427,0.08241532235213374,0.3037616495350576,0.1469064260816144,0.3765432098765432,0.5764393119476576,0.047954532188381915,0.5793650793650793,0.7310344827586207,0.08000000000000002,0.5609012584149055,0.4843678691010801,0.053901822986049286,1
0.69971293,0.0,1.9644343,0.0,0.0,0.0,0.0,0.0,0.0,1.4947864,0.041982397,0.0,0.040597774,0.0,0.0,0.0,0.0,0.44701827,0.0,0.0,0.0,0.7945326,0.0,0.72312003,53453f34e4b05911cd6db170,IL057_130543,0.025208049231446594,0.3081114928573735,0.05999311870463717,0.2962962962962963,0.5055633151442149,0.05175599853264644,0.5079365079365079,0.7448275862068965,0.013333333333333336,0.48997215720840004,0.6229483406128303,0.04679684921009772,1
1.5264578,0.0,3.5188484,0.0,1.7642714,0.0,0.92577446,1.1926713,0.0,0.83562803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1783729,0.0,0.0,0.0,3.764232,0.0,0.0,534541e8e4b05911cd6db2cc,13279,0.0482758131608776,0.2553748786329343,0.30102139626708047,0.4506172839506172,0.574335535625522,0.02920381778615845,0.5714285714285714,0.593103448275862,0.2222222222222222,0.5582045053114507,0.4415016965187108,0.0383476695437827,1
0.0,0.22973967,0.17994636,0.0,0.0,0.0,0.0,2.50848,2.6881692,0.0,1.3173119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5366228,0.0,0.0,1.8914757,3.8988202,0.0,53453fe7e4b05911cd6db1b6,126896,0.002364752679193607,0.22243495729131435,0.03561762818713053,0.2716049382716049,0.47269533149724463,0.05914437280096256,0.47619047619047605,0.7241379310344828,0.00888888888888889,0.457327894747659,0.6768816715828724,0.05001531747319851,1
0.0,0.0,0.0,1.1113992,0.0,0.0,0.0,0.33653554,0.69107145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033187706,0.017297685,0.0,0.0,0.0,0.0,534542ebe4b05911cd6db322,Nodule 002,0.009097624315541515,0.5651573776250577,0.06284501894676173,0.28395061728395055,0.37341000174246397,0.17755636824801824,0.41269841269841256,0.3586206896551724,0.25333333333333335,0.36966531519466206,0.6246178926297163,0.1899604457242064,1
3.4419181,0.44213682,4.3815384,0.0,3.5465655,0.6600657,0.16616876,0.39681724,0.0,0.0,0.0,1.0436854,0.0,0.0,1.2310659,0.0,0.0,3.6756842,0.0,0.0,0.0,2.5677013,0.1883725,0.33874673,53454895e4b05911cd6db430,MI014_19631,1.0000000000000002,0.46111266382943794,0.09483642241180504,0.382716049382716,0.44353151606906094,0.23472664410858374,0.5396825396825395,0.1586206896551724,0.4533333333333333,0.4475008274594813,0.5242530104171041,0.26306666677973956,1
2.8806667,0.0,4.5701437,0.0,1.4097719,0.0,1.8263545,0.07390217,0.0,0.0936056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8690733,0.0,0.0,0.0,3.5805173,0.0,0.0,53454422e4b05911cd6db35c,140956,0.4607690614401649,0.5168054955571267,0.1376616509951827,0.3641975308641975,0.4826280283998967,0.13761560434758996,0.5238095238095237,0.2068965517241379,0.4088888888888889,0.4742599619924771,0.4993726660607861,0.15703192776111266,1
2.231779,0.0,3.6822493,0.0,0.0,0.0,0.0,0.0,0.0,1.5444115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7793784,0.0,0.0,0.0,1.9095851,0.0,1.6948442,53454571e4b05911cd6db39f,52270,0.05829578680803104,0.5380963433367606,0.06221196832620822,0.2901234567901234,0.4186552844810074,0.15972773198489837,0.4444444444444444,0.42068965517241375,0.2177777777777778,0.4117539777408318,0.6264601722526179,0.16526398400372502,1
0.0,0.05109289,0.10679619,0.0,0.0,0.07395306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034096103,0.0,0.0,0.07562737,0.056513704,0.0,0.0,0.05101826,0.0,0.0,53454091e4b05911cd6db210,174336,0.02098936471577331,0.6777092171512614,0.08254049092454438,0.3950617283950617,0.40767322524413896,0.23428993536501364,0.46031746031746024,0.1724137931034483,0.4533333333333333,0.41187956171825446,0.5939150281726243,0.2590422759454013,1
0.30833244,0.0,0.0,0.0,0.01843517,0.0,0.0,0.1636093,0.17487718,0.0,0.16921002,0.0,0.0,0.0,0.0,0.0015099319,0.0,0.0,0.04840098,0.0,0.0,0.0,0.0,0.0,53453f0ee4b05911cd6db15e,MI014_17897,0.004426010953468313,0.5456042653638705,0.01892718939826201,0.2777777777777778,0.32513053457589014,0.18944658607085418,0.3015873015873015,0.4758620689655172,0.17333333333333334,0.32235595642437576,0.7691977702126873,0.19167214697531734,1
0.0,2.3666434,0.70914245,0.0,0.0,0.0,0.0,0.0,0.14915252,0.0,0.0,0.0,2.5498974,0.0,0.30312237,0.0,2.250661,0.0,2.5711436,0.0,1.6867406,0.0,3.1855168,0.0,53453f1fe4b05911cd6db165,IL057_203351,0.0058598482990229765,0.51057177862312,0.14289275636709714,0.28395061728395055,0.40607786926637834,0.11842419707297903,0.41269841269841256,0.3793103448275862,0.24,0.3968805230528052,0.550520922464139,0.13905833774911913,1
11.82575,0.0,11.710737,0.0,5.648633,1.8532401,0.0,2.7167082,0.0,0.0,0.0,0.0,0.0,0.0,0.081363454,0.0,0.0,0.0,2.4106905,0.0,0.0,4.229278,0.0,0.6586019,53453f26e4b05911cd6db169,Nodule 002,0.26302876622231686,0.4111753368861629,0.11163829466811863,0.3086419753086419,0.48284068678787295,0.1255625391793333,0.5317460317460316,0.4758620689655172,0.19555555555555554,0.47297453461361527,0.515930050797768,0.13913073760691352,1
1.0689564,0.11189099,1.1026518,0.0,0.9444919,0.46025753,0.120382115,0.13984206,0.0034947372,0.0,0.0,0.38287085,0.0,0.0,0.17192687,0.0,0.0,1.1752883,0.032409135,0.0,0.14672197,1.0909733,0.0,0.0,53454075e4b05911cd6db1fa,1612,0.021201364330612975,0.5232557333886058,0.44904490849209694,0.4320987654320988,0.5137811716728993,0.11855539857668,0.5396825396825395,0.09655172413793103,0.528888888888889,0.5055825245331452,0.3147423105587226,0.16290702625655332,1
6.9624333,0.0,13.434343,0.0,12.293556,0.0,0.0,1.2075096,0.0,0.0,0.0,0.77314013,0.0,0.0,3.2912087,0.0,0.0,6.064224,0.0,0.0,0.0,4.776277,2.2294054,5.185984,53454908e4b05911cd6db44a,IL057_172180,0.23074287315258388,0.6457816826044219,0.12360177928930743,0.4320987654320988,0.46389841577453894,0.13742292570063097,0.47619047619047605,0.10344827586206896,0.5244444444444445,0.45561544207869764,0.5885849251221056,0.15578974477706975,1
0.0,2.2826657,1.140327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0036206,0.0,0.0,0.0,2.1312854,0.0,2.6703393,0.0,1.6968445,0.0,2.2827199,0.296144,53453fd3e4b05911cd6db1b0,135000,0.010287494417690465,0.4467252638336777,0.0463537144170619,0.2962962962962963,0.43958557808905085,0.09061009822233491,0.4365079365079364,0.5862068965517241,0.11555555555555555,0.4264102761263987,0.7119847863418586,0.08827616935528543,1
1.008804,0.0,0.32365116,0.0,0.0,0.0,0.0,0.0,0.0,1.290047,1.2803789,0.0,1.085808,0.0,0.0,0.0,0.078535855,0.0,0.0,0.029637832,0.0,0.474698,0.0,0.6707625,53454c81e4b05911cd6db4f0,38544,0.013409662169717144,0.516506005081908,0.0453501684301217,0.31481481481481477,0.4456765750266023,0.10366209236615993,0.4285714285714285,0.593103448275862,0.12444444444444447,0.4336552433096327,0.7462878184190785,0.10650563646351358,1
0.0,0.0,10.839214,2.3362222,0.0,0.0,5.785693,0.0,0.0,8.399417,0.0,0.0,0.0,0.0,0.0,0.0,1.6605335,1.917629,0.0,3.666394,0.0,0.0,3.1702182,7.7721095,5345416be4b05911cd6db294,3048,0.1127295516910463,0.29223784328049696,0.09263523474433086,0.30246913580246904,0.49459898550575665,0.10007850659985427,0.5317460317460316,0.6068965517241379,0.10666666666666666,0.4822031683566842,0.5342624070577939,0.10559114265100703,1
1.2058611,0.0,2.3696132,0.0,0.0,0.0,0.032261107,0.0,0.0,1.6914498,0.0,0.9912445,0.0,0.0,0.0,0.0,0.0,1.2491342,0.0,0.30396292,0.0,0.0,0.5631483,2.5098147,53453f58e4b05911cd6db178,114086,0.07040931696519666,0.3246326215955403,0.1419080790232568,0.30246913580246904,0.4896963250795834,0.11358609723654735,0.5317460317460316,0.46206896551724136,0.2,0.47886186018622146,0.4791182356065296,0.12739226709450321,1
0.29386124,0.18434972,0.84930557,0.0,0.0,0.0,0.0,0.0,0.0,0.52468425,0.0,0.0,0.018067604,0.0,0.0,0.0,0.0,0.14032325,0.0,0.0,0.0,0.6961296,0.0,0.0,53454bcee4b05911cd6db4c8,Nodule 003,0.02330476161625006,0.7221520671929703,0.02272919919104436,0.30246913580246904,0.3043064262528483,0.24530932550069956,0.31746031746031744,0.33793103448275863,0.28,0.31025430436993606,0.7320321084830078,0.25267995955118794,1
0.0,0.0,0.24193728,0.0,0.0,0.09427479,0.0,0.036581412,0.08378358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727479,0.2000816,0.0,0.0,0.08965887,0.0,0.0,53454a92e4b05911cd6db48a,Nodule 001,0.017633022840878056,0.7497417526692317,0.03564703559815406,0.3395061728395061,0.3146551560540265,0.25277502777179034,0.32539682539682535,0.26206896551724135,0.35555555555555557,0.3231002446224521,0.710446777875221,0.27105315564139865,1
0.0,0.3999112,0.11216059,0.0,0.0,0.0,0.0,0.035586942,0.0,0.0,0.0,0.0,0.23357852,0.0,0.0,0.0,0.1735085,0.0,0.3962627,0.0,0.18209088,0.11096391,0.5493915,0.08277671,5345458de4b05911cd6db3a5,Nodule 013,0.007088902797092443,0.6715221423070504,0.05843859197406001,0.30246913580246904,0.2970355386864856,0.19409039900692526,0.3095238095238094,0.2482758620689655,0.3377777777777778,0.2981542707918493,0.6822837182018431,0.21777932792945212,1
0.0,0.3179395,0.008624136,0.0,0.0,0.044185624,0.0,0.4081775,0.0,0.29616034,0.0,0.0,0.0,0.0,0.16998701,0.0,0.0,0.0,0.08803369,0.0,0.0,0.9259766,0.5028802,0.0,53454227e4b05911cd6db2e5,Nodule 003,0.00457324432558286,0.6411886480952022,0.0320314104980927,0.2530864197530863,0.24444966859116468,0.18690139051842958,0.24603174603174593,0.35172413793103446,0.23555555555555557,0.2438154804271081,0.7571529851881655,0.1959417362540544,1
0.0,0.4408827,0.32673812,0.0,0.7820153,0.21193072,0.8404146,0.0,1.0408564,0.030679518,1.1715307,0.0,0.0,0.0,0.0,1.2120626,0.0,0.0,0.0,0.58516127,0.115499765,1.1307287,0.0,0.0,5345483fe4b05911cd6db41e,Nodule 002,0.0024130094124487174,0.47952544643482053,0.032994791892436745,0.16666666666666663,0.20578212346356117,0.10349467062907698,0.19841269841269837,0.46206896551724136,0.10222222222222221,0.19580809536366506,0.7508269119340556,0.106456526255685,0
0.9470745,0.0,0.0,1.6081098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.962359,0.0,0.23357877,1.9519721,2.3900778,0.9048376,2.327336,0.09709494,3.2781289,0.0,5345481be4b05911cd6db415,68972,0.0005434675562807256,0.37295566953035786,0.042124906481924226,0.191358024691358,0.2158092719576069,0.12403129856519259,0.20634920634920628,0.43448275862068964,0.13777777777777778,0.20899052616508607,0.7827071090104427,0.1410628795768019,0
