0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,energy0_N,entropy0_N,inertia0_N,homogeneity0_N,correlation0_N,shade0_N,promenance0_N,variance0_N,idm0_N,energy135_N,entropy135_N,inertia135_N,homogeneity135_N,correlation135_N,shade135_N,promenance135_N,variance135_N,idm135_N,energy45_N,entropy45_N,inertia45_N,homogeneity45_N,correlation45_N,shade45_N,promenance45_N,variance45_N,idm45_N,energy90_N,entropy90_N,inertia90_N,homogeneity90_N,correlation90_N,shade90_N,promenance90_N,variance90_N,idm90_N,class
0.0,0.0,0.0,7.3533583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1395495,0.0,3.366708,0.0,4.7948146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6830497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6310685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8194386,0.0,3.4230688,0.0,0.0,0.003300516602598667,0.09264350699214888,0.4482553449891704,0.9616754794332459,0.019702366220825756,0.04762762706313874,0.6666666625458523,0.9999999351505037,2.9477632109446225e-10,1.4266604845477267e-05,0.002073357390414556,0.26681591550209716,0.9614057703117191,0.01970548481183752,0.04763319748241775,0.6666665460814,0.9999999347906822,2.9532380373025683e-10,1.4503546189433e-05,0.0020216056668543115,0.3318943660303849,0.961229166472974,0.019899216281303506,0.04763535880179214,0.6666665557506937,0.9999999335274823,2.9845584396792905e-10,1.4988154224111156e-05,0.0020399708254625975,0.2107835340116968,0.9606815076721475,0.020252075470028854,0.04763647749439835,0.11047807470562461,0.9999999176970469,3.794031095475028e-10,0
0.0,0.0,0.0,3.2589138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2132726,0.0,0.0,0.0,1.6520724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8956947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52013564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004331112695900228,0.11091163650072311,0.4236177035799178,0.9406410331716042,0.013983192192224506,0.07145136523130581,0.4999999998941298,0.9999997566633072,1.6526329247392106e-09,3.582933986239102e-05,0.00661717852379508,0.5817610099991947,0.9402911254800336,0.015623888454150957,0.07145791766614502,0.49999988011654395,0.9999997556897616,1.6548452437167767e-09,3.625845469718773e-05,0.005729589573484795,0.4716947772668492,0.9400618370598446,0.016433035900719685,0.0714607406008362,0.49999988931178657,0.9999997522783214,1.6675003156188752e-09,3.7130190653621124e-05,0.005594684018067678,0.42367853543766915,0.9394392117513899,0.01759408041775919,0.07146131418479591,0.07866389552560336,0.9999997095831825,1.998726348589798e-09,0
0.0,0.0,0.0,4.878217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.036204,0.0,5.835765,0.0,5.5390015,0.0,0.0,0.0,0.0,0.44693223,0.0,0.0,0.0,0.0,3.414287,0.0,0.0,6.2704506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017512953,0.0,0.0,0.0,0.0,5.8129954,0.0,4.198623,0.0,0.0,0.004191960480770903,0.07134802350823602,0.46667452019090777,0.981899583812612,0.004078206880225538,0.023818365063812113,0.9999999547191791,0.9999999991529839,9.97973525355932e-13,7.188932638161761e-07,0.0023840242245643877,0.42920311612971174,0.9817341064210985,0.003912641388631999,0.023820954645692186,0.9999999918666799,0.9999999991456602,1.0008652559634928e-12,7.374929682586439e-07,0.002167430966290502,0.3397808801202682,0.9816258127610051,0.0041117390759636396,0.023821659042377367,0.9999999971884695,0.9999999991198575,1.0174037327915664e-12,7.760463693314183e-07,0.0021311183661228013,0.40630033226363627,0.9812021143955298,0.004184669555976038,0.023822028890420215,0.18581194949955393,0.9999999985428201,1.8499086523921718e-12,0
0.0,0.0,0.0,6.4124537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.662918,0.0,5.646834,0.0,6.8941793,0.0,0.0,0.0,0.0,1.3184019,0.0,0.0,0.0,0.0,3.3382423,0.0,0.0,5.2198544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8019346,0.0,0.0,0.0,0.0,0.0,0.85943115,0.0,0.0,0.0,0.0,4.631989,0.0,4.937674,0.0,0.0,0.002387330190812475,0.09264350699214888,0.465293530449745,0.9819026276127033,0.005208053113533406,0.023817302317664216,0.9999999762532974,0.999999996907843,5.609775170295851e-12,1.704424020203894e-06,0.0026884109306918452,0.4244810152503322,0.9817373499018144,0.005847620402646368,0.023819243939836136,0.9999999944980962,0.9999999968811067,5.6260307049516385e-12,1.7485221087446093e-06,0.0025350061820791623,0.3320388156718005,0.9816287624591598,0.005529880145329008,0.023820307897222035,0.9999999983274814,0.99999999678691,5.7189963233590535e-12,1.8399283749317544e-06,0.002642774437828708,0.3909709328151223,0.9812052079219533,0.0057329088208720345,0.023820622229691855,0.1858119495601291,0.9999999946793194,1.0398852805855094e-11,0
0.0,0.0,0.0,4.5630827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6830424,0.0,3.3895075,0.0,0.0,0.0,5.3733892,1.8108377,0.0,0.0,0.0,0.37209103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.152119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4879485,0.0,0.0,0.0,0.0,0.0,5.1882625,0.0,0.0,0.0,0.0,3.058886,0.0,0.0,0.0,0.0,0.006844549581673654,0.08289848630504279,0.3902302419986844,0.9190827048906256,0.010609794152776731,0.09527754402251924,0.40000000031249133,0.9999995271810083,3.921780092364916e-09,5.700416524244232e-05,0.012040284261375519,0.22804592554324715,0.9186678156163405,0.013189158426406772,0.09528442232602284,0.39999989219516585,0.9999995257283121,3.925810949132867e-09,5.752848446779048e-05,0.010278071041562491,0.3694281119370358,0.9183958294586294,0.01422665200384203,0.09528735101916777,0.39999990041168154,0.9999995206435797,3.948866161127456e-09,5.858928446222388e-05,0.009592407593889721,0.22360766786078343,0.9177206887326042,0.015501192697176563,0.09528732332613195,0.060264421939675364,0.9999994673635243,4.4392400414223245e-09,0
0.0,0.0,0.0,0.58388865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.387404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8947926,0.0,2.8482006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14633669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8512115,0.0,0.0,0.0,0.0,0.009410168548120575,0.15128361789627762,0.10465906920819085,0.8524149611723271,0.051069049745515585,0.16670336553252246,0.2500000002972801,0.9999877842838296,2.907206667052127e-07,0.0005132890051185484,0.019013066966833303,0.45666469627661727,0.8518611896641615,0.057323753290175715,0.1667132583964217,0.24999992303026988,0.9999877637604591,2.9088402026296513e-07,0.0005158708526118056,0.017530295418134025,0.5379245918947634,0.8514981029387396,0.05809158233222434,0.16671754277323014,0.24999992887815925,0.9999876920467202,2.918181469344833e-07,0.0005210623519993522,0.01667462355022506,0.3493201207366589,0.8507359743725676,0.05941699944595152,0.1667186994024322,0.03392582140051353,0.9999871832379349,3.041331177024635e-07,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.713381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.273044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4851935,0.026630255170374494,0.1728621048281818,0.3756511645171603,0.94066826516997,0.021886735605220965,0.07144202742472446,0.5000000002887331,0.9999986856487365,1.5662035007615213e-08,0.00011029979516320572,0.01222310953074472,0.4416132814163278,0.9403164469570782,0.021000213416803016,0.07145004146922254,0.49999988027255926,0.9999986803902384,1.5683001654287085e-08,0.00011162081584343486,0.012892047968568536,0.5859768442780793,0.9400871128923182,0.022056878767209097,0.07145094460117611,0.4999998893668395,0.9999986619637887,1.580293406733938e-08,0.0001143044349247998,0.013089586309896232,0.5319238447043875,0.9394646277273508,0.023383942325875613,0.07145077524017811,0.07885867621870453,0.9999984029553751,1.940724552751453e-08,0
0.0,0.0,0.0,7.216574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8206468,0.0,1.3190514,0.0,2.8569577,0.0,11.034505,5.801588,0.0,0.0,0.0,0.47538587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.422098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8351405,0.0,0.0,0.0,0.0,0.0,8.80407,0.0,0.0,0.0,0.0,6.0907397,0.0,0.0,0.0,0.0,0.0072533092136160444,0.04280072169350227,0.20703010344096517,0.8066834660663839,0.01750185617595472,0.21440033787398025,0.20000000024803236,0.9999973409880087,3.7710842704457035e-08,0.00018748837937960835,0.01546153237637156,0.1937894557239348,0.8060733072459876,0.023950700718503238,0.21441842771077954,0.19999993613432632,0.9999973377545913,3.772617797465438e-08,0.00018817097668863671,0.013485278574442853,0.32103778643056935,0.805674979167972,0.02931288890126258,0.21442349685401968,0.19999994099115656,0.9999973264626519,3.7813865773906095e-08,0.00018954069461257295,0.0120988462891065,0.22221968252680993,0.80489253924975,0.03391805169570906,0.2144219697536176,0.025475284579559176,0.9999972305713045,3.92764648686566e-08,0
0.0,0.0,0.0,4.3455834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.012084,0.0,5.732466,0.0,7.9514365,0.0,0.0,0.0,0.0,0.43084517,0.0,0.0,0.0,0.0,7.2627387,0.0,0.0,8.320692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9688829,0.0,0.0,0.0,0.0,4.617488,0.0,5.1558743,0.0,0.0,0.006383607869057765,0.07134802350823602,0.4658688860955091,0.9819016080750019,0.006004325697007521,0.023814504349154,0.999999973246553,0.99999999676889,5.948385434440603e-12,1.7551104754520205e-06,0.0019830502592011433,0.4266334459174648,0.9817362899350004,0.00631358042256527,0.023817244849456416,0.9999999939675602,0.9999999967409522,5.965621759255009e-12,1.8005199376053613e-06,0.001839886574427261,0.3357007380193172,0.981627843806772,0.006309422720881997,0.02381851397113903,0.9999999980057003,0.9999999966425226,6.064198799928413e-12,1.8946444551236838e-06,0.0018800493952483806,0.39873629417791295,0.9812042452105767,0.006432934145642868,0.023819020699044464,0.18581194954375566,0.9999999944402053,1.1026537267697512e-11,0
0.0,0.0,0.0,5.1286564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27963716,0.0,3.1426609,0.0,1.2826738,0.0,10.391839,2.2791903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.934112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27460045,0.0,0.0,0.0,0.0,0.0,6.972513,0.0,0.0,0.0,0.0,5.0559993,0.0,0.26181346,0.0,0.0,0.006661912299316414,0.06046692909571763,0.4178543527690882,0.9190675282557692,0.010991789784037961,0.09528442895863166,0.3999999999243471,0.9999998799782812,6.303326638535468e-10,2.2853350222730377e-05,0.005260929868977862,0.31028303097871246,0.918652859206445,0.014300704275449954,0.09529203156980329,0.3999998920789432,0.9999998796095259,6.309805162408141e-10,2.3063553218292705e-05,0.004876000806342766,0.5244721823813413,0.9183809785031267,0.01518889987054025,0.09529535214571425,0.3999999003738966,0.999999878318803,6.346860908845676e-10,2.34888350046537e-05,0.004722276808646661,0.4846844994743963,0.9177056114154356,0.016150900245838276,0.09529589117795446,0.06019415591441442,0.9999998658748677,7.058179820622739e-10,0
0.0,0.0,0.0,3.9711218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.698524,0.0,0.62872,0.0,1.5983342,0.0,7.9599624,5.4007616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.554379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46427506,0.0,0.0,0.0,0.0,0.0,4.7443013,0.0,0.0,0.0,0.0,4.920282,0.0,0.0,0.0,0.65282094,0.008692664938859996,0.12267988771013866,0.04545897684481309,0.8067087291468735,0.03543951018475676,0.2143923424621858,0.20000000024004114,0.9999945836046076,9.737623727934227e-08,0.0003012782163483828,0.013124544617265779,0.2715102420821024,0.80609721975059,0.039857366436650776,0.2144108688895993,0.19999993613933803,0.9999945770181397,9.741583613435432e-08,0.00030237509359752813,0.012645492725650874,0.1595530009194262,0.805697990125855,0.043241992288096665,0.21441676289039832,0.19999994099344845,0.9999945540165093,9.764226197844386e-08,0.00030457611628724994,0.01250154184677964,0.161353323247736,0.8049146925661615,0.04672973161272343,0.21441730211224744,0.02548129180272791,0.9999943508324557,1.0160843872545184e-07,0
