0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,compactness1,compactness2,sphericalDisproportion,sphericity,area,surfaceArea,surfaceVolumeRatio,volume,class
0.0,0.0,3.8812768,17.667984,0.0,18.681084,0.0,0.0,0.0,11.841316,0.0,0.0,0.0,0.0,2.6752975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.14038,15.399436,16.521654,6.85079,0.0,0.0,0.0,0.0,0.0,11.518599,7.529348,4.3245153,0.0,0.0,0.0,0.0,0.0,1.7619361,0.0,0.7999773,0.0,4.0427904,0.0,0.0,0.0,1.647151,0.120346315,0.0,0.0,0.0,5.8690715,0.0,0.08339665,8.724919,0.0,0.05206759,0.0,1.6103762,4.648591,6.4923234,0.0,0.0,0.0,34.08961,0.0,3.5835254,0.0,5.566124,0.0,0.0,0.0,0.0,0.0,0.0,10.005532,20.465637,0.0,11.632098,0.0,3.8591719,0.0,0.0,0.0,0.0,3.983487,0.0,3.8399813,0.0,0.0,0.0,0.0,0.0,2.8244178,0.0,0.0,0.0,0.0,0.0,0.106808625,0.0,18.042883,0.0,9.042636,4.565638,0.0,1.4857651,0.0,8.383397,0.0,4.574655,0.0,0.91489166,0.0,0.0,0.0,0.0,12.369553,0.7057113,0.0,0.0,0.0,9.930046,0.0,0.0,8.258221,0.0,0.005235602094240839,0.016250951767826895,0.34920999343874876,0.2630853414711144,0.027728085867620753,0.024026885536135044,0.29457321844101914,0.005235602094240837,0
0.0,0.0,4.344351,6.7552533,0.0,8.993978,0.0,0.0,0.0,6.2253656,0.0,0.0,0.0,0.0,0.3318096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.683905,7.3569646,7.481696,1.3007792,0.0,0.0,0.0,0.0,0.0,9.614859,3.2115166,3.1629202,0.0,0.0,0.0,0.0,0.0,1.5849943,0.0,2.5741649,0.0,6.206997,0.0,0.0,0.0,0.99899614,0.0,0.0,0.0,0.8804019,4.2895036,1.9993318,2.1431456,0.054785635,0.0,0.0,0.0,1.4610592,0.23090704,5.0504727,0.0,0.0,0.0,19.22289,0.0,3.5982172,0.0,3.946725,0.0,0.0,0.0,1.2253747,0.0,0.0,5.680469,8.208676,0.0,4.6183057,0.0,2.9584599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7253193,0.0,0.0,0.0,0.0,0.0,0.60532385,0.0,9.523269,0.0,5.5475917,2.5330374,0.0,0.0,0.0,0.37104225,0.0,5.1454887,0.0,0.0,0.0,0.0,0.0,0.0,6.141834,0.0,0.0,0.0,0.0,3.724031,0.0,0.0,3.4911048,0.0,0.009618896870814565,0.021477343783655626,0.30995607685016774,0.19905236184305947,0.03935599284436494,0.03858328148478326,0.22019923082015536,0.009618896870814563,0
0.0,0.0,3.4243374,8.67376,0.32817242,13.937514,0.0,0.0,0.0,7.0522203,0.0,0.0,0.0,0.0,7.6690693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0537944,5.5357018,5.559025,0.0,6.1051574,0.0,5.9989653,0.0,0.0,7.000739,6.981332,5.502477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4370614,0.0,0.0,0.0,0.0716899,0.0,1.7729743,1.1823157,0.0,0.0,0.0,3.2973552,0.0,1.8228598,0.0,0.0,0.0,0.0,0.32752636,0.2968628,6.000196,0.0,1.451401,0.0,17.021345,0.0,3.385397,0.0,1.1683977,2.5704315,0.0,0.3594499,2.5630093,0.21072428,0.0,7.354589,8.811856,0.0,4.9006376,0.0,3.6478887,1.9021487,0.0,0.0,0.0,0.0,0.0,1.5786135,0.0,0.0,0.0,0.0,0.0,5.460131,0.0,0.0,0.0,0.0,0.0,0.72368515,0.0,9.835325,0.0,8.254973,0.0,0.0,0.0,0.0,2.0575323,0.0,4.115201,0.0,0.0,0.0,0.0,0.0,0.0,2.9632368,0.0,0.0,0.0,2.2000136,4.6096735,0.0,0.0,5.0555363,0.0,0.005374754309370162,0.0069337314771557865,0.48455308013742693,0.19905236184305947,0.03935599284436494,0.024533149238135682,0.383595165336985,0.005374754309370162,0
0.0,0.0,4.3448405,8.848265,0.0,10.343124,0.0,0.0,0.0,9.988391,0.0,0.0,0.0,0.0,0.73433834,1.133819,0.0,0.0,0.0,0.0,0.0,0.0,0.5949065,12.923421,10.054351,2.7083037,0.0,0.0,0.0,0.0,0.0,7.8565354,5.688945,0.21487625,0.0,0.0,0.0,0.0,0.0,1.0457926,0.0,0.0,0.0,2.0492015,0.0,0.0,0.0,2.311275,1.0393655,0.0,0.0,1.9794183,3.6498291,0.0,3.5466444,4.168733,0.5258148,2.6900175,0.0,0.0,0.57505345,1.5808045,0.0,0.0,0.0,20.573338,0.0,8.623768,0.0,1.1400764,0.0,0.0,0.0,0.0,0.0,0.0,4.836052,11.001885,0.0,8.455072,0.0,2.8594947,0.0,0.0,0.0,0.0,0.97753733,0.0,0.019008238,0.0,0.0,0.0,0.0,0.0,0.23959726,0.0,0.0,0.0,0.0,0.0,0.2620003,0.0,11.185255,0.0,0.08677846,6.648106,0.0,0.6446626,0.0,3.524008,0.0,4.949688,0.0,0.0,0.0,0.0,0.0,0.0,8.117413,0.0,0.0,0.0,0.0,6.174152,0.0,0.0,5.0319195,2.524828,0.011954044980953541,0.028374057912496267,0.27345886366030253,0.19002914687557831,0.04159212880143113,0.04548933283005512,0.18496962336359443,0.011954044980953541,0
0.0,0.0,3.046111,8.991762,0.0,10.069858,0.0,0.0,0.0,5.7479386,0.0,0.0,0.0,0.0,0.30853614,0.34629107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.375987,12.557578,0.0,0.055452436,0.0,0.0,0.0,0.0,11.867279,7.444468,0.0,0.0,0.0,0.0,0.0,0.0,3.0502872,0.0,0.0,0.0,0.497529,0.0,0.0,0.0,0.86187565,0.9788768,0.0,0.0,4.02508,5.3593082,0.0,1.6139185,3.282683,0.0,0.0,0.0,0.0,6.280517,3.4016511,0.0,0.0,0.0,25.927797,0.0,1.2807413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.384428,13.857918,0.0,7.695329,0.0,3.0999088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3320207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.503648,0.0,3.2887182,8.543228,0.0,0.0,0.0,0.6824132,0.0,0.11471044,0.0,0.0,0.0,0.0,0.0,0.0,15.090823,0.0,0.0,0.0,0.0,7.835986,0.0,0.0,6.8824906,4.7955832,0.015280652623888964,0.029772184619175846,0.2674283844251423,0.16442492635883085,0.049194991055456175,0.05464983392517099,0.1665220808768062,0.015280652623888957,0
0.0,0.0,3.7476478,9.0694685,0.0,14.360888,2.268757,0.0,0.0,9.429617,0.0,0.0,0.0,0.0,7.6472406,0.0,0.0,0.0,0.14671816,0.0,0.0,0.0,0.0,0.6198215,5.6084776,0.0,8.046615,0.0,12.811354,0.0,0.0,4.521443,7.9890513,5.7215066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85853404,0.0,0.0,0.0,0.03034055,0.0,3.3130677,2.7377746,0.0,0.0,0.0,0.0,0.0,2.2068899,0.0,0.0,0.0,0.0,1.0006174,0.0,2.9207852,0.0,4.9325986,0.0,13.338628,0.0,5.043838,0.0,0.0,3.034963,0.0,3.8503954,1.2439485,6.1385174,0.0,7.7328634,6.74224,0.0,3.1164136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.363356,2.1792665,0.0,0.0,0.0,0.0,0.0,3.7574897,0.0,0.0,0.050563406,0.0,0.0,0.0,0.0,8.437008,0.0,4.338986,0.0,0.0,0.0,0.0,6.9521847,0.0,5.5391974,0.0,4.6781764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.681467,3.7294118,0.0,0.0,1.3496437,0.0,0.0018437668504635513,0.023548729971235745,0.29758927599599233,0.5060822898032202,0.009838998211091235,0.010117355458974317,0.34432406769079643,0.0018437668504635506,0
0.0,0.0,0.0,12.503423,0.0,15.945256,0.0,0.0,0.0,8.227688,0.0,0.0,0.0,0.0,2.0855093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.976768,11.928282,0.0,1.5313997,0.0,0.0,0.0,0.0,10.7283745,11.428463,0.3932913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.242016,0.18648699,0.0,0.0,2.1114972,2.6502302,0.03463093,2.3029792,4.428268,0.0,0.0,0.0,0.0,0.0,2.2533553,0.0,0.0,0.0,21.272303,0.0,9.097307,0.0,1.9589994,0.0,0.0,0.0,0.0,0.0,0.0,10.415659,12.209848,0.0,9.6266365,0.0,4.1805534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.971962,0.0,3.750956,6.855551,0.0,0.9330413,0.0,3.6366975,0.0,5.3686337,0.0,1.016715,0.0,0.0,0.0,0.0,9.097721,1.6548284,0.0,0.0,0.0,4.8351173,0.0,0.0,2.3871567,2.1884205,0.012888973926353691,0.020822443034071065,0.31418201457304457,0.1631211117934478,0.04964221824686941,0.0481357044610352,0.2013504202260917,0.01288897392635369,0
0.0,0.0,3.298567,15.493729,0.0,16.733139,0.0,0.0,0.0,9.9292555,0.0,3.6296947,0.0,0.0,3.31608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.146124,13.738529,0.0,4.7751284,0.0,0.0,0.0,0.0,14.233316,13.12877,0.0,0.0,0.0,0.0,0.0,0.0,3.8857381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7811219,0.0,0.0,1.6647607,7.202384,0.0,1.5995464,0.13062458,0.0,0.0,0.0,0.0,11.05507,7.56232,0.0,0.0,0.0,37.458473,0.0,0.0,0.0,0.0,5.357236,0.0,0.0,0.0,0.0,0.0,6.746598,16.572222,0.0,13.950045,0.0,11.519595,2.065234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25260887,0.0,13.96368,0.0,15.203144,7.1656084,0.0,0.0,0.0,0.0,0.0,5.95342,0.0,0.0,0.0,0.0,0.0,0.0,15.985107,0.2962786,0.0,0.0,0.0,9.631612,0.0,0.0,7.597892,1.1274927,0.008714407472473954,0.010570351388059193,0.41488048862398286,0.16845672216870786,0.04785330948121646,0.03577514923223674,0.28918150078833393,0.008714407472473953,0
1.1201416,0.0,0.0,17.731844,0.0,30.726425,0.0,9.803046,0.0,7.9904933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.328298,0.0,0.0,0.0,0.0,30.290619,30.502146,0.0,3.1218343,0.0,0.0,0.0,0.0,28.499313,27.157055,0.0,0.0,0.0,0.0,0.0,0.0,18.096916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2509656,0.0,0.0,0.0,31.516937,15.828863,0.0,12.824419,0.0,8.855536,0.0,0.0,0.0,2.9424403,4.823691,0.0,0.0,0.0,46.004856,0.0,5.622054,0.0,0.0,0.0,0.0,0.0,1.4577134,0.0,0.0,6.256281,42.183666,0.0,30.66912,0.0,11.175743,3.249644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7200401,0.0,0.0,0.0,0.0,0.0,0.0,14.248643,0.0,0.9763361,29.029026,0.0,0.0,0.0,0.0,0.0,9.920203,0.0,0.0,0.0,0.0,0.0,0.0,25.166195,1.2236857,0.0,0.0,0.0,20.470432,0.0,0.0,11.507322,24.775797,0.028587083195630632,0.01658122072954778,0.3462878912988342,0.08734647705235941,0.09615384615384616,0.08636290710482723,0.16370649266568976,0.02858708319563062,0
0.0,0.0,2.5863116,10.893684,3.275449,14.642886,0.0,0.0,0.0,8.802445,0.0,0.0,0.0,0.0,8.133115,0.0,0.0,0.0,0.0,0.0,0.15180454,0.0,0.8087502,5.037673,7.90799,0.0,5.554169,0.0,8.536385,0.0,0.0,6.520222,8.014487,7.3051805,0.0,0.0,0.0,0.0,0.0,0.7252023,0.0,1.5897667,0.0,0.0,0.0,2.0692792,0.0,0.0,4.438481,0.0,0.0,0.0,3.27941,1.345107,1.2745582,0.0,0.0,0.0,0.0,0.0,0.8650466,5.428766,0.0,4.0179625,0.0,21.99764,0.0,3.676089,0.0,0.0,3.7138507,0.0,0.0,0.0,2.5586066,0.0,8.072523,10.832849,0.0,4.331062,0.0,2.9449513,0.36594367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.711869,0.0,0.0,0.0,0.0,0.0,0.22624433,0.0,12.70125,0.0,10.317888,0.31728822,0.0,0.0,0.0,3.671007,0.0,6.8264513,0.0,0.27409104,0.0,0.0,0.0,0.0,4.7269793,0.0,0.0,0.0,4.8391347,7.4458895,0.0,0.0,5.2402368,0.0,0.003365744203440539,0.0038444078582988888,0.5875489489902262,0.21977895463964997,0.03488372093023256,0.01680415039619798,0.517251157496919,0.0033657442034405382,0
