0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,energy0_N,energy45_N,energy90_N,energy135_N,entropy0_N,entropy45_N,entropy90_N,entropy135_N,inertia0_N,inertia45_N,inertia90_N,inertia135_N,homogeneity0_N,homogeneity45_N,homogeneity90_N,homogeneity135_N,correlation0_N,correlation45_N,correlation90_N,correlation135_N,shade0_N,shade45_N,shade90_N,shade135_N,promenance0_N,promenance45_N,promenance90_N,promenance135_N,variance0_N,variance45_N,variance90_N,variance135_N,idm0_N,idm45_N,idm90_N,idm135_N,class
0.7711541,0.8399968,0.0,3.0371706,0.0,1.8408189,0.801458,2.1814864,0.0,0.0,0.0,3.1811798,2.9496183,0.0,0.0,0.0,0.4549305846129702,0.36777829552145413,0.27153573747732485,0.2855682775273589,0.9616675032047012,0.9612220463492595,0.9606744259471904,0.9613985754328793,0.007440844479356095,0.008164316438604062,0.008211750472489447,0.008321476844276874,0.04763693125009643,0.04764431957089986,0.04764525364291644,0.047641901690796316,0.6666666621683132,0.6666665556343864,0.11062879247736382,0.6666665457007621,0.9999999864918787,0.9999999861538045,0.999999982680168,0.9999999864169284,3.6397961678203495e-11,3.685229419914693e-11,4.750351106720214e-11,3.6465560893766526e-11,5.013174915908724e-06,5.266721747408926e-06,6.391263957648581e-06,5.096434228437724e-06,0.0032041341582552682,0.002890983979202063,0.002943660320805165,0.002978042717037306,0
0.8705784,0.0,0.0,0.0,0.0,0.5559628,0.0,0.0,1.1218855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40980996633849864,0.39396471545825607,0.3041982156641342,0.539683578936484,0.940647928935183,0.9400681792753623,0.9394452098347181,0.9402977094450276,0.01453735486856122,0.015453387530102872,0.015571969349286095,0.015301984776268051,0.07143918848147814,0.07144945672941325,0.07145185025742153,0.07144647432411554,0.49999999971645964,0.4999998893248498,0.07856195839419247,0.4999998801395601,0.9999998088919461,0.9999998054481315,0.9999997740346565,0.9999998081273564,1.197489141193025e-09,1.2082619916829204e-09,1.4301052450584717e-09,1.1990921914463448e-09,3.049905620845403e-05,3.160638121174921e-05,3.602870929818288e-05,3.0864332256222936e-05,0.010893056232896344,0.009766611460667131,0.009773353757937905,0.010049734355228962,0
0.13226835,0.0,0.0,0.0,0.0,2.1251707,0.0,1.8184918,0.0,0.0,0.0,0.0,0.0,0.09892559,0.0,0.0,0.4519379910352831,0.3490478105678837,0.23005270152598867,0.27709431754597624,0.961671551633187,0.9612263125547399,0.9606794706808589,0.9614024876283178,0.005955903715580041,0.007353452955997606,0.008067985397891962,0.006656825780749804,0.04763686084280344,0.047642470749568025,0.047642543872689944,0.04764084817311275,0.6666666654409462,0.6666665558046578,0.1113349978057644,0.6666665463366385,0.999999961332509,0.9999999603647584,0.9999999479469966,0.9999999611179603,1.4793755792235817e-10,1.4978417411416162e-10,2.0627064867363124e-10,1.4821231684942186e-10,1.0106797258246383e-05,1.0617959736126555e-05,1.3300104100937966e-05,1.0274652047704954e-05,0.005651676081002414,0.004136596424525179,0.004141220125164047,0.004508980684837964,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40773871193403316,0.3843692725117223,0.2901236393933526,0.5346833511088982,0.9406499257875793,0.9400698960548931,0.939446615937208,0.9402995053983785,0.04994458373236633,0.05246251931455935,0.054540598704123734,0.05205769367574874,0.07143885905618257,0.0714493297027913,0.07145080304804727,0.0714464288462085,0.4999999997068828,0.499999889327652,0.07840466758671327,0.49999988014652547,0.999998800635496,0.9999987790226483,0.9999986020281559,0.9999987958370489,1.3862275271613862e-08,1.3986983090753765e-08,1.6237556107115112e-08,1.3880832400662442e-08,0.00010376905651005509,0.00010753658529331213,0.00012145565642884633,0.00010501186060602531,0.007356141079628666,0.00694730342354449,0.00740490434877984,0.0070698305692975805,0
0.0,0.0,0.01640706,0.0,0.0,0.48599628,0.55728596,0.15210529,0.0,0.0,0.07404,0.0,0.7938552,0.20750308,0.0,2.0320587,0.45170804779204854,0.3506243029091366,0.2431097462634996,0.27612292602943844,0.9616700813502634,0.9612240696075001,0.9606763244881515,0.9614007771043697,0.0066499521160405875,0.006763575873157286,0.0066032404647814276,0.006968058618481895,0.04763366351489364,0.047640698037643134,0.04764191713344512,0.0476382514602289,0.6666666585043387,0.6666665555903831,0.11035481255257214,0.6666665454376496,0.9999999947357164,0.9999999946039645,0.9999999933747266,0.9999999947065072,1.0361027470964236e-11,1.049035805721982e-11,1.3185342674182659e-11,1.0380270680740239e-11,2.674704122066599e-06,2.8099802376568e-06,3.3677313122720907e-06,2.719125889672978e-06,0.001990545451756073,0.002529478260399552,0.002938527240064901,0.0021213470298817303,0
5.044772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9534397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2788786671814658,0.5151206494019547,0.3479724475242955,0.4700611667633147,0.9191434548093672,0.918452115540098,0.917776018651798,0.9187252198733101,0.047340557175599624,0.04715884572017205,0.04749279239327931,0.046249199686988686,0.09520809588461751,0.09522248696055614,0.09522695546776994,0.09521933738731128,0.40000000032252886,0.3999999004340654,0.06015513330349331,0.3999998922530071,0.999995255022795,0.99999518941635,0.9999947209479939,0.9999952404442108,8.48924091062523e-08,8.547872669324687e-08,9.449038423695326e-08,8.497966426081837e-08,0.00026521580644762956,0.00027259068378759536,0.000297007749055586,0.0002676552386186705,0.011606445585547312,0.012731383501217839,0.014150404303868162,0.012936484880580731,0
0.0,0.07199044,0.0,2.1715803,0.0,1.0227581,1.2432209,1.2793115,0.0,0.0,0.0,3.1816008,2.3030527,0.0,0.0,0.023192165,0.4590746069029604,0.39244770023180253,0.313401852510619,0.3000161159708298,0.9616624425376102,0.9612166292763705,0.9606689836123383,0.9613928439597657,0.01129308211292006,0.011256385984938123,0.01168754762218096,0.010558796329230988,0.047640740798798896,0.04764796075335518,0.0476487822402758,0.04764622104018274,0.6666666560175416,0.6666665553297237,0.11055654669174474,0.6666665449601498,0.9999999918938125,0.9999999916909352,0.9999999896575356,0.9999999918488353,1.842352217845602e-11,1.865349030867746e-11,2.3884797368263222e-11,1.8457737984114856e-11,3.566651297807145e-06,3.7470385590418596e-06,4.531719601026587e-06,3.625886558563569e-06,0.0015361911565465861,0.0014164335380462032,0.0013657088117458257,0.0015110554630321266,0
0.0,0.38984916,0.0,5.9179983,0.48228157,1.8682628,2.2001266,1.6357906,0.0,0.0,0.0,5.011866,3.4445937,0.0,0.0,1.7155269,0.4680557401393492,0.3473847649741944,0.4205128265283214,0.43309287940762425,0.9818969241308276,0.9816234733654677,0.9811997763594263,0.981731735272764,0.00208214520138164,0.0026413964948424906,0.0028647955826522,0.002445400867894999,0.023822027685820063,0.023825123281107172,0.023825268651968767,0.0238243692186263,0.9999999812653338,0.9999999973909862,0.1858119494887467,0.999999992893854,0.9999999989089112,0.9999999988662395,0.9999999981228134,0.9999999988994773,1.3987612115992355e-12,1.4259942426571596e-12,2.5928520918490747e-12,1.4028139240896954e-12,8.510922769527242e-07,9.187553751973724e-07,1.38201685480471e-06,8.731123007173265e-07,0.0021766253827238983,0.0020628201946339677,0.002048667364012819,0.002110972844568164,0
0.0,0.0,0.0,3.8832595,0.0,0.46350482,0.70035785,0.0,0.0,0.0,0.0,2.3360968,1.3020738,0.0,0.0,1.2674643,0.4674802026122619,0.3436288680155069,0.41301618330113604,0.4308008584574979,0.981898142440734,0.9816249188378369,0.981201302884215,0.9817333581967282,0.0023134946682018226,0.0039951556997090635,0.0044677761644141625,0.00410471651134666,0.023821858881449578,0.023823981716675227,0.02382402846846194,0.023822963425070374,0.9999999890722107,0.9999999979253148,0.18581194952137986,0.9999999935741758,0.9999999973318341,0.9999999972274836,0.9999999954089356,0.9999999973087641,4.608368887498166e-12,4.69809160980161e-12,8.542533393536302e-12,4.621721490041734e-12,1.5448221711263156e-06,1.667637866164277e-06,2.5112493912230592e-06,1.5847908700022887e-06,0.0019318775768268816,0.001905277366865272,0.001900479525312073,0.0018252747357245735,0
1.4474936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4360878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39324245020303433,0.3002540333524748,0.4143815936288919,0.4905281825952498,0.9406640334400354,0.9400842553182686,0.9394618379999012,0.9403137287767902,0.01352587347874275,0.017075114495315784,0.018648541945672285,0.01573593227573451,0.0714384468964659,0.0714469256135247,0.07144648159318999,0.07144474387687035,0.5000000004626174,0.4999998893608105,0.0786735761772521,0.4999998802605599,0.9999985315737874,0.9999985051123763,0.9999982459077327,0.9999985256988676,1.8156651885731437e-08,1.831999289050316e-08,2.198540286503496e-08,1.8180957903163053e-08,0.00011875953618510241,0.00012307132245292129,0.00014123599369235214,0.00012018187596957739,0.01263660329328591,0.011638013212427798,0.011764855266032954,0.01182567738440036,0
4.9521937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3692775,0.0,0.0,0.0,0.0,0.0,1.7733719,0.0,0.6245759380385476,0.7534271239025172,0.781506628780298,0.7528571632197782,0.6427109860002838,0.6415787850060655,0.6408227985902766,0.6420258024356399,0.08335037069716893,0.10957271322577501,0.11777345499544928,0.10059756704844562,0.3809188703855529,0.3809328631115386,0.38092810046080466,0.38093504507454823,0.11764705898697526,0.1176470222160987,0.011691023813575997,0.1176470192056636,0.9975527384106798,0.9975477755774742,0.9975227418316085,0.9975516328457334,0.0003326111847907622,0.0003329486750033413,0.00033636653627741164,0.0003326614281637421,0.018006277482285726,0.018079337789772113,0.018263461179107227,0.018030632534986657,0.14634608546054662,0.15775011213973858,0.16170185038276558,0.15282742655353487,0
0.7122779,0.0,0.0,1.0593531,0.0,0.6112865,0.48984638,0.012405448,0.0,0.0,0.0,1.4448231,1.3241024,0.5409639,0.0,0.18931897,0.4654086547374488,0.332873562177328,0.3937857836990918,0.42510603310763345,0.9819019688361004,0.9816280348123899,0.9812043063638756,0.9817365384373221,0.0038038156521364853,0.003979495246182329,0.003904327660510941,0.004003343529913922,0.023816376634894068,0.02381964638526749,0.023820377528899067,0.023818539208584448,0.9999999700739058,0.9999999980228751,0.18581194954873276,0.9999999938315369,0.9999999986119409,0.9999999985576544,0.9999999976117783,0.999999998599939,1.9281495078593525e-12,1.965690135683676e-12,3.5741855555667854e-12,1.933736701992464e-12,9.992525593948438e-07,1.0786946816159679e-06,1.6231877626912946e-06,1.025105936919893e-06,0.0024655534468764795,0.0024390254382230464,0.0025671601993560323,0.002428768192899666,0
0.022102524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6774757,0.2780636,0.0,0.0,0.0,0.0,0.0,0.0,0.42777902787993916,0.21511900876038248,0.28392710126458387,0.20475585318512468,0.9616963272562642,0.9612492636572805,0.9607022473270379,0.9614261707201008,0.020848353114609447,0.021021548784052786,0.020986936178259846,0.02103400441061393,0.04760464849631915,0.04761236782189802,0.04761513289744772,0.04761016758513403,0.6666666657665107,0.6666665559748891,0.11063372843805354,0.6666665467473832,0.9999996762329089,0.9999996681298133,0.9999995847239975,0.9999996744364567,2.5153246408461834e-09,2.546722165641981e-09,3.284289947674577e-09,2.5199964672388614e-09,4.167459299851293e-05,4.3782332417764344e-05,5.316681640900336e-05,4.236672976148633e-05,0.007754908428999059,0.007162395227473228,0.007757531865943895,0.007356499534162694,0
0.0,0.0,0.0,0.0,0.0,0.48614952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3324859,0.0,0.0,0.46310749135724444,0.3198959344481119,0.36716837558000975,0.4181628395632437,0.981907330591441,0.9816333379161077,0.9812100826181235,0.981741893343427,0.003949081596418925,0.004231802553001935,0.004196834293057363,0.004360816674966209,0.02381360131791049,0.023817518447916075,0.02381754643127057,0.02381645357395135,0.9999999889186967,0.9999999990176397,0.18581194960467887,0.9999999970210841,0.9999999941589885,0.9999999939305486,0.999999989949014,0.9999999941084841,1.309928141789512e-11,1.3354323132192867e-11,2.4282229864058066e-11,1.3137240714456155e-11,2.6045258217328836e-06,2.8115897344626872e-06,4.2362031585176235e-06,2.671912051688779e-06,0.004381850553239414,0.0037387810768083076,0.00422616615116969,0.003960231030574884,0
0.0,0.0,0.0,0.0,0.0,1.0697896,0.0,2.1252484,0.0,0.0,0.0,0.0,0.18896244,0.0,0.0,1.2346886,0.40358150939868465,0.4462046665217091,0.3616696046935427,0.26555260521246005,0.91907335757629,0.9183862751368398,0.9177105666942227,0.9186587016102448,0.010964888683244918,0.013979564848198003,0.014347754444829046,0.014177989613715587,0.09527995301959112,0.09529182686479966,0.09529319406498292,0.09528703666123786,0.39999999998360813,0.39999990039217703,0.06019036448753917,0.3999998921190475,0.9999998614263996,0.9999998595104133,0.9999998452098477,0.9999998610006445,7.634794573563229e-10,7.687524800992455e-10,8.544113728172842e-10,7.642641664413143e-10,2.5151485975818378e-05,2.585087524535195e-05,2.8237284971689557e-05,2.5382827063017897e-05,0.009592938703833617,0.007820204895606815,0.007782570299508035,0.00831893445001145,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.533455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4222373952347268,0.46780415127916164,0.42656455757312484,0.5796789444308591,0.9406393255871043,0.9400594350869379,0.9394362786160367,0.9402888210099486,0.01569410220266213,0.015921461085513035,0.016001605745294734,0.015851533044035,0.07145420096110443,0.07146399418475495,0.07146520662781364,0.07146141825794625,0.4999999990239156,0.4999998892867344,0.07881167156951259,0.4999998800217791,0.9999999038286853,0.9999999020956549,0.9999998836507425,0.9999999034439214,4.793216029150489e-10,4.836336692753706e-10,5.904612104872192e-10,4.799632538248383e-10,1.9295858614327617e-05,1.9996430620892565e-05,2.3135365627448837e-05,1.9526958010465224e-05,0.004697187627740437,0.004852895164016856,0.005219816177548699,0.004849691405292876,0
0.0,0.0,0.0,0.045287646,0.0,0.0,0.0,0.2811631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7328249,0.45308920974934347,0.3544269800933607,0.24284185229478797,0.278901520841161,0.9616685435632226,0.9612233066170254,0.960676023869093,0.9613998030706588,0.004906760784651308,0.006532149171039993,0.006819993961866866,0.006466529131393612,0.0476412180154435,0.047646523689949344,0.04764685565481831,0.04764442711751971,0.6666666648194947,0.6666665557754488,0.1110907239243599,0.6666665461489721,0.9999999802282146,0.9999999797333762,0.9999999738319765,0.9999999801185098,6.048926492261222e-11,6.124431625910391e-11,8.241944091573216e-11,6.060160932699146e-11,6.462692387556423e-06,6.789550217332932e-06,8.410702106083671e-06,6.5700254833149285e-06,0.003100880571236079,0.0031553980233263498,0.0033692416144420877,0.003119021066858326,0
3.684564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.334219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05215450150807582,0.3106807046608373,0.1930749070359089,0.1866364310651739,0.6185220369332054,0.6174030152322629,0.616664460806433,0.6178456199874103,0.08229046732592298,0.10538441193256956,0.11377955063461222,0.09889912499110763,0.40481863522525213,0.4048405859803726,0.4048396383984454,0.4048336495518088,0.11111111126493546,0.11111107640156861,0.0106176841924823,0.11111107354677656,0.9992704574629399,0.9992691767228048,0.99926028283951,0.9992701721373287,6.615997991780466e-05,6.621809615991428e-05,6.710232656905099e-05,6.616863195510947e-05,0.008044626284974942,0.008072879803505078,0.008161827704427612,0.008054046450548491,0.1363788881912646,0.13862774072804857,0.13992349146376168,0.13996265364666866,0
0.0,1.4734682,0.0,0.0,0.0,1.0415796,0.0,3.2566764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6590012,0.44053724969852,0.5661396350357792,0.5862696041591585,0.6332277455637548,0.940627831073019,0.9400493576957442,0.9394265177695602,0.940278279639334,0.008350101686160996,0.010675209154057102,0.01139725276001296,0.009959450807426905,0.0714628416331795,0.07147128944107674,0.07147153186283874,0.07146889689069993,0.49999999918895693,0.4999998892356733,0.07851096207102387,0.49999987989615546,0.999999956384632,0.9999999555986733,0.9999999486689878,0.9999999562101356,1.6701378798725195e-10,1.685162689057066e-10,1.9820552779385905e-10,1.672373577937068e-10,1.1390079736636606e-05,1.1803617678152758e-05,1.3412431261110719e-05,1.1526494466617424e-05,0.0051102217139518845,0.0039080463805799106,0.0037957324001518648,0.0041818811803604914,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2090085,0.0,0.0,0.0,0.0,0.0,0.46216276,0.0,2.8636208,0.3130876625367673,0.29451014149698324,0.3520225920244591,0.4128143785791123,0.874876499727562,0.8740246617647012,0.8732840121840604,0.874361968012755,0.012831825078282202,0.01681410693653688,0.017862810518737567,0.016043608166749664,0.1429192035263163,0.14293520466421122,0.14293594818669567,0.14293039606250998,0.2857142859944351,0.28571420668255365,0.040126037375474974,0.28571420017121996,0.9999993381157157,0.9999993321300846,0.999999289378075,0.9999993367842958,6.001756475033331e-09,6.028886378290064e-09,6.450528126961817e-09,6.005794380078689e-09,7.299376593477156e-05,7.431858237861319e-05,7.864586027893766e-05,7.343335975412353e-05,0.011762907908866907,0.009950358012820472,0.010178165175181927,0.010342610314005612,0
3.650577,0.0,0.0,0.0,0.0,0.1417748,0.0,0.0,4.146196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9273150853081639,0.5758622937746641,0.4575139267132259,0.6883723472132386,0.7375500259252742,0.7364359585939924,0.7356423451010775,0.736875149772442,0.09473491655278533,0.10592730765482967,0.11039167135746301,0.10016717649569609,0.2854896264921442,0.2855076883816303,0.2855114332078124,0.2855094697980932,0.15384615405960658,0.15384610703984133,0.017721235634919383,0.1538461031924986,0.9973318495227992,0.9973224121363824,0.997261635991385,0.9973297478445663,0.00037565381648504547,0.0003763184939197462,0.00038550296629068535,0.0003757527640226989,0.018951030596219037,0.019085236165031414,0.01948704008808381,0.018995724057416313,0.14204307166620536,0.13638112582931672,0.13910991055619876,0.13821176054164871,0
4.0100226,0.0,0.0,0.0,0.0,1.3957148,0.0,0.7878698,1.6590115,0.0,0.0,0.0,0.0,0.19104788,0.0,0.0,0.25892305038036695,0.2886136390063922,0.17195749501800334,0.0862230267365785,0.8971721920863028,0.8963929866847484,0.895679791164066,0.8967005553923725,0.0201543047141489,0.02231614627559614,0.023315377444144504,0.020726328519598776,0.11907762136908576,0.11908972665903568,0.11908981950416062,0.11908828276760536,0.33333333369174023,0.3333332448276956,0.04845777532969573,0.33333323755418975,0.9999975396996994,0.9999975125501325,0.9999972960215613,0.9999975336631868,3.488439976639257e-08,3.507676521711239e-08,3.84866628834277e-08,3.4913029319369805e-08,0.00017351818074982792,0.0001773644325981284,0.000191048421396167,0.00017479275624232677,0.01906547936890938,0.019285767092047875,0.02021176596116408,0.019365726428902847,0
