0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,energy0_N,energy45_N,energy90_N,energy135_N,entropy0_N,entropy45_N,entropy90_N,entropy135_N,inertia0_N,inertia45_N,inertia90_N,inertia135_N,homogeneity0_N,homogeneity45_N,homogeneity90_N,homogeneity135_N,correlation0_N,correlation45_N,correlation90_N,correlation135_N,shade0_N,shade45_N,shade90_N,shade135_N,promenance0_N,promenance45_N,promenance90_N,promenance135_N,variance0_N,variance45_N,variance90_N,variance135_N,idm0_N,idm45_N,idm90_N,idm135_N,differenceends,sumvalues,sumsquares,sumlogs,amean,gmean,pvariance,svariance,sd,kurtosis,skewness,scm,class
0.0,0.0,0.0,3.1948733,0.70532894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1446598,0.0,0.89148784,0.7937828,0.4247900407365091,0.1974282527777198,0.25634598589034074,0.1932406453928603,0.9616975553345798,0.9612504868914751,0.9607031190759323,0.961427928059951,0.026346938116707734,0.027158706516140708,0.026621421217292062,0.028720566265917336,0.04760453653718113,0.047611481436361916,0.04761344891976109,0.047608461550837575,0.6666666642902405,0.6666665559267667,0.1112832484578352,0.6666665465149253,0.9999998106418997,0.9999998059027312,0.9999997460083511,0.9999998095912284,1.2302563758229553e-09,1.2456130453191615e-09,1.7069773374321482e-09,1.2325413879235303e-09,2.914554343340751e-05,3.0619612051298254e-05,3.827134995827983e-05,2.962959617839883e-05,0.006646210057437065,0.0062609126486331546,0.006995717877105023,0.006261029713057418,0.44075829383886256,0.030151524821202338,0.028906041496494103,0.04052869238376675,0.2319324869738022,0.4944841412448152,0.1565589731279764,0.15460066950222728,0.3253920994972268,0.06498873619657014,0.5070160677493037,0.039261897772796525,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44539207,0.0,0.0,0.0,3.2715447,0.68899965,1.0529928,2.3530412,0.3822027041927985,0.6166719424691631,0.608996395485058,0.4513924969865622,0.9406656489789865,0.9400851514088592,0.9394613811599307,0.9403155948663542,0.023538463193913894,0.02482877904144104,0.02444835682049161,0.025985274240591875,0.07142550537233877,0.07143392172888786,0.0714372515076349,0.07142993830351398,0.49999999970896103,0.4999998893426061,0.07861923883121882,0.499999880168755,0.9999996107266537,0.9999996037118485,0.9999995373078586,0.9999996091692371,3.091997633432628e-09,3.119813903448478e-09,3.718880909581302e-09,3.09613685716096e-09,4.9008361945880096e-05,5.0787701865083264e-05,5.809334148330836e-05,4.959531728866254e-05,0.011486159239847183,0.010549892341006431,0.011110368531647576,0.010179644065796916,0.24644549763033177,0.04242260474956107,0.037251931374293355,0.051880962013001256,0.2897799145285044,0.5873031126136775,0.029157239638601805,0.028715561773595,0.09663973544232157,0.2020133462270775,0.5034500607847722,0.011564444917928763,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.080204,1.7066121,0.0,0.0,0.0,1.289211,0.8156245,0.27918226,1.1505705,0.21349685259180773,0.43139206195080737,0.36386292766780276,0.5193773322201659,0.897189586805391,0.8964085403591984,0.8956944402675522,0.8967175627837517,0.02951588779012837,0.030391720144215376,0.030784526012078477,0.030408337483104505,0.1190576795132866,0.11907356193055207,0.11907608951595447,0.11906835269040343,0.33333333367518425,0.33333324482892984,0.04847048994457662,0.33333323755521915,0.9999964914392135,0.9999964527220238,0.9999961371653956,0.9999964828307203,5.5995410802231725e-08,5.630419025833756e-08,6.192382405864406e-08,5.6041366209487106e-08,0.0002198394233184829,0.00022471244466640676,0.0002423287550327742,0.00022145425093874667,0.013504395935346193,0.012800817688837148,0.01381382044007661,0.013027766766046629,0.2890995260663507,0.07242883737729938,0.07020084321345098,0.07896195823170961,0.33006696319843776,0.5985689513066548,0.07861063969793927,0.07746558157348873,0.2036447784018284,0.07676875880084444,0.5795613592128788,0.04032378481554204,0
0.0,1.9429468,2.2918413,0.52306306,3.5745707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5003009,3.8097692,4.673295,4.042466,0.4540098139287154,0.36221489818391744,0.2586127951318212,0.28306783595118146,0.9616682993049884,0.961222638366178,0.9606751978848228,0.9613990980093848,0.004745354179893041,0.005383715912412823,0.005557073075787418,0.005338977022124209,0.047640162771712034,0.047646842566085666,0.04764726807936054,0.04764496810338388,0.6666666630181756,0.6666665556786959,0.11109794922130123,0.6666665458716968,0.999999991118191,0.9999999908959016,0.9999999882392314,0.9999999910689099,2.0810652432209704e-11,2.10704188067528e-11,2.8374709232691295e-11,2.0849302761349384e-11,3.790680454352115e-06,3.982398296321286e-06,4.933483821434496e-06,3.853636466154685e-06,0.003129317167522792,0.002766986031910321,0.0028268556602432564,0.002922895185967238,0.47393364928909953,0.01552046515227844,0.014052163280738219,0.0,0.22813913661929253,0.0,0.12386587594370807,0.1225466968253762,0.2790891649366203,0.2239517325912564,0.44205189886463525,0.01925272874139407,0
0.0,1.1413018,2.7527738,0.0,3.4913304,0.0,0.0,0.0,0.6681501,0.0,0.0,0.0,1.4425154,3.8881204,6.467375,6.9498067,0.4127896397523331,0.49720747649882135,0.435899852224591,0.29444631108004926,0.9190697663804946,0.9183828512490106,0.9177076151324005,0.9186550032716703,0.012783403096854723,0.016406935144841792,0.01746082125245921,0.016077399160560574,0.09528260036266305,0.0952934314451014,0.09529405795879302,0.09528963472699127,0.39999999977083445,0.39999990037498867,0.06033180470868396,0.39999989206962233,0.9999998913058116,0.9999998898029528,0.9999998766057066,0.9999998909718586,5.522873834123361e-10,5.561017896091676e-10,6.317075364129907e-10,5.528550241570213e-10,2.139180991047776e-05,2.1986653550828967e-05,2.427098067070363e-05,2.158856980880865e-05,0.005609389507893924,0.004639658575239397,0.0046458898617141335,0.004736299264100078,0.6492890995260664,0.042161893523905994,0.047229948786484316,0.0,0.45209138189132225,0.0,0.10970343637773203,0.10829523729149332,0.2567823879308111,0.3438517329564652,0.4481734703613627,0.029582065452293655,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.189396,2.481269,0.0,0.0,0.0,5.228278,0.0,0.0,4.081521,0.1749965176645999,0.2990647925863244,0.21901972122578195,0.14664213697900125,0.9191871662166232,0.9184945725935661,0.9178176385279608,0.9187690244864137,0.05839690960154089,0.06008742013168701,0.05964038825417223,0.06104787650280999,0.09517944199197408,0.09519213796267155,0.09519872418380267,0.09518813882976525,0.40000000041942174,0.3999999004428,0.06014954562386865,0.3999998922759952,0.9999855693121226,0.9999853697861213,0.9999839552533238,0.9999855249748862,3.7405838527317566e-07,3.766418576415105e-07,4.1599267574724767e-07,3.7444285649535746e-07,0.0005567172430607059,0.0005721979249941519,0.0006231970245356059,0.0005618378809140328,0.028528770364900567,0.028053623581664085,0.028460594032595887,0.028429109438848663,0.3270142180094787,0.07678081382638534,0.0757447239767406,0.08300193765055892,0.3292754225529634,0.5911911685783361,0.0981952908594953,0.09677702742457667,0.23779921980306615,0.09169879844186363,0.5733645065537638,0.05175396916169378,0
0.0,4.416476,2.1456578,0.0,3.686289,0.0,0.0,0.0,1.2986282,0.0,0.0,0.0,0.0,0.7331917,4.047546,1.8582662,0.4687464977273975,0.3514658278053667,0.42824806295527873,0.4354548289274066,0.9818948676286996,0.9816214149801656,0.9811976801531795,0.9817295814922936,0.002022962779636943,0.002302086668429918,0.0026098890465389665,0.0019847762680515048,0.023821587640238878,0.02382507221947844,0.023825481011410778,0.023824302516461098,0.9999999532095539,0.9999999957352685,0.18581194938001516,0.9999999889469227,0.9999999997178803,0.9999999997068468,0.9999999995149097,0.9999999997154411,2.3041347652732363e-13,2.3489944134940076e-13,4.2707471724306606e-13,2.310810266840833e-13,3.454289840887598e-07,3.7289108326948227e-07,5.589134627964263e-07,3.5436613703337403e-07,0.0009845490761231583,0.0010741214333349937,0.0009996396848365539,0.0011383087337148662,0.15639810426540288,0.007602719543972614,0.007320949825716341,0.016026389128709306,0.36528553812587494,0.6351589836159711,0.036351017778154235,0.03611208808642604,0.11574263509632451,0.14668055407983147,0.6587343827772799,0.002973628500800277,0
0.0,1.2272587,1.4422295,0.0,2.1980872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5337131,1.9954921,7.1116514,5.8379846,0.3902302419986844,0.3694281119370358,0.22360766786078343,0.22804592554324715,0.9190827048906256,0.9183958294586294,0.9177206887326042,0.9186678156163405,0.010609794152776731,0.01422665200384203,0.015501192697176563,0.013189158426406772,0.09527754402251924,0.09528735101916777,0.09528732332613195,0.09528442232602284,0.40000000031249133,0.39999990041168154,0.060264421939675364,0.39999989219516585,0.9999995271810083,0.9999995206435797,0.9999994673635243,0.9999995257283121,3.921780092364916e-09,3.948866161127456e-09,4.4392400414223245e-09,3.925810949132867e-09,5.700416524244232e-05,5.858928446222388e-05,6.435664682240954e-05,5.752848446779048e-05,0.012040284261375519,0.009592407593889721,0.009428608842272186,0.010278071041562491,0.7061611374407584,0.048879281197424934,0.05752490416420675,0.0,0.45773420111301155,0.0,0.17336877300532705,0.17112201486057516,0.34755250401755045,0.158112107244147,0.6143572234844789,0.051279196256242394,0
0.0,4.553625,3.6990356,0.0,3.5143182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5412414,1.7985684,4.18241,2.6942735,0.4692070023467695,0.3543873541065983,0.43479571150079954,0.4367054028686327,0.9818940237127545,0.9816204696403281,0.9811964529505555,0.9817287838752115,0.0014903209839346625,0.001858373818505784,0.001962393268255676,0.0018371629792985702,0.023824582835735804,0.023827886994773936,0.023828204425069385,0.023826967231841144,0.9999999480270885,0.9999999948223715,0.18581194931136244,0.9999999842944224,0.9999999998469536,0.9999999998409681,0.9999999997370225,0.9999999998456304,1.0194384604101227e-13,1.0392857877482886e-13,1.8892933134913543e-13,1.0223916689120208e-13,2.2976575494552636e-07,2.4803244792140447e-07,3.7064035557309593e-07,2.3571038534740255e-07,0.0007301648686250108,0.000734165785842052,0.0007267827721867329,0.0007256167205150705,0.1279620853080569,0.005150404577654604,0.006430147029090408,0.012539758849595297,0.4939831582675632,0.7202716138037681,0.025595431522062444,0.025539593993899976,0.08795205512449786,0.18255992887108619,0.4557627250223943,0.0011486387440738496,0
0.0,2.524915,4.197083,0.0,5.060582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33243632,1.31976,7.066086,5.78606,0.454009828426502,0.3591554501848391,0.24996409499011096,0.282234590241647,0.9616681662160091,0.9612232801956345,0.9606761555659242,0.9613994959489319,0.005907481734152561,0.008086014170970391,0.008934446443639114,0.007533613146475066,0.0476420131404278,0.04764665622586246,0.04764664691135917,0.04764532133370795,0.6666666647352242,0.6666665557518694,0.11097647132376652,0.6666665461298656,0.9999999750265733,0.999999974401551,0.9999999672072551,0.999999974888007,8.258882840049362e-11,8.361973482046102e-11,1.1133202714837506e-10,8.274221698707315e-11,7.551530538335686e-06,7.933457554997636e-06,9.7783607515916e-06,7.676947168020882e-06,0.004248826873108022,0.004067386276837281,0.0043658947897546995,0.004059936703199613,0.2559241706161137,0.018397793731252894,0.021570736520311523,0.02348897628750371,0.5229013181143528,0.7355528917038981,0.041503008996358004,0.041089230258302155,0.12783868884775276,0.15807471559852793,0.6321474530069292,0.005579444303783082,0
0.0,2.2275255,2.1256394,0.0,4.1265774,0.0,0.0,0.0,1.8760575,0.0,0.0,0.0,0.0,3.196772,6.563278,5.5120745,0.43846545843662216,0.5593233943570313,0.5817219886010864,0.6286431356976668,0.9406279165521784,0.9400487309499668,0.9394255694637955,0.9402778485562984,0.00789816319283785,0.008479265559530604,0.008462233467845835,0.008323255317635342,0.07145702215825028,0.07146772361141492,0.07146932005421539,0.07146458085562521,0.4999999979071662,0.4999998892031616,0.07837151125309025,0.4999998797674023,0.9999999840551155,0.9999999837677851,0.9999999814708892,0.9999999839913232,4.3657759194007904e-11,4.405051110083731e-11,5.0930908294670084e-11,4.371620100290763e-11,5.823463034185135e-06,6.034894642923839e-06,6.799547539688581e-06,5.893208472875503e-06,0.002265125385589906,0.0022243515571963865,0.0023983348216381514,0.0021792833465395707,0.24644549763033177,0.021215375987681397,0.016174779517019948,0.0336972088815858,0.1729866667622466,0.5036215538700656,0.059216906108492194,0.05848322084542912,0.16641534729991606,0.19372031224273442,0.7872118579562762,0.013113984049671396,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8271994,0.0,0.0,0.0,0.0,1.8936195,0.0,0.86833316,2.000936,0.9104184030777381,0.5290759732558673,0.5305555568033753,0.6201914870287051,0.8524566040262391,0.8515375859081785,0.8507745925046483,0.8519009455975779,0.06767240915498261,0.07252182023191392,0.07389524834310751,0.07079035356050366,0.16666363718127916,0.16668092532205883,0.1666836712732991,0.16667699997101287,0.2500000003093064,0.24999992887996844,0.03390276124176466,0.24999992303559104,0.9999721478161466,0.999971937512856,0.999970900831052,0.9999721010222437,8.724281404473462e-07,8.75721587769236e-07,9.075017953605884e-07,8.729183524413258e-07,0.0008891782718702851,0.0009026441580659095,0.0009366642630724738,0.0008936508454760392,0.025540328188813806,0.02314439297797133,0.02413865404685636,0.024093230497614714,0.5781990521327014,0.1207188025750665,0.15323170324871208,0.1049939646686857,0.5805634785515527,0.739731523126595,0.18488079944629365,0.18223599459278703,0.36191259261598197,0.1589131212998384,0.7079397127359494,0.1115990961003237,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96088445,0.0,0.0,0.0,1.6651251,0.9660173,2.2223136,3.0830545,0.5733480023754386,0.551480224648894,0.5484148849287616,0.6118033342317257,0.7836895035169044,0.7826416266066144,0.7818529840877388,0.7830555470825158,0.02157468283602165,0.026386124142155156,0.028159154572890553,0.024542932346873443,0.23815517507214606,0.23818153768797362,0.2381829332988916,0.2381754956999052,0.18181818206132033,0.18181812750695767,0.02239913798539506,0.18181812304206052,0.9999859333990111,0.9999858672310269,0.999985476709689,0.9999859186672755,3.464467285667455e-07,3.4726181661205444e-07,3.573229145144404e-07,3.4656806141072667e-07,0.0005711390733143841,0.0005765207704399589,0.0005917200162861118,0.0005729299163733885,0.05067264399804007,0.04394041500015447,0.04364558991102524,0.0464437935172555,0.2890995260663507,0.10889038858193462,0.08721561385453987,0.13297270680999862,0.1499058021293347,0.4849101059811125,0.0681614023542558,0.0670995979098871,0.18384094204447995,0.17806803681907263,0.7659849520992623,0.0643669573006917,0
0.0,0.0,0.0,2.3629177,3.6600106,0.0,0.15557268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4895993,0.0,0.40773871193403316,0.3843692725117223,0.2901236393933526,0.5346833511088982,0.9406499257875793,0.9400698960548931,0.939446615937208,0.9402995053983785,0.04994458373236633,0.05246251931455935,0.054540598704123734,0.05205769367574874,0.07143885905618257,0.0714493297027913,0.07145080304804727,0.0714464288462085,0.4999999997068828,0.499999889327652,0.07840466758671327,0.49999988014652547,0.999998800635496,0.9999987790226483,0.9999986020281559,0.9999987958370489,1.3862275271613862e-08,1.3986983090753765e-08,1.6237556107115112e-08,1.3880832400662442e-08,0.00010376905651005509,0.00010753658529331213,0.00012145565642884633,0.00010501186060602531,0.007356141079628666,0.00694730342354449,0.00740490434877984,0.0070698305692975805,0.6492890995260664,0.04712355403715407,0.08173798665981932,0.03632407905524383,1.0,1.0,0.2222343678920073,0.21969171373981408,0.40755499832990594,0.2448382980851791,0.3501722308963678,0.04185084935502542,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49404007,0.98474866,1.9811842,0.822271,0.2997639923326162,0.1410460971462325,0.2746463656045939,0.20459276945605026,0.897152957265549,0.896374380751773,0.895661177779556,0.8966822106216097,0.013197680049067607,0.015171499366621656,0.015970640959996816,0.01430781816888383,0.11908804626532021,0.11910301588768178,0.11910443733187287,0.1190989210164709,0.3333333336853412,0.33333324482511656,0.048465272392514344,0.33333323754695665,0.9999988058423875,0.9999987926647858,0.9999986862101142,0.999998802912443,1.3306463007454845e-08,1.3379839714618185e-08,1.4700993993044897e-08,1.3317383557685046e-08,0.00010716690128600743,0.00010954239232047484,0.00011807250189081763,0.00010795409428751615,0.020187887542844236,0.01857860813455148,0.01846533418991643,0.01926716805208665,0.2132701421800948,0.06126713802894167,0.05657502537424483,0.06938564178026854,0.31235152453666615,0.5971541331094106,0.04818908320466941,0.04746797910183659,0.14259206902961682,0.10150974216327299,0.6348872241166706,0.023384811904097146,0
