0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,idm135_N,differenceends,class
6.736301,9.268966,0.0,0.0,0.0,0.0,13.3910475,0.0,0.0,0.0,0.0,0.0,1.8757808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9830742,0.0,2.4644108,0.0,0.0,0.0,8.862868,10.364193,0.0,0.0,0.0,4.7826395,0.0,0.0,3.5871742,0.0,0.0,0.0,0.0,6.2476645,0.0,0.0,0.537,0.0,7.6012325,0.0,0.0,0.0,0.0,0.0,6.5440073,0.0,1.296479,0.0,0.0,2.1086264,4.1374025,0.0,0.0,0.0,0.010517947506248881,0.18009478672985782,0
4.3008657,6.581048,3.04445,0.0,0.0,0.0,5.540053,0.0,0.0,10.424465,0.0,0.0,0.0,0.0,4.489045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6630117,0.0,0.14886937,0.0,0.0,0.0,0.0,2.3756225,11.371043,0.0,0.0,0.0,10.757267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.156382,0.0,0.0,0.0,3.2186167,0.0,0.0,0.0,0.0,0.0,0.0,6.549026,0.0,4.389819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014363773900293558,0.15639810426540288,0
5.591299,1.212885,0.0,0.0,0.0,0.0,11.340724,0.0,0.0,2.0308108,0.0,0.0,2.2003183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0754595,6.168585,0.0,0.0,0.0,11.601822,0.0,2.1969635,1.979654,1.9148166,0.0,0.0,0.0,6.1897945,0.0,0.0,0.1793147,5.486462,7.1493554,0.0,0.0,0.0,0.0,0.0,3.1894503,0.0,3.4368715,0.0,0.0,0.0,2.9577682,0.0,0.0,0.0,0.0030768266519974477,0.13744075829383887,0
3.8232346,1.3256174,6.192145,0.0,0.0,1.6478528,0.0,0.0,0.0,3.215242,0.21090728,0.0,0.0,0.0,5.523771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14828189,0.0,1.4764698,0.0,0.0,0.0,0.06264839,0.0,8.3437,0.0,0.0,0.0,9.628937,0.0,0.0,0.0,0.0,0.0,0.0,1.6609162,5.946074,0.0,0.0,0.93333715,0.90442395,5.698311,0.0,0.85331184,0.8203441,0.0,0.0,2.3724246,0.0,0.42329058,0.0,0.0,1.2796358,0.0,0.0,0.0,0.0,0.005236841831985235,0.3744075829383886,0
3.222882,0.57608527,5.033385,0.0,0.0,0.7986034,1.7517817,0.0,0.0,7.4134917,0.0,0.0,0.0,0.0,4.255755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0981976,0.0,0.0,0.0,0.0,0.3115906,6.6080046,0.0,0.0,0.0,7.475703,0.0,0.0,0.0,0.0,0.0,0.0,1.5016122,6.427236,0.0,0.0,2.5395,3.1216404,4.7563853,0.0,2.5799725,0.0,0.0,0.0,5.4333096,0.0,0.8624821,0.0,0.0,0.0,1.5650101,0.0,0.0,0.0,0.0032256362377945475,0.17061611374407584,0
4.247524,9.8844795,0.0,0.0,0.0,0.0,15.334479,0.0,0.0,1.0622265,0.0,0.0,5.867733,0.0,0.0,0.0,0.0,1.1265546,0.0,0.0,0.0,0.0,0.0,1.7060882,0.0,0.0,5.3421044,0.0,0.0,0.0,7.9678082,11.720302,0.0,0.0,0.0,6.79852,0.0,0.0,0.0,0.0,0.0,0.35298058,0.0,8.297917,0.0,0.0,1.3705752,0.32135934,0.0,0.0,0.0,0.0,0.0,0.0,4.2810144,0.0,3.1336975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015883687699900725,0.2985781990521327,0
1.2994297,0.0,6.089852,0.0,0.0,1.5362985,0.0,0.0,0.0,7.189388,0.46751213,0.0,0.0,0.0,7.108187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2399738,0.95114475,0.0,0.3138439,0.0,0.0,1.8776088,10.307961,0.0,0.0,0.0,12.608164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4397426,0.0,0.0,1.9882699,6.5114856,3.0361986,0.0,0.0,0.0,0.0,0.0,5.4035764,0.0,3.9141061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004059936703199613,0.2559241706161137,0
2.1138308,0.95514494,5.0229425,0.0,0.0,0.0,1.9922484,0.0,0.0,5.043852,0.0,0.0,0.0,0.0,2.4745953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.093675,0.0,1.2543265,0.0,0.0,0.0,3.8563528,0.0,5.416939,0.0,0.0,0.0,7.0882244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.860835,0.0,0.0,0.92799526,2.0417972,3.7341406,0.0,1.2602565,0.0,0.0,0.0,4.1369667,0.0,1.5236629,0.0,0.0,0.0,0.88493145,0.0,0.0,0.0,0.005366231219090707,0.14218009478672985,0
13.850895,6.004758,0.0,0.0,0.0,0.0,17.61524,0.0,0.0,0.0,0.0,0.0,3.1106665,0.0,0.0,0.0,0.0,11.256179,0.0,0.0,0.0,0.51659197,0.0,0.0,0.0,0.0,1.8756241,0.0,0.0,0.0,13.034902,10.327117,0.0,0.90559566,0.0,4.6370473,0.0,0.0,0.16007026,0.0,0.0,0.0,0.0,7.018523,0.0,0.0,0.52313405,0.0,0.63011944,0.0,0.0,0.0,0.0,0.0,6.940635,0.0,3.5843575,0.0,0.0,6.273666,7.5167336,0.0,0.0,0.0,0.009761156068329732,0.5639810426540285,0
7.728486,4.0859766,4.77051,0.0,0.0,0.8226355,8.616069,0.0,0.0,5.7881083,0.0,0.0,0.0,0.0,5.143477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4956703,0.0,0.0,0.0,0.0,5.6378393,11.499221,0.0,0.0,0.0,16.870237,0.0,0.0,0.0,1.0318801,0.0,0.0,0.0,9.595003,0.0,0.0,0.0,5.217154,5.038096,0.0,3.6701758,0.0,0.0,0.0,5.7423477,0.0,2.0207102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022872426924167924,0.4834123222748815,0
2.677025,2.113653,0.9094129,0.0,0.0,0.0,0.0056415754,0.0,0.0,2.9224694,0.0,0.0,0.0,0.0,3.4559593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1746032,0.0,2.7235558,4.7389956,0.0,2.617594,6.9792876,0.0,0.24989976,0.0,7.897928,0.0,0.0,0.0,2.5615237,0.0,1.4477322,0.0,1.9711139,0.0,0.0,1.8285382,0.0,3.6115258,0.0,2.8610995,0.6700915,0.0,0.0,5.5713515,0.0,2.4228065,0.0,0.0,4.1614194,1.4760106,0.0,0.0,0.0,0.00272279910408004,0.20379146919431282,0
4.4123187,4.7884693,1.3619417,0.0,0.0,0.0,10.5798435,0.0,0.0,3.9779117,1.9587085,0.0,1.5689719,0.0,1.5213876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42295253,0.0,1.8966804,0.0,0.0,0.0,0.0,4.108505,13.804697,0.0,0.0,0.0,7.917629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.590854,0.0,0.0,0.0,0.0,0.10893885,0.0,0.27152717,0.0,0.0,0.0,9.594331,0.0,7.179061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010179644065796916,0.24644549763033177,0
6.1083164,14.579113,2.1751428,0.0,0.0,0.0,14.968895,0.0,0.0,2.0920851,0.0,0.0,9.293699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7675967,0.0,0.0,0.0,0.0,0.0,0.0,7.05996,22.345816,0.0,0.0,0.0,10.402411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.890918,0.0,0.0,0.0,0.0,0.46617487,0.0,0.0,0.0,0.0,0.0,13.539921,0.0,11.361545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12803848089327377,0.6635071090047394,0
6.208678,10.0994425,4.248714,0.0,0.0,0.0,15.826769,0.0,0.0,5.3717594,0.0,0.0,2.7922304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5206813,4.6116905,0.0,0.0,0.0,0.0,0.0,11.736139,14.632322,0.0,0.9060977,0.0,16.640007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.841952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.653765,0.0,4.077429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014311570378293758,0.16113744075829387,0
1.5669065,6.29548,0.0,0.0,0.0,0.0,9.519987,0.0,0.0,0.43730012,0.0,0.0,0.9937669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27663445,0.0,2.4863262,0.0,0.0,0.0,6.5286303,5.709322,0.0,0.0,0.0,6.993823,0.0,0.0,5.4207377,5.2040677,0.0,0.25759247,0.0,3.6017883,0.0,0.0,4.3664603,1.4884402,6.5812974,0.0,0.0,0.0,0.0,0.0,5.231347,0.0,3.2995496,0.0,0.0,1.1748544,3.7219212,0.0,0.0,0.0,0.009246998971040754,0.24644549763033177,0
13.589365,17.184155,0.0,0.0,0.0,0.0,23.770105,0.0,0.0,0.0,0.0,0.0,3.7283785,0.0,0.0,0.0,0.0,0.28850505,0.0,0.0,0.0,0.0,0.0,0.0,3.4695175,0.0,0.0,0.0,0.0,0.0,12.59429,22.903685,0.0,2.4778728,0.0,16.970104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.766312,0.0,0.0,0.0,0.0,4.549239,0.0,0.0,0.0,0.0,0.0,4.8984075,0.0,0.77576274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053663923233790815,0.3222748815165877,0
1.4189131,0.0,2.1367972,0.0,0.0,0.0,1.3225821,0.0,0.0,7.0395894,0.0,0.0,0.0,0.0,3.0585089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.647703,0.0,6.1851172,0.0,0.79285336,0.0,9.935921,0.0,0.0,0.0,0.0,0.0,0.6926843,0.0,7.881001,0.0,0.0,8.268222,1.15606,4.5454817,0.0,1.4384992,0.07860798,0.0,0.0,3.9532084,0.0,1.0346093,0.0,0.0,2.5661037,4.795767,0.0,0.0,0.0,0.002978042717037306,0.4123222748815166,0
1.7885816,3.724476,2.2726188,0.0,0.0,0.0,5.292914,0.0,0.0,6.4782147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48303002,0.0,0.0,0.0,2.1645532,9.258703,0.0,1.7838379,0.0,7.7746778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.726422,0.0,0.0,3.819563,1.3580368,0.0,0.0,0.0,0.0,0.0,0.0,7.1832705,0.0,4.1945066,0.0,0.0,0.0,0.760965,0.0,0.0,0.0,0.005213419657730986,0.22274881516587677,0
6.9103327,9.295413,3.061826,0.0,0.0,0.0,14.740298,0.0,0.0,0.6490745,0.0,0.0,3.562474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0062864,0.24835688,4.28144,0.0,0.0,0.0,0.0,6.362395,17.81576,0.0,0.0,0.0,15.057078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3191185,0.0,0.0,0.0,0.0,1.2623322,0.0,0.0,0.0,0.0,0.0,4.434764,0.0,2.3425002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014593715577263607,0.3981042654028436,0
4.356404,1.71489,6.6816325,0.0,0.0,0.0,0.0,0.0,0.0,6.267026,0.0,0.0,0.0,0.0,3.9012117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7858047,0.0,1.9004549,0.0,0.0,0.0,2.653646,1.4218913,7.16401,0.0,0.0,0.0,8.624234,0.0,0.0,0.0,0.0,0.0,0.0,0.32250872,8.831378,0.0,0.0,1.9767338,2.3916478,3.206765,0.0,0.5029912,0.0,0.0,0.0,3.3809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007166205056267389,0.5497630331753555,0
3.446901,0.0,5.499973,0.0,0.0,0.0,1.1171409,0.0,0.0,3.4283185,0.0,0.0,0.0,0.0,3.3630974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5711367,0.0,0.0,2.2681696,0.13247976,0.0,7.542619,0.0,0.0,0.0,9.374111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0305223,0.0,0.0,2.3490145,1.8718586,1.7852268,0.0,0.38007668,0.0,0.0,0.0,2.1372805,0.0,0.0,0.0,0.0,1.8876365,0.0,0.0,0.0,0.0,0.005753422790689561,0.24644549763033177,0
8.813172,30.454554,0.0,0.0,0.0,0.0,30.26921,0.0,0.0,0.0,0.0,0.0,28.276787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.960881,0.0,0.0,0.0,0.0,0.0,0.0,7.1997037,21.976751,0.0,7.9543433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77218705,0.0,15.926474,0.0,0.0,0.0,0.0,6.825127,0.0,0.0,0.0,0.0,0.0,17.30556,0.0,0.5386141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11793770999169513,0.36492890995260663,0
2.4297314,2.4807646,1.1282976,0.0,0.0,0.0,5.7889442,0.0,0.0,11.068447,0.0,0.0,0.0,0.0,2.3889155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2908428,0.0,0.0,0.0,0.0,1.9889325,11.780664,0.0,0.0,0.0,14.151661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.720897,0.0,0.0,1.4322493,6.6045895,3.8639843,0.0,0.0,0.0,0.0,0.0,7.0656404,0.0,1.3304315,0.0,0.0,0.0,0.86170125,0.0,0.0,0.0,0.006896541750319762,0.44075829383886256,0
1.3344568,0.0,1.814525,0.0,0.0,0.32033157,0.5595075,0.0,0.0,4.0760007,0.0,0.0,0.0,0.0,2.2001765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035165314,0.0,0.0,0.0,0.0,0.0,0.51017815,3.8826032,0.0,0.0,0.0,6.0080976,0.0,0.66249794,0.0,0.0,0.0,0.0,1.2582511,3.1007016,0.0,0.0,3.9409602,2.456484,4.422524,0.0,1.8244741,0.41213807,0.0,0.0,3.0699284,0.0,0.0,0.0,0.0,1.6918799,1.5459845,0.0,0.0,0.0,0.0018972171440901921,0.19905213270142183,0
2.902883,0.0,2.8460076,0.0,0.0,0.0,4.1607795,0.0,0.0,6.537376,0.0,0.0,0.0,0.0,2.79203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5649552,8.6647835,0.0,0.0,0.0,7.126439,0.0,0.0,0.0,0.0,0.0,0.0,3.1692748,4.079909,0.0,0.0,2.0593302,1.5882356,4.875466,0.0,0.6942279,0.0,0.0,0.0,3.2730489,0.9377396,2.919686,0.0,0.36867133,0.0,1.3254931,0.0,0.0,0.0,0.0030606602254489427,0.990521327014218,0
4.5870376,0.0,1.5007559,0.0,0.0,0.0,6.724317,0.0,0.0,7.252023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37119746,0.0,0.0,0.0,0.0,0.0,3.5406857,7.6180825,0.0,2.4071765,0.0,3.1664364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.840122,0.0,0.0,0.0,4.871984,8.64889,0.0,0.0,0.0,0.0,0.0,6.1082273,0.0,2.9822254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016636740687230908,0.28436018957345977,0
6.335061,4.2116423,0.0,0.0,0.0,0.0,13.476945,0.0,0.0,0.0,0.0,0.0,2.4536061,0.0,3.0135765,0.0,0.0,0.8782517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11935618,0.0,4.2500825,0.0,0.0,7.2471023,14.374996,0.0,0.0,0.0,9.443499,0.0,0.0,0.0,0.0,0.0,0.9015474,0.0,7.1089063,0.0,0.0,0.0,4.661468,9.134873,0.0,2.853905,0.0,0.0,0.0,10.575395,0.0,5.3588123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025074021103256235,0.24644549763033177,0
1.1293932,0.0,1.7935485,0.0,0.0,1.3913603,0.88400817,0.0,0.0,4.091644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5736396,1.0560781,0.0,2.6765747,3.967347,0.0,1.6274803,2.064966,0.0,0.0,0.0,5.3465357,0.0,0.0,0.0,3.4794958,0.0,0.0,0.0,2.201153,0.0,0.0,1.8170162,3.367523,4.925765,0.0,3.5662138,0.0,0.0,0.0,2.776996,0.0,0.0,0.0,0.0,2.5489924,0.16869397,0.0,0.0,0.0,0.001212934418155076,0.26066350710900477,0
4.371156,4.5883856,4.561518,0.0,0.0,0.0,0.0,0.0,0.0,2.6850274,0.0,0.0,0.0,0.0,1.3951367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35812736,0.0,0.7569637,0.0,0.012018725,0.0,0.0,3.306298,8.779035,0.0,0.0,0.0,10.196205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0278807,0.0,0.0,0.0,2.4284132,2.681568,0.0,0.0,0.0,0.0,0.0,4.3402915,0.0,1.2506542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004832283288248536,0.2796208530805687,0
7.916671,0.0,4.5031548,0.0,0.0,0.0,13.892503,0.0,0.0,0.0,0.0,0.0,2.1364052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.218721,11.903538,0.0,0.0,0.0,11.491926,0.0,3.08889,0.25736305,0.0,0.0,0.0,0.0,7.9995694,0.0,0.0,0.0,6.0303335,8.412724,0.0,0.0,0.0,0.0,0.0,8.663133,0.0,4.942433,0.0,0.0,0.0,5.137122,0.0,0.0,0.0,0.0026755463550257362,0.990521327014218,0
10.714032,6.8829966,0.3522411,0.0,0.0,0.0,8.277692,0.0,0.0,7.8072724,0.0,0.0,0.0,0.0,3.9671736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73188,0.0,0.5090806,0.0,0.0,0.0,0.0,6.047203,15.220333,0.0,0.0,0.0,11.799931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.670651,0.0,0.0,0.0,1.4387462,2.66978,0.0,0.0,0.0,0.0,0.0,8.795774,0.0,6.247163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010552480875484688,0.5071090047393365,0
2.279476,4.3783236,2.6643496,0.0,0.0,0.0,5.216051,0.0,0.0,5.1007776,0.0,0.0,0.0,0.0,1.6508751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3866358,8.247594,0.0,0.0,0.0,7.108666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1435564,0.0,0.0,2.6077902,2.3301473,0.4444766,0.0,0.0,0.0,0.0,0.0,2.2121005,0.0,1.5551326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009382470365343721,0.13270142180094788,0
2.5647793,0.0,6.392993,0.0,0.0,0.0,1.9312963,0.0,0.0,6.800743,0.0,0.0,0.0,0.0,4.315868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1525158,0.0,0.0,0.25489464,0.5298955,0.45164728,6.003596,0.0,0.0,0.0,7.692786,0.0,0.0,0.0,0.0,0.0,0.0,0.54051536,5.0496583,0.0,0.0,3.8858008,1.7537165,5.281797,0.0,1.3861107,0.0,0.0,0.0,2.5501096,0.0,0.0,0.0,0.0,0.7703349,2.7176895,0.0,0.0,0.0,0.002097115193702584,0.2796208530805687,0
8.217193,6.7545557,6.215135,0.3906633,0.0,0.0,5.2702665,0.0,0.0,3.263721,3.848427,0.0,0.0,0.0,1.5499221,0.0,0.0,0.30065623,0.0,0.0,0.0,0.0,0.0,3.2412097,0.0,5.011375,0.0,0.0,0.26822558,3.330315,6.7253113,13.0376005,0.0,0.0,0.0,10.689073,0.0,0.0,0.0,0.0,0.0,0.0,2.963362,17.383871,0.0,0.0,0.0,0.9312056,2.6511927,0.0,0.0,0.0,0.0,0.0,7.1840963,0.0,6.131175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003219607731225757,0.6729857819905214,0
4.0392194,4.3862195,4.671123,0.0,0.0,0.0,7.1026874,0.0,0.0,8.286481,0.0,0.0,0.0,0.0,1.9353563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7794546,0.0,0.7916486,0.0,0.0,0.0,0.0,0.0,2.810989,11.87123,0.0,0.0,0.0,8.091516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6091,0.0,0.0,0.0,1.9792006,1.6424865,0.0,0.0,0.40364626,0.0,0.0,6.8889084,0.0,7.1441393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009460710962163471,0.3981042654028436,0
