0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,compactness1,compactness2,sphericalDisproportion,sphericity,area,surfaceArea,surfaceVolumeRatio,volume,class
0.0,0.0,4.804483,3.9590874,0.0,0.0,0.0,1.3468351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.87219,0.0,0.0,0.0,0.0,0.0,0.0,7.1001363,0.0,2.1073532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3194797,0.0,0.0,3.7183886,7.4357343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1016693,0.0036918822076498943,0.027031261914375087,0.279618421358144,0.37699016100178895,0.0165474060822898,0.018128475321105925,0.27431079564947636,0.0036918822076498926,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4760088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.801522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.802868,0.0,0.0,0.0,0.0,0.0,4.3936167,0.0,0.0,0.0,0.0,11.56085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09642378807117638,0.02275363638373847,0.30216791320183334,0.038427785465960124,0.20304114490161002,0.2035224743322423,0.08944759396048747,0.09642378807117637,0
0.0,0.0,3.3431857,2.3930514,0.0,0.0,0.0,3.3531733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7549634,0.0,0.0,0.0,0.0,2.3948092,0.0,0.8644486,0.0,0.0,0.0,0.0,3.9473412,0.0,0.28609353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5818212,0.0,0.0,2.4632633,3.5225136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8005667,0.0,0.0,0.0,0.0,2.7984605,0.005131237932893846,0.05805348385965151,0.19175734286848167,0.404652760030667,0.014758497316636853,0.02364472354009918,0.18870364385397123,0.005131237932893844,0
0.0,0.0,1.0160033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1286494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5544796,0.0,0.0,0.0,4.174161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2055173,0.0,0.0,0.0,0.0,0.0,0.007409855455636535,0.02302245269570467,0.3005976018689065,0.23956950776155583,0.03130590339892666,0.03156612053990354,0.23430270863888944,0.007409855455636534,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3163769,0.0,0.0,0.0,0.0,0.0,0.0,3.0997987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2299376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014302238611260896,0.05612503798155797,0.19523689809500888,0.21314245906151094,0.03622540250447227,0.052026285901564814,0.13411340674916963,0.014302238611260893,0
0.0,0.0,4.104614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5267177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009975474422083457,0.014942634651102625,0.3615487690199015,0.17267899652078372,0.046511627906976744,0.03966826798776952,0.2465826691047273,0.009975474422083457,0
0.0,0.0,2.2812872,0.5541011,0.0,0.0,0.0,3.669799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8511617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09222,0.0,0.9914895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.187574,0.0,0.0,0.0,3.0635383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08823355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8102653,0.0,0.0,0.0,0.0,2.084992,0.0032352890017567975,0.025657864016034506,0.2863345971912019,0.39737312870727803,0.01520572450805009,0.016265304898496653,0.28987472162939343,0.0032352890017567967,0
0.0,0.0,0.9661252,0.4118957,0.0,0.0,0.0,1.8296137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.217581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5504007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.31324,0.0,0.0,0.0,2.4144638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6316633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4805994,0.0,0.0,0.0,0.0,1.2212868,0.004278930615226732,0.017038823362411335,0.34235601640541236,0.2995348837209303,0.023255813953488372,0.02043791874318801,0.3078757349447753,0.004278930615226731,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8587604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.272485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.742176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.360259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08637873754152826,0.007510026622847942,0.47102042007692235,0.02719213457210457,0.26699463327370304,0.18856597046128523,0.14140820040585822,0.08637873754152824,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1652124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.184899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011758362178427932,0.0005587408642152836,0.8741062704374009,0.07011717661914814,0.1189624329159213,0.04492750277411115,0.5080082129494586,0.011758362178427928,0
0.0,0.0,0.74389523,2.6931553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0169423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01254109338853038,0.06811743687793995,0.1757691640335976,0.24789803220035786,0.029964221824686943,0.047158145787792566,0.13054057754586493,0.012541093388530378,0
0.0,0.0,3.1401134,0.0,0.0,0.0,0.0,0.67668444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25495198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.682054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9704857,0.0,0.0,0.0,5.0268364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1559722,0.00458332608582213,0.008787583933606642,0.44483118395243837,0.23430938706336502,0.03220035778175313,0.02160164779902582,0.37400701223116084,0.0045833260858221285,0
0.0,0.0,4.53951,0.0,0.0,0.0,0.0,2.0924366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5887988,0.0,0.0,0.0,0.0,0.0,0.0,1.1249386,0.0,0.0,0.0,0.0,3.5372007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9907184,0.0,0.0,0.0,3.0549676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8010132,0.0,0.0,0.0,0.0,2.334637,0.005496512497608321,0.061860133596387014,0.18531187008266525,0.39737312870727803,0.01520572450805009,0.024973127617778777,0.1802903710747032,0.005496512497608321,0
0.0,0.0,3.221362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9161406,0.0,0.0,0.0,1.6170622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0258071,0.0,0.0,0.0,0.0,0.9590864,0.007801221060687763,0.01242240535023362,0.3895303345159047,0.19002914687557831,0.04159212880143113,0.03285027006085696,0.2843289549009172,0.007801221060687759,0
0.0,0.0,1.9815811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2627485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2147343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2932277,0.0,0.0,0.0,0.54486984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4752584,0.0,0.0,0.0,0.0,0.4134435,0.008053434450609662,0.025985749761260057,0.2846903348740602,0.2369114680470445,0.03175313059033989,0.033667778627639214,0.21843844675913643,0.00805343445060966,0
0.0,0.0,5.7131777,2.3611884,0.0,0.0,0.0,4.5426946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.113085,0.0,0.0,0.0,0.0,0.0,0.0,0.03362806,0.0,0.0,0.0,0.0,6.1421437,0.0,3.6858559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.931992,0.0,0.0,1.1344732,6.6774383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6806417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6031757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76987,0.0,0.0,0.0,0.0,5.125155,0.0018437668504635513,0.023548729971235745,0.29758927599599233,0.5060822898032202,0.009838998211091235,0.010117355458974317,0.34432406769079643,0.0018437668504635506,0
0.0,0.0,1.4575025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8038933,0.0,0.0,0.0,0.0,0.0,0.0,0.8550209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6164439,0.0,0.0,2.4384544,2.0614698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7422254,0.0,0.0,0.0,0.0,2.2275035,0.013202066410394675,0.05114535460343391,0.20499190241402054,0.21752341365884456,0.0353309481216458,0.049008562653845435,0.14318986962778993,0.01320206641039467,0
0.0,0.0,1.0516294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5753958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021438138143361575,0.019247854644875603,0.32506281904709755,0.11265865917028706,0.0742397137745975,0.0701063634131345,0.17260204471259125,0.021438138143361568,1
