0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,energy_N,entropy_N,kurtosis_N,maximum_N,mean_N,meanAbsoluteDeviation_N,median_N,minimum_N,range_N,rootMeanSquare_N,skewness_N,standardDeviation_N,uniformity_N,variance_N,compactness1,compactness2,sphericalDisproportion,sphericity,area,surfaceArea,surfaceVolumeRatio,volume,diameter,energy0_N,entropy0_N,inertia0_N,homogeneity0_N,correlation0_N,shade0_N,promenance0_N,variance0_N,idm0_N,energy135_N,entropy135_N,inertia135_N,homogeneity135_N,correlation135_N,shade135_N,promenance135_N,variance135_N,idm135_N,energy45_N,entropy45_N,inertia45_N,homogeneity45_N,correlation45_N,shade45_N,promenance45_N,variance45_N,idm45_N,energy90_N,entropy90_N,inertia90_N,homogeneity90_N,correlation90_N,shade90_N,promenance90_N,variance90_N,idm90_N,differenceends,sumvalues,sumsquares,sumlogs,amean,gmean,pvariance,svariance,sd,kurtosis,skewness,scm,class
0.0,0.10112975,0.0,0.0,0.11326574,0.0,0.89067626,0.32878622,0.0,0.0,0.29161647,0.0,0.0,0.0,0.0,0.81664926,0.15741637,0.69644666,0.52449584,0.0,0.0,0.057756655,0.0,0.19115505,0.029340725249020396,0.8782239681876299,0.03308576817202181,0.839506172839506,0.6727682506170525,0.3891103710070445,0.6111111111111109,0.42068965517241375,0.6133333333333333,0.6951779367807379,0.8411538419792698,0.4292628370682906,0.019194053670733215,0.20871007152509943,0.009644987911151311,0.007973480600291485,0.460965999849165,0.1446243291592129,0.056797853309481214,0.03866307732409157,0.3059696485406436,0.00964498791115131,0.13089438745047807,0.11432308905246596,0.8524127592402804,0.038113479603585375,0.16670097340277146,0.2500000003087784,0.9999884620262368,2.6941600427709894e-07,0.0004941237218617508,0.023023516157806248,0.4877671530364164,0.8518584657627932,0.04329515543857153,0.166715074970979,0.24999992303159535,0.9999884426415283,2.695673868660585e-07,0.0004966091678319172,0.021463634415079657,0.5917785732808059,0.8514956879070372,0.04518040842462798,0.16672018327704366,0.24999992887840444,0.9999883749065528,2.7043305863428717e-07,0.0005016068260195407,0.020431317067086206,0.40741819754736713,0.8507343324344203,0.04734736849089801,0.16672113500580318,0.03398102732628427,0.9999877706572828,2.8572141172165405e-07,0.0005254644348965292,0.020735799267122428,0.7345971563981043,0.11373934580492555,0.15098090158432337,0.09634060479014693,0.6287077048016333,0.7649640872379315,0.20740941872991087,0.2044804805431308,0.3894913717708802,0.21785604084257182,0.6983567567158646,0.11308170684547278,0
0.0,0.0,0.080392234,3.3347301,0.0,0.0,0.0,0.0,0.0,0.6065738,1.8316135,2.4690852,0.0,0.0,0.0,2.222899,0.0,0.011652747,0.0,3.0072117,0.0,0.0,0.87898386,0.0,0.005417713330003415,0.7158113678206547,0.03885269183351369,0.6543209876543209,0.3953613388054116,0.32911483769201455,0.3492063492063491,0.33793103448275863,0.5333333333333334,0.4163293758336485,0.8659861463695856,0.3630811226570756,0.054556298285257716,0.15490023559734245,0.005148631959785012,0.032036263661504596,0.2583926958787345,0.3314282331895192,0.020125223613595707,0.023708566257488448,0.23402650739192157,0.005148631959785009,0.04280072169350227,0.41002691121769813,0.9190716248276749,0.004696932198465561,0.09528907090831074,0.40000000031550936,0.9999998581170638,7.878863552535079e-10,2.5550344446387758e-05,0.008317435771502816,0.2872211911376469,0.918657238926367,0.0063615992032439355,0.0952949528838376,0.3999998921628093,0.9999998576811414,7.886961457838472e-10,2.578535418417535e-05,0.007083878363806345,0.4751379281896069,0.9183859265334282,0.007753664546125256,0.09529640320604343,0.39999990039647537,0.9999998561553213,7.933279412531831e-10,2.6260824788417986e-05,0.006401140211541228,0.39264654265766197,0.9177111199509769,0.008831046178447845,0.09529520648962564,0.06030760685835071,0.9999998393748748,8.978163763428611e-10,2.8937348692040236e-05,0.006287697647311769,0.5165876777251185,0.043282137071642635,0.04720228732136936,0.0488307572751838,0.3732737769694622,0.605346032675266,0.16042122993995284,0.1583472845382347,0.33050851517591284,0.1396357807249739,0.7070822525490967,0.046539230786079674,0
0.0,0.0,0.0,5.3649535,0.0,0.0,0.0,0.0,0.0,0.0,2.8541985,4.9285583,0.0,0.0,0.0,1.8447678,0.0,0.5016368,0.0,3.253692,0.0,0.0,1.0044622,0.0,0.004853956620103765,0.6707431183071483,0.047436679336927086,0.7407407407407406,0.5257198223742918,0.3846304740959674,0.48412698412698396,0.17931034482758618,0.6977777777777778,0.5538197907880494,0.8028788126814809,0.4322967251412738,0.06638874723305999,0.21136585184485335,0.00321354646814284,0.0054763888893589645,0.5252649148578404,0.24789803220035786,0.029964221824686943,0.016174966023416573,0.4754446083130213,0.00321354646814284,0.06462184775690918,0.45055692221528415,0.9616733295557361,0.01065821613420421,0.0476315980681618,0.6666666638193197,0.9999999601018045,1.542486812151203e-10,1.0320127477999808e-05,0.0036960916182143294,0.27153892794141693,0.9614044937638471,0.012885039482108559,0.047635757403444064,0.666666546046307,0.9999999598804272,1.5453516181637924e-10,1.0491525271461091e-05,0.0033144955147301324,0.3414441181609408,0.9612278583442394,0.012514442418252432,0.04763787808148397,0.6666665557561788,0.9999999591032523,1.5617407574999752e-10,1.0842079359678294e-05,0.0031322289947913026,0.22509734276986598,0.9606803867621868,0.01256340869203641,0.04763873815591117,0.11062112288366636,0.9999999488693205,2.0116958542754508e-10,1.3156188335334191e-05,0.0031657012312433443,0.6872037914691943,0.025862010436596253,0.032511800034775856,0.030681530151743932,0.4538372993999754,0.6380135564647422,0.22886423334539,0.22632210697670904,0.4152457095707741,0.14274439586319518,0.661545626568614,0.03977065869752164,0
0.0,0.0,0.0,0.0,1.4058306,0.0,2.5880208,0.17577316,0.18491942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24635808,1.355458,0.40491894,0.0,0.0,0.0,0.0,0.013020215857115488,0.5105506548348581,0.074690827353206,0.32098765432098764,0.43728120860555697,0.208909404054459,0.5158730158730158,0.3172413793103448,0.30666666666666664,0.4363142718867946,0.5741352551814343,0.2234571667159482,0.18874596900545434,0.06724575111049706,0.02493433754848586,0.007606607808397957,0.46886780457866395,0.07421044072206864,0.11270125223613596,0.07824342661785734,0.22411511916560253,0.02493433754848585,0.24605268724742005,0.4132964050515485,0.9617069408488408,0.02825691627301389,0.047600541788967304,0.6666666660271962,0.9999993566265412,6.283977567291609e-09,6.587060615890324e-05,0.004757372375176651,0.1613348316277376,0.9614367756357133,0.028060752649925306,0.047605828910289326,0.6666665468481713,0.9999993530567178,6.295649182565212e-09,6.696459346721461e-05,0.0053663923233790815,0.1325168823220348,0.9612598496689045,0.028234057658309785,0.047607450748502166,0.6666665560105566,0.9999993405244773,6.362417389247507e-09,6.920208637253715e-05,0.005393621132155798,0.13629743472237926,0.9607131928107682,0.02854621438911455,0.047609884790085114,0.11108031322559675,0.9999991490938666,8.553849040820461e-09,8.571665243953491e-05,0.005921198835029534,0.3222748815165877,0.035874950946911316,0.036790140336759695,0.04282038165465838,0.3501101067543647,0.5992191511907716,0.11344550685932925,0.11200444558886258,0.26270633413531463,0.05931815146293401,0.5245489615975867,0.02941275980314742,0
0.0,0.0,0.0,7.0419483,0.0,0.0,0.0,0.0,0.0,0.0,3.9686146,6.950979,0.0,0.0,0.0,2.6042423,0.0,0.39209786,0.0,2.7516716,0.0,0.0,0.83201724,0.0,0.0011624148147063114,0.36898354119692856,0.04420828433677702,0.2530864197530863,0.3158546184304608,0.10729271445578599,0.2857142857142856,0.5241379310344827,0.12444444444444447,0.3054407289259322,0.83391481270889,0.11507371664679303,0.21794759774477596,0.023401802713283033,0.003887565010175506,0.032720496670032816,0.25582168999187527,0.39034451915366103,0.015652951699463326,0.018908403480462063,0.25272299230676953,0.0038875650101755053,0.038079132734554655,0.45746306632950506,0.9616635279773965,0.006617670795088935,0.04763952982746133,0.6666666576919846,0.9999999954036164,8.646469454326817e-12,2.4433952825480365e-06,0.002697296872001504,0.2940426201355619,0.9613942220203178,0.006836451589955182,0.047644552045618335,0.6666665451179812,0.9999999953781132,8.662527768064537e-12,2.483975423357693e-06,0.0026120911927383036,0.38289517828365155,0.9612177622669226,0.0068992998037223155,0.04764675347932711,0.6666665554456933,0.9999999952885806,8.754397668807813e-12,2.566972669158592e-06,0.0025481890298956512,0.2984735451502319,0.9606699630310241,0.006908464777003781,0.04764814203349245,0.11040873594776104,0.9999999941942361,1.1057991604136091e-11,3.0834468871250614e-06,0.002275438085612535,0.13270142180094788,0.016381355345326955,0.014705726997387767,0.025102062072052077,0.32465513305102467,0.6114655143276675,0.02717187630888899,0.02686896371915646,0.09162767955457926,0.1695032085235055,0.6457126793098921,0.004395451340144424,0
0.0,0.0,0.0,4.8216825,0.0,0.0,0.0,0.0,0.0,0.0,4.162368,4.220821,0.0,0.3359613,0.0,1.4229096,0.0,0.66058475,0.0,2.306925,0.0,0.0,0.0,0.0,0.001539726950584024,0.48230659577746426,0.04495226298573922,0.345679012345679,0.29794831384114495,0.30692625687571723,0.3571428571428571,0.21379310344827585,0.39111111111111113,0.31659271523745214,0.6619939358269143,0.3299186743588799,0.14482153492410527,0.13090291061465606,0.0012523699361639217,0.0011054626650345326,0.7921332363608391,0.26633976488627653,0.02728085867620752,0.007210200657715776,0.8450017377401478,0.001252369936163921,0.08038879544443678,0.4662141240852721,0.9819010218785076,0.0027546727212077516,0.02381756663356741,0.9999999776956152,0.9999999987003039,1.7662513904357416e-12,9.563814680867755e-07,0.0025606333585059078,0.4279528257731102,0.9817354539131049,0.002881126840719926,0.023820008052871013,0.9999999941180172,0.9999999986890662,1.7713692245978647e-12,9.811256362248047e-07,0.0026191963672091228,0.33769427769505567,0.9816270617812114,0.003052048387321297,0.023820812826607723,0.999999997889408,0.9999999986494734,1.8006396437823407e-12,1.0324152514130541e-06,0.0025658013817228473,0.4023993408087798,0.9812034347515359,0.003163937526333891,0.023821408922925124,0.18581194953027086,0.999999997763836,3.274072890269685e-12,1.5534034646049993e-06,0.0024976883506620815,0.3886255924170616,0.010742117219569094,0.011022961164263356,0.019544861009360474,0.3081556434645285,0.5593650314500217,0.13502062360320816,0.13383714379492678,0.29595658379936807,0.09681676227062055,0.4870221425571404,0.015044295372174702,0
0.0,0.08272496,0.0,0.02386157,0.0,0.0,0.14892997,0.0,0.0,0.0,0.97497576,0.5869734,0.0,0.0,0.0,1.8026805,0.0,1.1532931,0.16650516,0.3597017,0.0,0.0,0.0,0.0,0.016061778006618833,0.8664655330296743,0.03225497266070624,0.7592592592592592,0.5082348841261544,0.40772434483170755,0.4484126984126984,0.2206896551724138,0.6844444444444444,0.5395720407297574,0.8378201247803125,0.44376322054665196,0.02325015150920879,0.2215529793566374,0.011954044980953541,0.028374057912496267,0.27345886366030253,0.19002914687557831,0.04159212880143113,0.04548933283005512,0.18496962336359443,0.011954044980953541,0.10536083140942326,0.24887013224221538,0.8749031353169274,0.01814210237482918,0.1429024958022391,0.2857142860492851,0.9999971600861361,4.184489671445638e-08,0.00019273821677568076,0.016613388682247623,0.22488726387322583,0.8743875431805375,0.021085580138009534,0.14291409562073365,0.2857142001891525,0.9999971543734728,4.187304961482313e-08,0.0001938989534423075,0.015399695826041147,0.3171513203130187,0.8740502166340208,0.02276507927669585,0.142917782775602,0.2857142066883402,0.9999971344038806,4.2034049546803664e-08,0.0001962363617022794,0.014617068209504298,0.33713935093554226,0.8733092316604139,0.024278603443947656,0.14291767409274905,0.040086563313888386,0.999996970262853,4.4591380306093806e-08,0.00020680391002910584,0.01490427643470388,0.7772511848341233,0.07654861789103629,0.08902110257664841,0.0,0.40220823691206087,0.0,0.22684708898534894,0.22371227143295633,0.4122312364614973,0.20536392182440988,0.6949476460040964,0.10382878252997088,0
0.0,0.0,0.0,7.027308,0.0,0.0,0.0,0.0,0.0,0.0,4.8243303,5.847745,0.0,0.0,0.0,2.860677,0.0,0.47547856,0.0,3.2087958,0.0,0.0,0.0,0.0,0.00048544748691832854,0.31550588030291593,0.03932133807215511,0.2530864197530863,0.3506781088459082,0.09823956093109386,0.3571428571428571,0.5655172413793104,0.09777777777777777,0.33885842290526413,0.7277368403650283,0.10150642306953353,0.2503671734290612,0.019402943097666242,0.0021916473882868624,0.02147207469227867,0.3099894285861495,0.45444543828264766,0.012075134168157425,0.011733347403594973,0.3409857068837285,0.0021916473882868624,0.04280072169350227,0.46851624212276,0.9818954283618839,0.002399578190739565,0.023822668276764502,0.9999999413210151,0.9999999997381849,2.085721857877643e-13,3.286495471459542e-07,0.0011102838063239803,0.4347600930646885,0.9817300685163752,0.0024934196485736646,0.023825086086300847,0.9999999869541776,0.9999999997359212,2.0917646040356198e-13,3.3715257113392865e-07,0.0012678790485964148,0.35072361158309795,0.9816217081373696,0.002517852917020477,0.023826022606753976,0.9999999956465577,0.9999999997279455,2.1263292181874921e-13,3.5477765592638693e-07,0.0013085098288262056,0.42804403750657344,0.9811976953996498,0.002533582968483378,0.023826523716231267,0.18581194938809295,0.9999999995498503,3.8658732368676085e-13,5.316004040362609e-07,0.0012941152031507976,0.18009478672985782,0.008773204317486526,0.00863224732913327,0.016962570564242375,0.3785559378551747,0.6432211649250565,0.03485037248022997,0.03460010433526431,0.11195424047369404,0.1297004486854207,0.49214803166714843,0.003093568159733286,0
0.0,0.0,0.0,9.257822,0.0,0.0,0.0,0.0,0.0,0.0,6.4979386,8.54569,0.0,0.0,0.0,4.264624,0.0,0.8508581,0.0,3.7794359,0.0,0.0,0.0,0.0,0.001464080455631962,0.4311091305221969,0.023170737820934394,0.5925925925925924,0.47784166811871986,0.3453702588190552,0.40476190476190466,0.43448275862068964,0.4266666666666667,0.49569553970253033,0.8529764873850133,0.36609238445583936,0.17348453060263175,0.1571773340051011,0.0029743785983893135,0.058089762250256305,0.1916933337086853,0.5429657551750575,0.008497316636851522,0.015170797101667187,0.22187879913242406,0.0029743785983893127,0.0212178138015231,0.4684010967473665,0.9818961385401281,0.0028622771243799294,0.02382045982505585,0.9999999650093621,0.9999999992763923,8.089736622633309e-13,6.472499775820094e-07,0.000866365690688551,0.4338571166043607,0.981731239740464,0.0035996300775414385,0.023822830209003363,0.9999999894356324,0.9999999992701358,8.113174959477954e-13,6.639960466335988e-07,0.0008867521783285457,0.3491468356264292,0.9816228895094774,0.003553182900176789,0.02382385876919356,0.9999999966188574,0.9999999992480925,8.247238315474817e-13,6.987072971428891e-07,0.0008471260722955399,0.4240069141422425,0.9811991813380911,0.0036107151427753072,0.02382426378873775,0.18581194944853852,0.999999998755185,1.4995572070791673e-12,1.0502085239180446e-06,0.0009567403913312648,0.4218009478672986,0.01205789418654703,0.015639873250086936,0.01855307049193552,0.47436604937739413,0.6745374023057429,0.1703477324959981,0.16897458184962888,0.34472908754778664,0.17389608846456422,0.7911205512301247,0.0170973473665104,0
0.0,0.0,0.0,0.0,0.110397175,0.0,0.26356763,0.5241346,0.0,0.0,0.7713795,0.0,0.0,0.0,0.0,1.2395005,0.0,1.205193,1.143587,0.0,0.0,0.0,0.0,0.15422218,0.01689507487139984,0.8821814524909543,0.03552135211661408,0.802469135802469,0.6109789853539929,0.45057503162838786,0.5833333333333333,0.15172413793103445,0.76,0.6465964733754758,0.7793710730496973,0.49044259179580885,0.01823209562551007,0.26546753869962475,0.0104103250943626,0.010251743943762187,0.4197754845890712,0.14886845394172568,0.055008944543828264,0.040975689322375095,0.27547259738776125,0.010410325094362596,0.13089438745047807,0.3428229128799757,0.919112967499311,0.031011588994221642,0.0952461240204034,0.40000000028511523,0.9999979843236463,2.7109265680933118e-08,0.00014987315514230668,0.009999968660498596,0.6507855469217199,0.9186976129887913,0.03628085651276944,0.09525146692461309,0.3999998922197108,0.9999979781306414,2.713712923156824e-08,0.00015125167531610746,0.009114350695559674,0.47778625320598583,0.9184249000821212,0.03646971616298008,0.0952545268846733,0.39999990042312855,0.999997956453899,2.7296498183531193e-08,0.00015404068982637192,0.008842972800108808,0.34773512043598337,0.9177490972688902,0.03718760125761264,0.09525571172377147,0.060176394359180485,0.9999977520146214,3.0272948808368824e-08,0.0001681027435471923,0.008972040470268238,0.8388625592417062,0.06456269086573779,0.08371266649952688,0.0,0.521009536026719,0.0,0.26407718920484485,0.26057379202335185,0.45339651983834073,0.17046495227253258,0.7034674489364872,0.09246591108582429,0
0.0,0.0,0.0,2.1256857,0.0,0.0,0.0,0.0,0.0,0.0,2.2771575,2.4433954,0.0,0.0,0.0,1.8134724,0.0,1.4319996,0.18670318,0.8065863,0.0,0.0,0.0,0.0,0.0007101620748641592,0.4111690718219,0.019672271150428057,0.22839506172839508,0.28664619271650116,0.14241900724935547,0.2777777777777777,0.4758620689655172,0.13777777777777778,0.27904968033466837,0.7748628821498994,0.14314885918522957,0.17854393732302162,0.03272921718185265,0.0033222591362126255,0.1573526546214741,0.1039265150707566,0.7158569991055457,0.004025044722719142,0.01662513564141596,0.14768126271126297,0.0033222591362126247,0.038079132734554655,0.4543524054134273,0.940615496287901,0.0047292135194172144,0.07147203434932216,0.49999999578449184,0.9999999968383294,5.04802824068603e-12,1.980211053062661e-06,0.0021364933533969343,0.6736612556758039,0.9402662338728465,0.005916980863626663,0.07147814195965821,0.499999879106808,0.9999999968256803,5.0547853591951726e-12,2.003927273749756e-06,0.0020702752358337843,0.6436326140448131,0.9400373031437668,0.006274621713044809,0.07148085196821898,0.4999998889914598,0.9999999967813555,5.093440696994877e-12,2.052106252154014e-06,0.0019300536458394565,0.4400267457736708,0.9394142184733532,0.006727652548567713,0.07148140530538101,0.07853223256307149,0.9999999962721632,6.006496082928694e-12,2.331966183201298e-06,0.0018292754108235145,0.17061611374407584,0.020600260439651463,0.01801225141327467,0.02973307343527538,0.3021145866932654,0.5965337630126778,0.026940597916732693,0.026604995898061194,0.0909024281681576,0.14998380775394618,0.561635287785911,0.0055161963492799376,0
0.0,0.0,0.0,4.7741838,0.0,1.8438812,0.0,0.0,0.0,0.0,3.35577,3.7840219,0.0,0.0,0.0,3.8380997,0.0,1.3704071,0.0,3.2022748,0.0,0.0,1.1192034,0.0,0.01123519029911112,0.7457997665503028,0.034773545420628243,0.6975308641975307,0.6424848125079372,0.30935548561077947,0.6190476190476188,0.5103448275862069,0.4533333333333333,0.6520346689384385,0.7689644164725129,0.33905178865816366,0.04905110864934135,0.13731433462608433,0.006692351846375956,0.07844986957020975,0.16228577686017293,0.38355416755101424,0.016100178890876567,0.02915890731963903,0.15441741655159807,0.006692351846375955,0.11091163650072311,0.38700774867112264,0.9190851189662235,0.019175104645282083,0.09526924136578464,0.40000000019638016,0.9999993579877314,5.8967736454794294e-09,6.989919920584662e-05,0.009290605097270381,0.21943373505121389,0.9186697531078202,0.022177562780109555,0.095276721835782,0.3999998921827801,0.9999993560152031,5.9028344314357734e-09,7.054212580390438e-05,0.008262743206913227,0.35199699158929565,0.9183977033677312,0.02370122638751618,0.09527952892486932,0.3999999004081747,0.9999993491109529,5.937500161066509e-09,7.184289163074861e-05,0.007976333781073947,0.47697615908745544,0.9177224357939697,0.02532587671813088,0.09528001021116131,0.06021847813320587,0.9999992805519357,6.62770544279658e-09,7.864553484381736e-05,0.007772263180488538,0.7251184834123223,0.05730894416027223,0.07443367920484598,0.05446847577086762,0.5528198068830882,0.703158565942773,0.2251810942163756,0.22225215676740195,0.41053757469415286,0.12515298458305593,0.5837539525467562,0.06950642744970632,0
0.0,0.0,0.0,1.6950983,0.15122701,0.0,0.0,0.0,0.0,0.09943885,1.9601014,2.0259569,0.0,0.0,0.0,3.1517477,0.0,1.593771,0.19032404,2.0301468,0.0,0.0,0.0,0.0,0.09881423032030953,0.9871828677504534,0.027856794719210008,0.8641975308641975,0.6678114340163477,0.48855525100665986,0.6507936507936507,0.12413793103448274,0.8222222222222222,0.7080288847741799,0.766826419751166,0.5268564421400178,0.0010581756380463395,0.3024484653709284,0.057026317162686344,0.0526492044482842,0.20191986697437764,0.07977805050547072,0.10509838998211092,0.14109213875959925,0.07879910122444536,0.05702631716268634,0.2643296195962006,0.46052146843601444,0.642461195064103,0.1094874802276909,0.3809620183041196,0.11764705898547269,0.9995123611912214,3.871037155119258e-05,0.006142839718251131,0.1252496408503143,0.3175717532700959,0.6417819916329746,0.1301842498399374,0.380976863157338,0.11764701920503257,0.9995121408976323,3.8716219016666185e-05,0.0061511484413780786,0.12974873110032897,0.5263772840658008,0.6413353127184487,0.1321220262538803,0.38098870738334545,0.1176470222158746,0.9995113723023683,3.8749649736150303e-05,0.006167764233997663,0.12949471608913965,0.5934912815255879,0.6405796559451187,0.13676150369420947,0.3809935310225956,0.01169050322495423,0.9995064858424442,3.913663335741807e-05,0.0062297249112243875,0.13010167204787804,0.8720379146919431,0.2695604707467068,0.34800028710300934,0.0,0.5190574454841453,0.0,0.30186076841074483,0.2973807986759387,0.49184157471756584,0.16137563116492068,0.7002704905922137,0.4030017259855848,0
0.0,0.045287102,0.0,0.0,0.3540228,0.0,1.7532308,0.0,0.0,0.0,1.564404,0.0,0.0,0.0,0.0,1.5776353,0.0,2.0760436,0.0,0.0,0.4329052,0.0,0.0,0.0,0.004303150180306152,0.6246992587013876,0.0360195638674666,0.24691358024691357,0.21755946514929492,0.16658572512268338,0.18253968253968245,0.296551724137931,0.26666666666666666,0.21452870701032067,0.8391308773881097,0.1728037509954116,0.08355028436538944,0.04412264471001072,0.006757579447217827,0.02080188704924142,0.3143173508535493,0.2450608425563703,0.030411449016100184,0.02938073991892127,0.25006293254508083,0.006757579447217825,0.12267988771013866,0.3440653209146599,0.8971361544395652,0.01978306952320489,0.1190903251243218,0.3333333332339302,0.9999998045435057,1.19137158209871e-09,3.2066604504896926e-05,0.010318014842515832,0.3479791438495055,0.8966648035057595,0.019703706338479048,0.11910409835666227,0.3333332374781898,0.999999804063941,1.1923493274428756e-09,3.2302149254436145e-05,0.01001919819384813,0.40849887797839324,0.8963571239245766,0.01983309436641285,0.11910828070546846,0.3333332448041623,0.9999998023866321,1.1979412326815558e-09,3.277740162783784e-05,0.009391979683232838,0.450772236978996,0.8956434060131085,0.020003804245050886,0.11911032384824322,0.048416618431972806,0.9999997863995966,1.3043960888938326e-09,3.5172567448216726e-05,0.009314576253603542,0.2796208530805687,0.04575210436053104,0.04100246716512062,0.05523083180860135,0.2869613911729628,0.5801578585093373,0.04842908812846012,0.047733627926312805,0.1431899697916917,0.1741055607540871,0.634822759832995,0.018468980938700513,0
0.0,0.8400409,0.0,0.0,1.5745202,0.0,0.6459508,0.45836535,0.0,0.0,0.31806716,0.0,0.0,0.0,0.0,0.034132,0.22011724,1.8615508,0.66021496,0.7554505,0.0,0.0,0.0,0.0,0.010226829490956721,0.6989887542559762,0.021358393934023154,0.28395061728395055,0.25436621228571044,0.22962215831463978,0.2142857142857142,0.3448275862068965,0.26222222222222225,0.25944798896462173,0.8022509269757505,0.23779991417898275,0.061088439393965986,0.07463237976488613,0.029152389069593502,0.010606650850555378,0.4143339143486957,0.07390429338103757,0.1131484794275492,0.08758883627647791,0.18990708218668795,0.029152389069593502,0.28555552790338345,0.3315015666947458,0.9407022765110682,0.038210323566440337,0.07138145565544306,0.5000000000023884,0.9999986340379978,1.648735862489859e-08,0.00011316865498238347,0.008598819892566141,0.3034102312102167,0.9403506679091742,0.03931137511560077,0.07138740206787383,0.4999998802504199,0.999998628573009,1.6509430240562688e-08,0.00011452403506031868,0.009307689653710793,0.336159833157256,0.940119895507496,0.038284588721689376,0.071391294064324,0.49999988936636214,0.9999986094230059,1.6635682601834494e-08,0.00011727745416656214,0.009658844765711893,0.44245251626968163,0.93949529547788,0.03720529542064002,0.07139743156660641,0.0782539130448837,0.9999984293949783,1.895956669985459e-08,0.00013128935676334956,0.011245763992198315,0.2559241706161137,0.04198537029820204,0.03429656477205638,0.055512659102969444,0.1946736471257401,0.5167858499407311,0.061710194423697386,0.06083920985216447,0.17127615640946744,0.18650298502457366,0.7618647695509145,0.023380553702715322,0
0.0,0.0,0.0,1.4904524,0.0,0.0,0.0,0.0,0.34574193,0.0,1.5504546,1.1141768,0.0,0.08759894,0.0,0.29631433,0.0,1.2424059,0.55727804,1.5180806,0.0,0.0,0.76913166,0.0,0.0014896354964496915,0.5612691407545302,0.03932145530631502,0.31481481481481477,0.16001687438669865,0.21369761986489233,0.11111111111111105,0.3655172413793103,0.27111111111111114,0.16605074605769787,0.9043172569863955,0.22664283985334813,0.10513538898719094,0.06885440137577478,0.0070184898505853115,0.017034685025655638,0.34239098656312245,0.22442673605464306,0.03398926654740608,0.030261950253106545,0.26460401161801267,0.007018489850585308,0.10870736676175866,0.46517845317001605,0.981902912879988,0.001614066047582667,0.023815140467504,0.9999999915417832,0.9999999978252728,3.5086209813854896e-12,1.347948019592074e-06,0.003751296577512329,0.4241337281724546,0.9817378529749052,0.0018851817599772355,0.0238173940504007,0.9999999967866695,0.9999999978064691,3.5187880178946416e-12,1.3828231159383617e-06,0.0034658155135429427,0.33097264395328074,0.9816294317069042,0.001914055431045283,0.023818553415803585,0.9999999988545157,0.9999999977402201,3.5769331525088485e-12,1.4551119933656517e-06,0.003433568453110519,0.3874781493531304,0.9812062214396303,0.0018379811844693905,0.023819008604567937,0.1858119495906465,0.999999996258058,6.503921875927045e-12,2.190783722753534e-06,0.003805506342284717,0.2654028436018957,0.009756302897560857,0.006000200163365655,0.021858892478888677,0.1327474703591428,0.4793351570295613,0.05256155730216506,0.05203470283105695,0.15270207357024482,0.24348652003588322,0.8054559695614886,0.007157695587488549,0
0.0,0.0,0.0,8.054348,0.0,0.0,0.0,0.0,0.0,0.0,4.3646116,6.518541,0.0,0.0,0.0,3.4663227,0.0,0.0,0.0,3.7850568,0.0,0.0,0.0,0.0,0.0014377808040677957,0.3240896396419958,0.04369707487111447,0.2962962962962963,0.4385474001414471,0.07990604771721038,0.4206349206349206,0.6689655172413793,0.062222222222222234,0.4251188260505292,0.7288242120289172,0.08510133422511468,0.27214925170919135,0.015010306580568396,0.003626654606808023,0.024920116036332193,0.29013368632732356,0.37064136778204637,0.01699463327370304,0.017866115630341774,0.28360334056261194,0.0036266546068080222,0.038079132734554655,0.4677104705180517,0.9818969947811104,0.003179710113737854,0.023821076177424006,0.99999996791635,0.9999999990400206,1.17926848533599e-12,7.814680462225579e-07,0.002730233935517586,0.4319122454537871,0.9817317981152591,0.0037721419933129403,0.0238234062512664,0.9999999913334902,0.9999999990317202,1.1826853651516069e-12,8.016867145374799e-07,0.0024023355677759996,0.34562296055506736,0.9816233702333667,0.0036471456213371936,0.023824379309080178,0.9999999972719793,0.9999999990024763,1.202228258331728e-12,8.435959252074661e-07,0.0024794880570791016,0.41752804016880385,0.9811995519160188,0.003772727322994781,0.023824973978292703,0.1858119494884913,0.9999999983484298,2.185976586119777e-12,1.2686846605854106e-06,0.002332102606916141,0.08530805687203794,0.014241350701408247,0.016322703277018007,0.02018797645692493,0.5091753087275449,0.7321547534196017,0.01796291092706498,0.017803124237251992,0.06527567377567547,0.15386023534727372,0.4649960931470585,0.0020327086786509716,0
