0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,compactness1,compactness2,sphericalDisproportion,sphericity,area,surfaceArea,surfaceVolumeRatio,volume,class
0.0,0.3689152,0.0,0.0,0.0,0.0,0.0,1.7990096,0.7398644,1.2057817,3.3369555,3.2527385,0.0,0.0,7.8835387,0.8842884,0.0,0.0,0.0,0.7587508,0.043493953,0.07435645,0.0,2.1652188,0.0036918822076498943,0.027031261914375087,0.279618421358144,0.37699016100178895,0.0165474060822898,0.018128475321105925,0.27431079564947636,0.0036918822076498926,0
1.9053726,0.0,0.0,4.7984157,1.6215354,0.0,0.0,0.6384324,1.3858529,1.8747433,2.8050153,0.0,0.0,1.3156531,2.2561882,0.0,5.7214093,2.223016,0.0,1.4982786,0.0,0.0,0.0,0.0,0.09642378807117638,0.02275363638373847,0.30216791320183334,0.038427785465960124,0.20304114490161002,0.2035224743322423,0.08944759396048747,0.09642378807117637,0
0.0,1.3005139,0.0,0.0,0.0,0.0,0.0,0.009739618,0.2564958,1.1997904,3.031764,3.6898816,0.0,0.0,4.9176626,1.5178895,0.0,0.0,0.0,0.0,0.5000643,0.0,0.0,2.1856349,0.005131237932893846,0.05805348385965151,0.19175734286848167,0.404652760030667,0.014758497316636853,0.02364472354009918,0.18870364385397123,0.005131237932893844,0
0.0,0.7804304,1.1005378,0.33829728,0.0,0.0,0.0,0.0,0.0,1.2078867,2.27708,1.619978,0.0,0.0,2.4500923,1.509481,0.0,0.0,0.0,0.63712025,0.5986568,0.0,0.0,1.0131897,0.007409855455636535,0.02302245269570467,0.3005976018689065,0.23956950776155583,0.03130590339892666,0.03156612053990354,0.23430270863888944,0.007409855455636534,0
0.0,0.08547137,0.17441389,0.0,0.0,0.0,0.0,0.8442293,0.0,0.0,0.7258635,0.124997616,0.0,0.0,1.3810934,0.0,0.0,0.17234835,0.0,0.015143289,0.0,0.534708,0.0,0.44988745,0.014302238611260896,0.05612503798155797,0.19523689809500888,0.21314245906151094,0.03622540250447227,0.052026285901564814,0.13411340674916963,0.014302238611260893,0
0.7874844,0.0,1.2383535,0.5174426,0.6765091,0.0,0.0,0.0,0.0,0.48411256,1.557937,1.3729578,0.15683447,0.0,1.5093988,1.3490658,0.0,0.0,0.0,0.97427785,0.9417738,0.0,0.0,0.0,0.009975474422083457,0.014942634651102625,0.3615487690199015,0.17267899652078372,0.046511627906976744,0.03966826798776952,0.2465826691047273,0.009975474422083457,0
0.018725215,1.5598736,1.1386446,0.49179256,0.0,0.0,0.0,0.0,0.0,0.6692685,3.1503818,3.196476,0.0,0.0,3.6104822,2.3492956,0.0,0.0,0.0,0.0,1.1454152,0.0,0.0,1.0181842,0.0032352890017567975,0.025657864016034506,0.2863345971912019,0.39737312870727803,0.01520572450805009,0.016265304898496653,0.28987472162939343,0.0032352890017567967,0
0.0,1.8843358,1.1542213,0.42329207,0.0,0.0,0.0,0.0,0.0,1.6863275,2.992282,3.4196403,0.0,0.0,3.1390855,1.5840964,0.0,0.0,0.0,0.0,0.9654941,0.0,0.23735948,1.4887071,0.004278930615226732,0.017038823362411335,0.34235601640541236,0.2995348837209303,0.023255813953488372,0.02043791874318801,0.3078757349447753,0.004278930615226731,0
2.846921,0.0,0.0,2.8930428,0.6809836,0.0,0.0,0.0,2.585479,2.6215658,1.5086602,0.0,0.0,1.7127017,2.138925,0.0,3.6706438,0.49187616,0.14606887,0.0,0.0,0.0,0.0,0.0,0.08637873754152826,0.007510026622847942,0.47102042007692235,0.02719213457210457,0.26699463327370304,0.18856597046128523,0.14140820040585822,0.08637873754152824,0
0.0,0.0,0.0,0.68037266,1.3315357,0.8713046,0.0,0.07585914,0.0,0.0,0.7280723,0.5778573,0.37471616,2.2507696,0.9691696,0.16195086,1.150198,0.6167332,0.0,0.30503199,0.0,0.0,0.0,0.051199604,0.011758362178427932,0.0005587408642152836,0.8741062704374009,0.07011717661914814,0.1189624329159213,0.04492750277411115,0.5080082129494586,0.011758362178427928,0
0.0,0.38787156,0.0,0.16511934,0.0,0.0,0.0,0.0,0.0,0.004823227,0.0,0.077127546,0.0,0.0,1.112796,0.8274525,0.1638663,0.22054361,0.0,0.13672978,0.33030114,0.0,0.04058521,0.2164355,0.01254109338853038,0.06811743687793995,0.1757691640335976,0.24789803220035786,0.029964221824686943,0.047158145787792566,0.13054057754586493,0.012541093388530378,0
0.41324323,0.0,1.6628971,0.19229203,0.0,0.0,0.0,0.8738844,0.0,0.13900737,2.5174177,1.214709,0.0,0.0,3.332119,1.5423863,0.0,0.0,0.0,1.0213699,0.6676387,0.4188978,0.0,0.16532002,0.00458332608582213,0.008787583933606642,0.44483118395243837,0.23430938706336502,0.03220035778175313,0.02160164779902582,0.37400701223116084,0.0045833260858221285,0
0.0,1.1496294,1.4781922,0.016320648,0.0,0.0,0.0,0.33198062,0.0,0.8944471,3.3603556,3.1504536,0.0,0.0,4.164317,2.3872612,0.0,0.0,0.0,0.15845302,1.27944,0.0,0.0,0.59282506,0.005496512497608321,0.061860133596387014,0.18531187008266525,0.39737312870727803,0.01520572450805009,0.024973127617778777,0.1802903710747032,0.005496512497608321,0
0.71424615,0.03885698,1.1454847,0.35046685,0.0,0.0,0.0,0.0,0.0,0.85712385,1.8321403,1.3249,0.0,0.0,2.0976806,1.6929926,0.0,0.0,0.0,0.88726467,0.83732665,0.0,0.0,0.0,0.007801221060687763,0.01242240535023362,0.3895303345159047,0.19002914687557831,0.04159212880143113,0.03285027006085696,0.2843289549009172,0.007801221060687759,0
0.1202067,0.057378735,0.5544176,0.0044614766,0.0,0.0,0.0,0.0,0.0,0.50199354,0.9313101,0.89058256,0.0,0.0,1.0612772,0.6802477,0.0,0.0,0.0,0.20741409,0.32930082,0.0,0.0,0.034867603,0.008053434450609662,0.025985749761260057,0.2846903348740602,0.2369114680470445,0.03175313059033989,0.033667778627639214,0.21843844675913643,0.00805343445060966,0
0.710159,1.6915948,1.9425821,0.48768455,0.0,0.0,0.0,0.7235354,0.0,1.6156033,5.1943784,4.8825846,0.0,0.0,7.8029027,4.0271225,0.0,0.0,0.0,0.4490712,1.9653783,0.0,0.0,1.2667104,0.0018437668504635513,0.023548729971235745,0.29758927599599233,0.5060822898032202,0.009838998211091235,0.010117355458974317,0.34432406769079643,0.0018437668504635506,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40223566,0.0,0.4613405,1.0570668,0.681149,0.0,0.0,2.1232467,0.0,0.0,0.0,0.0,0.13459007,0.0,0.056370586,0.0,0.843621,0.013202066410394675,0.05114535460343391,0.20499190241402054,0.21752341365884456,0.0353309481216458,0.049008562653845435,0.14318986962778993,0.01320206641039467,0
0.0,0.0,0.0,0.3738348,0.593234,0.3136097,0.0,0.27826205,0.0,0.0,0.56112874,0.50675046,0.054921333,0.7953529,0.47722676,0.2494367,0.52580935,0.20571561,0.0,0.2823281,0.0,0.0,0.0,0.0,0.021438138143361575,0.019247854644875603,0.32506281904709755,0.11265865917028706,0.0742397137745975,0.0701063634131345,0.17260204471259125,0.021438138143361568,1
0.13140957,0.019179182,0.0,0.1896669,0.41269368,0.0,0.21588233,0.033362065,0.05538187,0.4531836,0.36333966,0.17518458,0.14810213,0.2906079,0.0,0.0,0.5483519,0.0,0.0,0.22658381,0.0,0.100456014,0.0,0.18516298,0.03802334278408795,0.016247193293101553,0.34924366812939966,0.07039635509838998,0.11851520572450806,0.10593170147954126,0.1480686017861071,0.03802334278408795,1
17.04969,0.0,0.0,11.185748,16.537842,0.0,0.0,1.7940851,0.0,8.338281,0.16839592,0.0,0.0,3.0818415,3.8494906,0.0,22.543276,5.761257,0.0,8.918714,0.0,0.0,0.0,0.0,0.16026856377519963,0.004823107401342208,0.547519427155303,0.011780805161842729,0.4606440071556351,0.28887769881474396,0.12805531277312432,0.1602685637751996,1
0.0,0.2514154,0.99888355,0.0,0.0,0.0,0.0,1.7009302,0.0,0.37095952,3.3247085,2.0811286,0.0,0.0,6.97187,1.657504,0.0,0.0,0.0,1.4264941,0.5896424,0.100281015,0.0,1.1702274,0.00271346819502183,0.002659804551262096,0.6522355451153357,0.22442673605464306,0.03398926654740608,0.014052214996744196,0.5994058878699273,0.0027134681950218295,1
17.400314,0.0,0.0,7.985025,19.342274,0.0,0.112642825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.542079,0.0,21.433058,6.372835,0.0,10.581639,0.0,2.9505448,0.0,0.0,0.256274895200988,0.01196996935967046,0.3952839471531566,0.010628790964964115,0.4865831842576029,0.3981439256145872,0.07581299966160328,0.256274895200988,1
0.0,0.0,0.0,3.116422,0.0,0.0043737898,0.0,0.589082,0.0,0.0,1.5617596,0.7393221,0.0,1.8714727,1.9313197,0.0,2.2148972,2.963857,1.2101679,0.5487478,0.0,0.0,0.0,0.23576544,0.08921396392478823,0.008609330554995319,0.44821211118691917,0.027869083602844628,0.2620751341681574,0.1928429588113605,0.13326025957160995,0.08921396392478823,1
36.70788,0.0,0.0,12.747043,46.369953,0.0,0.0,0.0,0.0,2.0491452,0.0,0.0,0.0,17.273043,0.0,0.0,42.63721,0.0,0.0,13.915414,0.0,1.1573685,0.0,0.0,0.31420570176201496,0.010548656492291019,0.4152082214780185,0.007303920838417254,0.5805008944543828,0.4573500384694217,0.0728036869710991,0.31420570176201496,1
0.21963336,0.0,0.13334261,0.0,0.38705024,0.0,0.0,0.17065132,0.0,0.13519113,0.31649727,0.19209924,0.10597872,0.18716842,0.17733239,0.057153992,0.23466386,0.0,0.0,0.14186981,0.0,0.0,0.0,0.0,0.004213703014384861,0.003291503452591941,0.6149620922942779,0.18663397107425486,0.042486583184257604,0.02018568183961457,0.5059755321983572,0.00421370301438486,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006692351846375956,0.008175962889945902,0.4567811335034192,0.18335196779964222,0.04338103756708408,0.02915890731963903,0.34119259121543405,0.006692351846375955,1
0.0,0.0,0.0,1.4915516,1.3409463,1.0692241,0.0,0.4662439,0.0,0.0,1.3847394,1.3407323,0.05423067,2.4657571,0.9461512,0.46553305,1.7401766,1.3830388,0.124177046,0.8020129,0.0,0.0,0.0,0.6568571,0.05228644483484374,0.022544197143501084,0.3034076743697946,0.06232809704830054,0.13282647584973165,0.13273671780352797,0.11562184567966972,0.052286444834843716,1
0.0,0.0,0.0,1.3934251,1.1635978,0.57174647,0.0,0.26078004,0.0,0.0,1.0637302,0.9069347,0.0,1.9143254,0.55578417,0.083179355,1.6336292,1.2004714,0.0,0.5877798,0.0,0.0,0.0,0.46596673,0.10236384825450941,0.013376692032096214,0.3781843621226343,0.029434429613320493,0.25134168157423975,0.21212439531634059,0.10748859824737482,0.10236384825450941,1
0.0,0.0,0.0,0.12932032,0.5986963,0.0,0.0,0.3327514,0.0,0.0,0.18446931,0.0,0.0,0.0,0.73607856,0.0,0.41052264,0.616651,0.0,0.25837204,0.0,0.0,0.0,0.0,0.05867005270390148,0.07229655123537798,0.1700123423920959,0.08775842938339258,0.09570661896243292,0.14393602743698258,0.06759321655874612,0.058670052703901486,1
0.0,0.0,0.0,0.0,0.15586989,0.024024844,0.0,0.7038312,0.0,0.0,0.8171953,0.0,0.0,0.0,1.2570266,0.51694167,0.23089719,0.91374016,0.0,0.044826716,0.0,0.13974403,0.0,0.3509713,0.0633664399645162,0.010332831330219085,0.41851275177698144,0.040118510355104206,0.1958855098389982,0.15192134534378532,0.1429628368927821,0.06336643996451619,1
0.0,0.0,0.0,2.4586992,5.395033,0.0,0.0,1.3562744,0.0,0.0,0.6969421,1.1196295,0.0,2.0014033,3.6029456,0.0,4.184787,3.9453807,0.0,2.588527,0.0,0.0,0.0,0.0,0.10351185402932636,0.008642098641523484,0.44758454592522123,0.024343555796091067,0.2898032200357782,0.21376763359859852,0.12546257739540811,0.10351185402932633,1
0.0,0.0,0.0,2.7217038,3.4195893,0.0,0.0,0.50283223,0.0,0.0,1.1906146,0.9246881,0.0,2.490453,1.4022515,0.0,3.7332127,2.852622,0.0,1.4271444,0.0,0.0,0.36438087,0.024305355,0.05528691447356979,0.018184720271033548,0.3330589234761417,0.055168938496812744,0.148479427549195,0.13805333794101407,0.12275229183882598,0.05528691447356978,1
17.693756,0.0,0.0,2.825775,23.719927,0.0,0.0,1.7022916,0.0,0.0,0.0,0.0,0.0057587125,0.0,13.735968,0.0,21.16076,6.377921,0.0,14.83155,0.0,0.0,0.0,0.0,0.33463498634568895,0.01949541562781243,0.32327974500591056,0.010061045336775393,0.5004472271914132,0.47734136316130715,0.05417281033116686,0.3346349863456889,1
1.1660851,0.0,0.0,2.3421946,0.0,0.0,0.0,0.38587353,0.87895775,0.0,0.11237585,0.0,0.0,0.0,1.8282062,0.0,1.7411621,2.3102877,0.24053913,0.36390638,0.0,0.0,0.0,0.0,0.20657146335948243,0.04585795553709797,0.21680180158401796,0.026538787567792838,0.27191413237924866,0.3436899779001354,0.045600773647830495,0.20657146335948237,1
0.9213248,0.0,1.3351882,0.41364908,0.20112257,0.0,0.0,0.0,0.0,0.57527786,1.9905479,1.5975589,0.09346608,0.0,2.3530285,1.9022985,0.0,0.0,0.0,0.9556874,1.1485773,0.0,0.0,0.0,0.007279400253952793,0.01766289437028282,0.3371997518741975,0.22207960644007158,0.034436493738819324,0.03113368337071723,0.2583132115045052,0.007279400253952793,1
0.3217076,0.0,0.0,0.9812519,0.0,0.0,0.0,0.17423435,0.1870694,0.0,0.0,0.0,0.0,0.0,0.9444435,0.0,0.5402159,1.2285396,0.21180841,0.087494254,0.0,0.0,0.0,0.0,0.06285331617122683,0.022543701884944287,0.30341062320783113,0.05408104103588225,0.1511627906976744,0.15105855545048483,0.10732499381763848,0.0628533161712268,1
0.0,0.1796112,0.34474942,0.0,0.0,0.0,0.0,0.0,0.0,0.70320463,0.71174085,0.9833726,0.05938026,0.0,0.6105118,0.3431875,0.11412339,0.0,0.0,0.0,0.13391474,0.0,0.25808957,0.30072853,0.007170687585883011,0.013361200937429043,0.37836062549047045,0.20486732259988072,0.03801431127012522,0.030771586980341048,0.2851527292690729,0.007170687585883007,1
0.0,0.0,0.0,3.8317757,0.6725797,0.5040348,0.0,0.7910023,0.0,0.0,2.2256303,1.3817251,0.0,3.0893207,2.3111978,0.0013537253,3.1061165,3.6077917,1.157403,0.93873286,0.0,0.0,0.0,0.56329876,0.09077072933154758,0.021154651426229687,0.312017806798079,0.03925872808205333,0.19946332737030412,0.1951722946345498,0.09451188753979858,0.09077072933154755,1
0.0,0.0,0.0,2.509998,1.2293212,0.08104837,0.0,0.23262823,0.0,0.0,1.3705422,0.7940898,0.0,2.2345107,0.73770696,0.0,2.5524545,2.117824,0.0,0.6201932,0.0,0.0,0.0,0.41229036,0.0393626828547077,0.0038557345317038654,0.5870288548197317,0.04216655830913797,0.1878354203935599,0.1085738034723103,0.23298642804387446,0.039362682854707697,1
0.0,0.0,0.0,4.025479,0.81232923,0.6991706,0.0,0.8854213,0.0,0.0,2.4335349,1.5964289,0.0,3.4366562,2.509442,0.12135869,3.3029444,3.8109114,1.2713369,1.0585879,0.0,0.0,0.0,0.66154116,0.07689899288584302,0.04964555633682609,0.20817491826115858,0.06232809704830054,0.13282647584973165,0.17391571962857172,0.07081693585458239,0.07689899288584301,1
0.25907686,0.0,0.9812358,0.0,0.0,0.0,0.0,0.8332829,0.0,0.05179299,1.2087315,0.5842578,0.0,0.0,1.8256866,0.6019082,0.0,0.0,0.0,0.5461072,0.2525057,0.28589875,0.0,0.0,0.004191960480770905,0.008004253417709783,0.4603221834731216,0.23956950776155583,0.03130590339892666,0.020101370659680845,0.39496700113401806,0.004191960480770903,1
0.8782022,0.2424177,0.0,0.86190957,2.0414212,0.0,1.3519753,0.16860414,0.48923743,2.404739,1.7897214,0.8126672,0.7895409,1.320153,0.0,0.0,2.7046497,0.0,0.0,1.109554,0.0,0.5833975,0.0,0.9344551,0.04206745403628395,0.014574158693098969,0.365265185670817,0.0627847909001924,0.13193202146690516,0.11382218688947789,0.14816387312767446,0.042067454036283945,1
4.0529494,0.0,0.0,1.2958311,13.881575,0.0,0.0,2.6244874,0.0,0.0,0.0,0.0,0.0,3.8665397,4.2453866,0.0,11.71347,2.2406545,0.0,3.3567243,0.0,0.0,0.0,0.0,0.21861682698161455,0.004933500771995537,0.5435421366865074,0.00778265732242368,0.5648479427549196,0.3572527316987835,0.11213899162761094,0.21861682698161453,1
0.13415354,0.0,0.0,0.12689307,0.6520548,0.0,0.0,0.07975381,0.0,0.24302204,0.10977984,0.016739717,0.0,0.0,0.11826359,0.0,0.55244046,0.0,0.0,0.30489963,0.0,0.033152055,0.05037381,0.0,0.05256474926510238,0.011805479849133865,0.39744095904707255,0.04899077251652001,0.1650268336314848,0.13323397688918392,0.14663698097637404,0.052564749265102365,1
0.35705763,0.0,0.0,1.5768265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58108574,0.09718407,0.652935,0.0,0.7554676,0.24099141,0.20364213,0.0,0.0,0.0,0.006040075837957248,0.008734960932796309,0.44582094835566866,0.19905236184305947,0.03935599284436494,0.02690493975736473,0.3450081748592602,0.006040075837957245,0
0.0,0.0,5.5179195,1.122704,0.0,0.0,0.0,0.0,0.0,1.1867346,4.995763,5.709717,0.0,0.0,1.3226548,1.9982545,0.8440069,0.0,4.8661613,1.2296968,4.147827,2.6314006,0.0,0.0,0.0009958080395192294,0.011893386196022567,0.396283750221627,0.5178179378760774,0.009391771019677997,0.00587199992269693,0.4880315263468829,0.0009958080395192292,0
0.0,0.0,0.24044399,1.6291097,0.0,0.0,0.0,0.0,0.0,0.0,1.1271744,2.2567506,0.0,0.0,0.013290315,0.23156503,0.42987633,0.0,1.2280046,0.16555774,2.429372,0.0,0.0,0.0,0.0101059296237672,0.021694029908756463,0.3085933638163154,0.19354345165238676,0.040697674418604654,0.04006227428433718,0.21578674424115638,0.010105929623767197,0
0.0,0.0,3.6395025,1.1870726,0.0,0.0,0.0,0.0,0.0,0.0,2.9080424,4.1262665,0.0,0.0,1.4306539,1.991128,1.2810975,0.0,3.9194958,2.644756,1.0751468,0.0,0.0,0.0,0.00321354646814284,0.01669299326321449,0.34531521786417363,0.3471996697399202,0.01878354203935599,0.016174966023416573,0.3360894443666954,0.00321354646814284,0
0.020790225,0.0,0.0,0.6814775,0.36818564,0.0,1.2083644,0.0,0.0,0.7131479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12964064,0.0,0.47068498,0.0,0.0,0.0,0.0,0.03376180619575238,0.09728221282610583,0.142852852622183,0.1446243291592129,0.056797853309481214,0.09731566526528855,0.0756694817419991,0.033761806195752385,0
0.0,0.0,1.4642657,2.2674503,0.0,0.0,0.0,0.0,0.0,0.0,3.682384,5.3268623,0.0,0.0,1.4929985,0.1076667,1.1243601,0.0,2.524733,0.8301258,3.226868,0.83489203,0.0,0.0,0.004887721556417526,0.024459416074664148,0.2925791532737376,0.31244409660107336,0.021914132379248663,0.022744504866978925,0.2614934448424857,0.004887721556417526,0
0.0,0.0,0.29333517,0.875393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6863738,0.0,0.0,0.41619548,0.0,0.0,0.0,1.5793525,0.8922319,2.5413287,0.0,0.0,0.0,0.00873180149936512,0.024875933689552137,0.2903657215009544,0.22207960644007158,0.034436493738819324,0.03582995061704904,0.2159608217562798,0.008731801499365118,0
0.0,0.0,0.30001345,1.0345875,0.7250983,0.0,0.0,0.0,0.0,0.0,0.0,2.1538615,0.0,0.0,0.36639708,0.0,0.0,0.0,0.14933093,0.0,0.8794563,0.0,0.0,0.0,0.0026264980605660024,0.010363463067409335,0.4180387886791278,0.3314282331895192,0.020125223613595707,0.01367362291584002,0.41373017856536265,0.0026264980605660015,0
0.41415742,0.0,0.0,0.99232745,0.0,0.0,0.5809485,0.0,0.0,0.2690011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32224417,0.0,0.0,0.0,0.0,0.007692508392617977,0.02553631932461832,0.28695090076910484,0.24228533094812163,0.030858676207513418,0.03249550014790841,0.2231457329388753,0.007692508392617975,0
0.0,0.0,0.06897728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9906326,0.793752,0.0,0.0,0.0,0.49276957,0.32313114,0.0,0.7817036,0.38742033,0.28653836,0.051363837,0.0,0.0,0.01744620897183908,0.11164824082460204,0.1310867601698048,0.2369114680470445,0.03175313059033989,0.06027731211403624,0.09402873727461708,0.01744620897183907,0
0.5142247,0.0,0.0,0.09306082,0.0,0.0,1.0802794,0.0,0.0,0.7059635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17526028,0.0,0.49723476,0.0,0.0,0.0,0.0,0.014210919970082276,0.013168169578770931,0.3805780418146888,0.13140025742833458,0.06305903398926654,0.051778614924042975,0.22813691667950745,0.014210919970082274,0
0.0,0.0,0.6123696,0.5101242,0.4608589,0.0,0.0,0.0,0.0,0.0,0.0,1.7579632,0.0,0.0,0.092299104,0.0,0.040475037,0.0,0.19457744,0.89168876,0.84166133,0.0,0.0,0.0,0.007757735993459847,0.019910347152047262,0.3203537511598743,0.22207960644007158,0.034436493738819324,0.032708537846452744,0.24281806730955066,0.007757735993459846,0
0.0,0.0,6.1130686,2.6782491,0.0,0.0,0.0,0.0,0.0,0.0,4.6252294,6.643799,0.0,0.0,6.7874413,2.5976558,1.0981082,0.0,3.9441571,0.3485582,0.0,0.0,0.0,0.0,0.00271346819502183,0.019459460539497733,0.32353695262788884,0.39737312870727803,0.01520572450805009,0.014052214996744196,0.33398291281866954,0.0027134681950218295,0
0.0,0.0,3.488864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5025337,3.269612,0.0,0.35585466,2.0777593,2.7490323,0.8343051,0.0,2.5534172,0.86651206,0.9940863,0.039628338,0.0,0.0,0.006975004783357396,0.03578708417287512,0.24509234174669675,0.2876186872161828,0.024597495527728087,0.030115751108478847,0.20415645763055437,0.0069750047833573945,0
0.0,0.0,1.3865404,0.5660303,0.0,0.0,0.0,0.0,0.0,0.50149167,1.9027029,3.5137444,0.0,0.0,0.14133346,0.48922655,0.60955524,0.0,1.7513355,0.8171848,2.53695,1.274123,0.0,0.0,0.004931206623645441,0.022776768208989644,0.3020318686628124,0.3037216554658416,0.022808586762075138,0.02290615135251877,0.2673273342734719,0.00493120662364544,0
0.0,0.0,0.0,0.45619816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75949216,0.0,0.0,1.2590111,0.38595954,0.15389864,0.0,0.42793393,0.0,0.0,0.0,0.0,0.0,0.00673583691360387,0.009877709196118876,0.42575692225574535,0.19354345165238676,0.040697674418604654,0.029306864815361468,0.3208657709944078,0.006735836913603868,0
0.0,0.0,0.0,1.309057,0.62388676,0.0,0.47256884,0.0,0.0,0.3757974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6134801,0.0,0.0,0.0,0.0,0.016715659842410118,0.010368424573491188,0.4179621757205422,0.10887573964497042,0.07692307692307693,0.058404781814869564,0.2335199450209071,0.016715659842410115,0
0.0,0.6008569,3.8811643,1.9137177,0.0,0.0,0.0,0.0,0.0,1.6276734,7.3203607,5.7905936,0.0,0.0,0.0,2.7337027,1.5716088,0.0,5.4829974,0.97440577,3.4327152,1.8110723,0.0,0.0,0.0011480057748169282,0.006508965583281299,0.4953630974646738,0.41219710522036107,0.014311270125223615,0.006672241900172243,0.571599671435986,0.001148005774816928,0
