0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,energy_N,entropy_N,kurtosis_N,mean_N,minimum_N,rootMeanSquare_N,skewness_N,sphericalDisproportion,sphericity,surfaceVolumeRatio,entropy0_N,homogeneity0_N,correlation0_N,shade0_N,promenance0_N,variance0_N,idm0_N,entropy135_N,correlation135_N,promenance135_N,variance135_N,entropy45_N,homogeneity45_N,correlation45_N,shade45_N,variance45_N,entropy90_N,inertia90_N,correlation90_N,shade90_N,variance90_N,idm90_N,sumvalues,sumsquares,amean,pvariance,skewness,scm,class
0.0,0.3689152,0.0,0.0,0.0,0.0,0.0,1.7990096,0.7398644,1.2057817,3.3369555,3.2527385,0.0,0.0,7.8835387,0.8842884,0.0,0.0,0.0,0.7587508,0.043493953,0.07435645,0.0,2.1652188,0.004760457337895121,0.5995281058799452,0.03221174732230961,0.4854320431107937,0.5172413793103448,0.49201373459450315,0.839553520471418,0.279618421358144,0.37699016100178895,0.27431079564947636,0.9190672102404737,0.09528412075621535,0.3999999998798227,0.9999998994700346,4.976806254815926e-10,2.0306745967897176e-05,0.006477912115212556,0.9186523649163536,0.39999989207755293,4.98192139206939e-10,2.0493525535135532e-05,0.9183804004601721,0.09529587842726839,0.3999999003737587,0.9999998980800587,2.087141714053127e-05,0.9177050193048283,0.014830473329919835,0.0601720655946278,0.9999998879394593,2.276648500091114e-05,0.004396144978971269,0.044743206232084595,0.05206102556429894,0.5015334622865918,0.10514756634234512,0.7498645558889858,0.02862235947489514,0
1.9053726,0.0,0.0,4.7984157,1.6215354,0.0,0.0,0.6384324,1.3858529,1.8747433,2.8050153,0.0,0.0,1.3156531,2.2561882,0.0,5.7214093,2.223016,0.0,1.4982786,0.0,0.0,0.0,0.0,0.07508887979159883,0.8522844734131677,0.032445151190059064,0.6439113245446835,0.5103448275862069,0.6497207357014859,0.8080572106141782,0.30216791320183334,0.038427785465960124,0.08944759396048747,0.8751388985706483,0.14264157559504,0.2857142860763688,0.9997771500139931,1.4057855979043117e-05,0.003532694912231722,0.04529350204877892,0.8746174803529962,0.28571420021071914,1.40673141258425e-05,0.003553970037232457,0.8742743898899835,0.14265616836555745,0.28571420669689046,0.9997751347086072,0.003596812347050747,0.8735272674261307,0.18959959214954222,0.04005380248153887,0.9997635004904573,0.0037775031168661177,0.04654037332252771,0.14328390230389965,0.17249179128015593,0.5476694371234435,0.13675364546451846,0.7424306195270163,0.10218336129793783,0
0.0,1.3005139,0.0,0.0,0.0,0.0,0.0,0.009739618,0.2564958,1.1997904,3.031764,3.6898816,0.0,0.0,4.9176626,1.5178895,0.0,0.0,0.0,0.0,0.5000643,0.0,0.0,2.1856349,0.0022634796607921576,0.5294692416636676,0.054616698833656746,0.3055860649880281,0.33793103448275863,0.30667901266055364,0.6859985133081812,0.19175734286848167,0.404652760030667,0.18870364385397123,0.9406252020977428,0.07146763952032248,0.49999999925146704,0.9999999784072873,6.54097586087047e-11,7.128068655499369e-06,0.005264243611759376,0.9402757417194598,0.49999987990653505,6.549731797629486e-11,7.213438868476496e-06,0.9400468685124779,0.07147561168121953,0.4999998892349406,0.9999999780181819,7.386866387849237e-06,0.9394239305826211,0.006862570541651507,0.0785383649672978,0.9999999745241283,8.406070132033514e-06,0.0044844480532130766,0.025408481533633783,0.023808054957985908,0.27487648613213167,0.10240096328639073,0.45267037932925874,0.021909292902833537,0
0.0,0.7804304,1.1005378,0.33829728,0.0,0.0,0.0,0.0,0.0,1.2078867,2.27708,1.619978,0.0,0.0,2.4500923,1.509481,0.0,0.0,0.0,0.63712025,0.5986568,0.0,0.0,1.0131897,0.006560932079666571,0.5758994830784178,0.025130702132237448,0.7196660159097621,0.7517241379310344,0.7173591920014956,0.8401130637495597,0.3005976018689065,0.23956950776155583,0.23430270863888944,0.9819032430755245,0.02381944685455566,0.9999999953764447,0.9999999848280099,4.6772093609824964e-11,4.9215094771101835e-06,0.0037740489743929265,0.9817378968268995,0.9999999975280217,4.690762783549246e-11,5.0488423991070624e-06,0.9816297294029735,0.02382181461944245,0.9999999990055275,0.9999999842346391,5.312777207855543e-06,0.9812066665945106,0.006275345506180239,0.18581194959772385,0.9999999738920071,8.007719130643073e-06,0.0037723908065479734,0.022229705599995656,0.03357419489846258,0.7602264852276418,0.11377675024862985,0.640019926627108,0.013801446349167565,0
0.0,0.08547137,0.17441389,0.0,0.0,0.0,0.0,0.8442293,0.0,0.0,0.7258635,0.124997616,0.0,0.0,1.3810934,0.0,0.0,0.17234835,0.0,0.015143289,0.0,0.534708,0.0,0.44988745,0.011922314117480508,0.669994563329075,0.043287944191500824,0.32157269242345043,0.32413793103448274,0.31956414426791846,0.7095741732476737,0.19523689809500888,0.21314245906151094,0.13411340674916963,0.8067111183093484,0.21439512427164512,0.2000000002494816,0.9999973107507812,3.82837005498205e-08,0.0001889070613878417,0.017276480310269682,0.8061023366254232,0.19999993613903458,3.829926891161291e-08,0.00018959482386870128,0.8057030734161656,0.21441089217662637,0.1999999409934143,0.9999972960602426,0.00019097490614926492,0.8049197847653955,0.025738924836301344,0.025473876662710313,0.9999971999911951,0.00019726083204232734,0.01756332235736321,0.0917662778176841,0.08582529984067803,0.29165706301057237,0.07926829964746432,0.5457772003841461,0.0527387190340145,0
0.7874844,0.0,1.2383535,0.5174426,0.6765091,0.0,0.0,0.0,0.0,0.48411256,1.557937,1.3729578,0.15683447,0.0,1.5093988,1.3490658,0.0,0.0,0.0,0.97427785,0.9417738,0.0,0.0,0.0,0.003728861696008893,0.5563588517813974,0.028911610187334867,0.3240356551664054,0.5172413793103448,0.3151542751802171,0.8342919611231294,0.3615487690199015,0.17267899652078372,0.2465826691047273,0.9616799699122822,0.04762475006702271,0.6666666633579371,0.9999999508674592,2.0359920464184904e-10,1.1856660343552057e-05,0.004247758451870095,0.9614104385303145,0.6666665462889723,2.03977352443855e-10,1.2053577136515219e-05,0.961233731104356,0.04763047241033224,0.6666665558351369,0.9999999496377932,1.2456324186674173e-05,0.9606859712188748,0.014038106591849847,0.11047630582684154,0.9999999376515991,1.5019781366557863e-05,0.0048913278435035274,0.024554380695420038,0.022416906930100525,0.32543589532544903,0.032720091296123674,0.6218624769462061,0.007337534612574188,0
0.018725215,1.5598736,1.1386446,0.49179256,0.0,0.0,0.0,0.0,0.0,0.6692685,3.1503818,3.196476,0.0,0.0,3.6104822,2.3492956,0.0,0.0,0.0,0.0,1.1454152,0.0,0.0,1.0181842,0.0003594325426342594,0.304418805839764,0.03973937460534341,0.1857306435381263,0.5310344827586206,0.17140380735023997,0.8411058286602536,0.2863345971912019,0.39737312870727803,0.28987472162939343,0.9818964958127206,0.02382293143844977,0.9999999714759364,0.9999999996703424,2.8358349495061645e-13,3.832175109441486e-07,0.0017714991013129439,0.9817313970101307,0.9999999913812253,2.8440515333707603e-13,3.931323705471646e-07,0.981623038201741,0.023825589221481397,0.9999999971218737,0.9999999996574497,4.1368387379537045e-07,0.9811991535815319,0.001733475034088911,0.18581194947999824,0.9999999994331049,6.20424510781681e-07,0.001741087187997337,0.00737867083442529,0.00446868504799877,0.21695833604184245,0.0,0.6280582363973809,0.0,0
0.0,1.8843358,1.1542213,0.42329207,0.0,0.0,0.0,0.0,0.0,1.6863275,2.992282,3.4196403,0.0,0.0,3.1390855,1.5840964,0.0,0.0,0.0,0.0,0.9654941,0.0,0.23735948,1.4887071,0.0015450315575416438,0.54720757670211,0.03520106598526092,0.33528860628600987,0.33793103448275863,0.3604135493756351,0.8624501777804006,0.34235601640541236,0.2995348837209303,0.3078757349447753,0.9818993340559108,0.023818376750268534,0.9999999826258434,0.9999999988301722,1.5349445540435251e-12,8.915613334793759e-07,0.0018792456083536614,0.9817340512360853,0.9999999940534589,1.5393920290628037e-12,9.146284188529345e-07,0.9816256984502848,0.023821948931964668,0.9999999977924422,0.9999999987844209,9.624418044218759e-07,0.9812021645551615,0.0026320067503231947,0.1858119495183885,0.999999997987317,1.4478911922111037e-06,0.0019824231692998706,0.010996039090389396,0.011159524642334348,0.3020417207739742,0.13368502284602363,0.77390445390917,0.015214449352572783,0
2.846921,0.0,0.0,2.8930428,0.6809836,0.0,0.0,0.0,2.585479,2.6215658,1.5086602,0.0,0.0,1.7127017,2.138925,0.0,3.6706438,0.49187616,0.14606887,0.0,0.0,0.0,0.0,0.0,0.044419444320648774,0.3008449348192267,0.210199282365444,0.5340487475701212,0.6068965517241379,0.518723895609298,0.43777357551092977,0.47102042007692235,0.02719213457210457,0.14140820040585822,0.9192480901361388,0.09509212555076274,0.40000000036683,0.9999434084763984,2.313263995374865e-06,0.0013844509549577515,0.015803968792457188,0.9188285228959813,0.3999998922779652,2.3156416629522895e-06,0.001397185017829129,0.918552211836119,0.09510273184603442,0.3999999004447116,0.9999426260132125,0.0014229484967749808,0.9178711563685157,0.19342706078940297,0.06005685987629758,0.9999377369069061,0.0015391727321493532,0.015806341277092767,0.06574403860698734,0.07643457993999142,0.5737688032029918,0.027226000009527476,0.3383063728983523,0.012496933432051613,0
0.0,0.0,0.0,0.68037266,1.3315357,0.8713046,0.0,0.07585914,0.0,0.0,0.7280723,0.5778573,0.37471616,2.2507696,0.9691696,0.16195086,1.150198,0.6167332,0.0,0.30503199,0.0,0.0,0.0,0.051199604,0.019656645509584833,0.5773719769109485,0.041178767586913814,0.39256722771180663,0.5379310344827586,0.381352709014813,0.7498598907012547,0.8741062704374009,0.07011717661914814,0.5080082129494586,0.9406989647648399,0.07142606762074202,0.5000000005109924,0.9999959813809814,6.950275820544815e-08,0.00023235479120996242,0.021556703276864157,0.9403490279345214,0.49999988032208104,6.959580169861601e-08,0.00023513762077969234,0.9401192286343238,0.07142688700757692,0.49999988938614154,0.999995908964411,0.0002407908657073813,0.9394973918717232,0.028019260096455306,0.07880833278299086,0.9999951397065324,0.0002785702965255868,0.023900990320798583,0.06222172131870997,0.05988895482373492,0.3475275603873703,0.053496672017267856,0.5130145897649268,0.0248637492675718,0
0.0,0.38787156,0.0,0.16511934,0.0,0.0,0.0,0.0,0.0,0.004823227,0.0,0.077127546,0.0,0.0,1.112796,0.8274525,0.1638663,0.22054361,0.0,0.13672978,0.33030114,0.0,0.04058521,0.2164355,0.003664408189797277,0.6763583838036281,0.013878833822885975,0.19681670254410533,0.28965517241379307,0.21318710543989194,0.7992278096193107,0.1757691640335976,0.24789803220035786,0.13054057754586493,0.9190869461201758,0.09526672077682591,0.39999999975103384,0.9999998703213041,6.988460801856993e-10,2.4063330647284044e-05,0.005166381673492192,0.9186704677165171,0.3999998921314137,6.995643634080907e-10,2.428466300072702e-05,0.9183983298320837,0.09527951110839379,0.3999999003925242,0.9999998685283025,2.4732461522210775e-05,0.9177224078312076,0.0158241111724263,0.060077460342609246,0.9999998569921665,2.679005011909736e-05,0.005077031714220712,0.03325290210972412,0.02697795271292125,0.17954293943197586,0.07548125482422807,0.7259633553946416,0.023220454664913816,0
0.41324323,0.0,1.6628971,0.19229203,0.0,0.0,0.0,0.8738844,0.0,0.13900737,2.5174177,1.214709,0.0,0.0,3.332119,1.5423863,0.0,0.0,0.0,1.0213699,0.6676387,0.4188978,0.0,0.16532002,0.0019588891888545007,0.3254600124442578,0.032590495138449166,0.4414967764418891,0.6275862068965516,0.42882707837203127,0.694240723696429,0.44483118395243837,0.23430938706336502,0.37400701223116084,0.9819004238451057,0.023816310700195513,0.9999999485546696,0.9999999982537849,2.6185471576807084e-12,1.1644882552849744e-06,0.001618831197843763,0.9817349048938442,0.9999999910425825,2.626134786127238e-12,1.1946167079752978e-06,0.9816264475489889,0.023819826896197528,0.9999999971697487,0.9999999981854912,1.257066845924379e-06,0.9812026699428619,0.007751149291182887,0.18581194949857432,0.9999999969954536,1.8921533924523755e-06,0.0015519949891482096,0.012325394767036868,0.014322649192472238,0.47275712088398303,0.06643196593609876,0.27828384395381456,0.006777259411097623,0
0.0,1.1496294,1.4781922,0.016320648,0.0,0.0,0.0,0.33198062,0.0,0.8944471,3.3603556,3.1504536,0.0,0.0,4.164317,2.3872612,0.0,0.0,0.0,0.15845302,1.27944,0.0,0.0,0.59282506,0.0009489527843606416,0.5236320194878085,0.03703773238782189,0.1372960982213467,0.3172413793103448,0.14355789608318903,0.926000614159939,0.18531187008266525,0.39737312870727803,0.1802903710747032,0.9616651478265643,0.047638486125909076,0.6666666616102069,0.9999999953047729,8.895272708581326e-12,2.478300473378012e-06,0.001169757445915347,0.9613965491400613,0.6666665455252281,8.911793222768479e-12,2.5194603353297444e-06,0.9612201052825534,0.04764472368922149,0.6666665555892178,0.9999999951872632,2.6036432423815654e-06,0.9606728182327521,0.004871424258476333,0.11064625587702476,0.999999993972963,3.160296180587412e-06,0.001596946170553846,0.013055929347257848,0.008403525301458157,0.12787176339134987,0.04835646977229737,0.8739760768653715,0.008120485056535719,0
0.71424615,0.03885698,1.1454847,0.35046685,0.0,0.0,0.0,0.0,0.0,0.85712385,1.8321403,1.3249,0.0,0.0,2.0976806,1.6929926,0.0,0.0,0.0,0.88726467,0.83732665,0.0,0.0,0.0,0.0030224256533199056,0.5025277824235276,0.04389185509387838,0.35335441542063284,0.496551724137931,0.3471078515986443,0.662017562159829,0.3895303345159047,0.19002914687557831,0.2843289549009172,0.981904144233469,0.0238188108804829,0.9999999910870746,0.9999999942370991,1.2866239003856749e-11,2.5812539426246116e-06,0.0028689570453087373,0.9817385049640959,0.9999999974155188,1.2903522542680274e-11,2.648038052287891e-06,0.9816301075099009,0.023821796829254675,0.9999999989885332,0.999999994011714,2.786467689088653e-06,0.9812068335132296,0.00367098588558733,0.1858119495984055,0.9999999900834288,4.19832187295066e-06,0.0033710061424531,0.017069795925572378,0.017225801462203497,0.3997669012466626,0.036376853278055184,0.5554527224215245,0.005344878494649095,0
0.1202067,0.057378735,0.5544176,0.0044614766,0.0,0.0,0.0,0.0,0.0,0.50199354,0.9313101,0.89058256,0.0,0.0,1.0612772,0.6802477,0.0,0.0,0.0,0.20741409,0.32930082,0.0,0.0,0.034867603,0.0010606860945280424,0.4000775436913445,0.026744583202454084,0.137786830578438,0.43448275862068964,0.1258503862328476,0.7886841470063491,0.2846903348740602,0.2369114680470445,0.21843844675913643,0.9819029744861346,0.02381707955360606,0.9999999787176163,0.9999999984666703,2.201797943334859e-12,1.0678091892557147e-06,0.002513040990874153,0.9817374631980043,0.9999999954397861,2.2081782062575557e-12,1.095436326704354e-06,0.9816289099529429,0.023820678051860462,0.9999999985072385,0.9999999984067024,1.1527016855553994e-06,0.9812052810395854,0.002886913286436429,0.18581194957477917,0.9999999973617926,1.7347821960850462e-06,0.0026464397692577534,0.009304131865565342,0.004657652407217203,0.11800651258018635,0.01259803761213164,0.6207597756275142,0.0020214700932064244,0
0.710159,1.6915948,1.9425821,0.48768455,0.0,0.0,0.0,0.7235354,0.0,1.6156033,5.1943784,4.8825846,0.0,0.0,7.8029027,4.0271225,0.0,0.0,0.0,0.4490712,1.9653783,0.0,0.0,1.2667104,0.0004600562604648152,0.22994902240037762,0.02512247992401577,0.415490503572051,0.696551724137931,0.40057955879589624,0.7451598610912362,0.29758927599599233,0.5060822898032202,0.34432406769079643,0.9818947694127584,0.023821739131340596,0.9999999045156607,0.999999999796016,1.4952887310549508e-13,2.7827062799430997e-07,0.0015892002380238593,0.9817295319211151,0.9999999809423671,1.4996207605293585e-13,2.8547020931748493e-07,0.9816211517894117,0.0238255256052946,0.9999999941467789,0.9999999997880383,3.003935311125782e-07,0.9811970699174968,0.0034697147811508506,0.18581194930674017,0.9999999996493676,4.4959511741101085e-07,0.0011104253568972066,0.009267469349457599,0.010279020655241852,0.46763898474374244,0.016175339739740516,0.448911911080483,0.0012041696702167583,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40223566,0.0,0.4613405,1.0570668,0.681149,0.0,0.0,2.1232467,0.0,0.0,0.0,0.0,0.13459007,0.0,0.056370586,0.0,0.843621,0.007067419287836233,0.7783790345665226,0.036890484457657635,0.33159341943654663,0.2689655172413793,0.34858993341839384,0.826547408930093,0.20499190241402054,0.21752341365884456,0.14318986962778993,0.9190883066089425,0.09527057370051303,0.40000000033461747,0.9999996659603612,2.467671590709328e-09,4.5217719184250745e-05,0.011551438179459125,0.9186716932342143,0.39999989221203025,2.4702079002970985e-09,4.563362774486163e-05,0.9184001862149832,0.09528289004360042,0.39999990041434097,0.999999661341764,4.6475091805528076e-05,0.9177254880295455,0.01060156836637534,0.060350379249894406,0.9999996199731509,5.13789726404777e-05,0.010388182657418286,0.041954139265962115,0.039222693875405376,0.22130340420211325,0.1432831245257246,0.7467019104507696,0.048054898612585925,0
0.0,0.0,0.0,0.3738348,0.593234,0.3136097,0.0,0.27826205,0.0,0.0,0.56112874,0.50675046,0.054921333,0.7953529,0.47722676,0.2494367,0.52580935,0.20571561,0.0,0.2823281,0.0,0.0,0.0,0.0,0.013965764281143418,0.7084342783423544,0.03656184627130327,0.28787173556559653,0.23448275862068962,0.2885913991391218,0.7394415502377294,0.32506281904709755,0.11265865917028706,0.17260204471259125,0.8749304333241051,0.14288485587668395,0.2857142860336991,0.9999965257232127,5.475050911833042e-08,0.0002204655154707846,0.022488231570502372,0.8744136840993582,0.2857142001952405,5.4787345039478214e-08,0.0002217932357366134,0.8740751483847704,0.14290125552247937,0.28571420669124514,0.9999964943042009,0.00022446690330913045,0.8733334582438523,0.02796451877958934,0.04021366936196585,0.9999962167123451,0.00023976257929785597,0.022838054302508647,0.07954272337316874,0.07322157882392902,0.3014237481116412,0.054697127015125614,0.5663785420399602,0.033466976375016964,1
