0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,energy_N,entropy_N,kurtosis_N,mean_N,minimum_N,rootMeanSquare_N,skewness_N,sphericalDisproportion,sphericity,surfaceVolumeRatio,entropy0_N,homogeneity0_N,correlation0_N,shade0_N,promenance0_N,variance0_N,idm0_N,entropy135_N,correlation135_N,promenance135_N,variance135_N,entropy45_N,homogeneity45_N,correlation45_N,shade45_N,variance45_N,entropy90_N,inertia90_N,correlation90_N,shade90_N,variance90_N,idm90_N,sumvalues,sumsquares,amean,pvariance,skewness,scm,class
0.0,0.0,2.129213,0.0,0.0,0.0,0.0,0.0,4.4075155,4.2595587,0.0,0.0,0.0,0.0,0.0,0.0,5.654608,2.8969758,1.2871801,2.4684823,0.0,3.5739675,8.261206,0.12356054,0.0,0.97960687,2.9512105,0.0,0.5350245,0.0,6.0191345,0.0,0.0005647217254270331,0.47471962166647097,0.020800840280034233,0.1721279151878653,0.3448275862068965,0.1721142618017658,0.7372748389735438,0.5091472387531465,0.37064136778204637,0.5605375845280343,0.9818976353058836,0.023823276838161704,0.9999999794498734,0.9999999994963383,4.99016918711843e-13,5.083496327419895e-07,0.0018068864225578905,0.9817325673688072,0.9999999932039031,5.004628090647613e-13,5.215020015751513e-07,0.9816242779415958,0.02382559305291082,0.9999999976464763,0.9999999994766404,5.487641942351897e-07,0.9812006367398269,0.001753933910089322,0.1858119495071543,0.999999999133674,8.241107963710718e-07,0.0021955694817700493,0.0067798497379987985,0.004485251599285072,0.20316588413309988,0.04619841488028636,0.4844802011634472,0.0045406618966668914,0
0.0,0.0,1.9264064,0.0,0.0,0.0,0.0,0.0,4.721716,9.289052,0.0,0.0,0.0,0.0,0.0,0.0,4.5040674,2.203991,0.0,4.527849,0.0,4.6147594,4.047545,3.9668503,0.0,0.0,0.0,1.7970991,0.7221359,0.0,1.1106573,0.0,0.002781401111584111,0.5099224443793987,0.023202605704753014,0.31295320814400784,0.496551724137931,0.3052309066469302,0.7917793842611951,0.3536741598812863,0.17560644007155635,0.24207424252897278,0.9616793977733942,0.0476185667773593,0.6666666589320808,0.9999999690718857,1.0983861142128862e-10,8.7086704953315e-06,0.0020757453778833756,0.9614099052774108,0.6666665457014155,1.1004261629204352e-10,8.853305081548325e-06,0.961232998958132,0.047625574469986505,0.6666665556865428,0.9999999682978314,9.149121205761292e-06,0.9606849484354608,0.020297969705381128,0.11006999812968532,0.9999999618118319,1.0838022105383215e-05,0.0028399566311775727,0.022756559535173613,0.020292673212076118,0.31790741336597284,0.023221018374197322,0.6650373489043623,0.0052582000562601304,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.988416,0.0,0.0,8.581696,4.6835866,0.0,0.0,8.039658,0.0,0.0,0.0,0.0,10.324766,2.9798465,0.0,0.0,0.0,5.628235,0.0,0.0,0.0,11.549092,0.0,0.017385907383236407,0.7820680010208881,0.04734016955204412,0.7086406439209243,0.3655172413793103,0.7242555280428958,0.769383275009192,0.15387747098054627,0.37699016100178895,0.1450323435444849,0.8066834660663839,0.21440033787398025,0.20000000024803236,0.9999973409880087,3.7710842704457035e-08,0.00018748837937960835,0.01546153237637156,0.8060733072459876,0.19999993613432632,3.772617797465438e-08,0.00018817097668863671,0.805674979167972,0.21442349685401968,0.19999994099115656,0.9999973264626519,0.00018954069461257295,0.80489253924975,0.03391805169570906,0.025475284579559176,0.9999972305713045,0.00019582148578320348,0.011267213632062234,0.11323421780521885,0.16285903040056934,0.632311540586815,0.36557729729843985,0.5015398233309692,0.19294918669012756,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9108887,0.0,0.0,1.23275,0.0,0.0,0.0,3.1636283,2.5141745,0.0,0.0,0.0,5.2045226,0.0,1.541762,0.0,0.0,0.7880498,4.239884,0.0,0.0,3.944696,0.0,0.003712647052394473,0.6844062619571097,0.03433803716230688,0.25331605191110096,0.28965517241379307,0.25704076743272797,0.7813240366431093,0.8590634548327568,0.1698423264134459,0.7553667202399886,0.9406438803398233,0.07144579407062225,0.49999999943600704,0.9999999188583655,3.821418494635284e-10,1.7229112522871575e-05,0.006635994529131988,0.9402936464561433,0.499999880060909,3.8265340967772186e-10,1.743545927147759e-05,0.9400639699447532,0.07145601023282637,0.499999889301818,0.9999999173961736,1.7854647482669848e-05,0.9394404465356057,0.011224181727901373,0.07847753123671103,0.999999904794127,2.0249819981370393e-05,0.0068916435505120294,0.0289878294025232,0.025111947427799652,0.2185799432545974,0.09104101188141611,0.5628717581792516,0.023359786186001895,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.781418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0313458,0.0,0.0,0.0,0.0,0.0,15.435756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4157736,0.05119082722480243,0.6339502835385927,0.10617032075923885,0.4293925771040251,0.13103448275862067,0.43406599416222125,0.5396556791050487,0.4776281256225995,0.05285666368515206,0.1950077562652824,0.8069185245204804,0.21423071819280656,0.200000000267801,0.9998764820269369,6.2971791670334425e-06,0.0024227815774586917,0.05003453138310145,0.8063003214050033,0.19999993614837147,6.299739992119479e-06,0.002431602309833091,0.8058971021488832,0.21425549438694175,0.19999994099673585,0.9998758072860572,0.0024493022197192775,0.8051096948683358,0.0863314802383846,0.02547675129112215,0.9998713091736398,0.0025310715468709792,0.051933434560185024,0.1537177828139703,0.1579866952017404,0.3093076374260316,0.16494439022280272,0.525215494017842,0.16203208091480467,0
0.0,0.0,0.0,0.0,0.0,0.0,0.9752976,0.0,5.6073227,7.9028683,0.0,0.0,2.903854,0.9579143,0.0,0.0,3.9534607,1.0873562,0.0,0.46464902,0.0,7.6738644,8.833392,0.70599806,0.39486685,0.0,8.729103,0.0,0.0,0.0,1.1228775,0.0,0.0012817401760443871,0.5837334865452829,0.02654044087018413,0.14374725862369409,0.11724137931034483,0.1646418455211427,0.7914163273995692,0.2981566884983525,0.41219710522036107,0.309627621100483,0.9406268426236357,0.071464996649845,0.4999999987243213,0.9999999895735487,2.477887745972951e-11,4.38724021368939e-06,0.003557085632128864,0.9402773546841704,0.49999987977293836,2.4812046987854163e-11,4.439784541920574e-06,0.9400482202361204,0.07147371977437937,0.49999988920423505,0.9999999893856618,4.546527085666171e-06,0.9394251309159861,0.005572555468436378,0.0784871221897026,0.999999987755995,5.156854800798996e-06,0.003618734738685723,0.01950853218222085,0.01425741918656843,0.10660691500295227,0.09259393512987882,0.7085228854901438,0.02019052132221505,0
44.373203,0.0,0.0,47.35736,0.76282024,0.0,0.0,0.0,0.0,124.73166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.409588,0.0,0.0,0.0,5.063109,3.9600084,0.0,0.0,0.0,0.15757287312521198,0.46343323185414975,0.06683702744429944,0.41546636924965585,0.3448275862068965,0.41410331534735434,0.5772479111841002,0.31754134164112796,0.011450522197362319,0.055273539712396916,0.8529955125459661,0.16633206673133288,0.25000000034531555,0.9966048100922529,0.0005273141458613143,0.021860431020189683,0.1091201995748193,0.8524241253939273,0.24999992304738428,0.0005276104428627997,0.021970389175996186,0.8520529599219833,0.16634687591109798,0.24999992888422665,0.9965791740468286,0.022191489598172676,0.851286184666768,0.13855524947111042,0.03400124867820587,0.9963879026079783,0.023304305417915876,0.11043096131089349,0.22837760218997427,0.22338053431487517,0.30749598047059723,0.11107313952560777,0.6359656003177756,0.16630905275209848,0
0.0,0.10402424,4.0462627,0.0,0.0,0.0,0.0,1.31507,5.0608406,3.0559704,0.0,0.0,0.0,0.0,0.0,0.0,9.058163,3.7239,0.0,3.109078,0.0,4.5931244,6.479599,1.0790476,0.0,1.8666503,3.2727695,0.0,0.0,0.0,7.812299,0.0,0.00028652919367207273,0.38995552011765644,0.03243057180361682,0.17377925578257025,0.4482758620689655,0.16439094251836173,0.839983905733727,0.3252535316348248,0.3644973743435859,0.3211482721497697,0.9818970148576522,0.023820467760304033,0.9999999607475197,0.9999999997247611,2.229512603145216e-13,3.397894067492456e-07,0.002465004951116753,0.9817316512953772,0.9999999904502591,2.2359723768722448e-13,3.4858066251795735e-07,0.9816232281628021,0.02382471392058393,0.9999999969073033,0.9999999997139967,3.6680316724558707e-07,0.9811993609478642,0.0016997455358179624,0.18581194946606044,0.9999999995267501,5.497335548078394e-07,0.0019886686720516963,0.006930573415330637,0.004058880884600765,0.19306858692536188,0.018847627816826758,0.6255759075155394,0.001906265434882417,0
0.0,0.0,0.0,0.51570547,0.0,0.0,0.0,0.0,4.5265827,15.223364,0.0,0.0,0.0,0.0,0.0,0.0,0.41689616,2.9525938,0.0,0.0,0.0,6.6597204,0.0,20.88778,0.0,0.0,0.0,9.876603,0.0,0.0,3.1305783,0.0,0.009373797462952138,0.6239990208315934,0.009978691106473696,0.32884648893535473,0.4413793103448276,0.3291255210421763,0.7527261392684885,0.27767448194311656,0.07329860619554447,0.11237965916185057,0.9617154643778255,0.04758654992653488,0.6666666652004634,0.9999994725608319,4.821478945588953e-09,5.769849498373727e-05,0.006671462094903445,0.9614449791960705,0.666666546745327,4.830434189548201e-09,5.8656758844342285e-05,0.9612674939064217,0.047592131753847425,0.6666665559889168,0.9999994593603185,6.061666145830031e-05,0.9607194846311966,0.03675575309122558,0.11040018145996436,0.9999993341243139,7.286161931089448e-05,0.007125228619101764,0.02694423359725819,0.023934408082556265,0.2829448432156332,0.05243677398853303,0.6642847780026164,0.012462885212087726,0
0.0,0.93339187,5.425523,0.0,0.0,0.0,0.0,4.4064584,8.931574,1.1820658,0.0,0.0,0.0,1.5182945,0.0,0.0,6.3751016,2.5507288,0.0,1.0768586,0.0,8.239062,4.913217,5.932571,0.0,7.7967505,4.8117776,0.0,0.0,0.0,5.2267475,0.0,0.0024485988276854364,0.3183601788925162,0.05449885453562029,0.5013041671693006,0.7241379310344828,0.4865269761369958,0.6529832814649477,0.36317182170319073,0.269672608142768,0.3129334359214789,0.9818992832435051,0.023819080101812246,0.9999999714637062,0.9999999976158539,3.966193619825158e-12,1.4331506975852014e-06,0.002196849030824756,0.9817340637952685,0.9999999932170396,3.977686140735153e-12,1.4702301805867873e-06,0.9816257036597927,0.02382210898231673,0.9999999977432984,0.999999997522611,1.5470883712965052e-06,0.9812020292331891,0.006535228525644925,0.1858119495241868,0.9999999958976844,2.329473995878825e-06,0.0020082297610749247,0.00929598463976362,0.010882050704008927,0.4089804147834145,0.12472927847247456,0.3734329748441424,0.011421165382550459,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.316858,0.0,0.0,2.5327578,0.0,0.0,0.0,0.0,0.0,0.0,0.17006278,0.0,5.071617,0.0,4.3578615,0.0,0.0,0.0,2.4014997,0.0,0.0,0.0,0.0,0.015430753161886034,0.5482842682650465,0.08164547462661259,0.42114940831044234,0.3172413793103448,0.42199884682375166,0.5638218235638395,0.4342925201239125,0.13494241949910554,0.2736198881148942,0.9191177639074647,0.09526009643164063,0.400000000387694,0.9999976680956713,3.292337305310284e-08,0.0001651646630385833,0.012751213292985343,0.9187007947901149,0.39999989225417065,3.2957212673137225e-08,0.00016668383334183766,0.9184285570011342,0.09527035370288625,0.3999999004330673,0.9999976358535907,0.0001697574100916255,0.9177536941072507,0.02533472379964457,0.06040944440218593,0.9999973289628853,0.0001885137588970986,0.012122789884904929,0.05554371190323269,0.0579385498467436,0.387289166681534,0.09942487142073692,0.4398475991171814,0.03674170232469682,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.485446,0.0,0.0,5.644903,0.0,0.0,0.0,5.803967,4.342009,0.0,0.7257804,0.0,5.9557934,0.0,0.0,0.0,0.0,8.418596,0.0,0.0,0.0,2.7500079,0.0,0.006897022564621514,0.6614790214445389,0.03691538871519377,0.5415955587671557,0.5655172413793104,0.5466110010520516,0.8698731210158386,0.2921041813503389,0.19177101967799642,0.20104162185143787,0.9616783037105882,0.04762991245093773,0.6666666659395308,0.9999999015045878,5.146418704789129e-10,1.8850674561519894e-05,0.007760023102095652,0.9614088985655966,0.666666546577291,5.155977158705725e-10,1.9163748747548706e-05,0.9612323704964223,0.0476371037800456,0.6666665559025995,0.9999998990394918,1.9804068478363786e-05,0.9606851868867485,0.010049731656958837,0.11082635009889083,0.9999998719919719,2.425235724821108e-05,0.006720126180222229,0.032170678949062184,0.03912932221449425,0.5082840978428765,0.14153569006564737,0.6590019440112292,0.028350433636992668,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.466448,20.378223,0.0,0.0,0.0,0.0,0.0,0.0,11.867955,3.2328546,0.0,4.940765,0.0,2.5374098,6.2687087,7.337679,0.0,0.0,0.0,1.6092643,1.552327,0.072257094,0.0,0.0,0.005006259302180057,0.643034892489808,0.04772788312995301,0.523458330456624,0.4482758620689655,0.530310996406368,0.8434150169094639,0.322794015504541,0.18663397107425486,0.22349828620632284,0.9616824272942164,0.047614940914770615,0.6666666579676643,0.9999999389421572,2.720230591094816e-10,1.3704942008729906e-05,0.0009772634184369473,0.9614122356059751,0.6666665456972282,2.7252829164905974e-10,1.3932555229120193e-05,0.9612355485842611,0.047622745436489075,0.6666665556573694,0.9999999374140304,1.4398084705540001e-05,0.9606873944908181,0.03367918049483939,0.11025901862088029,0.9999999236471037,1.719801792279218e-05,0.0017883458919205892,0.027266049016426163,0.03202963883654538,0.47953346132910146,0.11973161684988959,0.6106009886221765,0.021706803066754807,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0840374,16.920832,0.0,0.0,2.4776878,1.4828445,0.0,0.0,1.7964584,2.9779768,0.0,0.45597523,0.0,12.793471,1.9591657,2.7260847,0.0,0.0,1.1844642,0.0,0.0,0.0,0.8203899,0.0,0.00784094773722221,0.7508469426785006,0.029829339031918693,0.5534899587453279,0.35172413793103446,0.587339511064901,0.8279027283417387,0.3715964995453624,0.2537658562367865,0.3117638433103403,0.9406417276474114,0.0714507835317074,0.4999999996753474,0.999999801132665,1.2627504684132546e-09,3.131910730217438e-05,0.0040825234927137355,0.9402920482739193,0.49999988005878226,1.2644408605642879e-09,3.169420471082298e-05,0.9400626113243854,0.07145963930289588,0.4999998892972508,0.9999997975490281,3.2456205683479575e-05,0.9394396467093665,0.019769356584938065,0.07851489129115734,0.9999997658674484,3.689440747133278e-05,0.004191243674331958,0.043756034039109395,0.05770185413954014,0.5747449690729943,0.206872531864849,0.7522945195148208,0.04976468151465836,0
0.0,0.0,3.8643622,0.0,0.0,0.0,0.0,2.4247975,7.84651,6.2495813,0.0,0.0,0.0,0.0,0.0,0.0,11.642006,3.0938418,0.0,7.402052,0.0,11.412707,8.425828,2.7838502,0.0,0.0,1.6360123,1.9754634,1.046801,0.0,12.934281,0.0,0.0020775533358497406,0.4515649189147347,0.029564925359074463,0.4180339806456479,0.5655172413793104,0.4106204708931409,0.8118257102607818,0.3881414773452284,0.21977895463964997,0.3052394424930704,0.9819017283136094,0.023813414911716756,0.9999999477520013,0.9999999979448331,3.253815218535506e-12,1.2980797138318934e-06,0.0016618421642173994,0.9817362012581683,0.9999999911443249,3.2632437656892917e-12,1.331664546712343e-06,0.9816276815923606,0.023817280778806068,0.999999997280165,0.9999999978644564,1.4012790392522063e-06,0.9812039548112472,0.008293585976491092,0.18581194951422447,0.9999999964638007,2.1096095395117105e-06,0.001957109168154586,0.013869294056462991,0.014439347972891004,0.40624442840396446,0.05158256612474831,0.6004169255379953,0.00622027667480348,0
0.0,0.0,0.0,0.0,0.0,0.0,0.32530692,0.0,0.0,11.066667,1.1168964,0.0,0.0,0.31789345,0.0,0.0,3.106462,2.7712872,0.0,0.0,0.0,7.9785833,1.7159666,1.6758796,0.0,0.0,1.1731825,0.0,0.0,0.0,1.7510246,0.0,0.0030613956013454497,0.5322820400058849,0.0285449607798854,0.31401609912130046,0.5103448275862069,0.30503707646479095,0.7660754151254977,0.11866242446621635,0.39034451915366103,0.11575763110020736,0.9406322229967783,0.07145410631523519,0.49999999811510454,0.999999963911045,1.297374457841332e-10,1.0038834093039775e-05,0.005519989012574799,0.9402824541007511,0.49999987982699945,1.2991111908772778e-10,1.0159065484969698e-05,0.9400528117248905,0.07146431968757744,0.4999998892381732,0.9999999632607135,1.0403312588369314e-05,0.9394296124153245,0.013433187393351196,0.07878908551351063,0.9999999564302574,1.2018458179999375e-05,0.005099673055160348,0.02573708630763653,0.024714400743232855,0.38014107866992364,0.016637165456719318,0.5412025585009068,0.004264735807014185,0
