0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,compactness1,compactness2,sphericalDisproportion,sphericity,area,surfaceArea,surfaceVolumeRatio,volume,class
0.0,0.0,0.0,1.3075055,0.0,0.0,4.7446747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5861273,0.0,0.008562209737176257,0.020532126825188658,0.3161090935017225,0.21101456682852035,0.036672629695885514,0.035294236618775274,0.23256846543513912,0.008562209737176254,0
0.0,0.0,0.0,3.2399354,0.0,1.8004049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.207754,0.0,0.005148631959785012,0.0009078787610781538,0.8186084167582857,0.128026769741886,0.06484794275491951,0.023708566257488448,0.6167625210473234,0.005148631959785009,0
0.0,0.0,0.0,0.0,0.0,0.0,8.599032,0.0,3.6365342,0.0,0.0,4.697161,0.5636286,0.0,8.483071,0.0,0.0026264980605660024,0.011456509148101084,0.4021390009438782,0.3417832167832169,0.019230769230769232,0.01367362291584002,0.40079005619891805,0.0026264980605660015,0
0.0,0.0,0.0,0.7996628,0.0,0.6576003,0.12995048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4494596,0.0,0.007809918074133344,0.006354702879018707,0.4994848393840112,0.15451223689719484,0.052772808586762074,0.032878588550145374,0.35088907250627077,0.007809918074133343,0
0.0,0.0,0.0,3.8761873,0.0,3.1722622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06724530796124613,0.05178685809771549,0.20366726706273464,0.07011717661914814,0.1189624329159213,0.15837106991337735,0.07380882401956289,0.06724530796124611,0
0.0,0.0,0.0,0.0,0.0,0.0,4.5042896,0.0,3.0146077,0.0,0.9959633,1.2232934,2.4996343,0.0,4.8477206,0.0,0.0014524012454123257,0.038092944938570135,0.23777482230610258,0.6536161512905698,0.005366726296958854,0.008218901430546084,0.3074849633461338,0.0014524012454123255,0
0.0,0.0,0.0,0.0,0.0,0.0,4.011986,0.0,2.8884091,0.0,0.0,0.0,0.0,0.0,7.492384,0.0,0.008436103042215303,0.03246429700365315,0.25677622045637655,0.24789803220035786,0.029964221824686943,0.03489383572280894,0.19855307024393384,0.008436103042215303,0
0.0,0.0,0.0,0.0,0.0,0.0,3.553686,0.0,3.5796237,0.0,0.0,3.002616,1.3321034,0.0,4.681454,0.0,0.012193212850707071,0.04140930863230976,0.22819664534739809,0.21314245906151094,0.03622540250447227,0.04617219502666117,0.15969514473989885,0.012193212850707067,0
0.0,0.0,0.0,11.947602,0.0,10.835556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033674836061296565,0.007503014565290417,0.47117792982963314,0.05907670947587644,0.13953488372093023,0.09713627818064595,0.2019208071988231,0.03367483606129655,1
0.0,0.0,0.0,10.510922,0.0,11.787517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48550886,0.0,0.1492146596858639,0.009019298294594781,0.44055344767212934,0.01724527126130786,0.3671735241502683,0.27504903510050777,0.10653054998634272,0.14921465968586387,1
0.0,0.82822186,0.0,7.8531175,3.4425232,9.528513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6142700596615124,0.32538383084070177,0.05546736655047209,0.023735126258194805,0.295169946332737,0.7200778208579728,0.0,0.6142700596615123,1
0.0,0.0,0.0,8.963596,0.0,4.5380883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03141361256544503,0.012309736348762068,0.3909392555131145,0.07360035649012227,0.11359570661896244,0.0924180660150208,0.17556948139206038,0.03141361256544503,1
0.0,0.0,0.0,26.71852,12.680671,16.88319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10351185402932636,0.008642098641523484,0.44758454592522123,0.024343555796091067,0.2898032200357782,0.21376763359859852,0.12546257739540811,0.10351185402932633,1
0.0,0.0,0.0,2.5926802,0.0,0.0,1.9690582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4645026,0.0,0.07450731418830775,0.04747501292863173,0.21300954198593514,0.0627847909001924,0.13193202146690516,0.17012745767603704,0.0732641610689618,0.07450731418830774,1
0.0,0.0,0.0,9.862769,0.0,4.7472854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04315458071698179,0.018375612625772014,0.3315809056849077,0.06691172537576,0.12432915921288014,0.11590052368778883,0.13477883991391748,0.04315458071698179,1
0.0,0.0,0.0,0.0,0.0,0.0,3.724956,0.0,1.0472956,0.0,0.0,0.0,0.0,0.0,6.1785097,0.0,0.009497138682576407,0.018202780042242794,0.33291826723889667,0.19002914687557831,0.04159212880143113,0.03821003508849668,0.2342795559959913,0.009497138682576404,1
0.0,0.0,0.0,29.870346,3.7235115,34.825794,0.0,9.848382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17582752082934724,0.006969337040450341,0.48368079054081925,0.012652158787285858,0.44275491949910556,0.3078188369608441,0.1091361794543549,0.17582752082934722,1
0.0,0.0,0.0,15.147573,7.7647953,14.309707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5529648118835992,0.3313714918666493,0.05439285120291827,0.02642243681591196,0.27280858676207514,0.6707219253354594,0.0007700600248259325,0.5529648118835991,1
0.0,4.7317243,0.0,40.459564,4.572335,34.11536,0.0,5.2852173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4583934876763321,0.01741989665106022,0.3391802069949828,0.005651074449524063,0.6417710196779964,0.5908295624711207,0.048768510603323406,0.458393487676332,1
0.0,0.0,0.0,1.3896972,0.0,0.0,2.9248934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.270684,0.0,0.024195091405611324,0.031895181757275945,0.2589315689579346,0.1232573561162174,0.06753130590339892,0.07655499479280023,0.13681155992344954,0.024195091405611314,1
0.0,0.0,0.0,5.9023166,0.0,3.7372892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034153171800803614,0.010229647161577917,0.4201216366159255,0.0649130729284263,0.12790697674418602,0.09812106512955975,0.181351813003303,0.03415317180080361,1
0.0,0.0,0.0,4.3155627,0.0,1.0040945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3679276,0.0,0.014845801951609821,0.014987990254123068,0.3610990878486887,0.13314947326575233,0.062164579606440076,0.053490481826116404,0.2149840799727926,0.014845801951609817,1
0.0,0.0,0.0,0.43580487,0.0,0.0,4.933706,0.0,1.1004431,0.0,0.0,2.1103165,0.0,0.0,8.363124,0.0,0.008714407472473954,0.021887087302004733,0.3073935920353142,0.21314245906151094,0.03622540250447227,0.03577514923223674,0.22609840425191677,0.008714407472473953,1
0.0,0.0,0.0,20.253922,7.947572,11.184802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07521177227739996,0.011404407472232076,0.40285512458047146,0.03609418015489593,0.2137745974955277,0.17124737420297415,0.12907405759673776,0.07521177227739995,1
0.0,0.0,0.0,4.4846015,0.0,0.0,2.4244175,0.0,0.0,0.0,0.0,2.0154133,0.0,0.0,8.599542,0.0,0.004213703014384861,0.003291503452591941,0.6149620922942779,0.18663397107425486,0.042486583184257604,0.02018568183961457,0.5059755321983572,0.00421370301438486,1
0.0,0.0,0.0,0.6591487,0.0,0.0,2.9806583,0.0,1.2604812,0.0,0.0,0.0,0.0,0.0,5.664084,0.0,0.009584108817032234,0.045700234072920336,0.21718095279565525,0.25680093763493933,0.028622540250447227,0.03847678554307347,0.16754965387259405,0.009584108817032231,1
0.0,0.0,0.0,2.8574262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0483513,0.0,0.007714250926231932,0.008712437336417583,0.44624670220296836,0.17124958072450805,0.046958855098389984,0.03256657155631248,0.319866007369959,0.007714250926231932,1
0.0,0.0,0.0,3.8302126,0.0,1.6268897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039693606,0.0,0.029708997930110802,0.011050018699793494,0.40783223899324317,0.07390429338103757,0.1131484794275492,0.0887884478919633,0.1859928127749313,0.0297089979301108,1
0.0,0.0,0.0,28.273905,8.424173,22.463726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1038379920335357,0.008931332120821254,0.4421621969971542,0.02460353913842286,0.287567084078712,0.21423336365142,0.12386392514924509,0.10383799203353569,1
0.0,0.0,0.0,6.328597,0.0,4.2235246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03581430136890992,0.0036271592805208206,0.5978297829653828,0.04464659536406197,0.17889087656529515,0.10150687789056684,0.24512368331193027,0.035814301368909916,1
0.0,0.0,0.0,1.8960431,0.0,0.0,3.2824275,0.0,0.3556097,0.0,0.0,0.41966587,0.0,0.0,7.7719045,0.0,0.007170687585883011,0.013361200937429043,0.37836062549047045,0.20486732259988072,0.03801431127012522,0.030771586980341048,0.2851527292690729,0.007170687585883007,1
0.0,0.0,0.0,4.091876,0.0,1.8329831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.561309,0.0,0.008627437338018126,0.004952400761021218,0.542870609227058,0.13494241949910554,0.061270125223613595,0.03550065130220736,0.3654670194688938,0.008627437338018124,1
0.0,0.0,0.0,22.849659,4.3121533,11.793642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08624828233984451,0.014861043275277227,0.3623619415992644,0.03563587575215482,0.21601073345259392,0.18836807277673187,0.11078818080265061,0.0862482823398445,1
0.0,0.13823766,0.0,19.89508,0.0,14.836351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0393626828547077,0.0038557345317038654,0.5870288548197317,0.04216655830913797,0.1878354203935599,0.1085738034723103,0.23298642804387446,0.039362682854707697,1
0.0,0.0,0.0,14.610548,2.0216835,12.80441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29673775025656196,0.029396919456916994,0.26901095946146436,0.01480727695630504,0.40384615384615385,0.4399115491243888,0.04726251158208056,0.2967377502565619,1
0.0,5.5890126,0.0,0.0,2.6040556,0.0,5.89578,0.0,6.083188,0.0,0.0,0.0,5.960231,0.0,0.0,0.0,0.0023873301908124756,0.003562100078174515,0.6010267531812058,0.25680093763493933,0.028622540250447227,0.012616638738607749,0.5760998668576921,0.002387330190812475,0
0.0,5.884308,0.0,0.0,3.7466273,0.0,6.5292525,0.0,4.245986,0.0,0.0,0.0,5.739783,0.0,0.0,0.0,0.0071924301194969675,0.03783023472175385,0.23857934861380498,0.2876186872161828,0.024597495527728087,0.03084413370220141,0.1980614724579537,0.007192430119496964,0
16.182219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045415804212833324,0.004092674069294635,0.5764862832108075,0.03822438667318989,0.20393559928443647,0.12016970097013557,0.21752012088539743,0.04541580421283332,0
0.0,9.829698,0.0,0.0,10.375411,0.0,11.205926,0.0,14.635952,0.0,0.0,0.0,13.120261,0.0,0.0,0.0,0.0018872519176914653,0.017367081131137788,0.3396151960621833,0.45444543828264766,0.012075134168157425,0.01032278898600677,0.3793519430246592,0.0018872519176914646,0
3.7213228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015428501852463871,0.004218804501087818,0.5711226304540938,0.08734647705235941,0.09615384615384616,0.05504165797076287,0.31559863749044387,0.015428501852463864,0
0.0,5.6914783,0.0,0.0,1.1743047,0.0,3.7068543,0.0,0.0,0.0,0.0,0.0,2.6753232,0.0,0.0,0.0,0.0033744412168861216,0.005107420374299926,0.5374628714276678,0.2369114680470445,0.03175313059033989,0.016839882316846626,0.4785842305837487,0.0033744412168861208,0
0.0,4.884108,0.0,0.0,5.3477817,0.0,7.022677,0.0,6.6565037,0.0,0.0,0.0,6.143622,0.0,0.0,0.0,0.0001043641613469933,0.01655209126205713,0.3465427156486791,0.8503279666070364,0.0017889087656529513,0.0006850876138676746,0.5381544320888678,0.0001043641613469933,0
0.0,7.77908,0.0,0.0,4.941255,0.0,4.1829357,0.0,3.3062224,0.0,0.0,0.0,6.221778,0.0,0.0,0.0,0.002756953262249744,0.005104531879491866,0.5375620352029803,0.2630853414711144,0.027728085867620753,0.014240408990179436,0.5047572462465588,0.002756953262249743,0
0.0,7.252565,0.0,0.0,5.0276093,0.0,6.4861684,0.0,0.0,0.0,0.0,0.0,9.444182,0.0,0.0,0.0,0.014976257153293562,0.048809651694194475,0.21000369840725003,0.19718326731408126,0.03980322003577818,0.053839386820508026,0.1391745387903655,0.014976257153293558,0
0.0,5.5617585,0.0,0.0,3.8662326,0.0,5.7814536,0.0,7.878755,0.0,0.0,0.0,7.9206047,0.0,0.0,0.0,0.006383607869057767,0.018082734685259366,0.33385650024129915,0.24228533094812163,0.030858676207513418,0.02810028676104464,0.2671969619087231,0.006383607869057765,0
1.3033359,3.081328,0.0,0.0,0.0,0.0,0.0646279,0.0,0.0,0.0,0.0,0.0,0.8825647,0.0,0.0,0.0,0.02826094519142127,0.037176364312296914,0.24061342327250235,0.11668963899234581,0.07155635062611806,0.08565209311938572,0.12143904039057311,0.028260945191421267,0
0.0,5.6688123,0.0,0.0,5.341594,0.0,4.5478616,0.0,7.966428,0.0,0.0,0.0,6.40315,0.0,0.0,0.0,0.002278617522742691,0.02954732900987783,0.2683735682246986,0.49485688729874777,0.010286225402504472,0.01212807002186858,0.3027175498427069,0.0022786175227426904,0
3.555177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007740341966568682,0.004371080431413186,0.564860789197187,0.13962721449593168,0.059033989266547404,0.032651779506108355,0.3916241361893532,0.0077403419665686805,0
0.5548128,2.0615995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007757735993459847,0.019910347152047262,0.3203537511598743,0.22207960644007158,0.034436493738819324,0.032708537846452744,0.24281806730955066,0.007757735993459846,0
0.0,5.4650874,0.0,0.0,4.509394,0.0,6.255025,0.0,8.358062,0.0,0.0,0.0,8.067458,0.0,0.0,0.0,0.0034961994051242807,0.012573456279483084,0.38766546128229185,0.3037216554658416,0.022808586762075138,0.017337686207827052,0.36047659805730237,0.00349619940512428,0
0.0,7.5978947,0.0,0.0,8.483544,0.0,7.623918,0.0,12.257169,0.0,0.0,0.0,9.520585,0.0,0.0,0.0,0.0026264980605660024,0.06053714165291166,0.18749186651800792,0.58552359983487,0.007155635062611807,0.01367362291584002,0.22609840425191677,0.0026264980605660015,0
7.7624073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024629942077890463,0.021318449363337797,0.3109663764178712,0.10589669051878356,0.07915921288014312,0.07755015678387407,0.15799826874715364,0.024629942077890453,0
1.5779779,2.576066,0.0,0.0,0.0,0.0,0.37848476,0.0,0.0,0.0,0.0,0.0,1.2067537,0.0,0.0,0.0,0.053973665443286786,1.0,0.0,0.2369114680470445,0.03175313059033989,0.13573827505077668,0.014157861166592327,0.05397366544328678,0
5.3844824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04102381242281401,0.010133261696973563,0.4216419477992416,0.05629424217416487,0.14579606440071555,0.11181047755862432,0.16991525662470133,0.041023812422814006,0
1.141195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004191960480770905,0.0027200775328832276,0.6483467569545672,0.17862908503861427,0.044722719141323794,0.020101370659680845,0.5308382859816857,0.004191960480770903,0
0.0,3.207428,0.0,0.0,3.9985704,0.0,4.455552,0.0,3.39948,0.0,0.0,0.0,4.139969,0.0,0.0,0.0,0.0038092918891652608,0.06474227907995249,0.1807667839806617,0.49485688729874777,0.010286225402504472,0.018597697632942528,0.19858900742253294,0.0038092918891652608,0
5.4714804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016954827712163643,0.010502657138553537,0.4159057619274369,0.1082677704355445,0.07737030411449017,0.05902059406850463,0.2313792885308468,0.016954827712163643,0
0.0,8.042176,0.0,0.0,5.8275857,0.0,4.548036,0.0,4.6357145,0.0,0.0,0.0,7.7695956,0.0,0.0,0.0,0.004757266354733785,0.05106246870264677,0.20516462853922834,0.404652760030667,0.014758497316636853,0.022257169556097647,0.20260186627074125,0.0047572663547337845,0
10.3815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11390478509679779,0.02591384870691306,0.28504863753814474,0.03518654012441842,0.2182468694096601,0.2283808465946787,0.07884392435998755,0.11390478509679776,0
0.0,4.221831,0.0,0.0,0.39162183,0.0,2.2836986,0.0,0.0,0.0,0.0,0.0,0.73330206,0.0,0.0,0.0,0.01778104398949401,0.04003250196286458,0.23204847423313563,0.16442492635883085,0.049194991055456175,0.06112727982925496,0.14089555230037365,0.017781043989494007,0
0.0,9.404672,0.0,0.0,8.918763,0.0,10.457448,0.0,13.367853,0.0,0.0,0.0,12.988799,0.0,0.0,0.0,0.002539527926110174,0.020896992912742236,0.3136925968480221,0.42002087060226595,0.013864042933810375,0.013292013846935671,0.33167086599766554,0.0025395279261101735,0
0.0,7.8576293,0.0,0.0,6.3481803,0.0,10.260802,0.0,7.0456314,0.0,0.0,0.0,8.430303,0.0,0.0,0.0,0.0018611608773547168,0.05215809016819067,0.20291042179827273,0.6536161512905698,0.005366726296958854,0.010199652522779603,0.2602416186886801,0.0018611608773547162,0
8.655455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046720356229670745,0.013569154417625592,0.37601492980545986,0.05648556535685646,0.1453488372093023,0.12260112848198415,0.14601813878744452,0.04672035622967073,1
4.9085946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011723574124645598,0.0015573656270268814,0.7411764338402282,0.08266010733452595,0.10152057245080501,0.04482732268464305,0.43717422017878466,0.011723574124645596,1
11.0437975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030300394844410435,0.008021813825398216,0.4599560623005544,0.06540297063742258,0.12701252236135957,0.09005512795433301,0.20537337206645914,0.03030039484441043,1
0.0,0.21524239,0.0,0.0,0.0,0.0,1.8787105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011184359291019465,0.016120924790117622,0.35038061138496174,0.16442492635883085,0.049194991055456175,0.04326266457988351,0.2311859737293224,0.011184359291019463,1
0.0,7.9933767,0.0,0.0,7.3557806,0.0,8.380651,0.0,6.959231,0.0,0.0,0.0,7.1867747,0.0,0.0,0.0,0.0009523229722913154,0.04282707631015534,0.22439949132832365,0.7909752637098267,0.0026833631484794278,0.005639711315843629,0.32016313991568673,0.0009523229722913152,1
4.735461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02642152684768051,0.009954181034717813,0.4245125060647722,0.07773113514392586,0.10778175313059034,0.08159242350013443,0.20107919427725127,0.026421526847680506,1
35.828663,0.0,0.0,0.0,0.0,27.767704,0.0,1.1541651,6.1368227,0.0,0.0,43.09729,0.0,7.182137,0.0,12.260755,0.2849315545041833,0.016743519362959678,0.3448781663755354,0.011309112129333446,0.47093023255813954,0.42793179813276644,0.06269393933258073,0.2849315545041833,1
14.867836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0790384581934564,0.02070986355026937,0.3149252777858511,0.04362696063985655,0.18246869409660108,0.17727176598821595,0.10098853335574816,0.07903845819345637,1
2.7401245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02760866918300256,0.016067594401286273,0.3508641123604672,0.08859285197731512,0.09481216457960644,0.08422249495640129,0.16772047179919838,0.027608669183002556,1
5.139432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01730270824998696,0.007490683996023677,0.47145531372225535,0.09581689416031564,0.08765652951699464,0.05991147056027138,0.2561461972914366,0.017302708249986955,1
3.2517984,0.7520474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006692351846375956,0.008175962889945902,0.4567811335034192,0.18335196779964222,0.04338103756708408,0.02915890731963903,0.34119259121543405,0.006692351846375955,1
21.165775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06459271886034337,0.0025806916685619224,0.6574612537409782,0.024240644113480075,0.29069767441860467,0.1539740413720237,0.21615534800016573,0.06459271886034336,1
12.729611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04015411107825574,0.008364264575841674,0.45299493782917666,0.05355054158721423,0.15250447227191413,0.1101213092892458,0.1826663251159676,0.04015411107825573,1
2.819555,0.20394999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03706667130507384,0.0516811275027635,0.203884116194888,0.1082677704355445,0.07737030411449017,0.10402596371151213,0.09536771596078197,0.037066671305073844,1
19.985106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14812753300516604,0.01780989694991143,0.33601801584429597,0.0236853874399774,0.2956171735241503,0.273671003525362,0.08214614502846955,0.14812753300516604,1
