0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,class
0.0,0.0,0.0,0.5274238,0.0,3.204923,0.0,0.5667586,0.0,2.2586086,3.1485791,4.525541,0.0,0.0,0.0,0.0,0.0,0.0,1.3519487,0.0,6.3673,0.0,1.2993007,0.98487467,0.0,0.0,0.0,0.0,1.0640609,5.486459,0.0,0.0,2.5248823,5.409966,3.3482068,5.6538997,0.9340393,3.5965037,0.0,0.0,0.0,3.656776,0.0,0.0,0.39899883,0.0,0.0,0.48179743,0.0,4.4338646,9.312427,0.0,1.4695853,0.0,0.39040935,0.0,0.5433058,0.32512322,0.0,0.0,5.7646685,0.0,0.43839982,6.8855395,0.0,8.116954,4.2768917,0.0,0.0,0.0,0.46414962,6.0251307,5.922943,1.2488772,2.6888666,2.378177,0.0,0.0,0.0,0.0,0.08493779,0.0,4.378323,0.023244133,0.0,2.8630996,0.2154629,0.0,0.0,1.4428651,0.0,1.7398965,0.0,6.9489074,0.0,5.610925,0.0,0.0,0.3863377,0.0,1.808438,0.0,0.94186395,0.0,0.0,0.0065050703,3.1810825,0.0,0.0,0.0,3.4533198,0.0,0.0,3.4220042,0.0,3.483765,0.0,0.0,0.0,3.8843162,6.8962736,0.0,2.1883855,4.1249447,6.0592017,0.0,4.7531614,2.4898422,0
0.0,0.0,0.0,2.738096,0.509214,6.1109214,3.6803155,4.080504,2.993071,9.51503,0.13141797,0.0,0.30390808,0.0,0.0,6.033005,0.0,0.0,8.762258,4.414528,14.729522,0.0,3.2526596,0.0,0.0,0.0,0.0,0.0,0.54457366,7.1693263,0.0,0.0,11.159674,0.0,0.0,14.707286,0.0,0.0,0.0,2.5509007,0.0,0.0,0.0,0.5718457,2.7662277,0.0,0.0,2.49243,2.6526098,8.185217,4.1103253,0.0,0.0,0.0,0.0,0.0,1.4336035,0.0,0.0,0.0,0.85575485,0.0,6.744449,7.1623206,0.0,7.076722,0.0,1.3676996,0.9623234,0.0,8.995799,5.2143254,7.9521313,9.386687,4.118141,3.9571714,0.0,0.0,2.4206777,0.0,0.0,0.0,0.0,0.5733198,0.0,0.0,3.5445704,0.0,6.468436,0.0,0.0,0.0,0.0,6.042423,2.108169,4.8213987,1.7183067,0.0,0.0,0.0,8.252589,0.3257797,3.3049738,2.373528,0.0,0.0,0.0,0.0,0.0,0.0,4.6888413,0.13939798,0.0,7.822214,0.0,7.792283,0.0,0.0,0.0,8.851742,8.91616,0.0,1.092604,3.2569408,0.44048086,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1.2138263,0.28039646,0.0,2.0184848,0.0,14.615841,0.0,3.6509287,1.1895809,0.0,0.0,0.0,0.0,0.0,6.0298204,0.0,25.226318,0.0,11.75357,0.5366811,0.0,0.0,0.0,0.0,1.7142467,6.523502,0.0,0.0,6.033286,1.871367,3.8620224,8.011438,0.0,0.61066216,0.0,0.5734445,0.0,0.7308232,0.0,5.241948,7.8771644,0.0,0.0,5.6370654,0.0,10.010357,11.1615505,4.5004296,0.08808591,0.0,0.0,0.0,0.0,4.8308325,0.0,0.0,6.512209,0.0,4.517264,11.99623,0.0,5.633952,6.8777432,0.0,0.0,0.0,5.730134,0.0,5.5382524,5.5068116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5870414,0.0,0.0,1.58458,0.0,0.0,7.3662353,7.064062,0.0,4.45758,0.0,14.343574,4.404566,1.0593697,0.0,0.0,11.279987,0.0,0.0,3.061996,0.0,0.0,0.47439536,2.2133195,7.636944,0.0,0.0,0.0,6.9695916,4.8995943,0.0,10.333359,0.0,12.63902,0.0,0.0,0.0,1.6368115,13.596444,0.0,0.0,0.0,7.5395985,0.0,8.118556,11.060346,0
0.0,0.0,0.0,0.0,0.66368854,1.0843139,0.0,0.43437296,0.0,9.098113,0.9977692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3378155,1.4199054,11.675775,0.0,7.0153923,0.0,0.0,0.0,0.0,3.1528232,0.0,8.160906,0.0,0.0,1.0332594,0.0,2.414077,8.908094,0.0,0.7795307,0.0,0.0,0.0,3.4930441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7617052,4.6952972,3.520136,2.178848,0.0,0.0,0.0,0.0,1.1681498,0.0,0.0,0.80885077,0.0,8.041585,2.4638412,0.0,8.287608,5.335474,0.0,0.0,0.0,6.5576878,0.84000605,7.683178,0.76834697,3.6966503,2.840426,0.0,0.0,3.3656158,0.0,0.0,0.0,6.2339334,0.0,0.0,0.0,0.0,0.0,0.0,6.443887,0.064246595,2.9077668,0.0,4.4639497,2.3930502,1.9254411,0.0,0.0,3.8757389,0.0,0.0,4.130496,0.0,0.0,0.16076688,0.0,0.0,0.0,0.0,0.0,8.137937,0.7798462,0.0,3.643433,0.0,10.035933,0.0,0.0,0.0,3.9007413,7.952241,0.0,0.0,0.0,3.815803,0.0,4.7427154,1.0006415,0
0.0,0.0,0.0,15.413288,23.40714,5.717539,0.0,0.0,3.4726815,11.559518,0.0,0.0,11.818138,0.0,0.0,0.23069371,0.0,0.0,21.72754,5.028546,39.591793,7.09471,11.696649,0.0,0.0,5.804447,0.0,1.8432324,0.0,11.852691,0.0,0.0,22.964806,0.0,0.0,28.530117,0.0,0.0,0.0,0.0,0.0,0.0,13.294073,0.0,0.0,0.0,0.0,0.0,5.079695,5.18142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8575187,0.0,0.0,0.0,13.164661,19.799767,0.0,0.0,3.5012445,0.0,0.0,0.0,0.0,25.261805,0.0,15.234805,0.0,20.16216,0.0,0.0,0.0,12.405327,0.0,0.0,0.0,5.6276326,0.0,0.0,0.0,0.0,0.982318,10.20297,0.0,0.0,0.03479405,0.0,0.0,25.243711,0.0,0.0,0.0,0.0,0.0,0.0,46.060455,0.0,0.0,0.0,0.0,2.0130064,0.0,0.0,0.0,60.372795,0.0,0.0,0.0,0.0,11.988008,0.0,0.0,0.0,0.0,13.60803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.4946551,0.0,0.0,0.0,0.0,4.9785795,0.0,1.7391391,0.0,2.234672,3.185364,2.2633114,2.7390149,0.0,0.0,0.0,0.0,0.0,5.8884773,0.0,12.430577,0.0,3.2133586,4.706938,0.0,0.0,0.0,0.0,5.975995,4.6914234,0.0,0.0,3.2848105,1.814907,4.5988674,7.5421453,0.0,0.0,0.0,4.9064026,0.0,0.15398397,0.0,0.0,7.168205,0.0,0.0,8.286854,0.0,11.697858,11.819678,4.2215924,1.1784848,0.0,0.0,0.0,0.1252651,3.0031614,0.0,0.0,4.030836,0.0,5.7412043,8.542895,0.0,5.5307937,1.792067,0.5987066,0.0,0.0,1.8173962,1.7309765,3.9035711,6.8350496,0.32380024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6504931,0.0,0.0,7.186761,1.5145261,0.0,2.5140004,0.0,6.619305,0.0,3.8495471,0.0,0.0,3.2667112,0.0,0.0,1.1506375,6.683823,0.0,0.0,0.0,6.063202,0.0,0.0,0.0,5.683094,5.282598,0.0,4.7814627,0.0,6.202864,0.0,0.0,0.0,2.3656673,6.4262676,0.0,0.0,0.0,5.4017897,0.0,4.5158453,5.697508,0
4.037887,0.0,39.905228,67.53849,44.219128,0.0,0.0,13.136533,58.235542,27.660961,0.0,4.542181,22.621948,29.184519,0.0,51.073925,0.0,0.0,81.664474,0.0,68.97045,27.557837,0.0,0.0,0.0,22.404015,27.8988,6.8135433,0.0,29.59909,0.0,0.0,51.125847,0.0,1.9449228,48.09335,6.0406127,0.0,0.0,0.0,0.0,0.0,2.1680095,0.0,0.0,0.0,0.0,0.0,0.8388104,0.0,0.0,21.351357,0.0,0.0,0.0,5.9540086,2.7696073,0.0,0.0,0.0,0.0,18.705639,48.62527,0.0,0.0,0.0,0.0,48.34628,0.0,0.0,106.61857,0.0,66.75409,0.0,37.81689,54.640217,0.0,0.0,0.0,0.0,21.721502,0.0,0.0,19.93721,13.998901,0.0,0.0,2.910501,0.0,0.0,19.246828,76.11489,35.033607,0.0,39.307507,25.311596,0.0,35.06195,0.0,0.0,0.0,114.56207,0.0,0.0,0.0,0.0,0.0,14.077788,56.535873,42.7708,157.89598,0.0,17.565405,0.0,0.0,0.0,19.493956,52.394917,0.0,35.939507,30.757566,0.0,0.0,0.0,0.0,21.127066,29.345316,0.0,0
0.0,0.0,0.0,0.54618245,0.0,2.2058544,0.15778008,0.0,0.0,2.6017277,2.531453,6.333283,0.0,0.0,0.0,0.0,0.0,0.0,0.5456017,0.5048809,7.2026706,0.0,2.5325677,2.847189,0.0,0.0,0.0,0.0,0.0,5.3896623,0.0,0.0,0.8562814,4.891719,3.6922092,7.5599847,0.0,0.89751625,0.0,0.0,0.0,1.7622467,0.0,0.46141216,0.0,0.76154447,0.0,0.7148453,0.54518,6.4261847,8.148644,0.15057813,2.5694566,1.8041577,0.10101103,0.0,0.0,0.0,0.0,0.0,6.958708,0.0,0.0,7.2400765,0.0,7.2011633,4.0985184,0.0,0.0,2.8154898,0.6138452,4.2661777,2.2527242,3.1665318,0.0,4.021434,0.0,0.0,0.0,0.0,0.0,0.0,6.130965,0.0,0.0,1.7178664,0.0,0.0,0.71510965,2.5216644,0.0,0.5644689,0.0,7.38146,3.1264868,4.7615223,0.0,0.0,1.3454983,0.0,3.0864117,0.0,0.0,0.37673807,0.40835243,0.0,2.7427912,0.0,0.0,0.0,0.7579392,3.7848885,0.0,6.933037,0.0,3.964505,0.0,0.0,0.0,4.279974,5.4216204,0.29746136,2.1066532,1.040589,6.465049,0.0,2.8121839,3.9151113,0
0.0,0.0,0.0,6.5801716,0.0,0.19821635,0.17097272,0.0,1.4008435,21.279552,0.0,3.7931561,7.2841945,0.0,0.0,4.7602005,0.0,0.0,14.408449,7.925865,32.989037,0.63143045,0.0,0.0,0.0,0.0,0.0,13.195551,0.0,13.125069,0.0,0.0,18.237509,0.0,2.2462058,24.868652,0.0,0.0,0.0,3.4285495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5622938,5.851745,0.0,0.0,2.473325,8.17151,0.0,0.0,0.17087887,7.7589107,0.0,0.0,0.0,0.0,12.134536,0.0,0.0,10.483138,3.0275664,0.0,0.0,0.0,10.764134,0.0,12.612565,0.48400503,12.559,19.189045,0.0,0.0,18.753984,0.0,0.0,0.0,19.715933,0.0,0.0,0.0,0.0,0.0,0.0,4.9251494,0.7179339,7.0694613,7.3400297,0.0,8.687615,0.0,5.8060083,0.0,0.0,0.0,0.0,12.800686,0.0,2.0492547,1.412366,0.0,1.2789024,0.0,0.0,0.0,26.52843,0.0,0.0,0.0,0.0,5.6049,0.0,0.0,0.0,13.247946,14.395264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.12695704,1.4356942,4.7495646,0.0,0.0,1.2271239,3.5028682,3.1646817,1.1338315,0.0,0.0,0.0,0.0,0.0,0.0,0.019475898,3.9604814,11.6853485,0.0,4.5668216,5.6958647,0.0,0.0,0.0,0.0,0.1841514,8.966507,0.0,0.0,3.8483615,8.386347,4.1114297,5.4773917,0.0,0.0,0.0,1.6531364,0.0,6.969565,0.0,1.6003437,0.0,0.82033896,0.0,6.650617,0.0,9.781469,7.5670795,1.8468859,5.585544,1.0704615,0.1453068,0.0,2.6059415,0.0,0.0,0.0,5.416849,0.0,0.0,10.141575,1.0212079,11.227519,0.0,0.0,0.0,8.720041,0.0,1.4700269,0.6084659,1.5181311,0.8589289,6.3789854,0.0,0.0,0.0,0.0,0.0,0.0,3.8642554,0.3913801,0.0,1.7821561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1962757,1.217362,6.078026,2.3591428,0.0,0.0,0.0,3.455669,0.0,0.0,0.0,0.0,0.0,1.7062933,0.0,0.0,0.0,1.3186126,3.9852197,0.0,9.084466,0.0,10.088393,0.0,0.0,0.0,7.736879,4.2314987,1.0918124,2.4279563,2.4795973,5.29393,0.0,3.803829,6.54397,0
0.0,0.0,0.0,4.7136884,13.107617,0.60606617,0.0,9.53047,0.0,12.902812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.736216,7.649087,35.261005,0.0,10.137141,0.0,0.0,0.0,0.0,2.9156418,0.0,7.251563,0.0,0.0,13.710002,0.0,0.0,7.1169076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9892325,0.0,10.787455,3.958284,0.0,0.0,0.0,0.0,7.6564026,0.0,0.0,0.0,0.0,10.2219,0.0,0.0,4.723586,0.0,0.0,0.0,0.0,16.672857,0.0,17.036217,0.0,18.417404,0.0,3.6501036,0.0,13.724803,0.0,0.0,0.0,8.993993,0.0,0.0,0.0,0.0,0.0,2.8520782,0.0,0.0,10.906679,0.62492883,3.1826417,12.649695,6.225204,6.0768023,0.0,0.0,0.0,0.0,19.243114,0.0,0.0,2.3927007,0.0,0.27153498,0.0,0.0,0.0,32.154957,0.0,0.0,3.3840864,0.0,18.702057,0.0,0.0,0.0,4.897607,9.843337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.7900463,5.191459,3.3899598,0.0,2.2112792,0.0,13.555978,5.2805862,3.8103132,0.0,0.0,0.0,0.0,0.0,0.0,7.702032,0.53292525,20.569683,0.0,12.806701,3.1342196,0.0,0.0,0.0,0.0,2.8937454,7.2240386,0.0,0.0,1.8669719,4.088403,3.065193,10.87206,0.0,0.0,0.0,0.0,0.0,5.7244005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.771122,10.741965,0.0,3.282182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10513557,0.0,9.5791645,5.9123077,0.0,7.260989,6.7221127,0.0,0.0,0.0,18.083113,1.348112,18.507442,0.24848334,8.155753,0.0,0.0,0.0,5.718901,0.0,0.0,0.0,6.680498,0.0,0.0,4.847754,0.0,0.0,6.087796,3.4085531,0.0,9.532364,0.0,14.92618,4.7293158,8.628678,2.7140582,0.0,5.6589575,0.0,0.0,9.653182,0.0,0.0,5.656477,0.0,5.1299987,0.0,0.0,0.0,12.374691,2.3878226,0.0,9.075095,0.0,14.787467,0.0,0.0,0.0,4.8572288,17.891294,0.0,0.0,0.0,6.0546446,0.0,4.756729,4.068605,0
