0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,idm135_N,differenceends,class
6.756054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0323236,0.0,0.0,0.0,0.043425266,0.0,7.598721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.343601,0.0,0.0,0.0,1.7947122,0.22015774,0.0,0.0,4.978048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03808,5.940331,0.0,0.0,0.0,0.0,0.0,0.0,7.905263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.554835,0.0,0.0,0.0,0.0,0.0,6.349638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28778774,0.0,0.0,4.4726305,0.0,0.0,0.0,0.0,2.114048,0.0,1.8665178,0.0014463235387729885,0.8530805687203792,0
1.2606262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6617122,0.0,0.0,0.0,0.0,0.0,5.199102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.242204,0.0,0.0,0.0,7.1362042,0.0,0.0,0.0,3.9582527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5059233,3.7374544,0.0,0.0,0.0,0.0,0.0,0.0,1.7310597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.708876,0.0,0.0,0.0,0.0,0.0,4.465022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2546654,0.0,0.6480433,0.006931146434249272,0.6066350710900474,0
3.918003,0.0,0.0,0.0,0.0,0.0,0.0,0.87941283,0.0,0.0,2.3804646,0.0,0.0,0.0,1.5639741,0.0,3.5510442,0.0,0.0,0.0,0.0,0.0,0.12715355,0.0,0.0,8.367815,0.0,0.0,0.0,0.7408484,0.0,0.0,0.0,3.3598678,0.0,0.0,0.0,0.0,0.0,1.9192277,0.0,0.0,0.0,5.109853,1.3686806,0.0,0.0,0.0,1.8815868,0.0,0.0,0.73680377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4325433,0.0,0.0,0.0,0.0,0.0,5.1629887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.189311,0.0,0.0,2.3920054,0.0,0.0,0.0,0.0,2.4520898,0.0,2.6685252,0.0007256167205150705,0.1279620853080569,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21097878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04787326607412005,0.21800947867298578,0
3.5980103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3455031,0.0,0.0,0.0,0.0,0.0,3.729506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6711948,0.0,0.0,0.0,0.5704065,0.0,0.0,0.0,2.7825513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9401455,0.65089023,0.0,0.0,0.0,0.0,0.0,0.0,2.2839344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.536039,0.0,0.0,0.0,0.0,0.0,3.4175744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.404311,0.0,0.0,0.0,0.0,0.95902485,0.0,1.9681237,0.0026992996876576865,0.10900473933649288,0
7.153535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0061758,0.0,0.0,0.0,0.0,0.0,6.873491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.747543,0.0,0.0,0.0,4.3437033,0.0,0.0,0.0,5.2898107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.310737,3.5976658,0.0,0.0,0.0,0.0,0.0,0.0,4.9933577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.772386,0.0,0.0,0.0,0.0,0.0,5.3323574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1341813,0.0,0.0,0.0,0.0,2.4724762,0.0,2.5655496,0.002137173190383768,0.5165876777251185,0
2.0150402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8385025,0.0,0.0,0.0,0.0,0.0,2.9030752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0217755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.338165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.933434,0.0,0.0,0.0,0.0,0.0,3.9481251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37526798,0.0,3.8932211,0.005365453424574151,0.48815165876777256,0
3.1542835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0217812,0.0,0.0,0.0,0.0,0.0,5.930985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6387005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9345126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.727849,3.460133,0.0,0.0,0.0,0.0,0.0,0.0,2.0380738,0.0,0.0,0.0,0.0,0.0,0.7854125,0.0,0.0,0.0,0.0,10.576455,0.0,0.0,0.0,0.0,0.0,4.8162065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98238045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4634657,0.003326699102964476,0.29383886255924174,0
6.631981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.318841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.471575,0.0,0.0,0.0,3.9265444,0.0,0.0,0.0,3.4700983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2263603,4.6324906,0.0,0.0,0.0,0.0,0.0,0.0,3.2300699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99151,0.0,0.0,0.0,0.0,0.0,2.44738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4351717,0.006838246628277705,0.3507109004739336,0
1.1495856,0.0,0.0,0.0,0.0,0.0,0.0,2.8661888,0.0,0.0,3.4599085,0.0,0.0,0.0,0.0,0.0,6.261352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.466325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70983785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.807083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.66605,0.0,0.0,0.0,0.0,0.0,4.651577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6336114,0.0032952412472814765,0.13270142180094788,0
2.0691185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4391153,0.0,0.0,0.0,0.0,0.0,2.7907813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0023975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8657653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1939077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.112396,0.0,0.0,0.0,0.0,0.0,4.2226105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4396434,0.0,0.0,0.0,0.0,0.0,0.0,0.48577067,0.0029323433540281853,0.08056872037914695,0
3.2602756,0.0,0.0,0.0,0.0,0.0,0.0,3.2216332,0.0,0.0,1.3410752,0.0,0.0,0.0,0.0,0.0,6.877474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8660002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2014406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1537056,5.9340878,0.0,0.0,0.0,1.327022,0.0,0.0,0.663095,0.0,0.0,0.0,0.0,0.0,1.2916015,0.0,0.0,0.0,0.0,9.176123,0.0,0.0,0.0,0.0,0.0,6.169077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034340218,0.0,0.0,0.0,4.6640325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2042866,0.004661179152003282,0.33175355450236965,0
0.29381177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009526658,0.0,0.0,0.0,0.0,0.0,1.4064151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7445217,0.0,0.0,0.0,2.3601937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3891091,0.32127804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.378172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03335717088991516,0.2748815165876778,0
6.515981,0.0,0.0,0.0,0.0,0.0,0.0,3.305692,0.0,0.0,1.5894227,0.0,0.0,0.0,0.557724,0.0,3.125172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.302243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23373882,0.0,0.0,0.0,0.0,2.4687207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8429632,0.0,0.0,0.0,0.0,6.5118756,0.0,0.0,1.6089252,0.0,0.0,11.048012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.742628,0.00200533249029379,0.14218009478672985,0
4.690325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19772045,0.0,0.0,0.0,2.5636754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8063006,0.0,1.2804016,0.0,0.8991511,0.0,0.0,0.0,2.8563192,0.0,0.0,0.0,1.018587,0.0,0.0,0.0,0.0,0.0,2.6533232,1.1250008,0.0,0.0,0.0,0.0,0.0,0.0,3.838482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5408998,0.0,0.0,0.0,0.0,0.0,0.20929928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9261127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07219567,0.0,0.0,0.010179600878093005,0.8341232227488152,0
4.2888956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.763077,0.0,0.0,0.0,4.4849143,0.0,0.0,0.0,0.0,0.0,0.82064325,0.0,0.0,5.4371552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.382179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6528473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.399501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0846198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4448222,0.0,0.97809184,0.01743462359913403,0.5781990521327014,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08754809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79676944,4.066241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9821496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0352056,0.0,0.0,0.0,0.6958277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12803848089327377,0.6635071090047394,0
4.666478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1218033,0.0,0.0,0.0,0.0,0.0,8.517493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.602723,0.0,0.0,0.0,2.4718304,0.0,0.0,0.0,3.1883857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.494962,1.6534163,0.0,0.0,0.0,0.0,0.0,0.0,2.9440825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.857498,0.0,0.0,0.0,0.0,0.0,6.256048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6724777,0.0,2.6751962,0.004571158812966386,0.3270142180094787,0
1.6793677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66411704,0.0,0.0,0.0,0.0,0.0,2.5770822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3508625,0.0,0.0,0.0,1.3409865,0.0,0.0,0.0,2.1355255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2798853,0.8825526,0.0,0.0,0.0,0.0,0.0,0.0,0.073760234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0651884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34682113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013947266,0.0,0.0,0.0059028417598655635,0.2369668246445498,0
4.6238203,0.0,0.0,0.0,0.0,0.0,0.0,2.2395601,0.0,0.0,2.1855028,0.0,0.0,0.4080769,0.8999763,0.0,4.296498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.704784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.524131,0.09536042,0.0,0.0,0.0,0.0,2.0497036,0.0,0.0,0.0,5.505869,2.0843072,0.0,0.0,1.710752,1.6662393,0.0,0.0,2.7775252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3263597,0.0,0.0,0.0,0.0,0.0,4.2748632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4478874,0.0,0.0,0.3021817,0.0,0.0,1.135158,0.0,0.194672,0.0,3.2296455,0.0013038218874350286,0.2654028436018957,0
2.7242956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6069448,0.0,0.0,0.0,0.0,0.0,5.6220336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6794286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.011959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0566435,0.0,0.0,0.0,0.0,1.7970575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.419386,0.0,0.0,0.0,0.0,0.0,2.2327013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14406136,0.0,0.0,0.7234968,0.0,0.0,0.0,0.0,0.571137,0.0,1.3142885,0.003508907751316353,0.8815165876777252,0
3.769705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8669049,0.0,0.0,0.0,0.0,0.0,6.980745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8872843,0.0,0.0,0.0,0.81011045,0.0,0.0,0.0,5.792543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.214681,7.086575,0.0,0.0,0.0,0.0,0.0,0.0,5.8830624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.425629,0.0,0.0,0.0,0.0,0.0,6.845664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7027845,0.0,0.0,0.0,0.0,1.1045405,0.0,1.4956111,0.002978042717037306,0.4123222748815166,0
