0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,idm135_N,differenceends,class
0.0,2.1390703,0.35001484,0.41932154,1.0112928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8023465,0.0,0.0,0.7209251,0.0,4.232905,0.18996912,1.5046155,0.6118651,4.2091665,0.003006072958566303,0.1232227488151659,0
0.2203267,0.0,0.0,0.0,0.5733291,0.9008385,0.7380052,0.36109528,0.31546366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500451,0.0,0.27716252,0.40030763,0.13910224,0.0,0.57444704,0.009761156068329732,0.5639810426540285,0
0.0,0.8042831,0.0,0.0,0.16307832,0.0,0.0,2.2626307,0.0,0.0,0.0,0.0,0.0,0.0,1.1617585,0.0,0.0,2.0648072,0.0,3.5148942,0.91055197,0.0,1.6772213,3.3651652,0.008464878734532742,0.3838862559241706,0
0.0,2.2173605,0.0,0.037067953,0.0,0.0,0.0,2.2024658,0.0,0.0,0.0,0.0,0.0,0.0,3.9442692,0.0,0.0,1.5098256,0.0,3.1911645,0.0,0.0,0.76341754,4.8639255,0.005729589573484795,0.7772511848341233,0
0.0,0.86961216,0.0,2.2836664,1.2551944,0.0,0.0,1.448392,0.0,0.0,0.0,0.0,0.0,0.0,4.9151735,0.0,0.47451332,1.295706,0.0,4.474594,0.0,0.0,1.6154687,5.569832,0.001777029833146819,0.4786729857819906,0
0.38252413,1.2180517,0.0,1.4290566,1.7146064,0.0,0.0,1.2082947,0.0,0.0,0.0,0.0,0.0,0.16097178,3.1400466,0.0,0.0,0.7849482,0.0,3.4323123,0.0,0.31551355,1.7402002,4.8275943,0.0,0.13744075829383887,0
0.0,2.404882,0.0,1.1761101,0.0,0.0,0.0,0.48178354,0.91432583,0.0,0.0,0.0,0.0,0.0,1.9422857,0.0,0.0,0.5441669,0.52284586,0.88851726,1.0196186,0.0,1.1400039,2.147248,0.013995336491859956,0.3033175355450237,0
0.0010184133,2.521918,0.20270409,2.2298715,0.07856698,0.0,0.0,0.13563702,0.0,0.0,0.0,0.0,0.0,0.0,2.6639163,0.0,0.0,0.0,0.0,3.1990201,0.3384382,1.0993503,1.3799844,3.7773128,0.0017122685916467172,0.42654028436018954,0
0.0,0.0,0.0,0.0,0.16059907,0.5042369,0.0,0.26743165,0.0428139,0.044403035,0.0,0.0,0.0,0.0,0.1796425,0.09005195,0.0,0.0,0.0,0.09691997,0.0,0.0,0.0,1.4327108,0.010120092495777663,0.28436018957345977,0
0.0,0.82175314,0.0,0.0,1.0827957,0.0,0.0,1.7903851,0.0,0.0,0.33495766,0.0,0.0,0.0,0.8195431,0.0,0.0,0.5667645,0.0,1.8627198,0.8320909,0.0,0.06654024,2.4312477,0.04113384208341871,0.2559241706161137,0
0.0,1.2833985,0.0,1.3099006,2.035027,0.0,0.0,1.1185244,0.0,0.0,0.0,0.0,0.0,0.0,3.4307761,0.0,0.0,0.90897155,0.0,6.2128057,0.0,1.8802128,1.3006803,4.997821,0.0012678790485964148,0.18009478672985782,0
0.0,3.3594716,0.0,0.9195716,0.0,0.0,0.0,1.3766186,0.0,0.0,1.4419247,0.0,0.0,0.0,2.4292252,0.0,0.0,2.6099226,0.50253034,3.9783447,0.0,0.0,1.4894782,4.625372,0.005420284683561743,0.7488151658767773,0
0.0,0.6253997,0.0,1.4658802,2.0547605,0.0,0.0,0.17105463,0.0,0.0,0.0,0.0,0.0,0.0,2.8984993,0.0,0.74290675,0.511449,0.0,3.235987,0.0,0.29652137,0.0,3.8922102,0.0026476551658898007,0.2085308056872038,0
0.0,3.455372,0.0,0.49985018,0.0,0.0,0.0,1.0216793,0.0,0.0,0.23035617,0.0,0.0,0.21077241,3.5299695,0.0,0.2947737,1.1891932,0.0,2.4441466,0.0,0.12950183,0.6094347,2.4969594,0.006232205204063775,0.14691943127962084,0
0.0,0.0,0.0,0.0,0.15386303,0.56494254,0.1479275,0.0,0.5506274,0.0,0.0,0.0,0.0,0.0,0.0,0.19904163,0.0,0.0,0.0,0.2674672,0.361206,0.0,0.0,0.60130763,0.1533249531470545,0.8625592417061613,0
0.0,0.9644962,0.21123828,0.0,0.6017746,0.0,0.0,0.460305,0.0,0.0,0.0,0.0,0.0,0.0,3.4151769,0.0,0.47946993,1.7893599,0.0,2.3371918,0.0,1.85696,1.0159266,1.85432,0.006216731451200393,0.7203791469194313,0
0.0,3.5714006,0.0,0.75950027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.537984,0.032986194,0.0,1.092236,0.0,3.2720158,0.0,0.0,0.6087646,4.9300413,0.0036535854549919833,0.11848341232227491,0
0.0,0.927112,0.0,2.015426,3.322752,0.0,0.0,1.2795421,0.0,0.0,0.0,0.0,0.0,0.0,3.1693487,0.41476783,0.52576464,1.1867173,0.0,5.796272,0.0,1.5492646,0.0,4.8953724,0.0013216849634646302,0.33175355450236965,0
0.0,0.5893395,0.97255546,1.3638453,0.0,0.0,0.0,0.19101349,0.0,0.4170279,0.0,0.0,0.0,0.0,1.2479719,0.0,0.5594745,0.0,0.0,0.0,0.0,0.08978228,0.0,0.0,0.019505457916795654,0.9194312796208531,0
0.0,2.5181856,0.20201688,1.2072669,0.0,0.0,0.0,2.235044,0.0,0.0,0.0,0.0,0.0,0.0,3.1482139,0.0,0.92912096,0.55814517,0.0,1.7936565,0.0,0.0,0.89427125,2.1760995,0.0064131722576780065,0.28436018957345977,0
0.64641994,0.05529247,0.7325444,0.90572846,0.0,0.0,0.0,0.6866595,0.71714485,0.83160335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0469205,0.0,0.0,0.40711606,0.04229886716276214,0.5639810426540285,0
0.0,1.7931339,0.0,1.4226508,0.46464393,0.0,0.0,1.1704155,0.0,0.0,0.0,0.0,0.0,0.0,2.6787903,0.0,0.0,2.4148421,0.0,5.1799984,0.0,0.050536092,1.6568832,4.512476,0.0037181579199613217,0.09004739336492892,0
0.0,0.89233106,0.0,1.400598,0.7289014,0.0,0.0,2.1544604,1.2752771,0.0,0.0,0.0,0.0,0.0,1.4687803,0.0,0.0,1.5369669,0.0,4.9856806,0.79462737,0.6247652,1.9463773,5.010088,0.008977426048319746,0.22274881516587677,0
0.04004074,1.7323316,0.0,1.0467709,1.7045702,0.0,0.0,1.1322606,0.0,0.0,0.0,0.0,0.0,0.0,3.5284305,0.0,0.1664453,0.30669546,0.0,4.2488556,0.0,1.1934795,1.4879084,4.992509,0.001921295443047972,0.1232227488151659,0
0.0,1.4444515,0.0,0.0,0.0,0.0,0.0,1.22127,0.0,0.0,0.0,0.0,0.0,0.0,2.0705888,0.0,0.0,0.29133368,0.0,1.1589959,0.69760793,0.6749566,0.22081202,2.1409912,0.017530295418134025,0.7962085308056873,0
0.026033767,2.2740178,0.0,1.286004,0.6401651,0.0,0.0,1.1971987,0.0,0.0,0.0,0.0,0.0,0.0,2.9157796,0.0,0.0,0.55271256,0.0,3.6321218,0.0,0.7874468,1.0594554,3.9135022,0.0013038218874350286,0.2654028436018957,0
0.0,0.13351871,0.0,0.09346599,0.0,0.6511389,0.0,0.0,0.42746875,0.0,0.0,0.0,0.0,0.0,0.0,0.9435402,0.2137617,0.27606058,0.07098828,0.37040365,0.6208579,0.0,0.0,0.06825578,0.010832134226854055,0.47393364928909953,0
0.0,3.312681,0.0,2.3309684,0.0,0.0,0.0,0.7978834,0.72884554,0.0,0.0,0.0,0.0,0.0,3.1107244,0.0,0.0,1.3631101,0.0,5.1898804,0.91567534,1.5637327,2.0939038,5.872881,0.00636169834556422,0.2985781990521327,0
0.0,1.5983461,0.0,0.7916514,0.0,0.0,0.0,0.5968131,0.7659336,0.0,0.5594516,0.0,0.0,0.0,0.28038538,0.317306,0.0,1.7175233,0.61064124,2.104214,1.3459537,0.0,0.9485817,2.8340287,0.015399695826041147,0.7772511848341233,0
0.55194414,2.0259507,0.0,3.8021424,0.79079163,0.0,0.0,1.0166622,0.0,0.0,0.0,0.0,0.0,0.57771605,1.7334439,0.09431097,0.032534402,0.43166667,0.0,4.933185,0.57903755,0.92195934,2.060437,2.7722883,0.004876000806342766,0.7251184834123223,0
0.0,2.3091211,0.24228358,3.4351723,1.0866599,0.0,0.0,1.3712015,0.0,0.0,0.08717234,0.0,0.0,0.0,3.555983,0.0,0.0,0.7600948,0.0,5.1419516,0.0,0.0,1.939067,4.5319185,0.0015241674150652008,0.7819905213270143,0
0.0,4.6966224,0.0,0.0,0.07882668,0.0,0.0,0.47660914,0.0,0.0,0.0,0.0,0.0,0.0,4.915272,0.0,0.0,0.8541213,0.0,3.0062785,1.4174765,1.2197552,0.0,7.18085,0.00272279910408004,0.20379146919431282,0
0.0,1.9150244,0.0,1.8919147,3.3643317,0.0,0.0,0.91157824,0.0,0.0,0.0,0.0,0.0,0.0,5.063979,0.7882322,0.7960802,1.0317167,0.0,6.4183397,0.0,0.53890455,0.7055467,6.4648447,0.0014465328714696436,0.4928909952606635,0
0.0,1.2789892,0.0,2.9084134,0.22943576,0.0,0.0,1.1194209,0.0,0.0,0.0,0.0,0.0,0.0,3.2924776,0.0,0.0,2.1926599,0.0,4.512207,0.0,0.013103303,1.777591,5.424371,0.0041818811803604914,0.45023696682464454,0
0.0,1.4645231,0.0,1.7899646,1.0494107,0.0,0.0,0.9362886,0.0,0.0,0.0,0.0,0.0,0.0,2.3320518,0.0,0.0,0.9483396,0.0,4.587817,0.0,0.46035898,1.4884055,3.4371955,0.0018873153647193854,0.47393364928909953,0
0.0,1.5811104,0.0,1.0722018,0.89320636,0.0,0.0,0.8666476,0.0,0.0,0.0,0.0,0.0,0.0,1.566024,0.41819158,0.0,1.3547932,0.0,3.9660819,0.0,0.0,0.56192183,3.0306036,0.00540693567365154,0.24170616113744078,0
0.0,0.5051206,0.0,0.0,0.9732006,0.0,0.0,2.1479342,0.0,0.0,0.0,0.0,0.0,0.0,1.6871816,0.0,0.0,1.3974756,0.0,3.2980409,0.0,0.0,1.0310233,3.3489387,0.0034638585266353094,0.20379146919431282,0
0.0,1.8005668,0.0,2.8298094,1.6378089,0.0,0.0,2.2259324,0.0,0.0,0.0,0.0,0.0,0.16890709,4.560404,0.0,0.23441784,1.7110441,0.0,5.764187,0.0,0.6501302,0.67319024,5.3833103,0.002110972844568164,0.5450236966824644,0
0.0,0.99967533,0.0,1.5123931,1.0832447,0.0,0.0,1.6757771,0.0,0.0,0.0,0.0,0.0,0.0,3.8461013,0.0,0.0,1.7296044,0.0,4.5059323,0.0,0.0,1.9008054,5.386806,0.002087742008633375,0.27014218009478674,0
0.0,0.677275,0.0,0.0,1.6376888,0.0,0.0,2.2726173,0.0,0.0,0.0,0.0,0.0,0.0,1.5892841,0.0,0.0,2.045587,0.0,3.5347855,0.43137908,0.0,1.0322435,2.5650804,0.0030311852689418797,0.8767772511848341,0
0.0,0.78440607,0.0,1.1953189,2.0285134,0.0,0.0,0.2719948,0.0,0.0,0.0,0.0,0.0,0.0,2.824542,0.7100135,0.4976454,0.57538605,0.0,4.139146,0.0,0.7766197,0.44000164,3.6586113,0.0026191963672091228,0.3886255924170616,0
0.0,0.0,0.0,0.6127259,1.898631,0.0,0.0,1.6071019,0.0,0.0,0.0,0.0,0.0,0.0,1.915815,0.0,0.0,1.3722305,0.0,3.7092922,0.0,0.0,0.61233413,3.94115,0.0019971608151217054,0.3507109004739336,0
4.1938457,0.0,5.0778756,1.5695809,0.0,0.0,1.716514,5.511551,0.26523128,1.6815501,0.0,0.0,0.0,1.5744132,3.6537447,0.0,2.1880932,1.286173,0.0,0.0,2.3687768,0.0,0.0,0.0,0.11108110171693596,0.5071090047393365,0
0.0,0.0,0.0,0.9329384,1.7299427,0.0,0.0,2.04014,0.034168307,0.0,0.10489409,0.0,0.0,0.0,1.4293286,0.0,0.28050497,0.62795556,0.0,2.9306138,0.0,0.0,0.1340512,3.3188941,0.004023961778316034,0.26066350710900477,0
0.0,2.6119237,0.14260505,0.0,0.29728252,0.0,0.0,0.5786298,0.0,0.0,0.266385,0.0,0.0,0.0,4.055587,0.8076235,1.5166268,1.5710883,0.0,1.4985402,0.0,0.0,0.0,3.0497894,0.00200533249029379,0.14218009478672985,0
0.0,0.0,0.0,0.952748,3.8500345,0.04998535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.008074,0.75739586,0.32078084,1.9423916,0.0,6.10858,0.0,0.27468118,0.0,5.2857027,0.0036168310890570474,0.7440758293838863,0
2.4381993,0.38546586,2.7326546,1.686181,0.0,0.0,0.0,2.6544225,1.57332,2.0520754,0.0,0.0,0.0,0.42287624,0.086794436,0.0,0.0,0.0,0.0,0.0,2.504526,0.0,0.0,0.17321676,0.07756447247602086,0.44075829383886256,0
0.0,0.65382296,0.5132465,0.80554056,0.27160686,0.0,0.0,0.6358095,0.0,0.0,0.749075,0.0,0.0,0.48323286,0.6073297,0.6847049,0.9505663,0.21020366,0.0,0.49826428,0.0,0.0,0.0,0.0,0.011566515485584565,0.22748815165876782,0
0.0,1.6707064,0.0,1.3477756,0.0,0.0,0.0,1.1506667,0.90182114,0.0,0.0,0.0,0.0,0.0,1.7185811,0.0,0.0,1.1047045,0.6677074,2.219361,0.99213934,0.0,2.0834546,2.7459397,0.015705693632364945,0.4786729857819906,0
0.0,3.501288,0.0,1.2143302,0.90458125,0.0,0.0,1.7295225,0.0,0.0,0.0,0.0,0.0,0.0,5.6740894,0.09171483,0.0,0.9287467,0.0,4.647753,0.0,0.0,0.16231799,5.5904083,0.0025350061820791623,0.21800947867298578,0
0.0,1.7338045,0.0,0.07517243,0.0,0.0,0.0,1.2607582,0.0,0.0,0.12347692,0.0,0.0,0.0,1.882664,0.24180576,0.29384753,0.3476751,0.0,0.7902346,0.0,0.0,0.0,2.0843983,0.0056415915492235525,0.19905213270142183,0
0.42835522,1.9076991,0.0,2.4420974,0.0,0.0,0.0,1.8487629,0.6100897,0.0,0.0,0.0,0.0,0.3115111,1.9788978,0.0,0.0,1.0624177,0.0,4.372106,0.66862935,0.7464115,2.433567,3.4316983,0.007912089814665948,0.7772511848341233,0
2.2595417,0.0,0.0,0.0,0.3477686,2.2680252,0.28466436,2.4829729,2.0559704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4801242,2.1381962,0.0,0.0,2.3560085,0.04840109752246009,0.8625592417061613,0
0.0,2.6474934,0.0,1.6202797,0.0,0.0,0.0,0.3982602,0.0,0.0,0.0,0.0,0.0,0.0,3.4736574,1.0720121,0.026195088,2.0947309,0.0,2.7740817,0.0,0.0,0.0,4.443363,0.002853468466808584,0.13270142180094788,0
0.0,1.2397715,0.0,2.1543112,2.3537931,0.0,0.0,1.6752341,0.0,0.0,0.0,0.0,0.0,0.0,4.412205,0.0,0.0,1.0897466,0.0,4.9186273,0.0,0.0,1.5224919,5.599881,0.0017310390292749756,0.5781990521327014,0
0.042606104,0.0,0.0,0.0,0.9830452,0.7721867,0.36636358,0.4506847,0.49248245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7132623,0.7498888,0.0,0.0,0.745924,0.009483154711752038,0.2132701421800948,0
0.0,2.1812687,0.0,0.70717573,0.0,0.0,0.0,1.2388841,0.0,0.0,0.0,0.0,0.0,0.0,3.391477,0.0,0.0,1.0065845,0.0,1.8357391,0.0,0.0,0.8857879,3.7739127,0.0036294380761008696,0.24170616113744078,0
0.0,1.8588947,0.0,0.1906921,0.0,0.0,0.0,0.8219678,0.0,0.0,0.0,0.0,0.0,0.0,1.8147761,0.0,0.0,0.76100695,0.086695805,1.9652143,0.0,0.0,0.87335676,2.2427356,0.0040596499552523245,0.20379146919431282,0
0.0,1.8688166,0.0,0.0,0.40260363,0.0,0.0,1.3192735,0.0,0.0,0.1804962,0.0,0.0,0.0,1.863489,0.0,0.118727125,0.27291155,0.0,1.5639868,0.0,0.0,0.0,2.286807,0.008279628359911589,0.8009478672985783,0
0.0,4.057163,0.0,1.8707014,0.0,0.0,0.0,1.005329,0.0,0.0,0.0,0.0,0.0,0.0,4.740611,0.0,0.0,2.7255936,0.06517278,4.452756,0.0,0.0,1.7482891,5.298827,0.00253868664170806,0.5639810426540285,0
0.0,0.0004807328,0.0,0.00041896588,0.0,0.0,0.0,0.0,0.001459274,0.0,0.0,0.0,0.0,0.0,0.0038203036,0.0,0.0,0.0,0.0,0.0016328837,0.0,0.00077634666,0.00035685376,0.0036699737,0.027651337288557218,0.5165876777251185,0
0.0,0.34478813,0.069566175,0.0,0.6127951,0.16266361,0.0,0.5606642,0.0,0.0,0.27514446,0.0,0.0,0.0,0.5725812,0.19317132,0.80412596,0.0,0.0,0.7224774,0.0,0.0,0.0,0.65433407,0.00866810807253728,0.5308056872037915,0
0.0,3.2991972,0.0,0.5373442,0.0,0.0,0.0,1.4908301,0.0,0.0,0.0,0.0,0.0,0.0,4.2726946,0.0,0.0,2.4552348,0.0,3.950576,0.0,0.0,1.5269779,5.6117897,0.010278071041562491,0.7061611374407584,0
0.0,0.28085166,0.04819234,0.29176712,0.0,0.0,0.0,0.067631304,0.0,0.016373675,0.32732937,0.0,0.0631936,0.332573,0.20017496,0.0,0.17180592,0.0,0.0,0.0,0.0,0.09447463,0.0,0.0,0.008031448551527383,0.5781990521327014,0
0.0,0.0,0.0,0.0,0.7943438,0.46385187,0.0,1.2457355,0.04793029,0.0,0.31444168,0.0,0.0,0.0,0.3781227,0.0,0.29749492,0.2115544,0.0,1.2491286,0.0,0.0,0.13843629,2.1786056,0.0030768266519974477,0.13744075829383887,0
0.0,0.5500019,0.0,0.23342651,1.8059045,0.0,0.0,3.5908375,0.0,0.0,0.0,0.123568006,0.0,0.0,3.7719493,0.0,0.0,0.82199335,0.0,3.8957398,0.0,0.0,1.4508809,5.488316,0.003477911515798925,0.1848341232227488,0
0.0,1.7777114,0.0,0.863565,0.79354054,0.0,0.0,1.946057,0.0,0.0,0.0,0.0,0.0,0.02630023,1.9785869,0.0,0.008927265,1.234979,0.0,3.9441965,0.0,0.0,1.1197994,2.2176185,0.006308848668906892,0.4786729857819906,0
0.0,3.0329275,0.040492103,1.2622939,0.0,0.0,0.0,0.68736917,0.0,0.0,0.6536381,0.0,0.0,0.0,3.848843,0.0,0.0,0.0,0.0,0.15401338,0.0,0.0,0.0,2.465872,0.004647681729262725,0.5308056872037915,0
0.0,0.0,0.0,0.0,0.0,0.0,0.64941543,0.0,0.0,0.0,0.0,0.0,0.0,0.23889811,0.9160291,0.024606006,0.7625117,1.0831,0.6469409,0.0,0.0,0.8615018,0.0,0.0,0.009394790484509733,0.16587677725118485,0
0.0,4.4114017,0.0,0.0,0.08256532,0.0,0.0,2.0824153,0.0,0.0,0.0,0.0,0.0,0.0,3.588294,0.030530125,0.0,2.0654821,0.0,3.4986594,0.08713991,0.0,0.5098328,5.220441,0.006896541750319762,0.44075829383886256,0
0.0,0.21907194,0.0,0.0,0.0,0.0,0.0,0.67660373,0.25458136,0.0,0.0,0.0,0.0,0.0,0.25938,0.0,0.0,0.45383397,0.0,0.7310676,0.77591425,0.18444324,0.4993586,0.93549925,0.012771830898471179,0.5165876777251185,0
0.0,1.4367554,0.0,0.13654143,0.09256936,0.0,0.0,0.6799889,0.0,0.0,0.6938357,0.0,0.0,0.0,1.9008536,0.0,0.5118516,0.0,0.0,1.2100997,0.0,0.0,0.0,1.3562517,0.008214787500296566,0.22274881516587677,0
0.0,0.3486602,0.0,1.3584195,2.1097612,0.0,0.0,1.2130255,0.0,0.0,0.0,0.0,0.0,0.0,3.5683794,0.317655,0.0,1.7626568,0.0,5.5532374,0.0,0.46994895,1.4856794,6.4289637,0.002149413527212266,0.22274881516587677,0
0.0,2.0049725,0.7612828,0.0,0.5049019,0.0,0.0,0.58333325,0.0,0.0,0.0,0.0,0.0,0.0,3.2356303,0.0,1.0218118,1.1910799,0.0,2.1857624,0.0,0.36814862,0.06456192,2.4080453,0.008039522423990942,0.6255924170616114,0
0.0,0.67848617,0.0,0.68745565,0.5774826,0.0,0.0,0.7087863,0.0,0.0,0.28667387,0.0,0.0,0.052412577,1.9400276,0.0,0.45401242,0.73078895,0.0,1.6931409,0.0,0.0,0.0,1.8895823,0.0025959369643090424,0.06635071090047392,0
0.0,2.605761,0.5715987,0.0,0.6999731,0.0,0.0,0.25165135,0.0,0.0,0.0,0.0,0.0,0.0,3.0289955,0.0,0.24557033,1.4593209,0.0,3.2284346,0.0,0.7362618,0.0,3.6603873,0.005885692013385872,0.5118483412322276,0
0.0,1.8250083,0.57122195,0.0,0.7751138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.527504,0.46790025,1.8269074,0.08009516,0.0,1.1752417,0.0,0.6530307,0.0,2.0069554,0.005949453513958349,0.2748815165876778,0
0.0,0.68404406,0.0,0.0,0.69535816,0.0,0.0,1.5177437,0.0,0.0,0.0,0.0,0.0,0.0,1.2954935,0.0,0.0,0.87630844,0.21465395,1.6081924,1.0660454,0.0,1.3829337,2.1804314,0.006122810701449295,0.48815165876777256,0
0.0,2.0425503,0.0,1.004428,1.40104,0.0,0.0,0.85687786,0.0,0.0,0.0,0.0,0.0,0.0,1.5736974,0.5859443,0.0,1.6432248,0.0,4.8841815,0.2849571,0.7165883,0.83640933,3.743827,0.006503148716169025,0.40284360189573465,0
0.0,1.3269323,0.0,0.3115509,0.28107753,0.0,0.0,2.7976568,0.0,0.0,0.0,0.0,0.0,0.0,1.8232294,0.0,0.0,1.796059,0.0,4.0295634,0.68251914,0.0,2.0202508,3.7382019,0.01134080942029807,0.4786729857819906,0
0.0,0.9832677,0.0,1.1728655,2.6114922,0.0,0.0,0.5961244,0.0,0.0,0.0,0.0,0.0,0.0,3.7976518,0.0,0.59110016,0.59642816,0.0,3.6668787,0.0,0.6467636,0.667974,4.8133383,0.0020214206108310584,0.22274881516587677,0
0.0,1.3441216,0.0,0.0,0.8151009,0.0,0.0,0.6493346,0.0,0.0,0.0,0.0,0.0,0.0,1.8987489,0.16026342,0.0,1.0826162,0.0,3.434233,0.0,0.0,0.5911525,2.4859495,0.0034649149309962254,0.35545023696682465,0
0.0,2.8638456,0.0,2.4006336,1.1892647,0.0,0.0,0.9045232,0.0,0.0,0.0,0.0,0.0,0.0,4.7678185,0.0,0.0,1.6872096,0.0,4.5973005,0.0,0.7327837,0.54147595,4.0936313,0.002336174126869342,0.4786729857819906,0
0.0,2.9342344,1.0568708,0.028587198,0.7307998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3418598,0.0,0.0,0.5729152,0.0,4.0150657,0.0,1.73545,0.26965874,4.2597065,0.008822489670754167,0.34123222748815163,0
0.0,0.96534836,0.0,0.0,0.27172112,0.0,0.0,2.0748217,0.0,0.0,0.0,0.0,0.0,0.0,1.011558,0.0,0.050610494,1.1885478,0.0,2.0854907,0.93457586,0.0,0.9848132,2.0464766,0.01926716805208665,0.2132701421800948,0
0.0,1.8393763,0.0,1.5796071,0.0,0.0,0.0,0.6450813,0.6596865,0.0,0.0,0.0,0.0,0.0,1.5460473,0.0,0.0,0.84832335,0.0,4.148802,0.19262284,0.40198728,1.9232416,3.303153,0.02253109267172441,0.3459715639810427,0
0.0,2.3095655,0.0,2.3419745,2.0681841,0.0,0.0,0.9318808,0.0,0.0,0.0,0.0,0.0,0.0,4.779155,0.0,0.0,1.7719201,0.0,7.2200685,0.7494946,2.4411387,1.5172696,7.5900555,0.0009139504303923893,0.4360189573459715,0
0.0,3.9146507,0.97857106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.500066,0.0,0.0,1.0393498,0.0,1.9758271,0.0,1.6802282,0.0,4.626593,0.004661179152003282,0.33175355450236965,0
0.0,0.91828984,0.0,0.0,0.0,0.0,0.0,1.4716691,0.0,0.0,0.0,0.0,0.0,0.0,1.3593963,0.0,0.0,1.3614037,0.070793584,2.0360258,0.39405727,0.0,0.7941246,2.7779944,0.011413627551752209,0.2322274881516588,0
0.0,3.0707715,0.0,0.2627762,1.0650176,0.0,0.0,0.36401382,0.0,0.0,0.0,0.0,0.0,0.0,4.1628466,0.2828295,0.0,1.1097308,0.0,3.609727,0.0,0.052352484,0.4046739,5.593012,0.0019131078197183824,0.3744075829383886,0
0.0,2.2461681,0.0,2.447265,0.0,0.0,0.0,1.7332512,1.77275,0.0,0.0,0.0,0.0,0.0,3.3087182,0.0,0.0,1.9832532,0.0,5.8530774,0.0,0.0,2.949785,7.6179953,0.004487759715004279,0.7014218009478673,0
0.0,1.322873,0.0,0.0,0.2079566,0.0,0.0,1.377838,0.0,0.0,0.106868535,0.0,0.0,0.0,1.2592667,0.0,0.0,0.79096043,0.0,1.5935259,0.0,0.0,0.46329945,1.6515601,0.0032829634709496693,0.21800947867298578,0
