0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,idm135_N,differenceends,class
0.0,4.5080347,0.0,0.0,0.0,0.0,3.349164,0.0,0.0,4.132759,6.6366262,0.0,0.11798696,1.5443413,0.0,0.0,0.68647766,0.0,5.2682624,0.0,6.103545,0.0,0.0,0.0,0.002978042717037306,0.4123222748815166,0
0.57417154,1.5873357,0.0,1.5088556,0.0,0.0,0.8415365,0.0,0.0,2.184622,0.0,0.0,0.16937737,0.96869206,0.0,2.3193038,1.0214338,0.0,5.1641965,0.0,0.06584125,0.0,0.0,0.0,0.008895804416477391,0.49763033175355453,0
0.7170755,0.3507693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21775134,0.0,0.0,0.0,0.13438205,0.0,0.37960646,0.0,0.0,1.2719014,0.0,0.65662885,0.0,0.0,0.0,0.052964456982722646,0.8578199052132701,0
0.0,2.2947936,0.0,0.0,0.0,0.0,1.2660754,0.0,0.0,1.6419103,1.618081,0.0,0.0,0.42431548,0.0,0.0,0.0,0.0,2.4808896,0.0,1.9698118,0.0,0.0,0.0,0.0031775495490919867,0.36492890995260663,0
0.0,2.5928187,0.0,0.0,0.0,0.0,1.7790171,0.0,0.0,3.890016,4.396423,0.0,1.7662455,3.2243457,0.0,0.0,1.2261467,0.0,5.3291473,0.0,3.070048,0.0,0.0,0.0,0.005420284683561743,0.7488151658767773,0
0.0,3.3975432,0.0,0.0,0.0,0.0,3.1705751,0.0,0.0,2.5378702,4.836158,0.0,0.0,2.2359595,0.0,0.0,0.3242674,0.0,4.869295,0.0,4.063291,0.0,0.0,0.0,0.001858393314404784,0.2369668246445498,0
0.0,3.5137324,0.0,0.0,0.0,0.0,3.7546148,0.0,0.0,2.4448469,5.090872,0.0,0.88083273,2.6042747,0.64901775,0.0,0.25502664,0.0,4.3444104,0.0,4.622736,0.0,0.0,0.0,0.0011368129018608064,0.4454976303317536,0
0.0,4.174858,0.0,0.0,0.0,0.0,2.3702898,0.0,0.0,4.798216,4.7676454,0.0,0.0,1.9811263,0.0,0.0,0.49708796,0.0,6.17795,0.0,5.338187,0.0,0.0,0.0,0.0048537321135629615,0.4691943127962085,0
0.4539535,0.41306552,0.0,0.0,0.0,0.0,0.7380866,0.0,0.0,0.6476162,0.0061678197,0.0,0.4751559,0.9749492,0.0,0.16825473,0.0,0.0,2.138436,0.0,0.9796989,0.0,0.0,0.0,0.02351640852836937,0.6398104265402844,0
0.03243644,1.954205,0.0,0.0,0.0,0.0,0.9661385,0.0,0.0,1.4877572,0.7617942,0.0,0.0,1.6152395,0.0,0.0,0.31480396,0.0,4.546246,0.0,1.4788768,0.0,0.0,0.0,0.005075137351927693,0.3886255924170616,0
0.0,3.9555702,0.0,0.0,0.0,0.0,3.8150234,0.0,0.0,2.5702624,6.838195,0.0,1.0719649,2.202097,0.5156657,0.0,0.9675776,0.0,5.4383044,0.0,5.6538687,0.0,0.0,0.0,0.0015241674150652008,0.7819905213270143,0
0.0,0.8525618,0.0,0.0,0.0,0.0,2.5761561,0.0,0.0,1.671505,1.9930207,0.0,0.0,1.521456,0.0,0.0,0.115421884,0.0,3.8465042,0.0,2.7563088,0.0,0.0,0.0,0.006232205204063775,0.14691943127962084,0
0.841432,0.5478938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071909904,0.0,0.0,0.0,0.36779156,0.0,0.0451448,0.0,0.0,0.9774512,0.0,0.75461155,0.0,0.0,0.0,0.013027766766046629,0.2890995260663507,0
0.6815693,0.7576184,0.0,0.20539773,0.0,0.0,0.5954133,0.0,0.0,0.89579594,0.0,0.0,0.0,0.7779508,0.0,0.18686643,0.0,0.0,2.6776285,0.0,1.0733696,0.0,0.0,0.0,0.024093230497614714,0.5781990521327014,0
0.0,4.344211,0.0,0.0,0.0,0.0,4.2641006,0.0,0.0,4.0185966,5.7390094,0.0,1.6714889,2.9260917,0.0,0.0,0.0,0.0,5.143315,0.0,5.7175236,0.0,0.0,0.0,0.00636169834556422,0.2985781990521327,0
0.0,1.4911016,0.0,0.0,0.0,0.0,0.78572696,0.0,0.0,0.9478124,1.723853,0.0,0.0,1.107643,0.0,0.0,0.024125332,0.0,2.043801,0.0,1.3481317,0.0,0.0,0.0,0.0019676192478739686,0.1232227488151659,0
0.0,3.8039122,0.0,0.0,0.0,0.0,3.25496,0.0,0.0,2.4881566,4.900671,0.0,0.0,2.794301,0.0,0.0,0.23221463,0.0,5.104927,0.0,4.268099,0.0,0.0,0.0,0.0012741485189748387,0.19431279620853084,0
0.0,3.050527,0.0,0.0,0.0,0.0,2.2565372,0.0,0.0,2.866835,4.140746,0.0,1.4413658,2.3649178,0.0,0.0,0.0,0.0,4.00708,0.0,3.2696311,0.0,0.0,0.0,0.011106217948984825,0.7914691943127962,0
1.3385186,2.88476e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9524624,1.1167243,0.0,0.0,0.49739382,0.0,0.1971933,1.534647,0.0,2.6403203,0.0,1.5452459,0.0,0.0,0.0,0.026254538885959043,0.7962085308056873,0
1.0442948,0.8755862,0.0,0.9123154,0.0,0.0,0.0,0.0,0.0,0.20067059,0.026987841,0.0,0.0,1.2067022,0.0,0.0,0.388501,0.0,1.9120669,0.0,0.5591947,0.0,0.0,0.0,0.012892047968568536,0.19905213270142183,0
0.0,4.4327087,0.0,0.0,0.0,0.0,2.747848,0.0,0.0,4.4782963,6.006797,0.0,0.0,2.224025,0.0,0.0,0.53544736,0.0,5.267462,0.0,5.2556505,0.0,0.0,0.0,0.0033144955147301324,0.6872037914691943,0
0.0,2.4679534,0.0,0.0,0.0,0.0,2.4759536,0.0,0.0,2.420972,4.3886113,0.0,0.0,2.4160035,0.0,0.0,0.0,0.0,4.4537745,0.0,4.275364,0.0,0.0,0.0,0.0008872673964907857,0.08530805687203794,0
0.0,2.2991068,0.0,0.0,0.0,0.0,0.53317666,0.0,0.0,2.872608,1.4188194,0.0,0.0,2.8907695,0.0,0.0,0.59694,0.0,3.8536756,0.0,1.7282107,0.0,0.0,0.0,0.005007606932719314,0.37914691943127965,0
2.2689648,0.3374209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05216985,0.0,0.0,0.0,0.016541123,0.0,1.737715,0.0,0.0,3.2129989,0.0,1.1600509,0.0,0.0,0.0,0.027651337288557218,0.5165876777251185,0
0.2298624,0.0,0.0,0.0,0.08836352,0.0,2.9750578,0.0,0.0,1.385713,0.50616366,0.0,0.0,0.047766093,0.0,0.0,0.0,0.0,0.31231496,0.0,2.6368792,0.0,0.0,0.0,0.0050183892323045825,0.24170616113744078,0
0.31908375,1.6316308,0.0,0.0,0.0,0.0,1.1198702,0.0,0.0,1.2103164,0.776786,0.0,0.7004367,1.6045929,0.047675207,0.0,0.7948958,0.0,1.7935132,0.0,1.7161133,0.0,0.0,0.0,0.025509569933504433,0.13744075829383887,0
0.0,1.8660702,0.0,0.0,0.0,0.0,2.081378,0.0,0.0,2.2827966,2.2018695,0.0,2.1752784,1.7849364,0.0,0.0,0.08888353,0.0,1.9113345,0.0,2.0351834,0.0,0.0,0.0,0.00782166211397025,0.3459715639810427,0
0.0,2.3000479,0.0,0.0,0.0,0.0,0.7543148,0.0,0.0,2.3779335,1.8902603,0.0,0.0,2.2402594,0.0,0.0,0.52917486,0.0,3.7208347,0.0,2.1323128,0.0,0.0,0.0,0.003897390071518777,0.3270142180094787,0
0.2635864,1.4678442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6036447,1.032504,0.0,0.0,1.3532035,0.0,0.0,0.0,0.0,3.2922585,0.0,1.2617664,0.0,0.0,0.0,0.007706014202076425,0.4834123222748815,0
0.0,1.6861764,0.0,0.0,0.0,0.0,0.56794846,0.070431456,0.0,1.0133278,1.672866,0.0,0.0,1.2556117,0.0,0.0,0.011790836,0.0,2.6360955,0.0,0.66210747,0.0,0.0,0.0,0.004873782775825324,0.21800947867298578,0
0.0,2.6258507,0.0,0.0,0.0,0.0,3.2072608,0.0,0.0,3.159112,4.4948125,0.0,0.0,1.8685585,0.0,0.0,0.35259673,0.0,3.973276,0.0,3.1204855,0.0,0.0,0.0,0.002883361918196989,0.037914691943127965,0
1.8349756,0.9757765,0.0,0.0,0.0,0.0,0.42646483,0.0,0.0,0.7583296,0.0,0.0,0.0,0.8195362,0.0,0.85735106,0.0,0.0,4.0254683,0.0,1.4894854,0.0,0.0,0.0,0.014316036544734453,0.29383886255924174,1
2.1618707,1.1362869,0.0,1.1008018,0.0,0.0,0.5813766,0.0,0.0,0.9575444,0.0,0.0,0.0,1.2005452,0.0,0.95238805,0.06053918,0.0,5.5838957,0.0,1.0862683,0.0,0.0,0.0,0.062288595050543696,0.37914691943127965,1
0.92703813,0.433152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043169815,0.0,0.0,0.38518047,0.0,0.0,0.0,0.0,0.7716878,0.0,0.7925927,0.0,0.0,0.0,0.03662926206471672,0.24644549763033177,1
1.1076541,0.0,0.0,0.0,0.0,0.0,0.0,1.3444625,0.0,2.4759717,0.0,0.0,0.0,0.3351729,0.0,1.3795165,2.5049467,0.0,3.8224945,0.0,0.0,0.0,0.0,0.0,0.04155564308534973,0.5639810426540285,1
1.1086894,0.61621076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0369203,0.0,0.0,0.0,0.8506194,0.0,0.0,0.57080394,0.0,2.84233,0.0,0.71111774,0.0,0.0,0.0,0.009088813063456684,0.2369668246445498,1
5.7004547,0.0,0.0,3.164447,0.0,0.0,0.0,1.7889034,0.0,0.756557,0.0,0.0,0.3463184,0.42428854,0.0,1.936243,0.0,0.0,7.589868,0.0,0.0,0.0,0.0,0.0,0.6544342199868963,0.6729857819905214,1
1.5506816,0.051288694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9457318,0.0,0.0,0.0,0.0,0.0,0.28334987,0.69683826,0.0,2.616836,0.0,0.8534738,0.0,0.0,0.0,0.04376664079575837,0.45023696682464454,1
0.0,0.97237086,0.0,1.9585797,0.0,0.0,0.0,2.164979,0.0,0.0,0.0,0.0,0.22273426,1.4406095,0.0,2.58676,0.0,0.0,0.76707333,0.0,0.0,0.0,1.991862,0.0,1.0,0.5118483412322276,1
0.18588556,1.1176721,0.0,0.0,0.0,0.0,0.62160504,0.0,0.0,0.47597536,1.6197865,0.0,0.0,1.0137181,0.0,0.0,0.0,0.0,2.8633873,0.0,1.4112446,0.0,0.0,0.0,0.0036802639186530495,0.4075829383886256,1
0.0,0.5909285,0.008452682,0.6118129,0.0,0.0,0.0,1.7729825,0.6120934,0.0,0.0,0.0,2.172173,0.7688711,0.0,0.89295715,1.0336747,0.0,0.27463385,0.0,0.0,0.0,2.7306116,0.09054431,0.7395649290630925,0.37914691943127965,1
0.650873,1.4621261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8622903,1.0302591,0.0,0.0,1.3016016,0.0,0.0,0.09520403,0.0,3.7554245,0.0,1.5227499,0.0,0.0,0.0,0.009100553406124208,0.39336492890995256,1
1.292637,0.0,0.0,0.0,0.0,0.0,0.0,0.582396,0.0,1.5893204,0.29368427,0.0,0.0,0.0,0.0,0.0,2.4004917,0.0,2.4942734,0.0,0.1942461,0.13612132,0.0,0.0,0.021631070593066116,0.16113744075829387,1
4.0442443,0.0,0.0,2.8198936,0.0,0.0,0.0,7.0358367,0.0,0.0,0.0,0.0,0.0,1.6832848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69449115,0.0,0.6387478313262736,0.8862559241706162,1
1.3079722,0.68428487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6258775,0.0,0.0,0.0,0.8916386,0.0,1.120189,1.4792415,0.0,2.7113128,0.0,0.9920891,0.0,0.0,0.0,0.03379138598424037,0.19431279620853084,1
1.0926989,0.4265944,0.0,0.0,0.0,0.0,0.3949926,0.0,0.0,0.4642755,0.0,0.0,0.0,0.35195497,0.0,0.0,0.0,0.0,2.0574303,0.0,1.2412071,0.0,0.0,0.0,0.008637830647098737,0.17535545023696683,1
0.41115457,0.0,0.0,0.0,0.0,0.0,0.25207186,0.0,0.0,1.4227045,0.25786602,0.0,1.810541,0.455371,0.0,0.5827886,0.1322985,0.0,1.2611656,0.0,2.8914673,0.0,0.0,0.0,0.02474036396368752,0.2085308056872038,1
0.82323235,0.5030065,0.0,0.0,0.0,0.0,0.36534497,0.0,0.0,0.43710187,0.0,0.0,0.09814249,0.50736445,0.0,0.361683,0.0,0.0,1.8964603,0.0,0.87652457,0.0,0.0,0.0,0.014047606726792086,0.2511848341232228,1
0.8640315,0.032298937,0.0,0.35499442,0.0,0.0,0.0,0.0,0.0,0.65710455,0.0,0.0,0.0,0.08024416,0.0,0.0,0.6777625,0.0,2.3188515,0.0,0.0,0.0,0.0,0.0,0.016265788280942283,0.2322274881516588,1
4.5545874,1.6504564,0.0,0.12666047,0.0,0.0,0.0,0.0,0.0,2.0121803,0.0,0.0,0.0,1.1564548,0.0,1.5711286,0.0,0.0,8.87167,0.0,2.6639097,0.0,0.0,0.0,0.16469768528687842,0.5023696682464455,1
0.0,0.0,0.0,12.304787,0.0,0.0,0.0,12.810727,0.0,0.0,0.0,0.0,0.0,5.5220146,0.0,8.130623,0.0,5.716893,0.0,0.0,0.0,0.0,11.423902,0.0,0.13497060469950128,0.18009478672985782,1
0.0,1.3501037,0.0,0.0,0.0,0.0,1.4297462,0.0,0.0,1.5527322,2.195511,0.0,1.989874,1.2476916,0.0,0.0,0.13885143,0.0,2.6545305,0.0,1.9308178,0.0,0.0,0.0,0.009052462765969027,0.28436018957345977,1
1.8929564,0.95842534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5755432,0.0,0.0,0.0,0.58058757,0.0,0.86023504,0.0,0.0,3.7073607,0.0,1.3760262,0.0,0.0,0.0,0.25640549485234526,0.5450236966824644,1
0.7671559,0.6167197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04199933,0.0,0.0,0.0,0.24459788,0.0,0.7985632,0.11081817,0.0,2.1047945,0.0,0.60175276,0.0,0.0,0.0,0.354847616015549,0.4597156398104265,1
1.7074875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.519182,0.0,0.0,2.2702756,0.0,0.40075123,0.0,0.0,0.0,0.03532241384055569,0.2654028436018957,1
0.10397763,0.88782465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8153131,0.2992572,0.0,0.0,0.940771,0.0,0.0848071,0.042999603,0.0,2.5103998,0.0,0.88861907,0.0,0.0,0.0,0.010221242546733478,0.24644549763033177,1
0.78878456,0.013894753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4853867,0.0,0.0,2.0312703,1.0819,0.0,1.539803,0.6991238,0.0,4.462972,0.0,2.9500256,0.0,0.0,0.0,0.04003961788871278,0.8909952606635071,1
1.2557664,0.64857966,0.0,0.42570466,0.0,0.0,0.2578175,0.0,0.0,0.5202651,0.0,0.0,0.0,0.60576355,0.0,0.57481873,0.0,0.0,3.0712335,0.0,0.70069516,0.0,0.0,0.0,0.0538255762457566,0.5497630331753555,1
0.0,0.0,0.0,0.8556804,0.0,0.0,0.083889365,0.0,0.0,0.0,0.0,1.6759002,0.0,1.6932371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009819208384050107,0.6777251184834123,0
0.0,1.2814568,1.0714298,0.0,0.0,1.6719584,2.293087,0.0,0.0,9.360138,0.0,8.330004,5.927887,3.8932214,0.0,0.0,0.0,0.0,0.0,0.0,8.284685,6.336627,0.0,0.0,0.0015110554630321266,0.8815165876777252,0
0.0,0.5972704,2.1409943,0.0,0.0,0.0,1.912675,0.0,0.0,6.3688126,0.0,5.630568,5.299167,3.1090634,0.0,0.0,0.0,0.0,0.0,0.0,4.6795936,4.6536503,0.0,0.0,0.007912089814665948,0.7772511848341233,0
0.0,0.0,0.0,0.74355435,0.0,0.37611732,0.0,0.0,0.0,0.0,0.0,1.8391792,0.0,1.1979069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022827783410962296,0.4597156398104265,0
0.0,0.0,0.0,0.60985935,0.0,2.2133327,0.70851165,0.0,0.0,1.6037446,0.0,4.9392457,0.0,3.5652857,0.0,0.0,0.0,0.0,0.0,0.0,2.8870952,1.1383846,0.0,0.0,0.00331325792022928,0.1895734597156398,0
0.0,0.0,0.0,0.8018182,0.0,3.0056262,0.48197854,0.0,0.02458033,4.794794,0.0,5.060762,3.5537453,4.186011,0.0,0.0,0.0,0.0,0.0,0.0,4.896559,3.4470031,1.8443683,0.0,0.0015463771711851891,0.2511848341232228,0
0.0,0.5528415,0.0,0.15912299,0.0,0.62366754,0.88133866,0.0,0.0,4.6063128,0.0,6.059776,3.4136994,2.554246,0.0,0.0,0.0,0.0,0.0,0.0,4.929591,2.6771228,0.0,0.0,0.00577568735407205,0.24170616113744078,0
0.0,0.889003,0.23067392,0.0,0.0,1.6338509,1.9210662,0.0,0.0,6.1356544,0.0,5.914743,3.3741019,3.23944,0.0,0.0,0.0,0.0,0.0,0.0,7.0606318,4.194807,0.0,0.0,0.004953296131963846,0.16113744075829387,0
0.0,0.31690976,0.0,1.2310922,0.0,0.42005426,0.0,0.0,0.0,1.0183779,0.0,3.4332635,1.9608763,1.0892001,0.0,0.0,0.0,0.0,0.0,0.0,2.0613737,1.3391385,0.0,0.0,0.007732806351518764,0.2748815165876778,0
0.0,3.230558,0.041600365,0.7236728,0.0,0.544897,0.0,0.0,0.0,4.7892084,0.0,6.3213067,3.0209,3.4940777,0.0,0.0,0.0,0.0,0.44750005,0.0,3.6305718,2.5370495,0.0,0.0,0.0037173627066303134,0.5876777251184834,0
0.0,0.041532226,0.0,0.4680261,0.0,1.4627969,0.69332814,0.0,0.0,2.5769937,0.0,5.234344,0.06443266,3.8654408,0.0,0.0,0.0,0.0,0.0,0.0,4.369092,1.2183541,0.0,0.21412721,0.003928377540420185,0.15639810426540288,0
0.7694907,0.0,0.89932495,0.0,0.0,0.0,0.0,0.0,0.0,2.6754048,0.0,3.748081,3.981776,0.04610746,0.0,0.0,0.0,0.0,0.0,0.0,0.63214004,2.4924526,0.0,0.0,0.12974873110032897,0.8720379146919431,0
0.0,0.7449827,0.0,0.54355085,0.0,0.0,0.51033896,0.0,0.038717777,2.470561,0.0,2.765675,2.153461,1.5155053,0.0,0.0,0.0,0.0,0.2671374,0.0,1.6200516,1.9306184,0.0,0.0,0.003000866109067394,0.3459715639810427,0
0.0,0.0,0.0,2.1959095,0.0,2.8238459,0.6135618,0.0,0.0,5.772233,0.0,7.4373307,1.7577766,1.956416,0.0,0.0,0.0,0.0,0.0,0.0,7.531352,2.7075527,0.0,0.46148643,0.0031480122707757447,0.10426540284360189,0
0.0,0.0,0.0,0.0,0.0,2.929542,2.6972733,0.0,0.0,9.939458,0.0,6.5040107,5.7001753,2.875843,0.0,0.0,0.0,0.0,0.0,0.0,8.978004,7.0474257,0.0,0.0,0.0006004267608757117,0.41706161137440756,0
0.0,0.0,0.0,0.13171536,0.0,2.3129125,1.3483499,0.0,0.0,0.7523386,0.0,4.45863,0.0,2.682047,0.0,0.0,0.07249206,0.0,0.0,0.0,2.703864,0.0,0.0,0.0,0.009237533348949471,0.13744075829383887,0
