0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,class
0.0,0.0,0.0,0.0,0.0,0.0,0.2598842,0.0,0.0,0.0,0.49935973,0.0,0.0,1.6292546,0.83229834,0.2652862,0.20059155,0.0,0.0,0.0,2.412171,1.3460404,1.2340195,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18564625,1.1172607,0.0,0.0,0.0,1.6067058,0.0,0.0,0.60920936,0.0,0.0,1.7313414,0.09966938,1.6328657,0.0,0
0.0,1.5344199,0.0,0.0,0.0,0.0,0.0,0.105474524,0.0,2.6906438,1.2758764,0.0,0.15161312,0.47926944,0.10959528,0.0,3.2740583,3.572138,0.0,1.0148731,3.0854092,0.0,0.0,0.0,0
0.0,0.042279296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8588529,1.5777466,0.0,1.5252894,0.0,0.28178886,0.0,1.5623126,0.98058754,0.04292225,0.50522023,2.36004,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1.3365843,0.42582417,0.0,0.0,0.0,0.0,0.0,0.0,1.3148427,0.2831451,0.0,0.0,1.8763294,0.0,0.0,1.0116311,0.0,0.9908584,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46667287,0.9816766,0.34103224,0.0,0.13342406,0.96216995,0.29835436,0.0,0.43051863,0.0668705,0.5072007,0.3751009,0.72655493,2.0280473,0.0,0
0.0,0.0,4.0569777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4001656,0.0,0.0,1.7495241,0.7541248,0.0,0.0,0.0,0.0,0.0,0.0,1.8923177,3.7833493,0.0,0
0.0,0.0,2.4239023,0.0,0.0,0.68249226,0.0,0.0,0.6319572,0.0,2.7647953,1.0608755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9144847,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.041676,0.65707916,0.0,0.0,0.0,1.1974025,0.0,0.033325803,0.78450894,0.36614257,0.18403268,1.0749569,0.0,1.8328798,0.20185813,0
0.0,0.0,0.79932976,0.0,0.0,0.6006322,0.0,0.056398682,0.0,0.06680132,1.4001704,0.90101343,0.0,0.0,0.61124533,0.0,0.0,1.0843365,0.0,0.0,0.28567994,0.0,0.0,0.0,0
1.7047491,0.2462829,0.0,0.0,0.0,0.0,0.0,0.57319087,0.0,0.8491219,3.4085548,1.178701,0.2118299,0.0,0.07335348,0.45761216,1.2805222,1.0254534,0.0,0.45871434,1.0126438,0.0,0.0,0.0,0
0.0,1.7725619,0.0,0.0,0.0,0.0,0.0,0.4886288,0.0,3.0080001,1.5936736,0.0,1.0954759,0.0,0.43085667,0.0,4.041104,3.5776439,0.5869865,1.3575836,2.5596998,0.0,0.0,0.0,0
0.0,1.1228882,0.0,0.0,0.0,0.0,0.0,0.569637,0.0,4.131729,3.1574392,0.0,0.0,1.533765,0.0,0.0,4.27136,4.0988674,0.0,2.2075055,4.169109,0.0,0.0,0.0,0
0.0,0.027887933,0.0,0.0,0.0,0.0,0.0,0.4886015,0.0,5.346434,4.079856,0.0,1.3112514,0.0,0.5726817,0.0,5.526965,4.1275578,0.033636205,1.9439031,3.1839623,0.0,0.0,0.0,0
0.0,0.0,1.9722129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7794974,0.0,0.0,1.2178178,1.4251381,0.0,0.0,0.0,0.0,0.0,0.9136096,1.3665111,1.5466151,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14719689,1.885182,1.0024425,0.50204116,0.122989416,0.04247131,0.32315716,0.0,0.75722176,1.1563487,0.0,0.5150908,0.6211012,0.0,0.0,0.0,0
0.0,1.2709304,0.0,0.0,0.0,0.0,0.0,0.20381567,0.0,2.3849494,1.5391859,0.0,1.8596332,0.0,0.47160354,0.0,3.0635343,2.8156083,1.4593598,0.44958138,2.7097197,0.0,0.0,0.30782512,0
0.0,0.8357816,0.0,0.0,0.0,0.0,0.0,0.0,0.8158512,1.1706209,1.6797887,0.0,0.0,0.42884025,0.0,0.0,1.9778717,2.07603,0.0,0.0830028,0.7979993,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.6069703,0.0,0.2704873,0.0,0.0,0.1268527,0.0,0.0,0.0,0.6373565,0.0,0.0,4.4717007,0.0,0.0,3.1183357,0.0,4.0792727,1.1952273,0
0.0,0.81468993,0.0,0.0,0.0,0.0,0.0,0.4082315,0.0,2.142215,0.42192757,0.44587782,1.9702897,0.25645795,1.4313307,0.0,2.8367372,2.723049,3.0796468,0.10995991,0.6993554,0.0,0.0,0.22071508,0
0.0,0.48628914,0.0,0.0,0.0,0.0,0.0,1.4935725,0.0,3.464738,2.8469658,0.2655144,2.0726788,0.0,0.0,0.0,3.1650643,3.3934283,0.24261916,0.41428608,2.4964156,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03041077,0.7481339,0.0,0.0,0.72165066,1.0319822,1.2687032,1.0669047,2.5872838,0.0,1.0331166,1.994395,0.0,0.90910214,0.24685946,0
0.0,0.073291115,0.0,0.0,0.0,0.0,0.0,0.0,0.3549144,0.41430926,0.49774694,0.0,0.0,1.456423,0.0,0.124748774,0.9507265,2.2214906,0.0,1.1170702,1.7853037,0.0,1.2856662,0.751319,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3891108,2.1861444,0.0,0.0,0.0,0.952757,0.0,2.7168698,2.0144017,0.0,2.1561997,2.4253502,0.0,0.0,0.0,0
0.0,0.34010088,0.0,0.0,0.0,0.0,0.0,0.14908376,0.46919048,2.9275887,2.2577982,0.0,0.0,1.7751324,0.0,0.0,4.6496572,3.505498,0.0,1.9932826,2.7687478,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7479763,0.0,1.6122367,0.0,0.0,1.1543951,0.0,0.7250948,0.254787,1.5792074,0.0,1.8386053,1.0126499,0.0,2.037913,0.87315995,0
0.0,0.0,1.5398892,0.0,0.0,0.3299315,0.0,0.0,0.0,0.0,2.2155535,0.0,0.0,1.5560865,1.9317012,0.0,0.0,0.0,0.0,0.0,1.1690265,2.785483,2.974931,0.0,0
0.0,0.60661364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5135826,2.5066884,0.0,0.0,0.94977283,0.0,0.0,2.0800376,4.7774215,0.0,0.8839579,3.4624841,0.0,0.0,0.0,0
0.0,0.0,1.0702664,0.0,0.0,0.06484374,0.9583298,0.0,0.0,0.0,1.5007098,0.62824327,0.0,0.09463741,1.4220927,0.085756935,0.0,1.0871464,0.0,0.0,0.3367663,0.74673504,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.022447055,0.0,0.0,0.470081,0.43917668,0.0,0.0,1.3295957,0.0,1.0061405,0.49446243,0.24542336,0.0,0.97590655,1.8726603,0.35331503,1.6102283,0.0,0
0.0,0.0,0.0,0.0,0.0,0.3552825,0.97927445,0.0,0.04134044,0.0,0.41642708,0.0,0.0,0.9833384,1.0509981,0.0,0.0,1.3966252,0.0,0.0,1.0948366,0.0,1.2910757,0.0,0
0.0,0.0,0.0,0.0,0.0,0.27944764,0.5101675,0.0,0.0,0.0,0.07671312,0.0,0.0,0.7757237,1.8723165,0.39574397,0.0,1.977579,0.0,0.0,2.0047138,0.0,1.9160355,0.4655151,0
0.0,0.39421627,0.0,0.0,0.0,0.0,0.0,0.73027027,0.0,2.194837,1.4081944,0.0,0.7671323,0.0115072755,0.10956276,0.0,1.7510278,1.7685115,0.0,0.5856443,1.6820304,0.0,0.0,0.0,0
0.0,0.501287,0.0,0.0,0.0,0.0,0.0,0.26046038,0.077204466,0.7234688,0.6489738,0.0,0.0,0.79053783,0.0,0.0,1.4106528,2.812925,0.0,0.30779502,2.5673714,0.0,0.57312196,0.40538612,0
0.0,0.0,26.374043,0.0,0.0,0.0,0.0,0.0,5.5413013,0.0,13.276179,0.0,0.0,4.2750297,2.3412983,0.0,0.0,0.0,0.0,0.0,0.19432122,0.0,0.0,18.655922,0
0.0,0.0,0.16638854,0.0,0.0,5.2895865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4175785,0.0,0.0,0.0,0.0,0.0,0.0,1.446326,0.0,4.78747,0.0,0
0.58795977,0.8577311,0.0,0.0,0.0,0.14257006,0.0,0.20927873,0.0,1.0953108,1.5730103,0.13640182,1.040744,0.0,0.10693429,0.9586086,2.208891,1.1678543,1.2542355,0.0,2.0617604,0.20136069,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,1.3432783,0.0,0.0,0.0,0.9024235,0.0,0.0,0.0,1.6124068,0.0,0.8734615,0.07225791,0.0,0.0,1.2788299,0.0,0.2715989,0.0,0
0.0,0.019400261,3.2887542,0.0,0.0,2.1504605,0.0,1.2219296,1.5982009,0.0,1.2029678,0.32641858,0.0,0.3855739,0.022044487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8701408,0.0,0
0.0,0.0,0.5683557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9676573,0.0,0.0,1.8006122,0.6405376,0.022662766,0.0,0.0,0.0,0.0,1.3561124,1.3576844,3.9037333,0.0,0
0.0,0.0,0.0,0.0,0.0,0.37972102,1.1743935,0.22855425,0.0,0.0,0.0,0.0,0.0,1.0980461,1.2675465,0.7281885,0.0,1.2983477,0.0,0.0,2.3587818,0.0,1.4911628,0.0,0
0.0,0.11800217,0.0,0.0,0.0,0.0,0.0,0.0,0.11815834,0.0,1.6753286,0.0,0.0,0.713314,0.31305495,0.0,0.47821397,1.9893272,0.0,0.31512243,1.7938619,0.0,1.5091684,0.27424943,0
0.0,0.0,0.0,0.0,0.0,0.07124915,0.0,0.15498376,0.0,1.0284252,0.13071735,0.0,0.0,0.0,0.1499972,0.0,1.826721,1.0076638,0.0,1.344401,1.338464,0.0,0.0,0.0,0
0.0,1.9724166,0.0,0.0,0.0,0.0,0.0,0.9520848,0.0,4.3236055,2.1440034,0.0,1.2519089,0.2623348,0.0,0.0,4.222919,4.4194183,0.0,1.4748615,3.3443213,0.0,0.0,0.0,0
0.94196916,1.4869395,0.0,0.0,0.0,0.0,0.0,1.9027131,0.0,4.123946,2.3776104,0.6034692,2.530685,0.0,0.0,0.0,3.1365097,3.6786377,0.0,0.6427155,3.0024996,0.0,0.0,0.0,0
0.0,0.120613806,0.0,0.0,0.0,0.0,0.0,0.93683296,0.286315,4.1669407,2.703946,0.73180574,0.8915638,0.0,0.29786083,0.0,3.12882,3.400042,0.06408166,0.89948404,2.432837,0.021297278,0.0,0.0,0
0.0,1.8113159,0.0,0.0,0.0,0.0,0.0,0.0,0.61051905,2.6571696,1.0609096,0.0,0.0,0.72168255,0.0,0.0,3.771182,2.9295511,0.0,2.3656409,1.5617418,0.0,0.0,0.0,0
0.0,1.9878685,0.0,0.0,0.0,0.0,0.0,1.8426669,0.0,5.4277983,1.7468306,0.0,3.1044924,0.0,0.0,0.0,4.860591,5.0507183,0.0,1.4542077,5.1240716,0.0,0.0,0.0,0
0.0,1.2734975,0.0,0.0,0.0,0.0,0.0,1.4558856,0.0,5.019459,3.1385121,0.0,4.674536,0.0,0.3666111,0.0,6.960181,4.6025777,1.3532364,0.9247502,3.9588704,0.0,0.0,0.0,0
0.0,0.8470106,0.0,0.0,0.0,0.0,0.0,0.92270064,0.0,2.7049093,1.3510545,0.0,0.0,1.2725205,0.0,0.0,3.445842,2.396121,0.4640479,1.4688549,1.9450086,0.0,0.34431234,0.0,0
0.0,0.0,0.79394054,0.0,0.0,0.0,1.9156489,0.0,0.0,0.013083997,1.3267206,0.0,0.0,0.9774358,0.75876856,0.0,0.0,0.0,0.0,0.0,0.19333154,0.3222007,0.81863326,0.0,0
0.0,0.95004904,0.0,0.0,0.0,0.0,0.0,0.37054145,0.0,2.5856407,0.7631316,0.0,0.0,0.7020122,0.0,0.0,2.7690032,3.4827433,0.0,1.7612091,2.7745605,0.0,0.0,0.0,0
0.21009977,0.0,0.0,0.0,0.0,0.2785358,0.0,1.10992,0.0,2.93525,2.9875896,0.0,1.4610062,0.0,0.4059004,0.0,2.5633934,2.3931193,0.9466897,0.19378974,2.6386826,0.0,0.0,0.97956115,0
0.0,0.0,0.86906606,0.0,0.0,0.14063615,0.56482726,0.0,0.0,0.0,1.5175592,0.14458607,0.0,0.37451968,0.8438968,0.0,0.0,0.95376396,0.0,0.0,0.6731438,0.46105644,0.91594404,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1420354,0.0,2.1079948,3.1043797,0.0,0.0,0.71677816,0.0,0.0,1.773747,3.0727222,0.0,0.9775965,3.4439044,0.0,0.0,0.0,0
0.0,0.0,0.3319478,0.0,0.0,0.6662827,0.3158423,0.8073875,0.0,0.10585041,0.028575012,0.0,0.0,0.11732672,0.43135402,0.0,0.0,0.0,0.0,0.11272789,0.0,0.25444636,0.72635,0.0,0
0.0,0.0,1.0483344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6307366,0.07220419,0.0,0.09707085,1.3355815,0.0,0.0,1.0895276,0.0,0.0,0.5708329,0.0,1.1224318,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8858292,0.0,0.0,1.4751707,0.91743076,0.0,0.0,0.0,0.0,1.5670383,1.8531642,0.09570892,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5134895,0.0,3.5055828,2.181038,0.0,0.858892,0.14307012,0.72089034,0.0,3.0577168,3.6073563,0.0,1.0006254,2.131547,0.0,0.0,0.0,0
0.0,1.8214638,0.0,0.0,0.0,0.0,0.0,0.13585657,0.0,3.4670205,1.7897221,0.0,0.0,0.13653876,0.0,0.0,3.370129,4.1752744,0.0,2.0960555,3.261199,0.0,0.0,0.0,0
0.0,2.8510094,0.0,0.0,0.0,0.0,0.0,0.4038225,0.0,4.7438555,3.500908,0.0,0.0,0.47882763,0.0,0.0,6.3835254,5.3564034,0.0,3.3074448,4.1439314,0.0,0.0,0.0,0
0.0,1.098842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.925775,2.120907,0.0,0.89335275,0.0,1.7573662,0.0,3.6563687,3.0372858,1.4799727,0.9264194,2.3203192,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87738633,0.0,3.30028,1.0872892,0.0,0.0,0.8136868,0.0,0.0,2.4285207,3.9994233,0.0,2.9815176,1.5767844,0.0,0.79607177,0.0,0
0.0,0.0,0.0,0.0,0.1019634,0.0,0.039026268,0.0,0.0,0.0,0.0,0.0,0.0,0.055562336,0.0,1.6596146,0.26971027,0.0,0.0,0.74259055,1.9932969,0.0,1.6365521,1.745134,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6132792,0.0,1.162714,2.0465138,0.0,0.0,1.1459435,0.24525788,0.0,0.15762976,5.360525,0.0,0.19514956,2.2381315,0.0,1.7765638,0.0,0
0.0,1.6141226,0.0,0.0,0.0,0.0,0.0,0.0,0.59559095,2.2144628,2.602331,0.0,0.0,0.5340434,0.0,0.0,3.2083814,3.5627563,0.0,2.1492038,1.9334097,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015576833,0.03682646,1.6795695,1.4958119,0.0,0.0,0.9456752,0.3240461,0.0,2.69423,5.3243513,0.0,1.2635748,2.0455244,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7305957,0.0,1.2836423,0.0,0.0,1.2204034,0.0,0.3415087,2.232604,2.1959872,0.0,0.6147338,2.4224486,0.0,0.963522,0.0,0
0.0,1.3144304,0.0,0.0,0.0,0.0,0.0,0.20481044,0.0,2.571548,2.3260882,0.0,0.0,0.71124256,0.0,0.0,3.451258,4.396322,0.0,1.6138302,3.2471995,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6372333,0.0,0.0,1.4487182,0.0,0.0,0.31992584,0.0,0.0,0.37410462,1.7283349,0.0,1.6870068,1.0257021,0
0.0,0.2340579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684038,0.36693513,0.0,0.0,1.7702298,0.0,1.6847813,1.5359367,1.5081663,0.0,2.025269,3.171709,0.0,1.7528503,0.0,0
0.0,1.4958743,0.0,0.0,0.0,0.0,0.0,0.5559106,0.0,3.8231938,3.6725883,0.0,0.0,0.9828541,0.0,0.0,4.5465264,5.4957666,0.0,1.7555512,4.203605,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7933003,1.1369728,0.0,0.094928026,0.5465828,1.8510704,0.0,1.9895709,2.2751992,1.448681,0.629157,1.7462119,0.0,0.18461522,0.15962711,0
0.0,0.0,0.97839904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2288128,0.0,0.0,1.1623088,0.0,0.0,0.0,0.0,0.0,0.0,0.46009624,0.45359713,1.9509633,0.0,0
0.0,0.0,0.0,0.0,0.18791741,0.22238646,0.0,0.0,0.0,0.0,1.441729,0.0,0.0,0.0,0.5219599,0.0,0.0,0.0,0.0,0.0,0.851631,0.0,0.6494142,0.0,0
0.0,1.252261,0.0,0.0,0.0,0.0,0.0,0.40792125,0.11394367,2.2241561,1.4927856,0.0,0.0,1.4888742,0.0,0.0908801,2.7352872,2.9915235,0.0,2.1808803,1.7425628,0.0,0.0,0.0,0
0.3414138,0.6630298,0.0,0.0,0.0,0.7603891,0.0,0.90858066,0.0,1.4236935,1.3202028,0.2615508,0.51960313,0.26961058,0.0,0.0,1.5238701,0.5499265,0.9434619,0.0,0.61720216,0.0,0.0,0.3410735,0
0.0,0.0,0.0503046,0.0,0.0,1.2400614,2.080163,0.49726832,0.0,0.0,0.0,1.0185332,0.0,0.0,1.1300526,0.0,0.0,1.3983822,0.0,0.0,0.686654,0.0,0.18749532,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0661902,3.4484713,0.0,0.0,0.0076622544,0.41946152,0.0,3.705221,4.4910955,0.0,1.4287195,3.2645786,0.0,0.0,0.0,0
0.0,0.0,9.1938095,0.0,0.0,5.8922133,0.0,0.0,17.268736,0.0,0.0,15.545784,0.0,16.624384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.7141167,0.0,0.0,0.0,0.0,0.0,0.07725453,0.0,2.09104,1.9782002,0.0,0.0,0.6749573,0.0,0.0,2.2441492,3.025817,0.0,1.621444,1.9102552,0.0,0.0,0.0,0
0.0,2.5794344,0.0,0.0,0.0,0.0,0.0,1.8155601,0.0,5.767695,3.3011847,0.0,2.4925249,0.0,0.0,0.0,5.8316245,5.8497024,0.0,1.7339861,3.5826297,0.0,0.0,0.0,0
0.0,0.0,0.21985476,0.0,0.0,0.0,0.36636403,0.0,0.0,0.0,1.1460909,0.0,0.0,0.24491727,1.594029,1.0806303,0.0,0.0,0.0,0.0,1.0668808,1.3070335,0.37860247,0.0,0
0.0,1.2624813,0.0,0.0,0.0,0.0,0.0,0.5652331,0.040673673,2.9029033,2.2664676,0.0,0.0,0.20809563,0.0,0.0,3.0351582,3.1840775,0.0,1.5843762,1.4699283,0.0,0.0,0.0,0
0.0,0.0,3.2747393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.176733,0.0,0.0,2.5652564,0.8511331,0.0,0.0,0.0,0.0,0.0,0.0,2.5824814,6.1243477,0.0,0
0.0,1.5110066,0.0,0.0,0.0,0.0,0.0,0.0,0.19651195,1.2238356,1.7653283,0.0,0.0,1.7205718,0.0,0.0,2.9368806,2.546326,0.0,1.7066188,4.6910305,0.0,1.1457043,0.0,0
0.0,1.6671942,0.0,0.0,0.0,0.0,0.0,0.0,0.050026864,2.3146365,2.187112,0.0,0.0,0.95936245,0.0,0.0,2.4039845,3.525681,0.0,2.1312068,2.0787911,0.0,0.5692995,0.0,0
0.0,0.0,2.1898172,0.0,0.0,0.4563317,0.0,0.0,0.0,0.0,2.473353,0.0,0.0,2.138783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.830347,6.3356943,0.0,0
0.0,0.0,3.0335405,0.0,0.80245936,0.819274,0.0,0.0,0.0,0.0,3.0781398,0.0,0.0,2.2232237,3.1492426,0.0,0.0,0.0,0.0,0.0,2.1789627,1.0650117,3.4203103,0.0,0
0.0,2.0036383,0.0,0.0,0.0,0.0,0.0,0.6197047,0.3700491,2.789369,2.120076,0.0,0.0,1.4234424,0.0,0.0,3.6333022,4.5864525,0.0,2.079179,2.5649796,0.0,0.0,0.0,0
0.0,0.0,1.3182999,0.0,0.0,0.0,0.0,0.67086667,0.0,2.0235095,1.6333362,0.86505073,0.0,0.46574858,0.47704157,0.04465393,0.0,0.0,0.37539077,0.68552434,0.0,1.4973037,3.6286902,0.0,0
0.0,0.0,10.080336,0.0,0.0,8.823757,0.0,0.0,6.3933496,0.0,0.0,5.9838467,0.0,11.736819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.3068992,0.0,0.0,0.0,0.0,0.0,0.16052142,0.25556877,1.861756,2.718143,0.0,0.0,0.8728359,0.17798606,0.0,3.2144513,4.1719456,0.0,1.3597964,3.1260781,0.0,0.0,0.0,0
0.0,0.0,2.5989997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4936976,0.0,0.0,2.2892897,1.2322288,0.19814968,0.0,0.0,0.0,0.0,0.0,3.2054057,3.0243926,0.0,0
0.0,0.0,0.0,0.0,0.0,1.112295,0.5621208,0.4447044,0.0,0.17554624,0.010163056,0.0,0.0,0.0,0.79602545,0.0,0.0,0.76172006,0.0,0.02154691,0.5803613,0.0,1.4817725,0.021356616,0
0.0,0.0,0.8235137,0.0,0.0,0.0,1.7350765,0.59597754,0.0,0.0,1.3850039,0.0,0.0,0.7222916,1.4758627,0.0,0.0,1.5768689,0.0,0.0,2.2583032,0.0,1.4191458,0.0,0
0.0,0.0,2.0065494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56186,0.61788815,0.0,0.9254535,1.5612457,0.0,0.0,0.0,0.0,0.0,0.49240983,1.1113821,0.0,0.0,0
0.0,0.0,0.5167568,0.0,0.0,0.0,1.9798324,0.0,0.0,0.0,1.3496444,0.34031332,0.0,0.016840834,1.2043977,0.0,0.0,0.0,0.0,0.0,0.6785988,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0644548,0.0,0.9747753,0.0,0.0,0.0,0.35561737,0.0,0.0,0.0,0.0,0.21819723,0.82107186,0.0,0.4583675,1.4384497,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1728428,0.0,3.085645,3.2877321,0.0,0.0,1.4258815,1.1105592,0.0,3.5744066,4.375877,0.0,0.80164456,3.2261462,0.06125303,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.43605837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42817846,0.8740403,1.2236967,0.0,0.80153775,0.0,0.42772895,1.585634,0.0,3.0603173,0.74587995,0
0.0,0.60007894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72021854,0.0,0.0,2.4586942,0.0,0.92582715,2.3735652,3.3234868,0.0,1.1977305,4.167329,0.0,2.180139,0.24393967,0
0.0,0.0,1.2887797,0.0,0.0,0.0,1.355853,0.0,0.0,0.0,2.198947,0.0,0.0,0.5713922,2.3088336,0.79169095,0.0,0.64303833,0.0,0.0,1.4597973,1.6349671,0.8667066,0.0,0
0.0,0.0,11.93527,0.0,0.0,2.4104836,0.0,0.0,15.26134,0.0,0.0,14.50583,0.0,16.539999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.10877949,0.7230847,0.0,0.0,0.0,0.46298504,0.6488456,0.0,0.0,0.0,0.47297466,0.82009727,0.0,0.0,0.06567954,1.58311,3.0136297,0.0,0.64164656,1.4239239,0
0.0,1.9548221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.480216,1.3141071,0.0,0.0,1.7353803,0.0,0.0,3.8766334,4.394401,0.0,2.906658,3.0356104,0.0,0.0,0.0,0
0.0,1.8849369,0.0,0.0,0.0,0.0,0.0,2.005454,0.0,4.589651,2.4505982,0.0,2.151984,0.077389374,0.0,0.0,5.7556443,5.61042,0.0,1.6841743,4.1240406,0.0,0.0,0.0,0
0.0,0.9672169,0.0,0.0,0.0,0.0,0.0,0.5841129,0.74922085,4.033458,3.0559845,0.0,0.0,2.6663291,0.0,0.0,4.997811,7.0346932,0.0,3.4672992,4.7783685,0.0,1.3309442,0.0,0
0.0,1.6337681,0.0,0.0,0.0,0.0,0.0,0.6232477,0.9939593,2.5419624,2.664772,0.0,0.0,0.42341217,0.0,0.0,4.373649,5.2803106,0.0,0.8222417,3.4674594,0.0,0.0,0.0,0
0.0,1.9741145,0.0,0.0,0.0,0.0,0.0,0.8674859,0.0,5.135703,1.9278291,0.0,2.9072,0.2688047,0.0,0.0,4.948878,3.7485042,0.22627556,1.9172789,3.5177305,0.0,0.0,0.0,0
